ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
194	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96885	95173	95232	97363	97439	194	0,0,1	0,0,0	0,0,0	0,2,0	390	149	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
195	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96885	95173	95232	97367	97406	195	0,0,1	43,35,41	0,0,0	55,45,33	390	149	1	1.0	0.0,0.0,0.009	0.0,0.0,0.0	0.003
196	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96930	95173	95232	97367	97418	196	0,0,1	43,35,41	0,0,0	55,45,33	435	149	1	1.0	0.0,0.0,0.008	0.0,0.0,0.0	0.003
222	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140368	140516	137960	138140	142142	142240	222	16,15,13	0,2,0	11,16,11	0,0,2	297	149	1	1.0	1.0,0.79,1.0	1.0,1.0,0.734	0.019
224	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140386	140516	137917	138140	142142	142240	224	17,16,13	0,2,0	11,16,11	0,0,2	279	149	1	1.0	1.0,0.81,1.0	1.0,1.0,0.746	0.021
226	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140390	140516	137959	138140	142142	142240	226	15,15,13	0,2,0	11,16,11	0,0,2	275	149	1	1.0	1.0,0.803,1.0	1.0,1.0,0.749	0.018
228	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140413	140448	137857	138140	142142	142240	228	0,0,0	0,2,0	1,0,1	0,0,2	184	149	1	1.0	NA,0.0,NA	1.0,NA,0.288	-0.644
229	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140413	140516	137866	138140	142142	142240	229	25,27,19	0,2,0	28,25,27	0,0,2	252	149	1	1.0	1.0,0.889,1.0	1.0,1.0,0.889	0.0
234	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140424	140516	137863	138140	142142	142240	234	16,19,16	0,2,0	12,18,12	0,0,2	241	149	1	1.0	1.0,0.855,1.0	1.0,1.0,0.788	0.022
250	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143413	143629	142142	142240	149088	149494	250	0,0,1	4,2,1	0,0,0	4,0,1	365	149	1	1.0	0.0,0.0,0.29	0.0,NA,0.0	0.097
255	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143416	143629	142142	142240	149088	149164	255	2,3,3	4,2,1	1,0,2	4,0,1	362	149	1	1.0	0.171,0.382,0.553	0.093,NA,0.452	0.096
256	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143416	143629	142142	142240	151954	152034	256	2,3,3	0,0,0	1,0,2	2,0,0	362	149	1	1.0	1.0,1.0,1.0	0.171,NA,1.0	0.414
274	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149088	149164	142124	142240	151954	152034	274	2,2,1	0,0,0	2,0,1	2,0,0	225	149	1	1.0	1.0,1.0,1.0	0.398,NA,1.0	0.301
283	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149088	149175	142142	142240	151954	152034	283	2,2,1	0,0,0	2,0,1	2,0,0	236	149	1	1.0	1.0,1.0,1.0	0.387,NA,1.0	0.306
317	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84056	84116	49960	50132	86517	86682	317	0,0,0	0,1,0	0,1,0	0,0,0	209	149	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
326	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84215	84250	83287	84116	86517	86666	326	1,0,2	0,0,0	2,0,0	0,1,0	184	149	1	1.0	1.0,NA,1.0	1.0,0.0,NA	0.5
329	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84215	84277	83299	84116	86517	86624	329	0,0,1	0,0,0	0,0,0	0,1,0	211	149	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
531	"ENSG00000185973.12"	"TMLHE"	chrX	-	155492356	155492495	155489010	155491666	155506897	155507134	531	64,62,28	0,1,2	86,62,32	3,2,0	288	149	0.268794058966	1.0	1.0,0.97,0.879	0.937,0.941,1.0	-0.01
532	"ENSG00000185973.12"	"TMLHE"	chrX	-	155506897	155507134	155492356	155492495	155511672	155511792	532	145,139,88	0,0,0	192,179,100	2,0,0	386	149	1	1.0	1.0,1.0,1.0	0.974,1.0,1.0	0.009
533	"ENSG00000185973.12"	"TMLHE"	chrX	-	155511672	155511792	155506897	155507134	155513985	155514265	533	98,89,90	0,0,1	142,153,80	0,0,0	269	149	1	1.0	1.0,1.0,0.98	1.0,1.0,1.0	-0.007
534	"ENSG00000185973.12"	"TMLHE"	chrX	-	155524455	155524632	155513985	155514265	155545095	155545277	534	159,158,146	1,2,0	212,227,124	0,0,0	326	149	1	1.0	0.986,0.973,1.0	1.0,1.0,1.0	-0.014
535	"ENSG00000214827.11"	"MTCP1"	chrX	-	155065905	155066057	155065618	155065789	155070693	155071136	535	10,4,4	0,6,5	14,5,6	8,3,1	301	149	0.925767805078	1.0	1.0,0.248,0.284	0.464,0.452,0.748	-0.044
537	"ENSG00000269335.7"	"IKBKG"	chrX	+	154542281	154542452	154541254	154541391	154551987	154552189	537	0,4,3	3,3,0	6,6,0	0,2,2	320	149	0.43450635305	1.0	0.0,0.383,1.0	1.0,0.583,0.0	-0.067
538	"ENSG00000269335.7"	"IKBKG"	chrX	+	154551987	154552189	154547346	154547745	154556164	154556376	538	263,279,170	0,0,2	430,318,311	0,0,0	351	149	1	1.0	1.0,1.0,0.973	1.0,1.0,1.0	-0.009
539	"ENSG00000269335.7"	"IKBKG"	chrX	+	154559466	154559523	154558531	154558650	154560406	154560559	539	0,0,2	0,0,2	0,0,0	0,0,4	206	149	1	1.0	NA,NA,0.42	NA,NA,0.0	0.42
540	"ENSG00000269335.7"	"IKBKG"	chrX	+	154560406	154560559	154558531	154558650	154561687	154561763	540	0,0,2	3,0,7	0,0,4	2,2,9	302	149	1	1.0	0.0,NA,0.124	0.0,0.0,0.18	0.002
542	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	542	43,64,46	17,17,18	99,70,53	29,24,19	200	149	0.866795337482	1.0	0.653,0.737,0.656	0.718,0.685,0.675	-0.011
543	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	543	29,45,34	17,17,18	77,48,31	29,24,19	221	149	0.912116746791	1.0	0.535,0.641,0.56	0.642,0.574,0.524	-0.001
544	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508288	154508347	154507679	154507861	154508473	154508597	544	18,26,19	0,0,0	43,39,42	1,0,0	208	149	1	1.0	1.0,1.0,1.0	0.969,1.0,1.0	0.01
545	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508288	154508347	154507810	154507882	154508473	154508597	545	4,2,2	0,1,0	13,8,19	0,0,0	208	149	1	1.0	1.0,0.589,1.0	1.0,1.0,1.0	-0.137
549	"ENSG00000071889.17"	"FAM3A"	chrX	-	154511847	154511871	154508452	154508597	154512822	154512936	549	66,73,50	1,4,0	112,105,72	0,0,0	173	149	0.529461049968	1.0	0.983,0.94,1.0	1.0,1.0,1.0	-0.026
550	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512411	154511847	154511871	154512822	154512936	550	47,60,65	68,83,51	81,70,38	116,124,76	247	149	0.0555243814662	0.8627008482087284	0.294,0.304,0.435	0.296,0.254,0.232	0.084
551	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154511867	154511871	154512822	154512936	551	14,23,12	68,83,51	31,28,17	116,124,76	267	149	0.976731530212	1.0	0.103,0.134,0.116	0.13,0.112,0.111	0.0
552	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512822	154512936	154511847	154511871	154515759	154515812	552	130,171,115	3,4,2	223,228,143	6,4,11	263	149	0.122817812134	1.0	0.961,0.96,0.97	0.955,0.97,0.88	0.029
553	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445811	154445911	154445632	154445717	154446414	154446560	553	839,996,726	0,0,0	1345,1225,856	0,1,0	249	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
554	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449220	154449297	154448892	154448954	154449680	154449735	554	883,1030,717	0,2,0	1329,1119,809	0,0,0	226	149	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
555	"ENSG00000203879.12"	"GDI1"	chrX	+	154438215	154438386	154437165	154437299	154438522	154438630	555	2,0,0	271,348,202	3,1,0	455,329,272	320	149	1	1.0	0.003,0.0,0.0	0.003,0.001,0.0	-0.0
556	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438764	154438864	154439940	154439972	556	781,898,679	0,1,0	1019,920,729	1,0,0	284	149	1	1.0	1.0,0.998,1.0	0.998,1.0,1.0	0.0
557	"ENSG00000203879.12"	"GDI1"	chrX	+	154439709	154439797	154439005	154439140	154439940	154440189	557	0,0,2	428,470,365	0,0,0	500,480,402	237	149	1	1.0	0.0,0.0,0.003	0.0,0.0,0.0	0.001
558	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154439940	154440139	154441095	154441195	558	771,895,688	0,0,0	1111,950,693	0,1,0	281	149	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
559	"ENSG00000203879.12"	"GDI1"	chrX	+	154442110	154442255	154440523	154441794	154442373	154442428	559	923,1073,948	0,5,3	1428,1166,856	0,5,6	294	149	1	1.0	1.0,0.991,0.994	1.0,0.992,0.986	0.002
561	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351580	154351696	561	2364,2750,2029	0,0,0	3486,2596,2135	0,2,0	282	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
562	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350908	154351041	154351883	154352021	562	2282,2618,1865	0,0,1	3313,2663,2161	0,0,1	265	149	1	1.0	1.0,1.0,0.999	1.0,1.0,0.999	0.0
563	"ENSG00000196924.19"	"FLNA"	chrX	-	154352552	154352675	154352180	154352447	154352771	154352783	563	2664,3010,2315	8,11,11	3882,3171,2352	14,16,10	272	149	1	1.0	0.995,0.993,0.991	0.993,0.991,0.992	0.001
564	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154353914	154354043	564	3702,4270,3103	3,8,10	5605,4333,3455	12,12,13	323	149	1	1.0	0.998,0.996,0.993	0.995,0.994,0.992	0.002
565	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353553	154353727	154354150	154354291	565	2943,3490,2596	0,0,0	4611,3544,2781	0,2,0	278	149	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
566	"ENSG00000196924.19"	"FLNA"	chrX	-	154354615	154354711	154354380	154354483	154354824	154354889	566	903,960,777	8,12,16	1533,1286,1229	31,25,11	245	149	0.331666316812	1.0	0.986,0.98,0.967	0.968,0.969,0.985	0.004
567	"ENSG00000196924.19"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	567	880,1063,785	344,369,275	1549,1323,1065	513,459,421	173	149	0.865506813344	1.0	0.688,0.713,0.711	0.722,0.713,0.685	-0.003
568	"ENSG00000196924.19"	"FLNA"	chrX	-	154359989	154360587	154359731	154359905	154361307	154361570	568	1784,1852,1324	0,0,0	2645,2361,2050	0,0,2	747	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
569	"ENSG00000196924.19"	"FLNA"	chrX	-	154361669	154361787	154361307	154361570	154361978	154362148	569	2384,2338,1977	0,0,0	2969,2528,1865	0,0,2	267	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
570	"ENSG00000196924.19"	"FLNA"	chrX	-	154362417	154362578	154362241	154362332	154362660	154362784	570	1516,1561,1218	0,0,0	2414,1829,1770	3,0,0	310	149	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
571	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366023	154366224	571	956,1185,878	2,0,0	1687,1296,1085	0,0,1	287	149	1	1.0	0.996,1.0,1.0	1.0,1.0,0.998	-0.001
572	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366307	154366470	572	816,993,748	1,3,1	1419,1062,883	2,2,2	287	149	1	1.0	0.998,0.994,0.997	0.997,0.996,0.996	0.0
574	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154365348	154365486	154366307	154366470	574	645,575,508	28,42,27	1061,712,603	59,46,40	629	149	0.549511867085	1.0	0.845,0.764,0.817	0.81,0.786,0.781	0.016
575	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365135	154365259	154366307	154366334	575	638,573,502	1,3,1	1051,703,604	2,2,2	350	149	1	1.0	0.996,0.988,0.995	0.996,0.993,0.992	-0.001
576	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365348	154365486	154366307	154366334	576	804,807,659	28,42,27	1378,983,845	59,46,40	350	149	0.662158770729	1.0	0.924,0.891,0.912	0.909,0.901,0.9	0.006
577	"ENSG00000196924.19"	"FLNA"	chrX	-	154367640	154367738	154367396	154367544	154367841	154368090	577	839,932,773	0,0,0	1436,1139,1041	0,2,0	247	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
579	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932115	153930762	153930847	153932315	153932431	579	866,985,793	0,0,0	1439,1142,755	3,1,0	194	149	1	1.0	1.0,1.0,1.0	0.997,0.999,1.0	0.001
580	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153932538	153932584	153934376	153934475	580	757,740,529	2,0,4	1019,877,619	1,3,2	208	149	1	1.0	0.996,1.0,0.99	0.999,0.995,0.996	-0.001
581	"ENSG00000102030.16"	"NAA10"	chrX	-	153933960	153934001	153932538	153932584	153934376	153934475	581	124,114,89	2,0,4	158,152,101	1,3,2	190	149	0.791120693993	1.0	0.98,1.0,0.946	0.992,0.975,0.975	-0.005
582	"ENSG00000198910.14"	"L1CAM"	chrX	-	153873227	153873242	153872591	153872697	153875760	153875847	582	0,1,0	1,3,4	0,0,0	6,2,3	164	149	1	1.0	0.0,0.232,0.0	0.0,0.0,0.0	0.077
590	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	590	367,431,360	6,4,1	628,525,374	6,12,10	210	149	0.0303194359115	0.6473117891417037	0.977,0.987,0.996	0.987,0.969,0.964	0.013
591	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	591	680,1002,658	4,10,10	1136,868,678	11,9,6	296	149	0.935094669733	1.0	0.988,0.981,0.971	0.981,0.98,0.983	-0.001
592	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	592	261,324,239	2,0,0	369,303,260	0,1,0	252	149	1	1.0	0.987,1.0,1.0	1.0,0.994,1.0	-0.002
593	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	593	749,968,678	1,2,1	1065,950,752	2,0,4	283	149	1	1.0	0.997,0.996,0.997	0.996,1.0,0.99	0.001
594	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789113	153789200	153788074	153788135	153789711	153789790	594	2,3,2	751,838,627	2,0,0	1220,961,694	236	149	1	1.0	0.002,0.002,0.002	0.001,0.0,0.0	0.002
595	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153790809	153790851	595	110,131,101	0,2,0	164,135,114	2,0,3	161	149	1	1.0	1.0,0.984,1.0	0.987,1.0,0.972	0.008
596	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153691303	153691553	153690358	153690506	153691974	153692107	596	1520,1756,1260	0,0,0	2040,1734,1370	0,2,0	399	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
597	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153691974	153692107	153690374	153690506	153693040	153693175	597	396,454,264	2,0,0	524,428,357	1,0,1	282	149	1	1.0	0.991,1.0,1.0	0.996,1.0,0.995	0.0
598	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693040	153693175	153691974	153692107	153693262	153693366	598	902,1012,646	6,1,1	1281,1014,807	1,0,0	284	149	1	1.0	0.987,0.998,0.997	0.999,1.0,1.0	-0.006
599	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694129	153694267	153693904	153694017	153694343	153694420	599	595,613,423	0,2,2	746,632,533	0,1,2	287	149	1	1.0	1.0,0.994,0.991	1.0,0.997,0.993	-0.002
601	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153594546	153594679	601	117,126,93	1,0,1	186,171,126	5,0,0	377	149	0.637710741108	1.0	0.979,1.0,0.974	0.936,1.0,1.0	0.006
602	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153594546	153594679	602	93,109,83	1,0,0	164,148,103	0,1,0	377	149	1	1.0	0.974,1.0,1.0	1.0,0.983,1.0	-0.003
606	"ENSG00000262919.8"	"CCNQ"	chrX	-	153597421	153597706	153596003	153596187	153598961	153599116	606	3,3,6	33,46,37	4,0,0	81,42,28	434	149	0.0220771078841	0.5541591205653105	0.03,0.022,0.053	0.017,0.0,0.0	0.029
607	"ENSG00000147394.20"	"ZNF185"	chrX	+	152914709	152914833	152914441	152914523	152917130	152917169	607	53,40,35	1,0,0	73,64,64	0,0,0	273	149	1	1.0	0.967,1.0,1.0	1.0,1.0,1.0	-0.011
