ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
53	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39059	39873	40028	53	34,16,21	1,0,1	44,29,18	0,0,0	860	149	1	1.0	0.855,1.0,0.784	1.0,1.0,1.0	-0.12
54	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39111	38789	39088	39873	40028	54	0,0,0	1,0,2	1,0,0	2,3,1	172	149	1	1.0	0.0,NA,0.0	0.302,0.0,0.0	-0.101
55	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39088	39873	40028	55	30,15,21	1,0,2	41,27,18	2,3,1	831	149	0.111137427237	0.8976424765934633	0.843,1.0,0.653	0.786,0.617,0.763	0.11
58	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39377	39115	39203	39873	40028	58	8,3,4	2,1,0	7,9,4	0,1,2	323	149	0.565017443614	1.0	0.649,0.581,1.0	1.0,0.806,0.48	-0.019
63	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40055	39873	40028	40641	40872	63	0,3,1	19,15,11	1,2,1	34,23,22	176	149	0.669718405067	1.0	0.0,0.145,0.071	0.024,0.069,0.037	0.029
64	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40872	39873	40028	45542	45769	64	44,45,50	0,0,0	65,50,56	0,2,0	993	149	1	1.0	1.0,1.0,1.0	1.0,0.79,1.0	0.07
67	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	46851	48142	46851	48131	95173	95232	67	27,43,47	0,0,0	60,53,18	2,0,0	160	149	1	1.0	1.0,1.0,1.0	0.965,1.0,1.0	0.012
71	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	95173	95232	95173	95220	96644	96885	71	8,7,2	0,0,0	9,9,4	2,0,0	161	149	1	1.0	1.0,1.0,1.0	0.806,1.0,1.0	0.065
80	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140386	140516	140413	140516	137925	138140	80	2,1,0	10,12,6	0,0,0	17,9,16	176	149	0.610834830903	1.0	0.145,0.066,0.0	0.0,0.0,0.0	0.07
81	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140386	140516	140424	140516	137925	138140	81	3,1,0	2,4,3	1,0,1	2,2,2	187	149	0.197308482681	1.0	0.544,0.166,0.0	0.285,0.0,0.285	0.047
82	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140413	140516	140424	140516	137925	138140	82	11,12,6	2,4,3	18,9,17	2,2,2	160	149	0.144201656386	1.0	0.837,0.736,0.651	0.893,0.807,0.888	-0.121
84	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140368	140516	140413	140516	137960	138140	84	1,0,0	10,12,6	0,0,0	17,9,16	194	149	1	1.0	0.071,0.0,0.0	0.0,0.0,0.0	0.024
85	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140368	140516	140424	140516	137960	138140	85	2,0,0	2,4,3	1,0,1	2,2,2	205	149	1	1.0	0.421,0.0,0.0	0.267,0.0,0.267	-0.038
86	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140390	140516	140424	140516	137975	138140	86	1,0,0	2,4,3	1,0,1	2,2,2	183	149	1	1.0	0.289,0.0,0.0	0.289,0.0,0.289	-0.096
87	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	142124	142240	142142	142240	140413	140516	87	0,0,0	22,22,19	0,2,0	21,22,20	167	149	1	1.0	0.0,0.0,0.0	0.0,0.075,0.0	-0.025
96	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148037	149494	149088	149494	142142	142240	96	3,5,2	4,2,1	9,4,1	4,0,1	1200	149	0.614208917302	1.0	0.085,0.237,0.199	0.218,1.0,0.11	-0.269
97	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148867	149492	149088	149492	142142	142240	97	3,3,2	4,2,1	9,4,1	4,0,1	370	149	0.164248828948	1.0	0.232,0.377,0.446	0.475,1.0,0.287	-0.236
100	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149031	149164	149088	149164	142142	142240	100	3,3,2	4,2,1	9,4,1	4,0,1	206	149	0.110670317998	0.8970038817818261	0.352,0.52,0.591	0.619,1.0,0.42	-0.192
102	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149060	149494	149088	149494	142142	142240	102	2,2,1	4,2,1	6,3,1	4,0,1	177	149	0.0789692000681	0.753878862136916	0.296,0.457,0.457	0.558,1.0,0.457	-0.268
103	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149071	149494	149088	149494	142142	142240	103	1,2,1	4,2,1	5,3,1	4,0,1	166	149	0.0443979457462	0.5888074658047865	0.183,0.473,0.473	0.529,1.0,0.473	-0.291
117	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84143	84250	84143	84239	86517	86641	117	3,2,5	0,0,0	4,0,2	1,2,0	160	149	0.209170538809	1.0	1.0,1.0,1.0	0.788,0.0,1.0	0.404
155	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558650	154558534	154558650	154556164	154556376	155	7,5,9	3,0,11	15,6,10	3,7,6	152	149	0.787857242673	1.0	0.696,1.0,0.445	0.831,0.457,0.62	0.078
156	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507810	154507861	154508288	154508347	156	2,6,7	15,24,19	16,13,7	38,35,28	170	149	0.260629029709	1.0	0.105,0.18,0.244	0.27,0.246,0.18	-0.056
157	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507810	154507861	154508473	154508597	157	1,7,5	0,0,0	8,10,2	1,0,0	170	149	1	1.0	1.0,1.0,1.0	0.875,1.0,1.0	0.042
158	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508652	154508473	154508597	154511847	154511871	158	4,4,2	75,86,68	8,7,7	114,103,78	204	149	0.0945548304498	0.8235604599388006	0.037,0.033,0.021	0.049,0.047,0.062	-0.022
159	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508597	154511847	154511871	159	7,24,5	75,86,68	36,28,14	114,103,78	363	149	0.0163005539037	0.3883062380304891	0.037,0.103,0.029	0.115,0.1,0.069	-0.038
160	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508652	154511847	154511871	160	6,23,5	3,3,2	36,28,11	8,7,4	308	149	0.819829072521	1.0	0.492,0.788,0.547	0.685,0.659,0.571	-0.029
161	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154512313	154512411	154512822	154512936	161	2,2,0	36,39,53	3,7,3	53,49,24	169	149	0.00616128365476	0.2498670753744424	0.047,0.043,0.0	0.048,0.112,0.099	-0.056
162	"ENSG00000203879.12"	"GDI1"	chrX	+	154438475	154438630	154438522	154438630	154437153	154437299	162	4,4,1	271,348,202	3,0,4	455,329,272	196	149	1	1.0	0.011,0.009,0.004	0.005,0.0,0.011	0.003
163	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154350908	154351041	154351883	154352021	163	2025,2241,1681	0,0,1	2883,2428,1954	0,0,1	804	149	1	1.0	1.0,1.0,0.997	1.0,1.0,0.997	0.0
164	"ENSG00000196924.19"	"FLNA"	chrX	-	154353000	154353221	154353000	154353204	154353295	154353457	164	6,10,5	1056,1180,929	7,6,7	1578,1369,1342	166	149	1	1.0	0.005,0.008,0.005	0.004,0.004,0.005	0.002
165	"ENSG00000196924.19"	"FLNA"	chrX	-	154365135	154365259	154365135	154365257	154365348	154365486	165	868,1050,795	0,0,0	1504,1135,942	2,3,0	151	149	1	1.0	1.0,1.0,1.0	0.999,0.997,1.0	0.001
166	"ENSG00000102030.16"	"NAA10"	chrX	-	153930762	153931981	153930762	153930847	153932070	153932115	166	208,229,218	681,809,645	309,258,182	1124,933,660	1283	149	0.300289377759	1.0	0.034,0.032,0.038	0.031,0.031,0.031	0.004
168	"ENSG00000262919.8"	"CCNQ"	chrX	-	153587931	153588454	153587931	153588394	153592505	153592733	168	70,75,63	16,36,32	88,86,77	40,41,31	209	149	0.589371826776	1.0	0.757,0.598,0.584	0.611,0.599,0.639	0.03
169	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920706	152920748	152920709	152920748	152918982	152919081	169	8,10,7	2,0,1	7,11,11	4,0,0	152	149	0.767188416713	1.0	0.797,1.0,0.873	0.632,1.0,1.0	0.013
170	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920706	152920748	152920709	152920748	152920327	152920411	170	50,72,54	24,38,31	95,68,56	50,34,35	152	149	0.864189699366	1.0	0.671,0.65,0.631	0.651,0.662,0.611	0.009
175	"ENSG00000197620.11"	"EOLA1"	chrX	+	149545601	149545883	149545767	149545883	149545367	149545500	175	205,229,186	2,3,2	350,304,202	5,3,1	315	149	0.843741686134	1.0	0.98,0.973,0.978	0.971,0.98,0.99	-0.003
176	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149536173	149536255	149536173	149536213	149538114	149538172	176	13,14,20	2,4,5	22,18,16	0,4,2	191	149	0.0966648702713	0.8343932566061877	0.835,0.732,0.757	1.0,0.778,0.862	-0.105
183	"ENSG00000147257.16"	"GPC3"	chrX	-	133692368	133692514	133692368	133692494	133699894	133700028	183	2,0,0	10,23,10	0,0,0	17,12,12	169	149	1	1.0	0.15,0.0,0.0	0.0,0.0,0.0	0.05
187	"ENSG00000125676.20"	"THOC2"	chrX	-	123600568	123603748	123600568	123601338	123610917	123610963	187	1227,1262,972	49,55,60	1507,1224,856	47,71,31	2559	149	0.417874719233	1.0	0.593,0.572,0.485	0.651,0.501,0.617	-0.04
188	"ENSG00000125676.20"	"THOC2"	chrX	-	123610917	123610963	123610917	123610957	123611439	123611516	188	166,148,145	24,22,23	207,181,105	42,29,19	155	149	0.302132495572	1.0	0.869,0.866,0.858	0.826,0.857,0.842	0.023
189	"ENSG00000125676.20"	"THOC2"	chrX	-	123619400	123619517	123619400	123619436	123620906	123620965	189	96,86,58	227,219,173	105,73,51	237,218,174	230	149	0.613858965998	1.0	0.215,0.203,0.178	0.223,0.178,0.16	0.012
190	"ENSG00000125676.20"	"THOC2"	chrX	-	123696720	123696842	123696720	123696835	123697680	123697751	190	103,96,81	1,0,3	150,108,86	2,0,1	156	149	1	1.0	0.99,1.0,0.963	0.986,1.0,0.988	-0.007
191	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682294	111682235	111682294	111681197	111681424	191	46,60,39	3,0,0	69,80,32	3,2,2	253	149	0.0781360046548	0.7525181639445827	0.9,1.0,1.0	0.931,0.959,0.904	0.035
195	"ENSG00000147224.13"	"PRPS1"	chrX	+	107645176	107645350	107645197	107645350	107642365	107642490	195	386,339,283	0,0,1	425,397,288	0,0,0	170	149	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
197	"ENSG00000147234.11"	"FRMPD3"	chrX	+	107560726	107560853	107560772	107560853	107560256	107560393	197	18,11,19	0,2,1	25,14,17	4,3,0	195	149	0.0620521495867	0.6714069902624871	1.0,0.808,0.936	0.827,0.781,1.0	0.045
198	"ENSG00000166707.12"	"ZCCHC18"	chrX	+	104113433	104115842	104115251	104115842	104113194	104113246	198	13,20,14	0,0,1	8,29,16	0,0,0	1967	149	1	1.0	1.0,1.0,0.515	1.0,1.0,1.0	-0.162
199	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103684680	103684729	199	93,96,77	62,78,66	130,96,75	97,72,56	169	149	0.817702980936	1.0	0.569,0.52,0.507	0.542,0.54,0.541	-0.009
200	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729	200	304,276,241	62,78,66	364,280,233	97,72,56	200	149	0.894100904392	1.0	0.785,0.725,0.731	0.737,0.743,0.756	0.002
201	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103684680	103684729	201	215,188,167	4,8,3	248,190,165	14,6,7	180	149	0.0813531910975	0.7627933248573234	0.978,0.951,0.979	0.936,0.963,0.951	0.019
202	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103685170	103685260	202	142,134,115	649,650,525	159,145,110	888,686,497	169	149	0.593437687661	1.0	0.162,0.154,0.162	0.136,0.157,0.163	0.007
203	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260	203	715,639,563	649,650,525	854,686,510	888,686,497	200	149	0.555172097887	1.0	0.451,0.423,0.444	0.417,0.427,0.433	0.014
204	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103685170	103685260	204	626,551,489	53,46,41	738,596,442	43,55,42	180	149	0.717932515228	1.0	0.907,0.908,0.908	0.934,0.9,0.897	-0.003
205	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585969	103586291	103586218	103586291	103585562	103585624	205	47,36,41	466,491,414	47,40,26	718,586,433	398	149	0.0379895919765	0.5516126935482248	0.036,0.027,0.036	0.024,0.025,0.022	0.009
206	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103586218	103586291	103585614	103585683	206	65,60,62	14,23,11	88,64,41	35,18,5	509	149	0.870823434565	1.0	0.576,0.433,0.623	0.424,0.51,0.706	-0.003
214	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101895813	101895882	101895813	101895879	101897867	101898042	214	0,5,6	1,3,0	4,5,5	4,3,4	152	149	0.114979338744	0.9034058415285007	0.0,0.62,1.0	0.495,0.62,0.551	-0.015
215	"ENSG00000184867.14"	"ARMCX2"	chrX	-	101658460	101658569	101658460	101658525	101659075	101659136	215	0,0,1	1,2,2	3,0,2	0,0,0	193	149	1	1.0	0.0,0.0,0.279	1.0,NA,1.0	-0.907
217	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101486025	101486092	101418909	101419000	217	2,5,4	0,5,0	8,6,6	0,0,0	152	149	0.0328531734675	0.5159198083388111	1.0,0.495,1.0	1.0,1.0,1.0	-0.168
218	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101486025	101486092	101445997	101446044	218	5,6,9	0,1,0	11,3,3	2,0,0	152	149	1	1.0	1.0,0.855,1.0	0.844,1.0,1.0	0.004
219	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101488007	101488099	101488043	101488099	101487607	101487691	219	1,4,1	12,12,10	5,4,2	19,15,8	185	149	0.275925736423	1.0	0.063,0.212,0.075	0.175,0.177,0.168	-0.057
220	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101509358	101509427	101509363	101509427	101504936	101505355	220	10,5,9	2,5,1	17,14,2	0,4,0	154	149	0.0446467522826	0.5897453290083323	0.829,0.492,0.897	1.0,0.772,1.0	-0.185
223	"ENSG00000165194.15"	"PCDH19"	chrX	-	100341902	100342075	100341902	100342072	100350645	100350704	223	6,0,9	0,0,2	7,3,3	4,2,1	152	149	1	1.0	1.0,NA,0.815	0.632,0.595,0.746	0.25
247	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118729	81118780	81118729	81118759	81119787	81119817	247	6,2,2	57,54,49	5,0,0	60,58,67	170	149	0.068094541975	0.7020844925486619	0.084,0.031,0.035	0.068,0.0,0.0	0.027
248	"ENSG00000225470.10"	"JPX"	chrX	+	73962730	73962801	73962734	73962801	73944583	73944662	248	4,2,2	2,2,0	5,3,4	4,2,1	153	149	0.470991205537	1.0	0.661,0.493,1.0	0.549,0.594,0.796	0.072
250	"ENSG00000225470.10"	"JPX"	chrX	+	73994839	73994961	73994863	73994961	73944583	73944662	250	55,74,41	0,1,0	84,76,56	0,0,0	173	149	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
251	"ENSG00000225470.10"	"JPX"	chrX	+	73994845	73994961	73994863	73994961	73944583	73944662	251	7,5,3	0,1,0	14,11,3	0,0,0	167	149	1	1.0	1.0,0.817,1.0	1.0,1.0,1.0	-0.061
252	"ENSG00000225470.10"	"JPX"	chrX	+	73962730	73962801	73962734	73962801	73946998	73947374	252	0,5,2	2,1,0	2,2,0	0,4,1	153	149	0.244127820074	1.0	0.0,0.83,1.0	1.0,0.327,0.0	0.168
254	"ENSG00000225470.10"	"JPX"	chrX	+	73994839	73994961	73994845	73994961	73984443	73984541	254	15,8,9	0,2,0	15,14,10	0,0,0	155	149	1	1.0	1.0,0.794,1.0	1.0,1.0,1.0	-0.069
255	"ENSG00000225470.10"	"JPX"	chrX	+	73997040	73997166	73997043	73997166	73994839	73994961	255	0,0,0	1,1,0	2,1,2	3,1,0	152	149	1	1.0	0.0,0.0,NA	0.395,0.495,1.0	-0.63
257	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73999354	74000496	73994839	73994961	257	216,242,174	0,2,0	338,245,167	2,1,2	736	149	0.424319313708	1.0	1.0,0.961,1.0	0.972,0.98,0.944	0.022
259	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73999354	73999669	73994839	73994961	259	159,174,119	0,2,0	239,173,123	2,1,2	550	149	0.592197187718	1.0	1.0,0.959,1.0	0.97,0.979,0.943	0.022
263	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	74000205	73999608	74000205	73998767	73998844	263	365,406,310	1,0,1	576,392,314	0,3,0	804	149	1	1.0	0.985,1.0,0.983	1.0,0.96,1.0	0.003
264	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	264	205,239,183	8,4,1	346,234,169	2,5,5	550	149	0.652760830905	1.0	0.874,0.942,0.98	0.979,0.927,0.902	-0.004
266	"ENSG00000230590.13"	"FTX"	chrX	-	74202650	74203953	74202650	74203909	74274341	74274410	266	10,25,10	1,2,2	12,17,4	2,9,1	193	149	0.0241045613725	0.46492134771967564	0.885,0.906,0.794	0.822,0.593,0.755	0.138
267	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274410	74274341	74274371	74280393	74280494	267	6,10,10	0,2,1	16,11,15	0,1,0	188	149	0.735725127137	1.0	1.0,0.798,0.888	1.0,0.897,1.0	-0.07
268	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	268	1,5,2	0,2,1	3,4,8	0,1,0	235	149	0.60830654963	1.0	1.0,0.613,0.559	1.0,0.717,1.0	-0.182
269	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274457	74274341	74274410	74280393	74280494	269	0,2,0	5,7,8	1,0,0	14,7,7	196	149	1	1.0	0.0,0.178,0.0	0.052,0.0,0.0	0.042
274	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72351732	72351838	274	12,21,18	66,46,43	16,19,13	52,51,43	949	149	0.98327731248	1.0	0.028,0.067,0.062	0.046,0.055,0.045	0.004
275	"ENSG00000147099.21"	"HDAC8"	chrX	-	72330690	72330876	72330690	72330768	72351732	72351838	275	2,9,8	0,2,0	8,2,4	1,1,0	257	149	1	1.0	1.0,0.723,1.0	0.823,0.537,1.0	0.121
276	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462098	72462003	72462095	72464558	72464731	276	57,55,35	2,2,1	63,48,45	1,1,3	152	149	0.952600648149	1.0	0.965,0.964,0.972	0.984,0.979,0.936	0.001
277	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462102	72462003	72462095	72464558	72464731	277	2,1,3	2,2,1	0,1,0	1,1,3	156	149	0.000132827896701	0.02516762016508456	0.489,0.323,0.741	0.0,0.489,0.0	0.355
278	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462102	72462003	72462098	72464558	72464731	278	1,0,2	56,54,34	0,0,0	63,47,45	153	149	1	1.0	0.017,0.0,0.054	0.0,0.0,0.0	0.024
279	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72490928	72491000	72495155	72495268	279	55,34,53	0,0,0	59,57,43	0,0,4	155	149	0.687344014644	1.0	1.0,1.0,1.0	1.0,1.0,0.912	0.029
285	"ENSG00000147162.15"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533100	71533336	285	458,493,424	31,19,18	719,607,364	45,35,27	179	149	0.141466705728	0.9976707196728517	0.925,0.956,0.951	0.93,0.935,0.918	0.016
286	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	286	4089,3953,3371	0,0,2	5389,4723,3091	2,0,1	3489	149	1	1.0	1.0,1.0,0.986	0.991,1.0,0.992	0.001
295	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427072	63426557	63426996	63432363	63432491	295	50,56,48	22,13,18	62,69,45	49,32,22	225	149	0.0347557582544	0.5302076805917766	0.601,0.74,0.638	0.456,0.588,0.575	0.12
296	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427259	63426557	63426996	63432363	63432491	296	208,275,187	22,13,18	284,232,164	49,32,22	412	149	0.00146868299353	0.1157611136705117	0.774,0.884,0.79	0.677,0.724,0.729	0.106
297	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	297	1822,1697,1585	22,13,18	2330,1943,1411	49,32,22	2134	149	0.00232947316736	0.14978270068726204	0.853,0.901,0.86	0.769,0.809,0.817	0.073
298	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427259	63426557	63427072	63432363	63432491	298	159,220,139	1,1,0	223,166,120	1,3,1	336	149	0.50409180496	1.0	0.986,0.99,1.0	0.99,0.961,0.982	0.014
299	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63427072	63432363	63432491	299	1773,1642,1537	1,1,0	2269,1877,1367	1,3,1	2058	149	1	1.0	0.992,0.992,1.0	0.994,0.978,0.99	0.007
300	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63427259	63432363	63432491	300	1614,1422,1398	0,0,0	2046,1711,1248	0,0,1	1871	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
301	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426581	63430965	63426581	63427874	63432363	63432491	301	1660,1510,1475	0,0,0	2116,1737,1191	2,0,0	3240	149	1	1.0	1.0,1.0,1.0	0.98,1.0,1.0	0.007
303	"ENSG00000226310.3"	"ENSG00000226310"	chrX	+	57219394	57219481	57219399	57219481	57214447	57214569	303	1,0,2	0,1,0	0,4,3	1,0,1	154	149	1	1.0	1.0,0.0,1.0	0.0,1.0,0.744	0.085
305	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	56204437	56205093	56204972	56205093	56014844	56014961	305	0,0,1	0,0,0	0,0,0	1,0,3	684	149	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
310	"ENSG00000086758.17"	"HUWE1"	chrX	-	53575642	53575788	53575642	53575785	53576899	53577067	310	213,232,142	72,77,66	288,234,159	89,69,55	152	149	0.244260764963	1.0	0.744,0.747,0.678	0.76,0.769,0.739	-0.033
312	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198976	53199158	312	411,478,332	0,2,0	581,473,345	0,0,0	400	149	1	1.0	1.0,0.989,1.0	1.0,1.0,1.0	-0.004
313	"ENSG00000126012.14"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	313	300,380,305	108,93,63	513,431,256	172,105,73	152	149	0.538144641833	1.0	0.731,0.8,0.826	0.745,0.801,0.775	0.012
318	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	318	91,89,66	0,0,0	118,133,97	1,0,4	199	149	0.582593622254	1.0	1.0,1.0,1.0	0.989,1.0,0.948	0.021
319	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164862	49165090	49164907	49165090	49164706	49164789	319	10,18,5	2,0,7	15,11,15	7,0,1	194	149	0.60328459034	1.0	0.793,1.0,0.354	0.622,1.0,0.92	-0.132
320	"ENSG00000269313.6"	"MAGIX"	chrX	+	49166073	49166632	49166088	49166632	49165189	49165361	320	5,2,5	12,13,14	11,3,9	12,12,20	164	149	0.205715052076	1.0	0.275,0.123,0.245	0.454,0.185,0.29	-0.095
321	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48975309	48975154	48975291	48976017	48976111	321	205,265,172	11,14,6	317,245,208	20,8,10	167	149	0.942382216185	1.0	0.943,0.944,0.962	0.934,0.965,0.949	0.0
