ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
467	"ENSG00000226328.9"	"NUP50-DT"	chr22	-	45152404	45152623	45152404	45152449	45158059	45158185
468	"ENSG00000226328.9"	"NUP50-DT"	chr22	-	45152404	45152623	45152404	45152449	45163571	45163813
483	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603
485	"ENSG00000100412.17"	"ACO2"	chr22	+	41517526	41517631	41517596	41517631	41515766	41515917
486	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41518480	41518572	41515766	41515917
491	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527900	41528022	41526261	41526453
495	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408793	40409372	40408932	40409372	40408626	40408697
497	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346656
498	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346711
502	"ENSG00000100211.12"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38656955	38657143
503	"ENSG00000100211.12"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38665545	38665685
506	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38231243	38231399	38231243	38231334	38245934	38246100
507	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38231243	38231399	38231243	38231334	38247769	38248019
514	"ENSG00000133466.14"	"C1QTNF6"	chr22	-	37182151	37182735	37182151	37182582	37185217	37185455
522	"ENSG00000100284.22"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35317876	35317961
537	"ENSG00000198089.16"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31589446	31589577
539	"ENSG00000185133.15"	"INPP5J"	chr22	+	31126293	31126489	31126375	31126489	31125832	31126010
572	"ENSG00000100014.20"	"SPECC1L"	chr22	+	24321287	24322918	24321404	24322918	24313312	24313466
580	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640423	23640307	23640330	23651411	23651529
581	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23640307	23640330	23651411	23651529
582	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23640307	23640423	23651411	23651529
608	"ENSG00000100038.20"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21960320	21960449
624	"ENSG00000291085.2"	"TMEM191A"	chr22	+	20703005	20703122	20703044	20703122	20702843	20702893
625	"ENSG00000291085.2"	"TMEM191A"	chr22	+	20703632	20704040	20703967	20704040	20703380	20703524
629	"ENSG00000099899.16"	"TRMT2A"	chr22	-	20114964	20115780	20114964	20115079	20116037	20116612
634	"ENSG00000093010.15"	"COMT"	chr22	+	19962232	19962815	19962526	19962815	19961696	19961874
643	"ENSG00000278558.6"	"TMEM191B"	chr22	+	18529605	18530008	18529935	18530008	18529440	18529497
655	"ENSG00000160298.18"	"C21orf58"	chr21	-	46301129	46302154	46301129	46301713	46302484	46302576
676	"ENSG00000157601.15"	"MX1"	chr21	+	41421837	41422095	41421974	41422095	41420609	41420817
685	"ENSG00000205581.11"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39347915	39347952
687	"ENSG00000205581.11"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348421	39348451
688	"ENSG00000205581.11"	"HMGN1"	chr21	-	39348421	39348577	39348421	39348451	39348902	39349054
696	"ENSG00000185917.14"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36059821	36060242
701	"ENSG00000237945.10"	"LINC00649"	chr21	+	33951109	33951354	33951123	33951354	33947999	33948115
751	"ENSG00000197114.12"	"ZGPAT"	chr20	+	63734644	63734824	63734704	63734824	63733586	63733712
777	"ENSG00000101160.15"	"CTSZ"	chr20	-	58992761	58992841	58992761	58992821	58997602	58997753
779	"ENSG00000254995.4"	"STX16-NPEPL1"	chr20	+	58673630	58673711	58673637	58673711	58671153	58671297
807	"ENSG00000124228.15"	"DDX27"	chr20	+	49243628	49244077	49243815	49244077	49242593	49242681
810	"ENSG00000124214.21"	"STAU1"	chr20	-	49124374	49124605	49124374	49124587	49151581	49151747
818	"ENSG00000101040.20"	"ZMYND8"	chr20	-	47298728	47298947	47298728	47298872	47347855	47347926
832	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44933056	44933185	44933071	44933185	44932681	44932713
836	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44938060	44938191	44938101	44938191	44936893	44936976
872	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499587	36499676	36499602	36499676	36497446	36497602
874	"ENSG00000131051.24"	"RBM39"	chr20	-	35709223	35709309	35709223	35709274	35710282	35710566
878	"ENSG00000131051.24"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35714184	35714389
885	"ENSG00000214078.13"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35631113	35631173
888	"ENSG00000214078.13"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
896	"ENSG00000101460.13"	"MAP1LC3A"	chr20	+	34559735	34560345	34560171	34560345	34559346	34559453
898	"ENSG00000088305.19"	"DNMT3B"	chr20	+	32795314	32795534	32795408	32795534	32791600	32791708
900	"ENSG00000088305.19"	"DNMT3B"	chr20	+	32795314	32795534	32795408	32795534	32793535	32793595
904	"ENSG00000171456.22"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32359109	32359334
905	"ENSG00000171456.22"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32359236	32359642
906	"ENSG00000101337.16"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32133012	32133126
913	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31548676	31549114	31547447	31547692
914	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31549028	31549114	31547447	31547692
915	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548676	31549114	31549028	31549114	31547447	31547692
999	"ENSG00000278041.2"	"ENSG00000278041"	chr20	-	21501801	21502098	21501801	21502076	21502170	21502315
1008	"ENSG00000149474.15"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18150820	18150942
1024	"ENSG00000078747.17"	"ITCH"	chr20	+	34393769	34393881	34393790	34393881	34392736	34392914
1025	"ENSG00000078747.17"	"ITCH"	chr20	+	34479629	34479789	34479694	34479789	34471443	34471515
1044	"ENSG00000132635.17"	"PCED1A"	chr20	-	2836038	2836314	2836038	2836110	2838231	2838478
1056	"ENSG00000130726.12"	"TRIM28"	chr19	+	58548739	58548910	58548861	58548910	58548485	58548592
1061	"ENSG00000196724.13"	"ZNF418"	chr19	-	57930427	57930554	57930427	57930512	57932429	57932646
1063	"ENSG00000196724.13"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57932429	57932646
1065	"ENSG00000196724.13"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930512	57935079	57935135
1104	"ENSG00000213793.6"	"ZNF888"	chr19	-	52917858	52917997	52917858	52917931	52918818	52918937
1117	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51024633	51024794
1119	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51025591	51025666
1120	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51026537	51026616
1127	"ENSG00000062822.16"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50395024	50395150
1132	"ENSG00000039650.12"	"PNKP"	chr19	-	49866398	49866528	49866398	49866445	49866751	49866848
1140	"ENSG00000142546.14"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039
1149	"ENSG00000104872.12"	"PIH1D1"	chr19	-	49451484	49451591	49451484	49451578	49453392	49453494
1155	"ENSG00000183207.15"	"RUVBL2"	chr19	+	49004206	49004418	49004276	49004418	48999318	48999373
1168	"ENSG00000105287.13"	"PRKD2"	chr19	-	46716130	46716535	46716130	46716220	46716814	46717127
1173	"ENSG00000160014.17"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1197	"ENSG00000131115.16"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763
1198	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44213089	44213244
1270	"ENSG00000105193.9"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39435606	39435708
1271	"ENSG00000105193.9"	"RPS16"	chr19	-	39435606	39435708	39435606	39435705	39435847	39435949
1278	"ENSG00000198908.12"	"GPRASP3"	chrX	+	102747816	102747911	102747832	102747911	102720956	102721027
1291	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324207	37324265
1292	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324795	37324936
1293	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37325153	37325274
1296	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37344609	37344774
1304	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262263	37262434	37262354	37262434	37257230	37257394
1309	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36593828	36593931	36593845	36593931	36577140	36577237
1312	"ENSG00000186017.16"	"ZNF566"	chr19	-	36445118	36450001	36445118	36446115	36472910	36473009
1314	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473009	36472910	36473006	36476548	36476616
1315	"ENSG00000232677.12"	"LINC00665"	chr19	-	36316177	36316348	36316177	36316257	36317634	36318550
1317	"ENSG00000232677.12"	"LINC00665"	chr19	-	36324923	36325896	36324923	36325887	36326481	36327225
1329	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36073356	36073531	36067827	36068010
1337	"ENSG00000075702.19"	"WDR62"	chr19	+	36101663	36102851	36102751	36102851	36101213	36101317
1339	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102851	36102751	36102851	36101213	36101317
1340	"ENSG00000075702.19"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36101213	36101317
1344	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102736	36102851	36102013	36102248
1345	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102751	36102851	36102013	36102248
1346	"ENSG00000075702.19"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36102013	36102248
1354	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35742531	35743205	35742531	35742803	35743808	35743904
1355	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743208	35743154	35743205	35743808	35743904
1356	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743808	35743904
1357	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
1361	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745347	35745442
1366	"ENSG00000126254.12"	"RBM42"	chr19	+	35633076	35633252	35633097	35633252	35632935	35633001
1367	"ENSG00000126254.12"	"RBM42"	chr19	+	35633076	35633252	35633100	35633252	35632935	35633001
1368	"ENSG00000126254.12"	"RBM42"	chr19	+	35633097	35633252	35633100	35633252	35632935	35633001
1369	"ENSG00000126254.12"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373
1381	"ENSG00000012124.17"	"CD22"	chr19	+	35332018	35332924	35332546	35332924	35329186	35329230
1384	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332593	35332924	35329186	35329230
1385	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332652	35332924	35329186	35329230
1387	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332552	35332924	35329211	35329230
1407	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33795932	33796103
1408	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796453	33796525
1410	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33798336	33798390
1442	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24063815	24063941	24063818	24063941	24049404	24049548
1453	"ENSG00000197020.12"	"ZNF100"	chr19	-	21744016	21744115	21744016	21744112	21765693	21765786
1462	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19427695	19427992
1463	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
1465	"ENSG00000129933.21"	"MAU2"	chr19	+	19344848	19345369	19345303	19345369	19343836	19343940
1469	"ENSG00000064607.17"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	19001612	19001674
1484	"ENSG00000216490.4"	"IFI30"	chr19	+	18177139	18177764	18177710	18177764	18175604	18175697
1504	"ENSG00000099330.9"	"OCEL1"	chr19	+	17228802	17229219	17229008	17229219	17226993	17227199
1511	"ENSG00000099949.22"	"LZTR1"	chr22	+	20995745	20995872	20995762	20995872	20995367	20995484
1537	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15680243	15680297	15680277	15680297	15678260	15678405
1538	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
1547	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15400793	15400864
1548	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15397855	15400793	15400864
1549	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399410	15400793	15400864
1567	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34526267	34526343	34526271	34526343	34519419	34519498
1568	"ENSG00000132017.11"	"DCAF15"	chr19	+	13959581	13959673	13959583	13959673	13959044	13959479
1569	"ENSG00000132017.11"	"DCAF15"	chr19	+	13960286	13960580	13960464	13960580	13959983	13960069
1581	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677107	12677211
1583	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677107	12677211
1587	"ENSG00000095059.17"	"DHPS"	chr19	-	12679800	12680030	12679800	12679922	12680149	12680325
1589	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1598	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346142	11346262
1599	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
1603	"ENSG00000127616.22"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10977652	10977815
1605	"ENSG00000127616.22"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10983479	10983711
1613	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11047594	11047795
1614	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11056216	11056382
1619	"ENSG00000129351.18"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192
1622	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10637643	10637747	10637649	10637747	10636661	10636756
1631	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362214	10362077	10362181	10362548	10362657
1632	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10368531	10368741
1633	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10369756	10369877
1634	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378426
1636	"ENSG00000105397.16"	"TYK2"	chr19	-	10379614	10379779	10379614	10379689	10380509	10380565
1649	"ENSG00000196605.7"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
1652	"ENSG00000174652.20"	"ZNF266"	chr19	-	9433667	9433786	9433667	9433783	9434064	9434235
1658	"ENSG00000269386.7"	"RAB11B-AS1"	chr19	-	8376961	8377067	8376961	8377063	8388323	8388374
1663	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8214365	8214481
1664	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457
1665	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251109	8251249	8241340	8241457
1666	"ENSG00000090661.13"	"CERS4"	chr19	+	8251075	8251249	8251109	8251249	8241340	8241457
1672	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33455726	33455784
1673	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33460412	33460505
1734	"ENSG00000065717.16"	"TLE2"	chr19	-	3009541	3009702	3009541	3009577	3011021	3011160
1793	"ENSG00000129946.11"	"SHC2"	chr19	-	422145	422456	422145	422379	430683	430747
1794	"ENSG00000130856.18"	"ZNF236"	chr18	+	76849525	76849668	76849621	76849668	76824159	76824406
1811	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003114	110003178
1837	"ENSG00000197563.11"	"PIGN"	chr18	-	62148213	62148338	62148213	62148253	62157128	62157227
1842	"ENSG00000081923.15"	"ATP8B1"	chr18	-	57674833	57675054	57674833	57675022	57685071	57685115
1855	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136301	47136449
1861	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46097835	46098353
1862	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
1863	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
1878	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39297572	39299230	39297572	39298729	39388428	39388527
1889	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
1891	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
1892	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
1939	"ENSG00000101639.19"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301
1940	"ENSG00000101639.19"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1941	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13104983	13105079
1942	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1943	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1944	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1946	"ENSG00000175354.20"	"PTPN2"	chr18	-	12862639	12862744	12862639	12862716	12872227	12872269
1981	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1982	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691203	691276
1986	"ENSG00000158270.12"	"COLEC12"	chr18	-	333006	335230	333006	333143	346294	347341
1997	"ENSG00000141580.16"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82625388	82625483
2002	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
2005	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
2006	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763
2007	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763
2008	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763
2010	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516
2019	"ENSG00000185624.16"	"P4HB"	chr17	-	81846946	81847072	81846946	81847068	81855141	81855279
2042	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80223251	80223337	80223290	80223337	80222654	80222847
2043	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80236791	80237103	80236927	80237103	80225836	80225916
2049	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950575	79951449	79951597
2050	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950578	79951449	79951597
2082	"ENSG00000184640.20"	"SEPTIN9"	chr17	+	77402058	77402703	77402336	77402703	77319601	77319803
2087	"ENSG00000070731.11"	"ST6GALNAC2"	chr17	-	76568712	76568913	76568712	76568796	76572636	76572775
2089	"ENSG00000129667.13"	"RHBDF2"	chr17	-	76472685	76473105	76472685	76472839	76473251	76473327
2091	"ENSG00000129667.13"	"RHBDF2"	chr17	-	76487711	76487909	76487711	76487851	76500935	76501371
2096	"ENSG00000266714.11"	"MYO15B"	chr17	+	75590906	75591246	75591171	75591246	75588057	75590385
2109	"ENSG00000177728.17"	"TMEM94"	chr17	+	75485870	75486426	75486289	75486426	75485427	75485547
2140	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248034	68248058
2141	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248057	68248086
2142	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248074	68248110
2143	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248076	68248162
2153	"ENSG00000256525.8"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64483389	64483506
2154	"ENSG00000256525.8"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64483963	64485868
2172	"ENSG00000008283.16"	"CYB561"	chr17	-	63437345	63437560	63437345	63437484	63445897	63446184
2174	"ENSG00000146872.19"	"TLK2"	chr17	+	62481120	62481206	62481123	62481206	62479443	62479613
2175	"ENSG00000136492.10"	"BRIP1"	chr17	-	61776400	61776562	61776400	61776502	61780839	61781005
2180	"ENSG00000068097.16"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
2182	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59934433	59934524
2183	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
2188	"ENSG00000108395.14"	"TRIM37"	chr17	-	59001597	59001741	59001597	59001714	59017295	59017424
2199	"ENSG00000265148.8"	"TSPOAP1-AS1"	chr17	+	58351734	58351914	58351743	58351914	58346279	58346343
2203	"ENSG00000141179.14"	"PCTP"	chr17	+	55773655	55773895	55773723	55773895	55771105	55771201
2207	"ENSG00000141198.16"	"TOM1L1"	chr17	+	54903707	54903792	54903712	54903792	54901102	54901245
2209	"ENSG00000141198.16"	"TOM1L1"	chr17	+	54949517	54949623	54949550	54949623	54938923	54939020
2214	"ENSG00000006282.22"	"SPATA20"	chr17	+	50549984	50550312	50550207	50550312	50549042	50549186
2216	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50552180	50551968	50552180	50550707	50550917
2218	"ENSG00000251179.2"	"TMEM92-AS1"	chr17	-	50282467	50282666	50282467	50282551	50283957	50284207
2230	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49406758	49406854	49409330	49409473
