ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
809	"ENSG00000267796.8"	"LIN37"	chr19	+	35752433	35752999	35752433	35752484	35753086	35753253
874	"ENSG00000214046.9"	"SMIM7"	chr19	-	16647095	16647261	16647119	16647261	16631376	16631664
881	"ENSG00000099949.22"	"LZTR1"	chr22	+	20994869	20995872	20994869	20995026	20995962	20996112
886	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15678260	15678405	15678260	15678329	15680277	15680297
889	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15397519	15397625
890	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397519	15397625
891	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15397519	15397625
896	"ENSG00000105135.16"	"ILVBL"	chr19	-	15116000	15116321	15116151	15116321	15115849	15115921
905	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112895	13113011	13112908	13113011	13110157	13110306
908	"ENSG00000104907.13"	"TRMT1"	chr19	-	13115996	13116431	13116145	13116431	13115625	13115768
909	"ENSG00000104907.13"	"TRMT1"	chr19	-	13116105	13116431	13116145	13116431	13115625	13115768
923	"ENSG00000095066.12"	"HOOK2"	chr19	-	12774668	12774897	12774811	12774897	12772993	12773044
924	"ENSG00000095059.17"	"DHPS"	chr19	-	12679456	12679719	12679622	12679719	12677290	12677396
928	"ENSG00000095059.17"	"DHPS"	chr19	-	12680149	12680325	12680160	12680325	12679800	12680030
942	"ENSG00000213339.9"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10707301	10707380
943	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712299	10712757	10712867
945	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636322	10636585
946	"ENSG00000129347.21"	"KRI1"	chr19	-	10564928	10565790	10565716	10565790	10562728	10562837
947	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547075	10546838	10547071	10547188	10547253
950	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547082	10546838	10547075	10547188	10547253
951	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547115	10546838	10547075	10547188	10547253
953	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547115	10548903	10549034
960	"ENSG00000267673.7"	"FDX2"	chr19	-	10315385	10315759	10315704	10315759	10310852	10310940
973	"ENSG00000196605.7"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763408
979	"ENSG00000174652.20"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
980	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
981	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433783
982	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
987	"ENSG00000090661.13"	"CERS4"	chr19	+	8255821	8256286	8255821	8255879	8256617	8256710
999	"ENSG00000065717.16"	"TLE2"	chr19	-	3019282	3019773	3019698	3019773	3017839	3017859
1006	"ENSG00000065000.20"	"AP3D1"	chr19	-	2109085	2109958	2109872	2109958	2108686	2108766
1007	"ENSG00000065000.20"	"AP3D1"	chr19	-	2110706	2111332	2111284	2111332	2110135	2110224
1015	"ENSG00000071564.19"	"TCF3"	chr19	-	1615284	1615821	1615685	1615821	1612206	1612430
1017	"ENSG00000119559.17"	"C19orf25"	chr19	-	1478653	1478905	1478773	1478905	1461142	1461824
1029	"ENSG00000282508.3"	"LINC01002"	chr19	-	234425	234641	234619	234641	233476	233542
1060	"ENSG00000167220.12"	"HDHD2"	chr18	-	47136301	47136449	47136338	47136449	47134495	47134677
1066	"ENSG00000152240.13"	"HAUS1"	chr18	+	46105193	46105408	46105193	46105368	46119925	46120060
1076	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39340490	39340641	39340585	39340641	39327765	39327951
1078	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39784074	39784242	39784099	39784242	39751328	39751360
1079	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39784074	39784242	39784099	39784242	39783267	39783339
1088	"ENSG00000141428.17"	"C18orf21"	chr18	+	35972624	35972840	35972624	35972805	35974895	35975095
1168	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82196891	82197096
1173	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783
1176	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308
1177	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448
1179	"ENSG00000185813.11"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447
1187	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859178	81859387	81855141	81855279
1188	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81855141	81855279
1200	"ENSG00000215644.10"	"GCGR"	chr17	+	81811403	81811810	81811403	81811560	81811885	81811946
1232	"ENSG00000266714.11"	"MYO15B"	chr17	+	75588057	75590385	75588057	75590243	75591171	75591246
1237	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75492473	75492789
1247	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131281	75131180	75131281	75130752	75130867
1248	"ENSG00000125458.7"	"NT5C"	chr17	-	75131044	75131281	75131180	75131281	75130752	75130867
1249	"ENSG00000167861.16"	"HID1"	chr17	-	74958326	74958763	74958672	74958763	74958140	74958219
1251	"ENSG00000167861.16"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962972	74963078
1286	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64480288	64480389
1287	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482974
1288	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999
1299	"ENSG00000136492.10"	"BRIP1"	chr17	-	61776400	61781005	61780839	61781005	61744431	61744591
1303	"ENSG00000068097.16"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386
1304	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59936214	59936541	59936214	59936277	59940835	59940943
1305	"ENSG00000108423.16"	"TUBD1"	chr17	-	59866595	59866749	59866608	59866749	59863782	59863847
1315	"ENSG00000141179.14"	"PCTP"	chr17	+	55771105	55771201	55771105	55771185	55773723	55773895
1319	"ENSG00000006282.22"	"SPATA20"	chr17	+	50549984	50550312	50549984	50550115	50550535	50550610
1321	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50552180	50550997	50551190	50554250	50554450
1331	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49409041	49409158	49404071	49405204
1339	"ENSG00000159202.18"	"UBE2Z"	chr17	+	48912833	48913021	48912833	48912965	48921159	48921272
1356	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477804	45478147	45475887	45476073
1357	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477899	45478147	45475887	45476073
1358	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45478100	45478147	45475887	45476073
1372	"ENSG00000267750.7"	"RUNDC3A-AS1"	chr17	-	44311146	44311455	44311384	44311455	44309897	44310032
1389	"ENSG00000267002.5"	"ENSG00000267002"	chr17	-	43159422	43159727	43159583	43159727	43158975	43159068
1396	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613646	42613998	42613646	42613733	42614259	42614412
1402	"ENSG00000131470.15"	"PSMC3IP"	chr17	-	42577079	42577302	42577212	42577302	42574315	42574334
1413	"ENSG00000168259.17"	"DNAJC7"	chr17	-	42016586	42017151	42017039	42017151	42003358	42003557
1420	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906110	39906987	39906960	39906987	39905846	39905985
1426	"ENSG00000275700.6"	"AATF"	chr17	+	37031613	37031689	37031613	37031685	37056605	37056871
1450	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
1451	"ENSG00000227543.6"	"SPAG5-AS1"	chr17	+	28599697	28599855	28599697	28599839	28616363	28616767
1459	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611543	28611656	28604949	28605215
1460	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28604949	28605215
1461	"ENSG00000167524.17"	"RSKR"	chr17	-	28611543	28611656	28611566	28611656	28604949	28605215
1462	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611543	28611656	28611142	28611253
1463	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28611142	28611253
1464	"ENSG00000167524.17"	"RSKR"	chr17	-	28611543	28611656	28611566	28611656	28611142	28611253
1466	"ENSG00000124104.19"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45838267	45838360
1467	"ENSG00000244045.13"	"TMEM199"	chr17	+	28357646	28357905	28357646	28357881	28359314	28359404
1482	"ENSG00000176024.18"	"ZNF613"	chr19	+	51929731	51929896	51929731	51929824	51940208	51940335
1483	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	487575	487426	487575	481146	484076
1484	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	499254	499934	499832	499934	495718	495802
1487	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18856298	18856476	18856298	18856429	18865801	18865952
1516	"ENSG00000011295.16"	"TTC19"	chr17	+	15999823	16000245	15999823	16000032	16001914	16002025
1557	"ENSG00000179593.16"	"ALOX15B"	chr17	+	8046906	8047076	8046906	8047063	8047563	8047664
1559	"ENSG00000170037.14"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
1571	"ENSG00000132522.16"	"GPS2"	chr17	-	7313567	7313988	7313905	7313988	7313211	7313291
1572	"ENSG00000006047.13"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535
1576	"ENSG00000187325.5"	"TAF9B"	chrX	-	78137748	78138098	78137961	78138098	78136914	78136990
1578	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7016949	7017014
1579	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7017256	7017520
1593	"ENSG00000141030.13"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045
1611	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984617	89984530	89984599	89985445	89985570
1616	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984648	89984530	89984599	89990865	89991003
1617	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984648	89984530	89984617	89990865	89991003
1619	"ENSG00000187741.16"	"FANCA"	chr16	-	89739015	89739289	89739128	89739289	89738881	89738926
1620	"ENSG00000187741.16"	"FANCA"	chr16	-	89798950	89799232	89799165	89799232	89792470	89792547
1622	"ENSG00000187741.16"	"FANCA"	chr16	-	89798950	89799232	89799171	89799232	89795905	89796018
1623	"ENSG00000187741.16"	"FANCA"	chr16	-	89799165	89799232	89799171	89799232	89795905	89796018
1629	"ENSG00000185324.22"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89694172	89694232
1637	"ENSG00000175170.17"	"FAM182B"	chr20	-	25786700	25786988	25786744	25786988	25775109	25775312
1648	"ENSG00000103194.16"	"USP10"	chr16	+	84716194	84716518	84716194	84716258	84733434	84733503
1678	"ENSG00000290890.2"	"PDPR2P"	chr16	-	74352039	74352378	74352296	74352378	74350616	74350738
1682	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63834166	63834575	63834473	63834575	63833908	63834006
1683	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63834704	63835567	63835411	63835567	63834473	63834575
1687	"ENSG00000166747.13"	"AP1G1"	chr16	-	71807800	71808150	71808014	71808150	71774467	71774592
1689	"ENSG00000166747.13"	"AP1G1"	chr16	-	71807800	71808150	71808014	71808150	71806685	71806728
1692	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70467885	70467966
1693	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70468848	70468968
1697	"ENSG00000132612.17"	"VPS4A"	chr16	+	69314739	69314942	69314739	69314938	69315464	69315669
1729	"ENSG00000135740.17"	"SLC9A5"	chr16	+	67255392	67255930	67255392	67255471	67256468	67256689
1733	"ENSG00000205250.9"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67194397	67194459
1736	"ENSG00000140939.15"	"NOL3"	chr16	+	67171151	67171457	67171151	67171252	67174007	67174046
1743	"ENSG00000166589.13"	"CDH16"	chr16	-	66910259	66911315	66911181	66911315	66909985	66910093
1752	"ENSG00000166546.15"	"BEAN1"	chr16	+	66437594	66438017	66437594	66437701	66469601	66469865
1764	"ENSG00000005194.15"	"CIAPIN1"	chr16	-	57439181	57439334	57439185	57439334	57436655	57436732
1767	"ENSG00000102900.13"	"NUP93"	chr16	+	56748233	56748426	56748233	56748266	56758537	56758655
1776	"ENSG00000125124.14"	"BBS2"	chr16	-	56509356	56510034	56509956	56510034	56506119	56506220
1797	"ENSG00000083799.18"	"CYLD"	chr16	+	50742761	50742841	50742761	50742822	50749575	50750202
1806	"ENSG00000121274.14"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1810	"ENSG00000141646.17"	"SMAD4"	chr18	+	51065422	51065606	51065422	51065469	51076637	51076776
1814	"ENSG00000102910.14"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48356664	48356710
1815	"ENSG00000102910.14"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48361704	48363122
1831	"ENSG00000197021.9"	"EOLA2"	chrX	-	149937413	149937480	149937432	149937480	149934376	149934573
1855	"ENSG00000052344.16"	"PRSS8"	chr16	-	31133225	31133388	31133314	31133388	31132878	31132953
1858	"ENSG00000099377.14"	"HSD3B7"	chr16	+	30985652	30985947	30985652	30985824	30986422	30986531
1859	"ENSG00000196118.12"	"CFAP119"	chr16	-	30759341	30759724	30759653	30759724	30757466	30757654
1895	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829400	28829492
1896	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836325	28836490
1897	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836448	28836485
1899	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836747	28837237
1900	"ENSG00000188603.22"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877
1902	"ENSG00000188603.22"	"CLN3"	chr16	-	28482476	28482672	28482625	28482672	28482326	28482382
1903	"ENSG00000188603.22"	"CLN3"	chr16	-	28482607	28482672	28482625	28482672	28482326	28482382
1904	"ENSG00000188603.22"	"CLN3"	chr16	-	28482607	28482672	28482625	28482672	28482515	28482545
1919	"ENSG00000058600.16"	"POLR3E"	chr16	+	22309427	22309510	22309427	22309505	22309850	22309945
1927	"ENSG00000125970.12"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34073818	34073866
1939	"ENSG00000174628.17"	"IQCK"	chr16	+	19763847	19764112	19763847	19763900	19788837	19788922
1940	"ENSG00000170537.13"	"TMC7"	chr16	+	19035675	19035823	19035675	19035810	19037877	19038047
1942	"ENSG00000170540.16"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
1946	"ENSG00000166783.22"	"MARF1"	chr16	-	15634756	15636342	15635655	15636342	15633616	15633843
1949	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15001775	15001856	15001775	15001788	15004186	15004333
1950	"ENSG00000179889.21"	"PDXDC1"	chr16	+	15001775	15001887	15001775	15001788	15004186	15004333
1953	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14937564	14937650
1954	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14941811	14941940
1959	"ENSG00000140694.18"	"PARN"	chr16	-	14591912	14593378	14593300	14593378	14584748	14584791
1962	"ENSG00000140694.18"	"PARN"	chr16	-	14628171	14628251	14628190	14628251	14627268	14627336
1976	"ENSG00000170954.12"	"ZNF415"	chr19	-	53132748	53132875	53132855	53132875	53107878	53109908
1977	"ENSG00000170954.12"	"ZNF415"	chr19	-	53132748	53132900	53132855	53132900	53116312	53116433
1981	"ENSG00000118894.15"	"EEF2KMT"	chr16	-	5095374	5095514	5095451	5095514	5090431	5090565
1988	"ENSG00000103415.12"	"HMOX2"	chr16	+	4483636	4483754	4483636	4483738	4496145	4496762
1991	"ENSG00000263072.11"	"ZNF213-AS1"	chr16	-	3129247	3129653	3129460	3129653	3114967	3116519
2007	"ENSG00000262152.8"	"GREP1"	chr16	+	2994926	2995316	2994926	2994962	2995738	2995771
2008	"ENSG00000262152.8"	"GREP1"	chr16	+	2994926	2995654	2994926	2994962	2995738	2995771
2009	"ENSG00000262152.8"	"GREP1"	chr16	+	2994926	2995654	2994926	2995316	2995738	2995771
2010	"ENSG00000262152.8"	"GREP1"	chr16	+	2994926	2995654	2994926	2994962	2997052	2997085
2011	"ENSG00000262152.8"	"GREP1"	chr16	+	3000436	3000613	3000436	3000466	3000713	3000827
2012	"ENSG00000262152.8"	"GREP1"	chr16	+	3000085	3000827	3000085	3000118	3001280	3001334
2014	"ENSG00000262152.8"	"GREP1"	chr16	+	3000085	3000827	3000085	3000118	3001560	3002011
2018	"ENSG00000005001.10"	"PRSS22"	chr16	-	2856081	2856253	2856133	2856253	2853864	2854022
2035	"ENSG00000260874.6"	"ENSG00000260874"	chr16	-	2456829	2456966	2456833	2456966	2456251	2456581
2051	"ENSG00000162032.16"	"SPSB3"	chr16	-	1777746	1778612	1778133	1778612	1776717	1777443
2052	"ENSG00000197774.14"	"EME2"	chr16	+	1775040	1775408	1775040	1775132	1775568	1775684
2062	"ENSG00000161996.19"	"WDR90"	chr16	+	653745	655147	653745	653803	655306	655468
2064	"ENSG00000161996.19"	"WDR90"	chr16	+	655772	656537	655772	655889	656731	656871
