ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
80	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585858	103586107	103586218	103586291	80	19,25	1,2	18,14	15,6	260	149	2.52809742269e-05	0.0005686714381158041	0.916,0.878	0.407,0.572	0.408
82	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101531643	101533459	101531643	101532012	101533083	101533459	82	2,1	5,1	6,0	6,0	298	149	1	1.0	0.167,0.333	0.333,NA	-0.083
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	7,4	6,8	10,4	17,15	298	149	0.342122058179	0.7232890953054215	0.368,0.2	0.227,0.118	0.112
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	3,5	0,1	19,7	2,0	298	149	0.667885079142	1.0	1.0,0.714	0.826,1.0	-0.056
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	6,3	62,58	3,3	98,72	267	149	0.158398848008	0.43328935694696485	0.051,0.028	0.017,0.023	0.019
98	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944414	73944583	73944662	98	6,3	2,0	3,3	0,0	298	149	0.578117790797	0.9649477279779165	0.6,1.0	1.0,1.0	-0.2
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	6,3	1,0	3,3	0,0	270	149	1	1.0	0.768,1.0	1.0,1.0	-0.116
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	5,3	47,49	5,3	58,67	258	149	0.680152607446	1.0	0.058,0.034	0.047,0.025	0.01
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	49,47	1,0	75,69	2,0	283	149	0.651214464393	1.0	0.963,1.0	0.952,1.0	0.006
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	62,56	4,1	99,62	1,1	298	149	0.0723238443545	0.2484484226854059	0.886,0.966	0.98,0.969	-0.048
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	0,2	4,0	6,8	4,3	298	149	0.18338744801	0.4769588203921473	0.0,1.0	0.429,0.571	0.0
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	2,7	2,1	4,3	5,1	241	149	0.305413524265	0.6709171115344261	0.382,0.812	0.331,0.65	0.106
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	201,232	5231,5374	390,304	13221,9745	298	149	0.014441759052	0.07564159037769647	0.019,0.021	0.015,0.015	0.005
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	301,374	90,126	279,203	220,122	298	149	8.44721961268e-08	5.857255580975729e-06	0.626,0.597	0.388,0.454	0.19
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	250,287	7,3	234,169	1,4	298	149	0.321705796839	0.6965097976580951	0.947,0.98	0.992,0.955	-0.01
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	4,3	1,0	4,0	1,0	298	149	1	1.0	0.667,1.0	0.667,NA	0.166
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	0,0	4,0	2,0	3,0	298	149	1	1.0	0.0,NA	0.25,NA	-0.25
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	15,10	33,20	9,4	47,32	298	149	0.00522862356445	0.03525239687788858	0.185,0.2	0.087,0.059	0.12
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	0,1	2,2	1,0	5,2	298	149	1	1.0	0.0,0.2	0.091,0.0	0.055
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	9,12	59,69	17,7	126,73	298	149	0.39811280783	0.788918878232601	0.071,0.08	0.063,0.046	0.021
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	25,43	982,870	73,39	1628,1245	298	149	0.764866113163	1.0	0.013,0.024	0.022,0.015	0.0
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	15,22	6,8	45,15	12,11	298	149	0.824555976182	1.0	0.556,0.579	0.652,0.405	0.039
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	38,59	194,224	26,29	365,233	275	149	6.76089851204e-06	0.00019503385860304703	0.096,0.125	0.037,0.063	0.06
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	0,0	275,263	3,0	343,262	280	149	1	1.0	0.0,0.0	0.005,0.0	-0.003
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	26,22	79,91	15,11	56,42	281	149	0.757937966493	1.0	0.149,0.114	0.124,0.122	0.009
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	3,4	2,7	5,6	3,2	222	149	0.128988865813	0.3746725010817271	0.502,0.277	0.528,0.668	-0.209
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	4,7	8,5	6,7	2,5	267	149	0.207981579216	0.521962878762748	0.218,0.439	0.626,0.439	-0.204
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	119,155	6,6	118,50	23,8	298	149	2.45963166511e-05	0.0005554973869340293	0.908,0.928	0.72,0.758	0.179
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	97,129	157,221	94,38	195,156	298	149	0.00468867523695	0.0327551542467276	0.236,0.226	0.194,0.109	0.079
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	71,76	233,293	52,31	306,206	278	149	0.00195988098344	0.016851854917906164	0.14,0.122	0.083,0.075	0.052
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	40,42	0,2	22,31	0,0	298	149	0.472231479312	0.8656053231150126	1.0,0.913	1.0,1.0	-0.043
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	34,32	209,229	20,28	266,198	298	149	0.0927314218403	0.2973543004959641	0.075,0.065	0.036,0.066	0.019
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	11,16	21,17	14,9	10,14	298	149	0.52043806177	0.9157813686985703	0.208,0.32	0.412,0.243	-0.064
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,12	175,204	9,5	244,144	287	149	0.561890991531	0.9506989285854707	0.015,0.03	0.019,0.018	0.004
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	24,32	315,479	18,18	689,411	235	149	0.00133387314812	0.012633349941717994	0.046,0.041	0.016,0.027	0.022
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	13,18	4,2	22,17	0,0	298	149	3.92594711467e-05	0.0007955042437714707	0.619,0.818	1.0,1.0	-0.282
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	10,28	92,162	9,9	169,131	298	149	0.00249103628129	0.020114585698707072	0.052,0.08	0.026,0.033	0.037
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	33,11	290,293	6,6	438,314	252	149	5.92055687587e-07	2.6794951417859557e-05	0.063,0.022	0.008,0.011	0.033
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	44,70	76,108	57,55	143,66	298	149	0.68255691477	1.0	0.224,0.245	0.166,0.294	0.005
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	18,25	11,9	18,4	4,2	298	149	0.317843791954	0.690463899404161	0.45,0.581	0.692,0.5	-0.081
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	18,29	1060,1242	19,3	1886,1372	298	149	0.92390873815	1.0	0.008,0.012	0.005,0.001	0.007
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	18,15	0,0	11,3	1,0	272	149	1	1.0	1.0,1.0	0.858,1.0	0.071
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	38,54	27,16	42,22	48,31	298	149	0.00468921366697	0.0327551542467276	0.413,0.628	0.304,0.262	0.237
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	42,41	1059,1245	69,29	1716,1175	298	149	0.707680060327	1.0	0.019,0.016	0.02,0.012	0.002
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	62,79	1061,1080	40,44	1551,1084	232	149	2.8366893836e-05	0.0006143770076654062	0.036,0.045	0.016,0.025	0.02
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	30,34	651,689	31,37	961,710	298	149	0.47852030868	0.8708539593073538	0.023,0.024	0.016,0.025	0.003
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	71,98	2,2	88,61	0,0	298	149	0.381556480589	0.7713135573256189	0.947,0.961	1.0,1.0	-0.046
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	69,98	33,34	102,74	6,2	298	149	2.61932697754e-11	6.598957765415774e-09	0.511,0.59	0.895,0.949	-0.371
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	63,107	881,919	98,69	1469,1064	298	149	0.0216619530797	0.10219790348088177	0.035,0.055	0.032,0.031	0.013
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	22,28	1082,1149	19,5	1632,1087	228	149	0.0767452541692	0.25900359714823834	0.013,0.016	0.008,0.003	0.009
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	22,24	1,2	24,21	0,0	232	149	0.503145827753	0.8978450765599315	0.934,0.885	1.0,1.0	-0.091
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	22,24	902,886	24,21	1223,870	243	149	0.475840963475	0.8693270490558496	0.015,0.016	0.012,0.015	0.002
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	23,38	412,457	17,14	768,420	298	149	4.16380701804e-05	0.0008325410963583682	0.027,0.04	0.011,0.016	0.02
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	42,69	232,244	40,24	309,180	298	149	0.00313406117626	0.02419533643531469	0.083,0.124	0.061,0.062	0.042
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	57,50	572,743	28,23	747,528	298	149	0.00025633393989	0.003528910596882732	0.047,0.033	0.018,0.021	0.021
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	9,7	55,51	3,3	73,67	298	149	0.00486051941762	0.03353756670760889	0.076,0.064	0.02,0.022	0.049
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	3,2	17,23	2,2	32,25	298	149	0.427931943503	0.8212372394495242	0.081,0.042	0.03,0.038	0.027
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	4,2	2,2	2,2	2,4	298	149	0.288953385398	0.6469798541860373	0.5,0.333	0.333,0.2	0.15
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	3,2	7,0	2,0	12,10	298	149	0.0196361246863	0.09513450665324064	0.176,1.0	0.077,0.0	0.549
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	51,33	960,1026	70,61	2070,1529	298	149	0.456191554102	0.8513054717437711	0.026,0.016	0.017,0.02	0.002
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	10,10	111,120	12,5	186,105	298	149	0.268416817402	0.6178778894482879	0.043,0.04	0.031,0.023	0.014
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	1,3	151,140	3,1	221,139	298	149	1	1.0	0.003,0.011	0.007,0.004	0.001
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	5,19	2,8	10,10	0,1	298	149	0.000139637145191	0.0022032934099239622	0.556,0.543	1.0,0.833	-0.367
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	9,18	115,148	13,11	211,168	298	149	0.128702907227	0.3739856104658462	0.038,0.057	0.03,0.032	0.017
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	2,1	69,84	7,2	86,89	298	149	0.125717566966	0.3683004367267578	0.014,0.006	0.039,0.011	-0.015
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	6,0	68,52	5,4	101,77	298	149	0.787850031273	1.0	0.042,0.0	0.024,0.025	-0.003
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	12,11	61,42	21,14	80,55	298	149	0.583803991861	0.9693300901769415	0.09,0.116	0.116,0.113	-0.011
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	1,8	2,1	6,2	10,1	291	149	0.279090485776	0.6320641403464896	0.204,0.804	0.235,0.506	0.134
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	1,8	2,7	5,2	6,2	272	149	0.847282294679	1.0	0.215,0.385	0.313,0.354	-0.034
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	20,25	29,34	20,9	49,38	230	149	0.0107297253361	0.06096370103524745	0.309,0.323	0.209,0.133	0.145
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	32,45	12,15	48,22	13,9	298	149	0.737867096182	1.0	0.571,0.6	0.649,0.55	-0.014
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	30,36	32,46	47,19	62,50	298	149	0.146111087519	0.4090028146180008	0.319,0.281	0.275,0.16	0.083
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	8,10	75,102	5,3	150,104	266	149	0.00445926386878	0.03152770469620134	0.056,0.052	0.018,0.016	0.037
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	103,132	1,4	211,185	3,0	269	149	0.180820274685	0.47309014363700236	0.983,0.948	0.975,1.0	-0.022
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	33,33	9,12	66,55	10,3	229	149	0.00530564757697	0.03565897852796352	0.705,0.641	0.811,0.923	-0.194
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	8,8	4,6	10,7	0,3	298	149	0.0473441640181	0.18044739871346438	0.5,0.4	1.0,0.538	-0.319
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	65,78	144,121	57,48	275,191	298	149	1.19605545079e-06	4.84034861679149e-05	0.184,0.244	0.094,0.112	0.111
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	69,76	1,0	59,50	1,0	298	149	1	1.0	0.972,1.0	0.967,1.0	0.002
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	213	74,47	144,129	59,32	174,142	298	149	0.0215017804904	0.10163255593898887	0.204,0.154	0.145,0.101	0.056
217	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	217	11,18	0,0	26,19	1,1	264	149	0.706177409756	1.0	1.0,1.0	0.936,0.915	0.075
220	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	220	7,10	3,2	20,10	2,3	242	149	0.474236801613	0.8682853068292283	0.59,0.755	0.86,0.672	-0.094
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	221	7,10	2,0	19,9	0,0	238	149	0.638593410256	1.0	0.687,1.0	1.0,1.0	-0.156
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	222	7,10	9,4	20,10	5,4	245	149	0.113322140112	0.34229511428150855	0.321,0.603	0.709,0.603	-0.194
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179	223	7,10	1,1	19,9	0,0	241	149	0.190884643535	0.49138492365038494	0.812,0.861	1.0,1.0	-0.163
226	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	226	8,15	101,96	11,8	154,96	231	149	0.207730284078	0.5216031518476824	0.049,0.092	0.044,0.051	0.023
229	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	229	10,7	36,53	6,6	33,25	256	149	0.908452730678	1.0	0.139,0.071	0.096,0.123	-0.004
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	230	13,35	0,2	8,7	0,0	298	149	0.440371513941	0.8333319735518473	1.0,0.897	1.0,1.0	-0.051
231	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	231	49,34	5,3	23,9	0,2	298	149	0.10342315136	0.3203574499913443	0.831,0.85	1.0,0.692	-0.005
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	232	8,10	18,24	6,1	15,13	231	149	0.186239073211	0.4828799023426202	0.223,0.212	0.205,0.047	0.091
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	233	27,15	17,21	18,6	5,3	298	149	0.0469907706591	0.17928129461962533	0.443,0.263	0.643,0.5	-0.219
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	234	11,10	9,20	5,9	2,2	288	149	0.0117209119316	0.065039476011772	0.387,0.206	0.564,0.7	-0.335
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	235	4,4	15,52	0,1	19,7	222	149	0.017262721345	0.08686527824601198	0.152,0.049	0.0,0.087	0.057
241	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	241	18,31	3,10	24,20	0,0	298	149	1.13324248885e-06	4.699503903744274e-05	0.75,0.608	1.0,1.0	-0.321
247	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	247	5,4	0,0	1,1	1,0	298	149	1	1.0	1.0,1.0	0.333,1.0	0.334
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	248	123,183	5,2	277,187	1,2	298	149	0.0456010318786	0.1758603394646615	0.925,0.979	0.993,0.979	-0.034
249	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	249	4,3	4,1	4,2	0,0	298	149	2.8208386591e-06	9.779769993338442e-05	0.333,0.6	1.0,1.0	-0.533
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	250	4,3	2,0	4,2	2,0	298	149	0.96251642552	1.0	0.5,1.0	0.5,1.0	0.0
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	251	1,4	0,0	6,7	1,1	298	149	0.0913869563084	0.2946461138509106	1.0,1.0	0.75,0.778	0.236
252	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	252	0,1	1,0	0,0	1,0	298	149	1	1.0	0.0,1.0	0.0,NA	0.5
253	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	253	25,16	72,80	19,11	172,102	298	149	0.0012051387385	0.011647619674658568	0.148,0.091	0.052,0.051	0.068
254	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	254	19,15	507,492	5,22	901,671	298	149	0.0748119598595	0.25458297731566903	0.018,0.015	0.003,0.016	0.007
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	255	13,20	493,477	24,7	819,684	298	149	0.088416567699	0.2875440699952848	0.013,0.021	0.014,0.005	0.008
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453	256	63,83	278,361	124,111	516,348	298	149	0.222920266664	0.5473786145050397	0.102,0.103	0.107,0.138	-0.02
257	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527287	41527420	41527900	41528022	257	106,89	278,357	118,121	461,321	298	149	0.991510612669	1.0	0.16,0.111	0.113,0.159	-0.001
