ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
599	"ENSG00000213742.9"	"ZNF337-AS1"	chr20	+	25624133	25624426	25624133	25624215	25634048	25634170
600	"ENSG00000213742.9"	"ZNF337-AS1"	chr20	+	25639728	25639982	25639728	25639850	25645530	25645648
612	"ENSG00000101310.17"	"SEC23B"	chr20	+	18507939	18507990	18507939	18507972	18509615	18509943
623	"ENSG00000101384.12"	"JAG1"	chr20	-	10650246	10651694	10651580	10651694	10649521	10649635
629	"ENSG00000089063.16"	"TMEM230"	chr20	-	5112729	5113042	5112742	5113042	5111499	5111605
635	"ENSG00000101365.22"	"IDH3B"	chr20	-	2659698	2660176	2660029	2660176	2659524	2659585
636	"ENSG00000101365.22"	"IDH3B"	chr20	-	2659698	2660176	2660067	2660176	2659524	2659585
637	"ENSG00000101365.22"	"IDH3B"	chr20	-	2660029	2660176	2660067	2660176	2659524	2659585
639	"ENSG00000101365.22"	"IDH3B"	chr20	-	2660456	2660829	2660696	2660829	2660262	2660365
644	"ENSG00000286787.4"	"ENSG00000286787"	chr20	-	1052257	1052446	1052300	1052446	1040988	1041115
645	"ENSG00000286787.4"	"ENSG00000286787"	chr20	-	1059229	1059328	1059234	1059328	1052771	1052962
648	"ENSG00000283515.1"	"ENSG00000283515"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
649	"ENSG00000198131.15"	"ZNF544"	chr19	+	58230393	58230497	58230393	58230462	58237248	58237334
667	"ENSG00000088038.20"	"CNOT3"	chr19	+	54143659	54144134	54143659	54143749	54144236	54144332
668	"ENSG00000088038.20"	"CNOT3"	chr19	+	54152866	54153082	54152866	54152999	54153496	54153840
669	"ENSG00000105618.14"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54129056	54129370
678	"ENSG00000167757.14"	"KLK11"	chr19	-	51024633	51024794	51024637	51024794	51023091	51023228
686	"ENSG00000039650.12"	"PNKP"	chr19	-	49861607	49861881	49861771	49861881	49861448	49861510
688	"ENSG00000126453.11"	"BCL2L12"	chr19	+	49669023	49669164	49669023	49669115	49670215	49670488
709	"ENSG00000160007.20"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46999303	46999409
714	"ENSG00000160014.17"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608481	46608588
715	"ENSG00000160014.17"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
723	"ENSG00000125744.12"	"RTN2"	chr19	-	45494117	45494420	45494165	45494420	45493159	45493378
728	"ENSG00000167384.11"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44484360	44484435
734	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
766	"ENSG00000167578.18"	"RAB4B"	chr19	+	40780018	40780499	40780018	40780099	40783777	40783840
774	"ENSG00000187187.14"	"ZNF546"	chr19	+	39999600	39999854	39999600	39999670	40006095	40006182
776	"ENSG00000105193.9"	"RPS16"	chr19	-	39433521	39433761	39433664	39433761	39433206	39433418
779	"ENSG00000130669.17"	"PAK4"	chr19	+	39168229	39168312	39168229	39168302	39168624	39168840
794	"ENSG00000186017.16"	"ZNF566"	chr19	-	36489473	36489561	36489485	36489561	36473331	36473458
796	"ENSG00000232677.12"	"LINC00665"	chr19	-	36320282	36320760	36320643	36320760	36316177	36316348
797	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36326996	36327225	36324923	36325887
799	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326052	36327225	36326996	36327225	36324925	36325764
800	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36326996	36327225	36324925	36325764
806	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102248	36102013	36102151	36102446	36102851
809	"ENSG00000075702.19"	"WDR62"	chr19	+	36101213	36102851	36101213	36102151	36102947	36103074
862	"ENSG00000105700.11"	"KXD1"	chr19	+	18557761	18557949	18557761	18557914	18560419	18560550
865	"ENSG00000216490.4"	"IFI30"	chr19	+	18177139	18177764	18177139	18177292	18177848	18178117
884	"ENSG00000099949.22"	"LZTR1"	chr22	+	20994869	20995872	20994869	20995026	20995962	20996112
891	"ENSG00000186526.13"	"CYP4F8"	chr19	+	15619489	15619762	15619489	15619543	15622218	15622340
892	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397149	15397203
893	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15399301	15399410	15397519	15397625
894	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15400793	15400864	15397519	15397625
895	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15397519	15397625
896	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397519	15397625
897	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15397519	15397625
899	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15398629	15400358	15400294	15400358	15397713	15397855
900	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15399301	15400358	15400294	15400358	15397713	15397855
901	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397713	15397855
902	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15398629	15398703
903	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403474	15403715	15400946	15401043
904	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15401149	15401293
905	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15401149	15401603
908	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15401149	15401603
910	"ENSG00000105135.16"	"ILVBL"	chr19	-	15116000	15116321	15116151	15116321	15115849	15115921
919	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112895	13113011	13112908	13113011	13110157	13110306
935	"ENSG00000095059.17"	"DHPS"	chr19	-	12679456	12679719	12679622	12679719	12677290	12677396
936	"ENSG00000095059.17"	"DHPS"	chr19	-	12680160	12680325	12680195	12680325	12679622	12679719
944	"ENSG00000197332.10"	"ZNF833P"	chr19	+	11651652	11652053	11651652	11651885	11682545	11682672
954	"ENSG00000213339.9"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10707301	10707380
955	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712299	10712757	10712867
956	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10682536	10682704
958	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10635162	10635255
959	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636322	10636585
960	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636661	10636756
961	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547075	10546838	10547071	10547188	10547253
964	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547082	10546838	10547075	10547188	10547253
965	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547115	10546838	10547075	10547188	10547253
967	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547115	10548903	10549034
970	"ENSG00000105397.16"	"TYK2"	chr19	-	10352925	10353098	10352957	10353098	10351051	10351162
975	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10357763	10357918	10354511	10354609
976	"ENSG00000267673.7"	"FDX2"	chr19	-	10315385	10315759	10315704	10315759	10310852	10310940
989	"ENSG00000196605.7"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763408
995	"ENSG00000174652.20"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
996	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
997	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433783
998	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
1014	"ENSG00000065717.16"	"TLE2"	chr19	-	3019282	3019773	3019698	3019773	3017839	3017859
1017	"ENSG00000104969.11"	"SGTA"	chr19	-	2757692	2759294	2759256	2759294	2757336	2757457
1018	"ENSG00000104969.11"	"SGTA"	chr19	-	2768964	2769091	2768968	2769091	2767135	2767220
1030	"ENSG00000071564.19"	"TCF3"	chr19	-	1615284	1615821	1615685	1615821	1612206	1612430
1032	"ENSG00000119559.17"	"C19orf25"	chr19	-	1478653	1478905	1478773	1478905	1461142	1461824
1039	"ENSG00000011304.22"	"PTBP1"	chr19	+	805012	807902	805012	805187	808359	808452
1045	"ENSG00000282508.3"	"LINC01002"	chr19	-	234425	234641	234619	234641	233476	233542
1056	"ENSG00000171791.14"	"BCL2"	chr18	-	63317529	63318666	63318081	63318666	63280886	63281214
1061	"ENSG00000267175.6"	"ENSG00000267175"	chr18	-	61592471	61592623	61592493	61592623	61579406	61579456
1083	"ENSG00000152240.13"	"HAUS1"	chr18	+	46105193	46105408	46105193	46105368	46119925	46120060
1084	"ENSG00000152240.13"	"HAUS1"	chr18	+	46105193	46105408	46105193	46105368	46122466	46122590
1094	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39340490	39340641	39340585	39340641	39327765	39327951
1104	"ENSG00000141428.17"	"C18orf21"	chr18	+	35972624	35972840	35972624	35972805	35974895	35975095
1157	"ENSG00000178127.13"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9134185	9134341
1176	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46358386	46358763	46358690	46358763	46357622	46357702
1186	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82196891	82197096
1193	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308
1194	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448
1196	"ENSG00000185813.11"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447
1199	"ENSG00000185624.16"	"P4HB"	chr17	-	81845143	81845991	81845870	81845991	81843330	81844092
1204	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81858934	81859387	81847242	81847347
1205	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859178	81859387	81847242	81847347
1206	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81847242	81847347
1207	"ENSG00000185624.16"	"P4HB"	chr17	-	81858934	81859387	81859178	81859387	81847242	81847347
1208	"ENSG00000185624.16"	"P4HB"	chr17	-	81858934	81859387	81859180	81859387	81847242	81847347
1210	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859178	81859387	81855141	81855279
1211	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81855141	81855279
1223	"ENSG00000214087.10"	"ARL16"	chr17	-	81682033	81683594	81683535	81683594	81681186	81681879
1255	"ENSG00000266714.11"	"MYO15B"	chr17	+	75588057	75590385	75588057	75590243	75591171	75591246
1260	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75492473	75492789
1270	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131281	75131180	75131281	75130752	75130867
1271	"ENSG00000125458.7"	"NT5C"	chr17	-	75131044	75131281	75131180	75131281	75130752	75130867
1273	"ENSG00000167861.16"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962972	74963078
1308	"ENSG00000258890.8"	"CEP95"	chr17	+	64534584	64536748	64534584	64534737	64537040	64537112
1309	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482974
1310	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999
1314	"ENSG00000266173.7"	"STRADA"	chr17	-	63704340	63704582	63704431	63704582	63702839	63703751
1322	"ENSG00000136492.10"	"BRIP1"	chr17	-	61776400	61781005	61780839	61781005	61744431	61744591
1326	"ENSG00000068097.16"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386
1327	"ENSG00000108423.16"	"TUBD1"	chr17	-	59866595	59866749	59866608	59866749	59863782	59863847
1337	"ENSG00000141179.14"	"PCTP"	chr17	+	55771105	55771201	55771105	55771185	55773723	55773895
1338	"ENSG00000108846.16"	"ABCC3"	chr17	+	50658434	50658546	50658434	50658496	50659181	50659368
1342	"ENSG00000006282.22"	"SPATA20"	chr17	+	50549984	50550312	50549984	50550115	50550535	50550610
1344	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50552180	50550997	50551190	50554250	50554450
1354	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49409041	49409158	49404071	49405204
1378	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477804	45478147	45475887	45476073
1379	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477899	45478147	45475887	45476073
1380	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45478100	45478147	45475887	45476073
1394	"ENSG00000267750.7"	"RUNDC3A-AS1"	chr17	-	44311146	44311455	44311384	44311455	44309897	44310032
1416	"ENSG00000131462.9"	"TUBG1"	chr17	+	42610422	42612143	42610422	42610590	42612426	42612506
1417	"ENSG00000131462.9"	"TUBG1"	chr17	+	42610422	42612506	42610422	42610590	42612946	42613073
1419	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613646	42613998	42613646	42613733	42614259	42614412
1441	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906110	39906987	39906960	39906987	39905846	39905985
1445	"ENSG00000277791.5"	"PSMB3"	chr17	+	38760430	38760608	38760430	38760580	38762410	38762505
1447	"ENSG00000276234.5"	"TADA2A"	chr17	+	37411268	37411390	37411268	37411287	37426949	37427009
1449	"ENSG00000276234.5"	"TADA2A"	chr17	+	37437737	37437962	37437737	37437922	37440508	37440662
1450	"ENSG00000276234.5"	"TADA2A"	chr17	+	37437737	37437922	37437737	37437829	37444695	37444768
1451	"ENSG00000275700.6"	"AATF"	chr17	+	37031613	37031689	37031613	37031685	37056605	37056871
1470	"ENSG00000108262.16"	"GIT1"	chr17	-	29575287	29575703	29575629	29575703	29575078	29575142
1473	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28926990	28927063	28919142	28919275
1477	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639574	28640025	28639900	28640025	28633282	28633329
1478	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
1486	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563907	28563817	28563907	28561421	28561629
1487	"ENSG00000167524.17"	"RSKR"	chr17	-	28611543	28611656	28611566	28611656	28604949	28605215
1488	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28611142	28611253
1490	"ENSG00000124104.19"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45838267	45838360
1491	"ENSG00000244045.13"	"TMEM199"	chr17	+	28357646	28357905	28357646	28357881	28359314	28359404
1506	"ENSG00000176024.18"	"ZNF613"	chr19	+	51929731	51929896	51929731	51929824	51940208	51940335
1507	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	487575	487426	487575	481146	484076
1510	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18856298	18856476	18856298	18856429	18865801	18865952
1528	"ENSG00000177302.16"	"TOP3A"	chr17	-	18308312	18308424	18308350	18308424	18305111	18305220
1580	"ENSG00000178971.17"	"CTC1"	chr17	-	8236057	8236342	8236082	8236342	8235830	8235959
1581	"ENSG00000179593.16"	"ALOX15B"	chr17	+	8046906	8047076	8046906	8047063	8047563	8047664
1583	"ENSG00000170037.14"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
1595	"ENSG00000132522.16"	"GPS2"	chr17	-	7313567	7313988	7313905	7313988	7313211	7313291
1596	"ENSG00000006047.13"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535
1600	"ENSG00000187325.5"	"TAF9B"	chrX	-	78137748	78138098	78137961	78138098	78136914	78136990
1602	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7016949	7017014
1603	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7017256	7017520
1617	"ENSG00000141030.13"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045
1627	"ENSG00000108953.17"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1354210	1354347
1629	"ENSG00000141252.21"	"VPS53"	chr17	-	551871	553462	553379	553462	537027	537176
1634	"ENSG00000099622.14"	"CIRBP"	chr19	+	1269331	1269410	1269331	1269407	1270927	1271036
1637	"ENSG00000141013.17"	"GAS8"	chr16	+	90036380	90037399	90036380	90036586	90040299	90040509
1639	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984617	89984530	89984599	89985445	89985570
1640	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984648	89984530	89984599	89985445	89985570
1641	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984648	89984530	89984617	89985445	89985570
1650	"ENSG00000158805.12"	"ZNF276"	chr16	+	89723136	89723709	89723136	89723183	89727278	89727357
1654	"ENSG00000185324.22"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89694172	89694232
1659	"ENSG00000167526.15"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751
1664	"ENSG00000175170.17"	"FAM182B"	chr20	-	25848660	25848948	25848704	25848948	25836995	25837076
1673	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805151	85804936	85805104	85805732	85806968
1674	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805151	85804936	85805104	85806737	85807068
1676	"ENSG00000103194.16"	"USP10"	chr16	+	84764085	84764263	84764085	84764148	84768238	84768270
1706	"ENSG00000290890.2"	"PDPR2P"	chr16	-	74352039	74352378	74352296	74352378	74350616	74350738
1710	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63834704	63835567	63835411	63835567	63834473	63834575
1717	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70467885	70467966
1718	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70468848	70468968
1720	"ENSG00000090857.14"	"PDPR"	chr16	+	70128783	70129122	70128783	70128865	70130422	70130544
1723	"ENSG00000132612.17"	"VPS4A"	chr16	+	69314739	69314942	69314739	69314938	69315464	69315669
1754	"ENSG00000039523.20"	"RIPOR1"	chr16	+	67545948	67546231	67545948	67546032	67546365	67546786
1759	"ENSG00000205250.9"	"E2F4"	chr16	+	67192760	67192870	67192760	67192824	67194397	67194459
1776	"ENSG00000166546.15"	"BEAN1"	chr16	+	66437594	66438017	66437594	66437701	66469601	66469865
1788	"ENSG00000005194.15"	"CIAPIN1"	chr16	-	57439181	57439334	57439185	57439334	57436655	57436732
1791	"ENSG00000172775.18"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57174168	57174286
1792	"ENSG00000172775.18"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57175538	57175700
1801	"ENSG00000125124.14"	"BBS2"	chr16	-	56509356	56510034	56509956	56510034	56506119	56506220
1806	"ENSG00000087263.17"	"OGFOD1"	chr16	+	56453262	56453408	56453262	56453380	56454773	56454921
1822	"ENSG00000083799.18"	"CYLD"	chr16	+	50742761	50742841	50742761	50742822	50744729	50744866
1832	"ENSG00000121274.14"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1836	"ENSG00000141646.17"	"SMAD4"	chr18	+	51065422	51065606	51065422	51065469	51076637	51076776
1840	"ENSG00000102910.14"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48361704	48363122
1879	"ENSG00000089280.20"	"FUS"	chr16	+	31184938	31188357	31184938	31185179	31189122	31189226
1880	"ENSG00000052344.16"	"PRSS8"	chr16	-	31133225	31133388	31133314	31133388	31132878	31132953
1906	"ENSG00000079616.14"	"KIF22"	chr16	+	29798592	29799184	29798592	29798747	29799263	29799781
1919	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829400	28829492
1920	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829868	28830058
1921	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836325	28836490
1922	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836448	28836485
1924	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836747	28837237
1925	"ENSG00000188603.22"	"CLN3"	chr16	-	28482104	28482382	28482326	28482382	28477736	28477877
1926	"ENSG00000188603.22"	"CLN3"	chr16	-	28482104	28482672	28482607	28482672	28477736	28477877
1927	"ENSG00000188603.22"	"CLN3"	chr16	-	28482326	28482672	28482607	28482672	28477736	28477877
1928	"ENSG00000188603.22"	"CLN3"	chr16	-	28482104	28482672	28482326	28482672	28479643	28479765
1930	"ENSG00000188603.22"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28484005	28484118
1940	"ENSG00000140750.17"	"ARHGAP17"	chr16	-	24959910	24959979	24959916	24959979	24959670	24959752
1946	"ENSG00000058600.16"	"POLR3E"	chr16	+	22309427	22309510	22309427	22309505	22309850	22309945
1954	"ENSG00000125970.12"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34073818	34073866
1967	"ENSG00000170540.16"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
