ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
529	"ENSG00000214827.11"	"MTCP1"	chrX	-	155065905	155066057	155065618	155065789	155070693	155071136	529	4,13	0,2	6,7	3,0	301	149	0.124947085215	0.743432366786168	1.0,0.763	0.497,1.0	0.133
533	"ENSG00000269335.7"	"IKBKG"	chrX	+	154560406	154560559	154558531	154558650	154561687	154561763	533	0,1	3,1	0,0	2,1	302	149	1	1.0	0.0,0.33	0.0,0.0	0.165
535	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507405	154507490	154507202	154507329	154507810	154507861	535	127,125	0,0	220,141	2,0	234	149	1	1.0	1.0,1.0	0.986,1.0	0.007
536	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	536	48,45	13,10	61,37	13,15	200	149	0.645919689518	1.0	0.733,0.77	0.778,0.648	0.038
537	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	537	35,25	13,10	45,24	13,15	221	149	0.838232025617	1.0	0.645,0.628	0.7,0.519	0.027
541	"ENSG00000071889.17"	"FAM3A"	chrX	-	154511847	154511871	154508452	154508597	154512822	154512936	541	35,58	0,0	76,59	0,1	173	149	1	1.0	1.0,1.0	1.0,0.981	0.01
542	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512411	154511847	154511871	154512822	154512936	542	63,46	40,66	76,54	79,59	247	149	0.72881544915	1.0	0.487,0.296	0.367,0.356	0.03
543	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154511867	154511871	154512822	154512936	543	20,9	40,66	22,27	79,59	267	149	0.393973098455	1.0	0.218,0.071	0.135,0.203	-0.025
544	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512822	154512936	154511847	154511871	154515759	154515812	544	89,132	2,2	175,102	3,4	263	149	0.439805523429	1.0	0.962,0.974	0.971,0.935	0.015
545	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445632	154445717	154444140	154444346	154448483	154448560	545	52,61	0,1	73,34	0,0	234	149	1	1.0	1.0,0.975	1.0,1.0	-0.012
546	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445811	154445911	154445632	154445717	154448483	154448560	546	251,320	1,0	321,307	0,0	249	149	1	1.0	0.993,1.0	1.0,1.0	-0.004
547	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446414	154446560	154444140	154444346	154448483	154448560	547	432,461	0,1	583,485	0,0	295	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
548	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446414	154446560	154445811	154445911	154448483	154448560	548	842,979	1,0	1193,977	0,0	295	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
549	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448892	154448954	154448689	154448756	154449220	154449297	549	759,673	1,1	906,727	0,0	211	149	1	1.0	0.998,0.998	1.0,1.0	-0.002
550	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449882	154449931	154449680	154449735	154450028	154450099	550	635,689	3,2	880,641	0,0	198	149	1	1.0	0.994,0.996	1.0,1.0	-0.005
551	"ENSG00000203879.12"	"GDI1"	chrX	+	154438215	154438386	154437165	154437299	154438522	154438630	551	0,0	279,253	2,2	341,222	320	149	1	1.0	0.0,0.0	0.003,0.004	-0.004
552	"ENSG00000203879.12"	"GDI1"	chrX	+	154438764	154438864	154438005	154438630	154439940	154439972	552	366,335	0,1	376,277	0,0	249	149	1	1.0	1.0,0.995	1.0,1.0	-0.002
553	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438764	154438864	154439940	154439972	553	672,769	3,9	792,669	0,0	284	149	0.47642307912	1.0	0.992,0.978	1.0,1.0	-0.015
554	"ENSG00000203879.12"	"GDI1"	chrX	+	154439709	154439797	154439005	154439140	154439940	154440189	554	0,0	346,445	0,2	388,338	237	149	1	1.0	0.0,0.0	0.0,0.004	-0.002
555	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154439940	154440139	154441095	154441195	555	750,718	1,3	942,765	0,0	281	149	1	1.0	0.997,0.992	1.0,1.0	-0.006
556	"ENSG00000203879.12"	"GDI1"	chrX	+	154441622	154441794	154437153	154437299	154442519	154443467	556	86,115	1,0	109,79	0,0	321	149	1	1.0	0.976,1.0	1.0,1.0	-0.012
557	"ENSG00000203879.12"	"GDI1"	chrX	+	154442110	154442255	154440523	154441794	154442373	154442428	557	897,818	3,12	1111,741	1,1	294	149	0.220892572688	1.0	0.993,0.972	0.998,0.997	-0.015
558	"ENSG00000203879.12"	"GDI1"	chrX	+	154442373	154442428	154440523	154441794	154442519	154442728	558	247,281	5,2	416,242	0,0	204	149	0.74017610293	1.0	0.973,0.99	1.0,1.0	-0.018
560	"ENSG00000196924.19"	"FLNA"	chrX	-	154349361	154349565	154348523	154349036	154349648	154349867	560	1311,1725	0,0	1482,1006	2,0	353	149	1	1.0	1.0,1.0	0.997,1.0	0.002
561	"ENSG00000196924.19"	"FLNA"	chrX	-	154349648	154349867	154349361	154349565	154350030	154350207	561	2799,3516	1,0	3350,2256	0,0	368	149	1	1.0	0.999,1.0	1.0,1.0	-0.0
562	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351580	154351696	562	1622,1874	2,3	2423,1675	0,1	282	149	1	1.0	0.998,0.997	1.0,0.999	-0.002
563	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350908	154351041	154351883	154352021	563	1637,1961	0,1	1996,1457	0,0	265	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
564	"ENSG00000196924.19"	"FLNA"	chrX	-	154352180	154352447	154351727	154352021	154352771	154352924	564	967,1396	0,0	1218,779	1,0	416	149	1	1.0	1.0,1.0	0.998,1.0	0.001
565	"ENSG00000196924.19"	"FLNA"	chrX	-	154352552	154352675	154352180	154352447	154352771	154352783	565	1921,2056	9,5	2458,1749	11,10	272	149	1	1.0	0.992,0.996	0.992,0.99	0.003
566	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154353914	154354043	566	2865,3125	10,8	3500,2520	1,0	323	149	1	1.0	0.992,0.994	0.999,1.0	-0.007
567	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353295	154353457	154354150	154354291	567	1056,1214	1,1	1290,869	0,0	278	149	1	1.0	0.998,0.998	1.0,1.0	-0.002
568	"ENSG00000196924.19"	"FLNA"	chrX	-	154354615	154354711	154354380	154354483	154354824	154354889	568	586,979	8,22	741,449	8,9	245	149	0.334181578628	1.0	0.978,0.964	0.983,0.968	-0.005
569	"ENSG00000196924.19"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	569	643,819	178,289	1061,648	241,137	173	149	0.00467235599706	0.08042510513352233	0.757,0.709	0.791,0.803	-0.064
570	"ENSG00000196924.19"	"FLNA"	chrX	-	154361669	154361787	154361307	154361570	154361978	154362148	570	1609,1700	1,0	2141,1526	0,0	267	149	1	1.0	0.999,1.0	1.0,1.0	-0.0
571	"ENSG00000196924.19"	"FLNA"	chrX	-	154365135	154365259	154364820	154364957	154366307	154366470	571	631,834	0,1	836,537	0,0	273	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
572	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366307	154366470	572	650,753	1,1	747,480	1,0	287	149	1	1.0	0.997,0.997	0.997,1.0	-0.001
573	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154365801	154365348	154365486	154366023	154366224	573	0,2	135,190	0,1	165,83	206	149	1	1.0	0.0,0.008	0.0,0.009	-0.0
574	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154365348	154365486	154366307	154366470	574	488,611	17,21	518,471	26,11	629	149	0.831816211671	1.0	0.872,0.873	0.825,0.91	0.005
575	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365348	154365486	154366307	154366334	575	622,784	17,21	683,548	26,11	350	149	0.735548957691	1.0	0.94,0.941	0.918,0.955	0.004
576	"ENSG00000196924.19"	"FLNA"	chrX	-	154366731	154366850	154366561	154366639	154367396	154367544	576	2061,2444	0,2	2654,1946	0,0	268	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
578	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932115	153930762	153930847	153932315	153932431	578	577,630	2,3	1156,920	7,8	194	149	1	1.0	0.996,0.994	0.992,0.989	0.005
579	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153932538	153932584	153934376	153934475	579	517,463	6,0	910,665	1,1	208	149	1	1.0	0.984,1.0	0.998,0.998	-0.006
580	"ENSG00000102030.16"	"NAA10"	chrX	-	153933960	153934001	153932538	153932584	153934376	153934475	580	80,82	6,0	135,99	1,1	190	149	0.0614557964805	0.4662001826236514	0.913,1.0	0.991,0.987	-0.032
589	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	589	297,328	6,0	491,387	2,2	210	149	0.754748419022	1.0	0.972,1.0	0.994,0.993	-0.008
590	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	590	603,602	8,9	974,769	1,9	296	149	0.0253009716465	0.2555970978141817	0.974,0.971	0.998,0.977	-0.015
591	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787463	153787553	591	357,365	1,3	559,465	0,0	296	149	1	1.0	0.994,0.984	1.0,1.0	-0.011
592	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	592	173,208	1,3	310,217	0,0	252	149	0.560726343188	1.0	0.99,0.976	1.0,1.0	-0.017
593	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787822	153787955	593	8,5	0,2	1,6	0,0	252	149	0.542493429712	1.0	1.0,0.596	1.0,1.0	-0.202
594	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153786800	153786947	153787463	153787553	594	415,434	1,0	724,511	0,0	252	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
595	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153787822	153787955	595	264,353	0,2	534,422	0,0	283	149	1	1.0	1.0,0.989	1.0,1.0	-0.006
597	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	597	471,575	4,0	900,679	0,0	283	149	1	1.0	0.984,1.0	1.0,1.0	-0.008
598	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153785766	153786449	153788074	153788135	598	419,457	2,1	862,591	0,0	282	149	1	1.0	0.991,0.996	1.0,1.0	-0.006
599	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153787390	153787597	153788074	153788135	599	719,854	2,2	1474,1072	0,0	282	149	1	1.0	0.995,0.996	1.0,1.0	-0.004
600	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789113	153789200	153788074	153788135	153789711	153789790	600	1,0	458,460	0,0	850,573	236	149	1	1.0	0.001,0.0	0.0,0.0	0.001
601	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790194	153790292	153789711	153789824	153790563	153790575	601	298,279	2,0	458,355	0,0	247	149	1	1.0	0.989,1.0	1.0,1.0	-0.006
602	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153790809	153790851	602	81,96	0,1	114,86	1,0	161	149	1	1.0	1.0,0.989	0.991,1.0	-0.001
603	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153690374	153690506	153687925	153688836	153691303	153691553	603	602,585	2,2	790,669	0,0	281	149	1	1.0	0.994,0.994	1.0,1.0	-0.006
604	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693040	153693175	153691974	153692107	153693262	153693366	604	844,718	4,10	995,754	4,2	284	149	0.266826001399	1.0	0.991,0.974	0.992,0.995	-0.011
606	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693461	153693586	153693262	153693366	153694343	153694446	606	330,342	0,2	403,302	0,0	274	149	1	1.0	1.0,0.989	1.0,1.0	-0.006
607	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693491	153693586	153693266	153693366	153694343	153694420	607	15,3	0,2	13,6	0,0	244	149	0.425851140825	1.0	1.0,0.478	1.0,1.0	-0.261
608	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693904	153694017	153693461	153693586	153694343	153694420	608	73,75	6,0	42,38	0,0	262	149	0.0189835176226	0.2097995914171534	0.874,1.0	1.0,1.0	-0.063
609	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694129	153694267	153693904	153694017	153694343	153694420	609	453,509	5,2	687,434	1,1	287	149	0.695073204556	1.0	0.979,0.992	0.997,0.996	-0.011
610	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694203	153694267	153693491	153693586	153694343	153694446	610	167,145	6,0	245,163	0,0	213	149	0.317871147768	1.0	0.951,1.0	1.0,1.0	-0.024
612	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153594546	153594679	612	91,124	3,9	121,116	0,0	377	149	1.17317229208e-05	0.0008829944223214553	0.923,0.845	1.0,1.0	-0.116
613	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153596003	153596187	613	31,53	0,2	44,44	0,0	377	149	0.408477262784	1.0	1.0,0.913	1.0,1.0	-0.043
614	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153594546	153594679	614	71,97	0,0	111,91	2,0	377	149	0.502393658239	1.0	1.0,1.0	0.956,1.0	0.022
617	"ENSG00000262919.8"	"CCNQ"	chrX	-	153594546	153594679	153588054	153588454	153596003	153596063	617	104,158	0,2	190,165	0,0	282	149	1	1.0	1.0,0.977	1.0,1.0	-0.012
619	"ENSG00000262919.8"	"CCNQ"	chrX	-	153597421	153597706	153596003	153596187	153598961	153599116	619	2,6	32,29	3,0	46,33	434	149	0.0395180587343	0.3449608770203512	0.021,0.066	0.022,0.0	0.033
620	"ENSG00000147394.20"	"ZNF185"	chrX	+	152915137	152915203	152914709	152914833	152917130	152917169	620	133,156	3,5	302,186	6,9	215	149	0.656498340661	1.0	0.968,0.956	0.972,0.935	0.008
621	"ENSG00000147394.20"	"ZNF185"	chrX	+	152918064	152918154	152917284	152917362	152918982	152919081	621	181,175	0,0	348,262	1,2	239	149	1	1.0	1.0,1.0	0.995,0.988	0.008
622	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920706	152920748	622	96,108	3,4	266,147	3,6	233	149	0.548291041814	1.0	0.953,0.945	0.983,0.94	-0.013
623	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152928574	152928661	623	75,100	0,2	170,105	0,0	233	149	1	1.0	1.0,0.97	1.0,1.0	-0.015
624	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152931671	152931776	624	76,88	0,0	170,105	0,2	233	149	1	1.0	1.0,1.0	1.0,0.971	0.014
625	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152928574	152928661	625	101,79	19,43	158,126	51,40	239	149	0.942884759064	1.0	0.768,0.534	0.659,0.663	-0.01
626	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152931671	152931776	626	58,65	20,29	139,77	51,41	239	149	0.707427332097	1.0	0.644,0.583	0.63,0.539	0.029
627	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152920706	152920748	152931671	152931776	627	48,72	0,0	94,71	0,2	236	149	1	1.0	1.0,1.0	1.0,0.957	0.022
628	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922172	152922256	152931671	152931776	628	66,111	20,29	145,111	51,41	236	149	0.234725048913	1.0	0.676,0.707	0.642,0.631	0.055
629	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922719	152922809	152931671	152931776	629	115,117	21,32	179,144	66,24	236	149	0.608664200079	1.0	0.776,0.698	0.631,0.791	0.026
630	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152936417	152936513	630	82,97	1,1	185,125	0,2	248	149	1	1.0	0.98,0.983	1.0,0.974	-0.005
631	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152938073	152938163	631	164,204	4,5	390,280	9,13	248	149	0.326520451163	1.0	0.961,0.961	0.963,0.928	0.015
632	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152931671	152931776	152938073	152938163	632	12,14	4,5	21,26	9,13	245	149	0.46759832599	1.0	0.646,0.63	0.587,0.549	0.07
633	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152932872	152932971	152938073	152938163	633	32,29	106,123	50,40	240,173	245	149	0.374611256753	1.0	0.155,0.125	0.112,0.123	0.023
634	"ENSG00000147394.20"	"ZNF185"	chrX	+	152938073	152938163	152932872	152932971	152945266	152945464	634	180,205	0,1	347,237	2,0	239	149	1	1.0	1.0,0.992	0.991,1.0	0.0
636	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959896	152945266	152945464	152963838	152963949	636	234,245	2,0	521,328	7,1	347	149	0.249170496387	1.0	0.98,1.0	0.97,0.993	0.008
637	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959896	152945266	152945464	152965446	152965527	637	127,113	1,0	254,180	0,0	347	149	1	1.0	0.982,1.0	1.0,1.0	-0.009
638	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959937	152945266	152945464	152963838	152963949	638	128,109	2,0	258,182	7,1	388	149	0.0929891948794	0.6122050986650033	0.961,1.0	0.934,0.986	0.02
639	"ENSG00000147394.20"	"ZNF185"	chrX	+	152963838	152963949	152945266	152945464	152965446	152965527	639	71,61	1,0	151,108	0,0	260	149	1	1.0	0.976,1.0	1.0,1.0	-0.012
640	"ENSG00000147394.20"	"ZNF185"	chrX	+	152963838	152963949	152959698	152959896	152965446	152965527	640	176,198	0,5	411,255	0,0	260	149	0.876830051844	1.0	1.0,0.958	1.0,1.0	-0.021
641	"ENSG00000147394.20"	"ZNF185"	chrX	+	152963838	152963949	152959698	152959896	152967166	152967238	641	82,109	0,1	230,129	0,0	260	149	1	1.0	1.0,0.984	1.0,1.0	-0.008
642	"ENSG00000147394.20"	"ZNF185"	chrX	+	152965446	152965527	152959698	152959896	152967166	152967238	642	67,88	0,1	155,103	0,0	230	149	1	1.0	1.0,0.983	1.0,1.0	-0.008
