ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1326	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36066207	36066427	36059967	36060030
1327	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36066256	36066427	36059967	36060030
1328	"ENSG00000075702.19"	"WDR62"	chr19	+	36066207	36066427	36066256	36066427	36059967	36060030
1330	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36073356	36073531	36067827	36068010
1338	"ENSG00000075702.19"	"WDR62"	chr19	+	36101663	36102851	36102751	36102851	36101213	36101317
1340	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102851	36102751	36102851	36101213	36101317
1341	"ENSG00000075702.19"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36101213	36101317
1345	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102736	36102851	36102013	36102248
1353	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35742531	35743205	35742531	35742803	35743808	35743904
1354	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743208	35743154	35743205	35743808	35743904
1355	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743808	35743904
1356	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
1364	"ENSG00000126254.12"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373
1376	"ENSG00000012124.17"	"CD22"	chr19	+	35332018	35332924	35332546	35332924	35329186	35329230
1379	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332593	35332924	35329186	35329230
1380	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332652	35332924	35329186	35329230
1382	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332552	35332924	35329211	35329230
1383	"ENSG00000012124.17"	"CD22"	chr19	+	35331926	35332074	35332018	35332074	35330572	35330660
1403	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796453	33796525
1405	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33798336	33798390
1437	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24063815	24063941	24063818	24063941	24049404	24049548
1448	"ENSG00000197020.12"	"ZNF100"	chr19	-	21744016	21744115	21744016	21744112	21765693	21765786
1457	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
1476	"ENSG00000216490.4"	"IFI30"	chr19	+	18177139	18177764	18177710	18177764	18175604	18175697
1495	"ENSG00000099330.9"	"OCEL1"	chr19	+	17226692	17227199	17226993	17227199	17226225	17226316
1527	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15680243	15680297	15680277	15680297	15673528	15673727
1529	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
1538	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15400793	15400864
1539	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15397855	15400793	15400864
1540	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399410	15400793	15400864
1541	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15403474	15403555
1543	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15397855	15403474	15403715
1544	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15399410	15403474	15403715
1545	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15403474	15403715
1546	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15401603	15401149	15401293	15403652	15403715
1547	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15401603	15401149	15401293	15403657	15403715
1550	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15410519	15410594
1551	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15397855	15410519	15410594
1552	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15399410	15410519	15410594
1553	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15410519	15410594
1554	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403805	15403474	15403555	15410519	15410594
1555	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403555	15410519	15410594
1559	"ENSG00000105127.10"	"AKAP8"	chr19	-	15368234	15368339	15368234	15368322	15369066	15369224
1562	"ENSG00000105135.16"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15119165	15119302
1569	"ENSG00000123143.13"	"PKN1"	chr19	+	14470770	14470851	14470781	14470851	14470631	14470682
1572	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34526267	34526343	34526271	34526343	34504330	34504403
1574	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34526267	34526343	34526271	34526343	34519419	34519498
1575	"ENSG00000132017.11"	"DCAF15"	chr19	+	13959581	13959673	13959583	13959673	13959044	13959479
1576	"ENSG00000132017.11"	"DCAF15"	chr19	+	13960286	13960580	13960464	13960580	13959983	13960069
1586	"ENSG00000179218.15"	"CALR"	chr19	+	12943712	12944489	12944211	12944489	12943536	12943629
1589	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677107	12677211
1591	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677107	12677211
1596	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12145257	12146224
1597	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1598	"ENSG00000267179.1"	"ENSG00000267179"	chr19	+	11977028	11977164	11977037	11977164	11961660	11961758
1599	"ENSG00000171291.9"	"ZNF439"	chr19	+	11866195	11866331	11866204	11866331	11849062	11849313
1600	"ENSG00000171295.13"	"ZNF440"	chr19	+	11830273	11830409	11830282	11830409	11827566	11827640
1609	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346142	11346262
1610	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
1615	"ENSG00000127616.22"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10983479	10983711
1621	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11034913	11035132
1624	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11047594	11047795
1629	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681992	10682192	10681018	10681130
1630	"ENSG00000129351.18"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192
1633	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10637643	10637747	10637649	10637747	10637531	10637561
1635	"ENSG00000129347.21"	"KRI1"	chr19	-	10561666	10561845	10561666	10561716	10562728	10562837
1642	"ENSG00000105397.16"	"TYK2"	chr19	-	10351051	10351484	10351051	10351162	10352925	10353098
1644	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362214	10362077	10362181	10362548	10362657
1645	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10368531	10368741
1646	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378426
1660	"ENSG00000196605.7"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
1663	"ENSG00000174652.20"	"ZNF266"	chr19	-	9433667	9433786	9433667	9433783	9434064	9434235
1673	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8214365	8214481
1674	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457
1680	"ENSG00000076924.12"	"XAB2"	chr19	-	7620274	7620669	7620274	7620446	7620845	7621036
1681	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33455726	33455784
1682	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33460412	33460505
1743	"ENSG00000065717.16"	"TLE2"	chr19	-	3009541	3009702	3009541	3009577	3011021	3011160
1786	"ENSG00000118046.18"	"STK11"	chr19	+	1220372	1220717	1220580	1220717	1219323	1219413
1799	"ENSG00000011304.22"	"PTBP1"	chr19	+	804035	804438	804291	804438	803560	803636
1804	"ENSG00000129946.11"	"SHC2"	chr19	-	422145	422456	422145	422379	425096	425231
1805	"ENSG00000130856.18"	"ZNF236"	chr18	+	76849525	76849668	76849621	76849668	76824159	76824406
1820	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003094	110003156
1846	"ENSG00000197563.11"	"PIGN"	chr18	-	62148213	62148338	62148213	62148253	62157128	62157227
1863	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136301	47136449
1868	"ENSG00000152242.11"	"ARK2N"	chr18	+	46215810	46216595	46216217	46216595	46174085	46174330
1870	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
1871	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
1886	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39297572	39299230	39297572	39298729	39388428	39388527
1890	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39535457	39535615
1898	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
1899	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36159957	36160015
1900	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36159957	36160015
1902	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
1903	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
1950	"ENSG00000101639.19"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301
1951	"ENSG00000101639.19"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1952	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13104983	13105079
1953	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1954	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1955	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1957	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12830942	12831041
1975	"ENSG00000307644.1"	"ENSG00000307644"	chr20	-	44908065	44908111	44908065	44908108	44908923	44909941
1993	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1997	"ENSG00000158270.12"	"COLEC12"	chr18	-	333006	335230	333006	333143	346294	347341
1999	"ENSG00000079134.13"	"THOC1"	chr18	-	225088	225403	225088	225139	226800	226901
2009	"ENSG00000141580.16"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82625388	82625483
2014	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
2017	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
2018	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763
2019	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763
2020	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763
2022	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516
2023	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81936122	81936193
2032	"ENSG00000185624.16"	"P4HB"	chr17	-	81846428	81847072	81846428	81846629	81855141	81855279
2033	"ENSG00000185624.16"	"P4HB"	chr17	-	81846946	81847072	81846946	81847068	81855141	81855279
2056	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80223251	80223337	80223290	80223337	80222654	80222847
2057	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80236791	80237103	80236927	80237103	80225836	80225916
2063	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950575	79951449	79951597
2064	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950578	79951449	79951597
2071	"ENSG00000087157.19"	"PGS1"	chr17	+	78414878	78415027	78414951	78415027	78400676	78400855
2075	"ENSG00000266970.4"	"SOCS3-DT"	chr17	+	78369671	78369877	78369789	78369877	78367192	78367266
2098	"ENSG00000184640.20"	"SEPTIN9"	chr17	+	77487423	77487552	77487481	77487552	77482143	77482335
2106	"ENSG00000261408.7"	"TEN1-CDK3"	chr17	+	76002510	76003398	76003194	76003398	76002247	76002418
2109	"ENSG00000132471.12"	"WBP2"	chr17	-	75847486	75847609	75847486	75847597	75848569	75848662
2111	"ENSG00000266714.11"	"MYO15B"	chr17	+	75590906	75591246	75591171	75591246	75588057	75590385
2122	"ENSG00000073350.14"	"LLGL2"	chr17	+	75574212	75574668	75574609	75574668	75573951	75573980
2125	"ENSG00000177728.17"	"TMEM94"	chr17	+	75485870	75486426	75486289	75486426	75485427	75485547
2156	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248034	68248058
2157	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248057	68248086
2158	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248074	68248110
