ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
58	"ENSG00000196924.19"	"FLNA"	chrX	-	154350030	154351696	154350030	154350207	154351580	154351696	58	1220,1302	7,5	842,605	0,1	1522	149	0.00528948221781	0.02756172867626864	0.945,0.962	1.0,0.983	-0.038
59	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154350908	154351041	154351580	154351696	59	398,546	1062,1061	207,164	1029,695	688	149	5.02018515647e-09	2.437128396457734e-07	0.075,0.1	0.042,0.049	0.042
61	"ENSG00000102030.16"	"NAA10"	chrX	-	153930762	153932431	153930762	153930847	153932070	153932431	61	170,178	503,409	97,104	939,718	1372	149	2.22044604925e-16	5.984484938254482e-14	0.035,0.045	0.011,0.015	0.027
62	"ENSG00000102030.16"	"NAA10"	chrX	-	153930762	153932431	153930762	153930847	153932315	153932431	62	180,185	2,1	111,104	7,8	1617	149	1.59533950798e-05	0.0002352674263088996	0.892,0.945	0.594,0.545	0.349
63	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932431	153932070	153932115	153932315	153932431	63	38,34	523,424	43,31	886,727	349	149	0.0120438383562	0.053485591245488184	0.03,0.033	0.02,0.018	0.013
65	"ENSG00000185247.15"	"MAGEA11"	chrX	+	149713142	149714576	149713142	149713255	149714480	149714576	65	10,10	1,5	4,2	0,0	1374	149	9.23102494443e-09	4.1705023679575077e-07	0.52,0.178	1.0,1.0	-0.651
78	"ENSG00000166707.12"	"ZCCHC18"	chrX	+	104113433	104115842	104113433	104113573	104115251	104115842	78	15,4	1,1	14,2	2,0	1827	149	0.833848744551	1.0	0.55,0.246	0.363,1.0	-0.283
80	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585858	103586107	103586218	103586291	80	24,26	4,6	18,14	15,6	260	149	0.00967308139251	0.04471011482191494	0.775,0.713	0.407,0.572	0.255
82	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101531643	101533459	101531643	101532012	101533083	101533459	82	11,8	0,0	11,4	6,0	1220	149	0.000649974009425	0.0052158078620798765	1.0,1.0	0.183,1.0	0.408
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	6,4	5,9	13,4	17,15	344	149	0.693585688397	1.0	0.342,0.161	0.249,0.104	0.075
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	29,10	1,0	28,9	2,0	750	149	0.810845810045	1.0	0.852,1.0	0.736,1.0	0.058
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	1,3	93,84	3,3	98,72	267	149	0.578463519709	0.9510456184361683	0.006,0.02	0.017,0.023	-0.007
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	1,3	0,1	3,3	0,0	270	149	1	1.0	1.0,0.623	1.0,1.0	-0.189
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	5,2	60,53	5,3	58,67	258	149	0.882941543275	1.0	0.046,0.021	0.047,0.025	-0.003
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	61,70	1,0	75,69	2,0	283	149	0.468908782123	0.8408669400828294	0.97,1.0	0.952,1.0	0.009
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	84,90	4,2	174,114	1,1	659	149	0.0156772995755	0.06545607557804915	0.826,0.911	0.975,0.963	-0.1
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	7,8	5,1	8,15	4,3	888	149	0.757263189925	1.0	0.19,0.573	0.251,0.456	0.028
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	4,1	5,2	4,3	5,1	241	149	0.471594845706	0.8438611066937033	0.331,0.236	0.331,0.65	-0.207
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	376,329	6026,4730	498,398	13221,9745	1229	149	1	1.0	0.008,0.008	0.005,0.005	0.003
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	4462,3941	103,85	2546,1877	220,122	3420	149	0	0.0	0.654,0.669	0.335,0.401	0.293
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	3811,3416	7,2	2184,1590	1,4	3018	149	0.856650634358	1.0	0.964,0.988	0.991,0.952	0.004
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	0,9	2,1	6,0	1,0	584	149	1	1.0	0.0,0.697	0.605,NA	-0.257
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	0,3	0,1	4,0	3,0	788	149	1	1.0	NA,0.362	0.201,NA	0.161
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	10,16	24,20	9,6	47,32	316	149	0.00335944119964	0.019236184920429483	0.164,0.274	0.083,0.081	0.137
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	2,1	4,2	1,0	5,2	876	149	0.389444987717	0.7457286306665538	0.078,0.078	0.033,0.0	0.061
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	214,138	71,70	206,92	126,73	3782	149	0.00236560220141	0.014616242534561707	0.106,0.072	0.061,0.047	0.035
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	37,55	1005,930	80,43	1628,1245	352	149	0.552044448021	0.9265147961632242	0.015,0.024	0.02,0.014	0.002
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	47,62	8,15	76,32	12,11	528	149	0.862933270829	1.0	0.624,0.538	0.641,0.451	0.035
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	56,49	231,209	26,29	365,233	275	149	2.19987461481e-06	4.5367335064261114e-05	0.116,0.113	0.037,0.063	0.065
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	1,2	404,301	3,0	343,262	280	149	1	1.0	0.001,0.004	0.005,0.0	0.0
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	33,18	124,80	15,11	56,42	281	149	0.920122485416	1.0	0.124,0.107	0.124,0.122	-0.008
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	1,7	8,3	5,6	3,2	222	149	0.125126177604	0.32840369514871187	0.077,0.61	0.528,0.668	-0.255
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	6,10	1,7	6,7	2,5	267	149	0.799744101673	1.0	0.77,0.444	0.626,0.439	0.075
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	535,409	6,12	346,171	23,8	875	149	0.000308938446969	0.002804486529047275	0.938,0.853	0.719,0.784	0.144
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	501,387	247,218	318,158	195,156	857	149	0.00829101243214	0.03968313115101423	0.261,0.236	0.221,0.15	0.063
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	91,78	301,275	52,31	306,206	278	149	0.000625971267835	0.005072458308808406	0.139,0.132	0.083,0.075	0.057
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	57,50	2,1	27,34	0,0	447	149	0.635611236354	1.0	0.905,0.943	1.0,1.0	-0.076
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	185,152	237,190	92,80	266,198	1561	149	6.71609948988e-07	1.6988036767929475e-05	0.069,0.071	0.032,0.037	0.036
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	90,60	17,12	62,47	10,14	2029	149	0.655692946898	1.0	0.28,0.269	0.313,0.198	0.019
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,6	214,165	9,5	244,144	287	149	0.580974267781	0.9527921090932389	0.012,0.019	0.019,0.018	-0.003
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	25,41	547,546	18,18	689,411	235	149	0.00794016554763	0.03826161154147723	0.028,0.045	0.016,0.027	0.015
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	35,43	0,10	58,37	0,0	492	149	0.000180322476757	0.0017773019903312886	1.0,0.566	1.0,1.0	-0.217
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	39,37	144,178	17,12	169,131	429	149	0.000174881525147	0.00173136237773688	0.086,0.067	0.034,0.031	0.044
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	22,35	292,288	6,6	438,314	252	149	5.7020488331e-10	3.623350705651187e-08	0.043,0.067	0.008,0.011	0.045
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	72,73	132,103	62,57	143,66	340	149	0.841895527228	1.0	0.193,0.237	0.16,0.275	-0.003
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	164	70,64	1,0	44,29	0,0	575	149	1	1.0	0.948,1.0	1.0,1.0	-0.026
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	28,7	9,6	21,6	4,2	374	149	0.193156516564	0.45106403748557633	0.553,0.317	0.677,0.544	-0.175
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	183,105	1364,1047	135,80	1886,1372	1719	149	0.695031962557	1.0	0.011,0.009	0.006,0.005	0.004
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	13,4	1,2	11,3	1,0	272	149	0.054859972857	0.17618766777021563	0.877,0.523	0.858,1.0	-0.229
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	210,134	24,26	158,99	48,31	1722	149	0.00325579963043	0.018812869135043722	0.431,0.308	0.222,0.217	0.15
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	59,45	1259,1113	79,34	1716,1175	1027	149	1	1.0	0.007,0.006	0.007,0.004	0.001
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,46	1217,1094	40,44	1551,1084	232	149	0.445780344162	0.8172619774183002	0.021,0.026	0.016,0.025	0.003
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	36,29	798,696	39,38	961,710	534	149	0.767947486473	1.0	0.012,0.011	0.011,0.015	-0.001
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	115,86	0,2	134,95	0,0	1342	149	0.945219344803	1.0	1.0,0.827	1.0,1.0	-0.087
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	116,86	27,27	127,90	6,2	827	149	9.09675046401e-09	4.133732652715242e-07	0.436,0.365	0.792,0.89	-0.441
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	97,62	1075,905	104,73	1469,1064	356	149	0.398180093856	0.7564841063632709	0.036,0.028	0.029,0.028	0.003
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	19,24	1339,1119	19,5	1632,1087	228	149	0.711136755447	1.0	0.009,0.014	0.008,0.003	0.006
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	18,18	990,860	24,21	1223,870	243	149	0.675685299191	1.0	0.011,0.013	0.012,0.015	-0.001
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	21,37	571,531	24,17	768,420	448	149	0.0711751479202	0.21557677362998653	0.012,0.023	0.01,0.013	0.006
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	40,60	274,270	47,27	309,180	451	149	0.311538018713	0.6362636933004463	0.046,0.068	0.048,0.047	0.01
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	45,39	784,796	31,25	747,528	337	149	0.338773102424	0.6756332384068228	0.025,0.021	0.018,0.021	0.003
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	15,8	78,60	8,7	73,67	600	149	0.20419629752	0.4707959473204483	0.046,0.032	0.026,0.025	0.013
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	11,5	26,25	4,2	32,25	764	149	0.0175462161569	0.07127922322366445	0.076,0.038	0.024,0.015	0.037
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	11,5	2,0	4,2	2,4	768	149	0.00780209136217	0.037759223583108806	0.516,1.0	0.28,0.088	0.574
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	4,11	3,5	17,2	12,10	2814	149	0.260243161514	0.5617078522304141	0.066,0.104	0.07,0.01	0.045
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	124,100	1119,882	136,87	2070,1529	3454	149	1	1.0	0.005,0.005	0.003,0.002	0.003
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	192	207,156	2,1	247,189	0,0	259	149	1	1.0	0.983,0.989	1.0,1.0	-0.014
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	53,60	119,80	46,27	186,105	1858	149	4.60890591868e-05	0.000569987478803843	0.034,0.057	0.019,0.02	0.026
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	29,5	145,135	11,8	221,139	695	149	0.0068262950292	0.03387800795299134	0.041,0.008	0.011,0.012	0.013
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	143,76	11,6	88,69	0,1	2473	149	7.08921556303e-06	0.00011890409622455468	0.439,0.433	1.0,0.806	-0.467
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	117,74	142,117	77,63	211,168	1815	149	5.89465845393e-05	0.000701902084037792	0.063,0.049	0.029,0.03	0.027
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	21,20	85,106	31,28	86,89	918	149	0.0664262809978	0.2040030696576836	0.039,0.03	0.055,0.049	-0.018
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	43,39	77,70	29,33	101,77	1141	149	0.0365644812195	0.12792658245819694	0.068,0.068	0.036,0.053	0.024
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	28,27	51,49	21,14	80,55	378	149	0.00477803381541	0.025353254237582567	0.178,0.178	0.094,0.091	0.085
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	6,7	4,3	6,2	10,1	291	149	0.174018155021	0.4174623786371525	0.434,0.544	0.235,0.506	0.118
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	6,6	10,4	5,2	6,2	272	149	0.882679725572	1.0	0.247,0.451	0.313,0.354	0.015
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	27,27	38,23	20,9	49,38	230	149	0.00150101200933	0.010036912557322772	0.315,0.432	0.209,0.133	0.203
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	92,85	10,13	64,32	13,9	557	149	0.0944441786225	0.2658365500255148	0.711,0.636	0.568,0.487	0.146
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	83,76	36,36	59,27	62,50	434	149	3.54121215651e-06	6.685534834609217e-05	0.442,0.42	0.246,0.156	0.23
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	10,6	96,102	5,3	150,104	266	149	0.0250905519208	0.0953831487417183	0.055,0.032	0.018,0.016	0.026
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	165,144	11,4	211,185	3,0	269	149	0.000199747688016	0.0019490985387428915	0.893,0.952	0.975,1.0	-0.065
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	46,58	6,12	66,55	10,3	229	149	0.21588994858	0.49137910253386136	0.833,0.759	0.811,0.923	-0.071
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	32,30	1,4	29,11	0,3	1341	149	0.722331159518	1.0	0.78,0.455	1.0,0.289	-0.027
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	429,376	171,142	301,205	275,191	1677	149	2.16395346087e-10	1.6262942548230693e-08	0.182,0.19	0.089,0.087	0.098
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	430,377	0,2	303,207	1,0	1680	149	0.777645109837	1.0	1.0,0.944	0.964,1.0	-0.01
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	212	493,428	0,1	373,249	0,0	1732	149	1	1.0	1.0,0.974	1.0,1.0	-0.013
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11768572	11768682	213	1493,1268	0,2	1373,876	0,0	4783	149	0.558435325622	0.9338319437444486	1.0,0.952	1.0,1.0	-0.024
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	214	862,730	167,116	885,572	174,142	2992	149	0.108180955456	0.2939994255368901	0.204,0.239	0.202,0.167	0.037
218	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	218	16,9	3,0	26,19	1,1	264	149	0.577943282151	0.9507979541890011	0.751,1.0	0.936,0.915	-0.05
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	221	19,0	8,2	20,10	2,3	242	149	0.0360767019626	0.12650314156109538	0.594,0.0	0.86,0.672	-0.469
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	222	16,0	0,4	19,9	0,0	238	149	0.0063417889109	0.031886761947477915	1.0,0.0	1.0,1.0	-0.5
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	223	19,0	3,2	20,10	5,4	245	149	0.320940287414	0.6495259674851952	0.794,0.0	0.709,0.603	-0.259
227	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	227	13,27	134,121	11,8	154,96	231	149	0.0130361895719	0.05689048447457867	0.059,0.126	0.044,0.051	0.045
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	230	9,7	68,68	6,6	33,25	256	149	0.261531901129	0.5635879071475776	0.072,0.057	0.096,0.123	-0.045
231	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	231	53,48	2,1	35,21	0,2	539	149	0.484948158639	0.8583230996201141	0.88,0.93	1.0,0.744	0.033
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	232	3,11	22,26	6,1	15,13	231	149	0.587109387604	0.9578056717831066	0.081,0.214	0.205,0.047	0.021
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	233	31,42	25,46	21,13	5,3	451	149	0.000494117236736	0.0041482495406321976	0.291,0.232	0.581,0.589	-0.323
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	234	13,16	23,43	5,9	2,2	288	149	0.000344218893225	0.0030503569948374153	0.226,0.161	0.564,0.7	-0.438
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	235	8,7	52,51	0,1	19,7	222	149	0.0044222553649	0.024047569967907037	0.094,0.084	0.0,0.087	0.045
241	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	241	144,158	11,14	79,55	0,0	1402	149	6.42731797784e-08	2.2130360050571555e-06	0.582,0.545	1.0,1.0	-0.436
247	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	247	5,10	0,1	1,3	1,0	505	149	1	1.0	1.0,0.747	0.228,1.0	0.259
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	248	845,906	2,5	1265,935	1,2	1240	149	0.102827053896	0.28311723624410706	0.981,0.956	0.993,0.983	-0.02
249	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	249	2,1	0,2	4,3	0,0	495	149	0.0548670398353	0.17618766777021563	1.0,0.131	1.0,1.0	-0.434
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	250	2,1	0,3	4,3	2,0	538	149	0.234773544693	0.5220455264069668	1.0,0.085	0.356,1.0	-0.135
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	251	4,7	2,0	7,7	1,1	538	149	0.546899860901	0.9227945160621598	0.356,1.0	0.66,0.66	0.018
252	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	252	0,4	1,1	2,0	1,0	609	149	1	1.0	0.0,0.495	0.329,NA	-0.082
253	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	253	23,24	86,60	20,17	172,102	371	149	0.00098479382432	0.007254616899985975	0.097,0.138	0.045,0.063	0.064
254	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	254	65,62	538,531	25,46	901,671	998	149	0.000288828706317	0.002646524230449791	0.018,0.017	0.004,0.01	0.011
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	255	29,28	603,392	24,7	819,684	366	149	8.02059099526e-05	0.0009046022975317771	0.019,0.028	0.012,0.004	0.015
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453	256	264,233	412,358	285,252	516,348	1062	149	0.844696543719	1.0	0.082,0.084	0.072,0.092	0.001
257	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527287	41527420	41527900	41528022	257	269,312	423,454	349,341	461,321	629	149	0.0169817388896	0.06956460752678911	0.131,0.14	0.152,0.201	-0.041
258	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	258	49,59	142,83	41,38	198,131	2365	149	0.00045086110879	0.0038303591590246083	0.021,0.043	0.013,0.018	0.017
