ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
629	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922172	152922256	152931671	152931776
631	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152936417	152936513
633	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152931671	152931776	152938073	152938163
635	"ENSG00000147394.20"	"ZNF185"	chrX	+	152938073	152938163	152932872	152932971	152945266	152945464
637	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959896	152945266	152945464	152963838	152963949
638	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959937	152945266	152945464	152963838	152963949
639	"ENSG00000147394.20"	"ZNF185"	chrX	+	152969381	152969484	152967166	152967238	152970442	152970541
660	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149538723	149538906	149538114	149538172	149539076	149539304
662	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149486924	149487098	149477103	149483218	149490313	149490440
663	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149496345	149496516	149490313	149490440	149500948	149501037
664	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149498106	149498307	149496345	149496516	149500948	149501037
665	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149526529	149527068	149500948	149501037	149529366	149529428
667	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149536173	149536213	149532881	149534374	149538114	149538172
671	"ENSG00000010404.18"	"IDS"	chrX	-	149503311	149503489	149500948	149501037	149504156	149504219
672	"ENSG00000010404.18"	"IDS"	chrX	-	149504156	149504293	149500948	149501037	149505034	149505177
673	"ENSG00000010404.18"	"IDS"	chrX	-	149505034	149505177	149504156	149504293	149511533	149511620
703	"ENSG00000101974.15"	"ATP11C"	chrX	-	139743558	139743624	139740990	139741094	139745721	139745791
704	"ENSG00000101974.15"	"ATP11C"	chrX	-	139757807	139757867	139750024	139750152	139761960	139762097
730	"ENSG00000165359.16"	"INTS6L"	chrX	+	135547136	135547265	135546701	135546885	135549641	135549805
735	"ENSG00000165704.15"	"HPRT1"	chrX	+	134486464	134486530	134475180	134475364	134490187	134490205
736	"ENSG00000165704.15"	"HPRT1"	chrX	+	134498607	134498684	134498389	134498436	134500029	134500668
745	"ENSG00000171004.19"	"HS6ST2"	chrX	-	132669112	132669199	132626014	132629093	132708461	132708494
746	"ENSG00000171004.19"	"HS6ST2"	chrX	-	132708461	132708494	132626014	132629093	132956807	132957326
771	"ENSG00000165675.20"	"ENOX2"	chrX	-	130665642	130665749	130656580	130656695	130667529	130667742
772	"ENSG00000165675.20"	"ENOX2"	chrX	-	130667529	130667742	130665642	130665749	130669964	130670198
773	"ENSG00000165675.20"	"ENOX2"	chrX	-	130669964	130670198	130667529	130667742	130679541	130679748
774	"ENSG00000165675.20"	"ENOX2"	chrX	-	130679541	130679748	130669964	130670198	130688862	130689018
775	"ENSG00000165675.20"	"ENOX2"	chrX	-	130688862	130689018	130679541	130679748	130703119	130703254
785	"ENSG00000122126.18"	"OCRL"	chrX	+	129557860	129557950	129557324	129557435	129558632	129558753
786	"ENSG00000122126.18"	"OCRL"	chrX	+	129561178	129561293	129560549	129560651	129562383	129562500
798	"ENSG00000125676.20"	"THOC2"	chrX	-	123613398	123613556	123611439	123611516	123613638	123613708
799	"ENSG00000125676.20"	"THOC2"	chrX	-	123613638	123613708	123611439	123611516	123614051	123614189
800	"ENSG00000125676.20"	"THOC2"	chrX	-	123619400	123619436	123614051	123614189	123620092	123620205
801	"ENSG00000125676.20"	"THOC2"	chrX	-	123619400	123619517	123614051	123614189	123620092	123620205
803	"ENSG00000125676.20"	"THOC2"	chrX	-	123632860	123633040	123631687	123631852	123633952	123634070
804	"ENSG00000125676.20"	"THOC2"	chrX	-	123668158	123668314	123667105	123667278	123671668	123671761
805	"ENSG00000125676.20"	"THOC2"	chrX	-	123671668	123671761	123667105	123667278	123686547	123686714
806	"ENSG00000125676.20"	"THOC2"	chrX	-	123671668	123671761	123668158	123668314	123706857	123706949
807	"ENSG00000125676.20"	"THOC2"	chrX	-	123686547	123686714	123671668	123671761	123703453	123703505
808	"ENSG00000125676.20"	"THOC2"	chrX	-	123686547	123686714	123671668	123671761	123706857	123706949
809	"ENSG00000125676.20"	"THOC2"	chrX	-	123696020	123696154	123686547	123686714	123696720	123696835
810	"ENSG00000125676.20"	"THOC2"	chrX	-	123696720	123696842	123686547	123686714	123703453	123703505
811	"ENSG00000125676.20"	"THOC2"	chrX	-	123697680	123697751	123696720	123696842	123703453	123703505
812	"ENSG00000125676.20"	"THOC2"	chrX	-	123703453	123703505	123671668	123671761	123706857	123706949
813	"ENSG00000125676.20"	"THOC2"	chrX	-	123703453	123703505	123686547	123686714	123706857	123706949
814	"ENSG00000125676.20"	"THOC2"	chrX	-	123703453	123703505	123697680	123697751	123706857	123706949
842	"ENSG00000018610.15"	"STEEP1"	chrX	-	119544352	119544491	119542504	119542594	119545462	119545504
843	"ENSG00000018610.15"	"STEEP1"	chrX	-	119544352	119544491	119542504	119542594	119560267	119560385
844	"ENSG00000018610.15"	"STEEP1"	chrX	-	119545462	119545504	119542504	119542594	119560267	119560385
846	"ENSG00000005022.6"	"SLC25A5"	chrX	+	119469660	119470147	119468443	119468626	119470372	119470513
849	"ENSG00000003096.15"	"KLHL13"	chrX	-	117909300	117910096	117901832	117901946	117945433	117945575
850	"ENSG00000003096.15"	"KLHL13"	chrX	-	117919520	117919717	117909300	117910096	117945433	117945575
851	"ENSG00000003096.15"	"KLHL13"	chrX	-	117920237	117920370	117919520	117919717	117945433	117945575
854	"ENSG00000102024.19"	"PLS3"	chrX	+	115610242	115610323	115561173	115561260	115622245	115622409
858	"ENSG00000102024.19"	"PLS3"	chrX	+	115643312	115643508	115640303	115640503	115645020	115645099
859	"ENSG00000271826.5"	"PLS3-AS1"	chrX	-	115562403	115562530	115518181	115519711	115562625	115562707
863	"ENSG00000182508.14"	"LHFPL1"	chrX	-	112660626	112660725	112630647	112631601	112671008	112671404
867	"ENSG00000101901.13"	"ALG13"	chrX	+	111708026	111708393	111684964	111685103	111708964	111708998
868	"ENSG00000101901.13"	"ALG13"	chrX	+	111708026	111708393	111684964	111685103	111717845	111717927
870	"ENSG00000101901.13"	"ALG13"	chrX	+	111708964	111709048	111684964	111685103	111711674	111711725
871	"ENSG00000101901.13"	"ALG13"	chrX	+	111708964	111709048	111684964	111685103	111713224	111713297
872	"ENSG00000101901.13"	"ALG13"	chrX	+	111711674	111711725	111689086	111689197	111712483	111712493
874	"ENSG00000101901.13"	"ALG13"	chrX	+	111717845	111717927	111713224	111713297	111718111	111718274
877	"ENSG00000101901.13"	"ALG13"	chrX	+	111721602	111721711	111720094	111720170	111724933	111725061
881	"ENSG00000101901.13"	"ALG13"	chrX	+	111727613	111727770	111727331	111727445	111728184	111728305
885	"ENSG00000197565.17"	"COL4A6"	chrX	-	108165369	108165486	108164876	108165038	108169494	108169620
887	"ENSG00000197565.17"	"COL4A6"	chrX	-	108178683	108178845	108176840	108177011	108179216	108179438
893	"ENSG00000147224.13"	"PRPS1"	chrX	+	107639294	107639478	107628427	107628750	107642365	107642490
895	"ENSG00000147224.13"	"PRPS1"	chrX	+	107640901	107641000	107628515	107628750	107642365	107642490
900	"ENSG00000147224.13"	"PRPS1"	chrX	+	107642365	107642490	107628427	107628750	107645176	107645350
909	"ENSG00000147234.11"	"FRMPD3"	chrX	+	107533504	107533550	107530408	107530511	107545736	107545841
913	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678600	103675495	103677051	103684680	103684729
915	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103676825	103677051	103684680	103684729
916	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103676825	103677051	103685170	103685260
917	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103675497	103677051	103684680	103684729
919	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103684680	103684729	103676494	103677051	103685170	103685260
921	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103684680	103684729	103678498	103678620	103685170	103685260
923	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103685170	103685260	103678498	103678600	103686630	103686684
924	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103685170	103685260	103678498	103678620	103686630	103686684
926	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585532	103585624	103586648	103587694
927	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585614	103585683	103586648	103587694
928	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585969	103586291	103585527	103585683	103586648	103586949
929	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586291	103585491	103585683	103586648	103586905
930	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586291	103585514	103585624	103586648	103586905
941	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101887197	101887304	101886631	101886731	101892704	101892754
942	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101887197	101887304	101886631	101886731	101894453	101894904
943	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101892704	101892754	101886631	101886731	101894453	101894904
956	"ENSG00000102401.20"	"ARMCX3"	chrX	+	101624479	101624550	101624157	101624218	101624833	101624952
957	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101444051	101444155	101418909	101419000	101445997	101446044
958	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101445997	101446044	101418909	101419000	101486022	101486092
959	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101445997	101446044	101418909	101419000	101487192	101487272
960	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101418909	101419000	101487192	101487272
961	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101445997	101446044	101487192	101487272
962	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486025	101486092	101445997	101446044	101487192	101487272
967	"ENSG00000241343.10"	"RPL36A"	chrX	+	101395334	101395457	101391754	101391822	101395727	101395786
970	"ENSG00000102385.13"	"DRP2"	chrX	+	101242324	101242471	101241667	101241936	101248088	101248290
971	"ENSG00000102385.13"	"DRP2"	chrX	+	101245016	101245077	101242903	101243098	101245387	101245449
972	"ENSG00000102385.13"	"DRP2"	chrX	+	101247089	101247164	101245387	101245449	101248088	101248290
973	"ENSG00000102385.13"	"DRP2"	chrX	+	101250422	101250580	101248513	101248599	101250916	101251083
974	"ENSG00000102385.13"	"DRP2"	chrX	+	101254858	101254924	101254424	101254561	101256117	101256261
975	"ENSG00000102385.13"	"DRP2"	chrX	+	101255183	101255249	101254858	101254924	101256117	101256261
976	"ENSG00000102384.14"	"CENPI"	chrX	+	101098711	101098843	101098443	101098539	101099808	101100065
980	"ENSG00000102384.14"	"CENPI"	chrX	+	101099808	101100065	101098711	101098843	101101057	101101295
981	"ENSG00000102384.14"	"CENPI"	chrX	+	101126708	101126798	101120737	101120784	101127137	101127266
982	"ENSG00000102384.14"	"CENPI"	chrX	+	101140665	101140760	101132391	101132456	101145063	101145199
992	"ENSG00000000003.16"	"TSPAN6"	chrX	-	100630758	100630866	100627107	100629986	100632484	100632568
994	"ENSG00000000003.16"	"TSPAN6"	chrX	-	100633404	100633539	100632484	100632568	100633930	100634029
1001	"ENSG00000281566.5"	"LINC03077"	chrX	+	98841940	98842001	98731530	98731577	98864610	98865564
1002	"ENSG00000281566.5"	"LINC03077"	chrX	+	98841940	98842001	98785026	98785124	98864610	98865564
1038	"ENSG00000102290.23"	"PCDH11X"	chrX	+	91811236	91811295	91810472	91810578	91835460	91836044
1054	"ENSG00000155008.16"	"APOOL"	chrX	+	85046445	85046550	85003876	85003927	85051388	85051508
1055	"ENSG00000155008.16"	"APOOL"	chrX	+	85051388	85051508	85046445	85046550	85054343	85054398
1056	"ENSG00000155008.16"	"APOOL"	chrX	+	85055826	85055925	85054343	85054398	85067126	85067218
1057	"ENSG00000155008.16"	"APOOL"	chrX	+	85067126	85067218	85054343	85054398	85073997	85074111
1059	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84064970	84065111	84058345	84064402	84096193	84096311
1060	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84117059	84117148	84116228	84116287	84117383	84117454
1061	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84134781	84134819	84119884	84120027	84135103	84135210
1062	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84148041	84148123	84146977	84147058	84156074	84156191
1063	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84187363	84187459	84186762	84186874	84187818	84187898
1065	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118431	81118485	81116203	81116341	81118729	81118759
1066	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118431	81118485	81116203	81116341	81121534	81121688
1067	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118729	81118759	81116203	81116341	81121534	81121638
1074	"ENSG00000078589.13"	"P2RY10"	chrX	+	78947814	78947863	78945390	78945495	78960507	78963727
1076	"ENSG00000078589.13"	"P2RY10"	chrX	+	78952192	78952335	78947814	78947863	78960507	78961080
1082	"ENSG00000131174.7"	"COX7B"	chrX	+	77902642	77902767	77899467	77899593	77905183	77905385
1083	"ENSG00000131174.7"	"COX7B"	chrX	+	77902649	77902767	77899484	77899593	77905183	77905461
1085	"ENSG00000102158.22"	"MAGT1"	chrX	-	77830804	77830895	77826408	77826809	77841245	77841320
1086	"ENSG00000102158.22"	"MAGT1"	chrX	-	77841245	77841320	77830804	77830895	77855500	77855590
1087	"ENSG00000102158.22"	"MAGT1"	chrX	-	77853900	77853964	77841245	77841320	77855500	77855590
1089	"ENSG00000102158.22"	"MAGT1"	chrX	-	77855500	77855590	77852811	77853964	77870807	77870925
1090	"ENSG00000102158.22"	"MAGT1"	chrX	-	77875427	77875597	77870807	77870925	77895308	77895424
1091	"ENSG00000102158.22"	"MAGT1"	chrX	-	77879568	77879613	77875427	77875597	77883932	77884028
1092	"ENSG00000102158.22"	"MAGT1"	chrX	-	77879568	77879613	77875427	77875597	77895308	77895431
1093	"ENSG00000102158.22"	"MAGT1"	chrX	-	77883932	77884028	77875427	77875597	77895308	77895431
1094	"ENSG00000102158.22"	"MAGT1"	chrX	-	77883932	77884028	77879568	77879613	77895308	77895431
1096	"ENSG00000102390.12"	"PBDC1"	chrX	+	76173584	76173650	76173039	76173168	76174889	76174949
1097	"ENSG00000102390.12"	"PBDC1"	chrX	+	76174889	76174949	76173584	76173650	76175472	76175613
1102	"ENSG00000147100.11"	"SLC16A2"	chrX	+	74525749	74525893	74524358	74524809	74529212	74529441
1118	"ENSG00000225470.10"	"JPX"	chrX	+	73962734	73962801	73944583	73944662	73984443	73985694
1171	"ENSG00000225470.10"	"JPX"	chrX	+	73999608	74000496	73994839	73994961	74031615	74032804
1174	"ENSG00000225470.10"	"JPX"	chrX	+	74010377	74010571	73944583	73944662	74014076	74014389
1176	"ENSG00000225470.10"	"JPX"	chrX	+	74010377	74010571	73994839	73994961	74014076	74014389
1184	"ENSG00000230590.13"	"FTX"	chrX	-	74232488	74232608	74202693	74203953	74274341	74274410
1194	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274410	74245085	74247923	74280376	74280494
1202	"ENSG00000230590.13"	"FTX"	chrX	-	74285914	74286170	74281701	74281848	74290394	74290430
1207	"ENSG00000230590.13"	"FTX"	chrX	-	74290394	74290430	74285914	74286170	74291757	74292075
1232	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72484850	72489041	72494195	72494380
1234	"ENSG00000147099.21"	"HDAC8"	chrX	-	72494195	72494381	72484850	72489041	72495155	72495268
1247	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572104	72568753	72568884	72572650	72572704
1248	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572109	72568753	72568884	72572650	72572659
1250	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273231	72273389	72272041	72272772	72273800	72273972
1251	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72273972	72273231	72273389	72275052	72275150
1274	"ENSG00000147162.15"	"OGT"	chrX	+	71537828	71538072	71533086	71533336	71544566	71544624
1277	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71554512	71554592
1278	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71555953	71556094
1279	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71556679	71556780
1282	"ENSG00000147162.15"	"OGT"	chrX	+	71547906	71548023	71537828	71538072	71554512	71554592
1283	"ENSG00000147162.15"	"OGT"	chrX	+	71547906	71548023	71537828	71538072	71555953	71556094
1284	"ENSG00000147162.15"	"OGT"	chrX	+	71547906	71548023	71537828	71538072	71556679	71556780
1285	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71537828	71538072	71555953	71556094
1286	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71537828	71538072	71556679	71556780
1287	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71544566	71548023	71555953	71556094
1288	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71544566	71548023	71556679	71556780
1290	"ENSG00000147162.15"	"OGT"	chrX	+	71555189	71555385	71554512	71554592	71556679	71556778
1291	"ENSG00000147162.15"	"OGT"	chrX	+	71555953	71556094	71537828	71538072	71556679	71556778
1292	"ENSG00000147162.15"	"OGT"	chrX	+	71555953	71556094	71544566	71548023	71556679	71556778
1294	"ENSG00000147162.15"	"OGT"	chrX	+	71555953	71556094	71555189	71555385	71556679	71556778
1295	"ENSG00000147162.15"	"OGT"	chrX	+	71556951	71557105	71556679	71556780	71557194	71557296
1296	"ENSG00000147162.15"	"OGT"	chrX	+	71557194	71557296	71556679	71556780	71557492	71557672
1297	"ENSG00000147162.15"	"OGT"	chrX	+	71557492	71557672	71557194	71557296	71559266	71559425
1300	"ENSG00000147162.15"	"OGT"	chrX	+	71564600	71564753	71563328	71563499	71567499	71567752
1301	"ENSG00000147162.15"	"OGT"	chrX	+	71567499	71567752	71564600	71564753	71567992	71568116
1302	"ENSG00000147166.11"	"ITGB1BP2"	chrX	+	71302410	71302556	71302276	71302333	71303261	71303356
1321	"ENSG00000120509.12"	"PDZD11"	chrX	-	70286985	70287116	70281117	70282275	70287275	70287336
1322	"ENSG00000120509.12"	"PDZD11"	chrX	-	70288116	70288173	70287731	70287830	70288429	70288513
1324	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289521	70289593	70289254	70289354	70290403	70290514
1355	"ENSG00000235437.11"	"LINC01278"	chrX	-	63432363	63432491	63396557	63399903	63443070	63443132
1359	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63399452	63399903	63516909	63517082
1360	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63399452	63399903	63560831	63561054
1362	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63432363	63432491	63560831	63561054
1363	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443515	63443586	63443070	63443132	63560831	63561054
1370	"ENSG00000235437.11"	"LINC01278"	chrX	-	63516909	63517082	63443070	63443132	63560831	63560942
1374	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57310592	57310729	57341270	57341390
1375	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57310592	57310729	57378650	57378786
1376	"ENSG00000165591.7"	"FAAH2"	chrX	+	57341270	57341390	57310592	57310729	57378650	57378786
1377	"ENSG00000165591.7"	"FAAH2"	chrX	+	57341270	57341390	57331597	57331807	57378650	57378786
1378	"ENSG00000165591.7"	"FAAH2"	chrX	+	57431917	57432037	57380911	57381029	57446927	57447039
1379	"ENSG00000165591.7"	"FAAH2"	chrX	+	57431917	57432037	57380911	57381029	57488756	57489193
1380	"ENSG00000165591.7"	"FAAH2"	chrX	+	57446927	57447039	57380911	57381029	57488756	57489193
1381	"ENSG00000165591.7"	"FAAH2"	chrX	+	57446927	57447039	57431917	57432037	57488756	57489193
1382	"ENSG00000165591.7"	"FAAH2"	chrX	+	57448523	57448718	57446927	57447039	57488756	57489193
