ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
564	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154439940	154440139	154441095	154441195	564	854,809	1,2	759,727	0,0	281	149	1	1.0	0.998,0.995	1.0,1.0	-0.004
565	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154437153	154437299	154441622	154441794	565	363,353	4,3	298,314	2,3	249	149	0.664656260481	1.0	0.982,0.986	0.989,0.984	-0.002
566	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154439992	154440506	154441622	154441794	566	797,783	2,0	702,697	0,0	249	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
567	"ENSG00000203879.12"	"GDI1"	chrX	+	154441622	154441794	154437153	154437299	154442519	154443467	567	9,8	3,2	6,6	0,0	298	149	0.000175963112134	0.02276205620415244	0.6,0.667	1.0,1.0	-0.367
568	"ENSG00000203879.12"	"GDI1"	chrX	+	154442110	154442255	154440523	154441794	154442373	154442428	568	1130,840	8,3	891,889	7,11	294	149	0.118759264929	0.9437271813322823	0.986,0.993	0.985,0.976	0.009
569	"ENSG00000203879.12"	"GDI1"	chrX	+	154442373	154442428	154440523	154441794	154442519	154442728	569	385,249	5,5	280,292	4,3	204	149	0.539686362793	1.0	0.983,0.973	0.981,0.986	-0.006
571	"ENSG00000196924.19"	"FLNA"	chrX	-	154350030	154350207	154349648	154349867	154350908	154351041	571	3031,3000	0,0	2673,2525	2,0	298	149	1	1.0	1.0,1.0	0.999,1.0	0.0
572	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351139	154351203	572	1173,1091	0,0	1089,1025	1,0	282	149	1	1.0	1.0,1.0	0.998,1.0	0.001
573	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351580	154351696	573	2232,2149	7,5	2064,2027	5,1	282	149	1	1.0	0.994,0.996	0.995,0.999	-0.002
574	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350908	154351041	154351883	154352021	574	2398,2364	2,0	2077,2075	0,3	265	149	1	1.0	0.999,1.0	1.0,0.997	0.001
575	"ENSG00000196924.19"	"FLNA"	chrX	-	154352180	154352447	154351727	154352021	154352771	154352924	575	1027,1013	0,0	740,745	0,1	298	149	1	1.0	1.0,1.0	1.0,0.997	0.002
576	"ENSG00000196924.19"	"FLNA"	chrX	-	154352552	154352675	154352180	154352447	154352771	154352783	576	2631,2443	20,6	2145,2159	20,17	272	149	0.108410803204	0.899137555539864	0.986,0.996	0.983,0.986	0.007
577	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154353914	154354043	577	3493,3203	11,4	2826,2858	15,11	298	149	1	1.0	0.994,0.998	0.989,0.992	0.006
578	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154354150	154354291	578	1870,1687	2,1	1451,1422	0,0	298	149	1	1.0	0.998,0.999	1.0,1.0	-0.002
579	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353295	154353457	154354150	154354291	579	1507,1295	2,1	1163,1145	0,0	278	149	1	1.0	0.998,0.999	1.0,1.0	-0.002
580	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353553	154353727	154354150	154354291	580	3095,2794	0,0	2510,2550	0,2	278	149	1	1.0	1.0,1.0	1.0,0.999	0.0
581	"ENSG00000196924.19"	"FLNA"	chrX	-	154354615	154354711	154354380	154354483	154354824	154354889	581	1124,1459	16,14	901,801	22,14	245	149	0.0285684830189	0.44649593009322397	0.977,0.984	0.961,0.972	0.014
582	"ENSG00000196924.19"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	582	1128,1013	311,352	781,795	284,251	173	149	0.456313099588	1.0	0.758,0.713	0.703,0.732	0.018
583	"ENSG00000196924.19"	"FLNA"	chrX	-	154359989	154360587	154359731	154359905	154361307	154361570	583	766,1000	4,0	652,634	0,0	298	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
584	"ENSG00000196924.19"	"FLNA"	chrX	-	154361669	154361787	154361307	154361570	154361978	154362148	584	2040,1947	0,0	1834,1669	2,0	267	149	1	1.0	1.0,1.0	0.998,1.0	0.001
585	"ENSG00000196924.19"	"FLNA"	chrX	-	154362417	154362578	154362241	154362332	154362660	154362784	585	1708,1851	1,1	1366,1357	0,0	298	149	1	1.0	0.999,0.999	1.0,1.0	-0.001
586	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366307	154366470	586	864,961	2,1	710,731	3,0	287	149	1	1.0	0.996,0.998	0.992,1.0	0.001
587	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154365801	154365348	154365486	154366023	154366224	587	1,0	209,267	0,0	169,168	206	149	1	1.0	0.003,0.0	0.0,0.0	0.002
588	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154365348	154365486	154366307	154366470	588	603,622	39,31	516,571	28,29	298	149	0.668433795758	1.0	0.885,0.909	0.902,0.908	-0.008
589	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365348	154365486	154366307	154366334	589	808,889	39,31	685,739	28,29	298	149	0.868680511795	1.0	0.912,0.935	0.924,0.927	-0.002
590	"ENSG00000196924.19"	"FLNA"	chrX	-	154370872	154371361	154367841	154368090	154374505	154374634	590	1093,1036	4,0	888,784	0,0	298	149	1	1.0	0.993,1.0	1.0,1.0	-0.004
592	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932115	153930762	153930847	153932315	153932431	592	667,543	2,1	548,574	2,0	194	149	1	1.0	0.996,0.998	0.995,1.0	-0.001
593	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153932538	153932584	153934376	153934475	593	502,476	3,2	520,496	0,1	208	149	1	1.0	0.992,0.994	1.0,0.997	-0.005
594	"ENSG00000102030.16"	"NAA10"	chrX	-	153933960	153934001	153932538	153932584	153934376	153934475	594	89,81	3,2	83,69	0,1	190	149	0.194112148739	1.0	0.959,0.969	1.0,0.982	-0.027
595	"ENSG00000102030.16"	"NAA10"	chrX	-	153934376	153934475	153933659	153934001	153934883	153934958	595	385,363	1,0	418,356	0,0	248	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
604	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	604	390,368	6,3	355,302	4,7	210	149	0.447839246168	1.0	0.979,0.989	0.984,0.968	0.008
605	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	605	642,635	8,5	677,564	8,13	296	149	0.140171796054	1.0	0.976,0.985	0.977,0.956	0.014
606	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787463	153787553	606	388,371	4,4	384,348	3,2	296	149	0.369899240143	1.0	0.98,0.979	0.985,0.989	-0.007
607	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	607	257,199	4,4	216,181	3,2	252	149	0.456379111774	1.0	0.974,0.967	0.977,0.982	-0.009
608	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787822	153787955	608	7,5	1,0	11,7	0,2	252	149	0.634536694535	1.0	0.805,1.0	1.0,0.674	0.066
609	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153786800	153786947	153787463	153787553	609	503,459	0,1	496,384	0,0	252	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
610	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153787822	153787955	610	369,264	1,0	346,327	0,2	283	149	1	1.0	0.995,1.0	1.0,0.989	0.003
611	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153788074	153788135	611	4,4	0,0	2,6	2,0	283	149	0.31331848119	1.0	1.0,1.0	0.345,1.0	0.328
612	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	612	656,510	2,3	609,535	6,1	283	149	0.919517579446	1.0	0.994,0.989	0.982,0.996	0.003
613	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153785766	153786449	153788074	153788135	613	592,481	0,0	510,460	2,0	282	149	1	1.0	1.0,1.0	0.993,1.0	0.004
614	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153787390	153787597	153788074	153788135	614	1006,780	0,0	896,813	0,4	282	149	1	1.0	1.0,1.0	1.0,0.991	0.004
615	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789113	153789200	153788074	153788135	153789711	153789790	615	1,0	658,517	0,0	490,501	236	149	1	1.0	0.001,0.0	0.0,0.0	0.001
616	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789711	153789824	153788074	153788135	153790194	153790292	616	816,660	0,2	611,638	0,1	262	149	1	1.0	1.0,0.995	1.0,0.997	-0.001
617	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153790809	153790851	617	92,88	0,1	81,80	0,0	161	149	1	1.0	1.0,0.988	1.0,1.0	-0.006
618	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790851	153790563	153790575	153794245	153794325	618	82,78	0,0	68,74	0,2	191	149	1	1.0	1.0,1.0	1.0,0.967	0.016
619	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790809	153790971	153790563	153790575	153794245	153794356	619	44,32	0,0	28,32	0,2	298	149	0.56221045175	1.0	1.0,1.0	1.0,0.889	0.055
620	"ENSG00000067829.20"	"IDH3G"	chrX	-	153792246	153792382	153790809	153790851	153794245	153794346	620	1,0	38,46	0,0	41,44	285	149	1	1.0	0.014,0.0	0.0,0.0	0.007
621	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153690374	153690506	153687925	153688836	153691303	153691553	621	826,791	0,0	757,613	1,0	281	149	1	1.0	1.0,1.0	0.998,1.0	0.001
622	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693040	153693175	153691974	153692107	153693262	153693366	622	1031,936	1,3	888,829	15,2	284	149	0.100116546345	0.8635857510461515	0.998,0.994	0.969,0.995	0.014
623	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694129	153694267	153693904	153694017	153694343	153694420	623	549,599	0,0	565,523	3,4	287	149	0.7918137918	1.0	1.0,1.0	0.99,0.985	0.012
625	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153594546	153594679	625	134,163	6,2	109,154	3,5	298	149	0.852540904587	1.0	0.918,0.976	0.948,0.939	0.004
626	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153596003	153596187	626	47,52	4,0	38,63	0,0	298	149	0.104339310527	0.8814880982835032	0.855,1.0	1.0,1.0	-0.073
627	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153594546	153594679	627	126,135	0,0	98,108	0,1	298	149	1	1.0	1.0,1.0	1.0,0.982	0.009
628	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153596003	153596187	628	39,24	1,0	27,17	0,0	298	149	1	1.0	0.951,1.0	1.0,1.0	-0.024
629	"ENSG00000262919.8"	"CCNQ"	chrX	-	153594546	153594679	153587931	153588394	153596003	153596063	629	144,115	1,0	129,151	0,0	282	149	1	1.0	0.987,1.0	1.0,1.0	-0.006
630	"ENSG00000262919.8"	"CCNQ"	chrX	-	153594546	153594679	153588054	153588454	153596003	153596063	630	150,117	4,0	132,155	0,0	282	149	0.685256542276	1.0	0.952,1.0	1.0,1.0	-0.024
632	"ENSG00000262919.8"	"CCNQ"	chrX	-	153596003	153596187	153594546	153594679	153598961	153599054	632	191,178	0,0	173,197	0,2	298	149	1	1.0	1.0,1.0	1.0,0.98	0.01
633	"ENSG00000262919.8"	"CCNQ"	chrX	-	153597421	153597706	153596003	153596187	153598961	153599116	633	0,2	32,41	1,6	26,33	298	149	0.0248577063062	0.41646765865148067	0.0,0.024	0.019,0.083	-0.039
634	"ENSG00000147394.20"	"ZNF185"	chrX	+	152915137	152915203	152914709	152914833	152917130	152917169	634	178,207	4,8	167,202	3,0	215	149	0.00978831282956	0.24810391044259164	0.969,0.947	0.975,1.0	-0.03
635	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920706	152920748	635	111,112	2,2	110,102	1,5	233	149	0.439409075536	1.0	0.973,0.973	0.986,0.929	0.015
636	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920709	152920748	636	80,90	0,0	59,58	1,0	233	149	1	1.0	1.0,1.0	0.974,1.0	0.013
637	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152928574	152928661	637	77,77	3,0	77,93	2,5	233	149	0.142820517153	1.0	0.943,1.0	0.961,0.922	0.03
638	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152931671	152931776	638	87,74	0,2	76,71	4,0	233	149	0.263200521536	1.0	1.0,0.959	0.924,1.0	0.018
639	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152928574	152928661	639	92,98	30,32	85,66	28,39	239	149	0.24615174707	1.0	0.657,0.656	0.654,0.513	0.073
