ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
200	"ENSG00000147162.15"	"OGT"	chrX	+	71567499	71567752	71567992	71568116	71564600	71564753	71573619	71573816
202	"ENSG00000235437.11"	"LINC01278"	chrX	-	63307505	63307538	63314996	63315107	63239786	63239830	63343205	63343289
207	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57341270	57341390	57310592	57310729	57378650	57378786
232	"ENSG00000169188.5"	"APEX2"	chrX	+	55002250	55002431	55002961	55003108	55001545	55001629	55003798	55003868
233	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543840	53543968	53545028	53545161	53542442	53542539	53546435	53546592
234	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543885	53543968	53544559	53544762	53542442	53542539	53545028	53545161
235	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543885	53543968	53545028	53545161	53542442	53542539	53546435	53546592
236	"ENSG00000086758.17"	"HUWE1"	chrX	-	53544559	53544762	53545028	53545161	53543885	53543968	53546435	53546592
237	"ENSG00000086758.17"	"HUWE1"	chrX	-	53552637	53552893	53554632	53554920	53552310	53552441	53557381	53557427
238	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562830	53562929	53563745	53563821	53562110	53562244	53564573	53564722
239	"ENSG00000086758.17"	"HUWE1"	chrX	-	53563745	53563821	53564573	53564722	53562830	53562929	53565066	53565239
240	"ENSG00000086758.17"	"HUWE1"	chrX	-	53614533	53614745	53615743	53615835	53608851	53608909	53616969	53617147
241	"ENSG00000086758.17"	"HUWE1"	chrX	-	53645310	53645463	53647367	53647574	53634235	53634298	53648211	53648310
242	"ENSG00000086758.17"	"HUWE1"	chrX	-	53680048	53680186	53686269	53686368	53654062	53654131	53686587	53686719
243	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211786	53211906	53214688	53214847	53211496	53211655	53215794	53215976
244	"ENSG00000126012.14"	"KDM5C"	chrX	-	53214688	53214847	53215794	53215976	53211496	53211906	53216073	53216197
245	"ENSG00000126012.14"	"KDM5C"	chrX	-	53218275	53218398	53220838	53220916	53217795	53217966	53224739	53225422
262	"ENSG00000147144.13"	"CCDC120"	chrX	+	49064369	49064664	49065035	49065098	49063860	49064001	49065453	49065628
263	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48978304	48978435	48981214	48981314	48976240	48976363	48981415	48981472
268	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990684	48990732	48993427	48993578	48989971	48990003	48997249	48997357
269	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990684	48990732	48993427	48993578	48989971	48990003	48999237	48999299
272	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48997249	48997357	48989971	48990003	48998153	48998180
273	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48999237	48999299	48990684	48990732	48999437	48999504
275	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48999237	48999299	48990925	48991110	48999437	48999504
279	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48895037	48895101	48896758	48896858	48893899	48894225	48897723	48897771
280	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48478448	48478518	48478616	48478707	48477960	48478168	48479037	48479116
281	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48478448	48478518	48479037	48479116	48477960	48478168	48481150	48481203
282	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48478616	48478707	48479037	48479116	48478448	48478518	48481150	48481203
283	"ENSG00000130985.17"	"UBA1"	chrX	+	47201477	47201610	47202155	47202253	47201275	47201366	47202357	47202504
284	"ENSG00000130985.17"	"UBA1"	chrX	+	47203540	47203696	47205947	47206113	47203133	47203214	47206247	47206444
285	"ENSG00000130985.17"	"UBA1"	chrX	+	47203540	47203696	47206077	47206113	47203133	47203214	47206247	47206664
286	"ENSG00000130985.17"	"UBA1"	chrX	+	47203540	47203696	47206247	47206444	47203133	47203214	47209622	47209687
287	"ENSG00000102221.14"	"JADE3"	chrX	+	46985712	46985792	46998119	46998277	46984883	46984940	47024723	47024783
288	"ENSG00000102221.14"	"JADE3"	chrX	+	47027891	47028103	47033620	47033788	47024723	47024914	47038948	47039065
290	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41337465	41339035	41339083	41334161	41334297	41341483	41341616
291	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41343822	41340011	41342653	41344029	41344128
292	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41341483	41342653	41343736	41343822
293	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41342494	41342653	41344029	41344128
294	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342494	41342653	41344029	41344128
297	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344029	41344128	41344238	41344399	41343736	41343822	41345179	41345324
298	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344399	41345179	41345324	41339942	41344128	41345403	41345548
299	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346228	41346622	41347639	41347694
300	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346493	41346622	41347639	41349867
301	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347454	41346504	41346622	41347639	41349884
302	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346504	41346622	41347859	41347915
303	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346504	41346622	41364273	41364463
304	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346504	41346622	41364273	41364472
305	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347639	41347915	41346504	41346622	41364273	41364472
306	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41357832	41358000
307	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347859	41347915	41346504	41346622	41357832	41358000
308	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41364273	41364472
309	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000
310	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347859	41347915	41346858	41347012	41357832	41358000
311	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472
314	"ENSG00000124486.15"	"USP9X"	chrX	+	41123470	41123724	41128999	41129145	41085444	41086109	41131456	41131536
315	"ENSG00000124486.15"	"USP9X"	chrX	+	41136803	41137022	41140655	41140771	41134724	41134837	41140965	41141217
316	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152932	41153081	41148368	41148575	41162789	41162877
317	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152947	41153081	41148368	41148575	41162789	41162877
318	"ENSG00000124486.15"	"USP9X"	chrX	+	41152932	41153081	41162789	41162877	41150920	41151057	41165871	41166214
319	"ENSG00000124486.15"	"USP9X"	chrX	+	41152947	41153081	41162789	41162877	41150920	41151057	41165871	41166214
320	"ENSG00000124486.15"	"USP9X"	chrX	+	41162789	41162877	41165871	41166214	41152932	41153081	41167481	41167577
321	"ENSG00000124486.15"	"USP9X"	chrX	+	41184396	41184675	41186516	41186642	41171837	41171958	41187991	41188117
322	"ENSG00000124486.15"	"USP9X"	chrX	+	41196250	41196359	41196591	41196738	41189308	41189475	41197363	41197510
323	"ENSG00000124486.15"	"USP9X"	chrX	+	41198527	41198750	41201059	41201280	41197363	41197510	41205302	41205493
324	"ENSG00000124486.15"	"USP9X"	chrX	+	41201059	41201280	41205302	41205493	41198527	41198750	41210508	41210682
325	"ENSG00000124486.15"	"USP9X"	chrX	+	41205302	41205493	41210508	41210682	41201059	41201280	41214567	41214709
326	"ENSG00000124486.15"	"USP9X"	chrX	+	41210508	41210682	41214567	41214709	41205302	41205493	41215898	41216652
327	"ENSG00000124486.15"	"USP9X"	chrX	+	41210508	41210682	41217219	41217343	41205302	41205493	41218371	41218597
328	"ENSG00000124486.15"	"USP9X"	chrX	+	41210555	41210682	41214567	41214709	41205302	41205493	41215898	41216652
329	"ENSG00000124486.15"	"USP9X"	chrX	+	41210555	41210682	41217219	41217343	41205302	41205493	41218371	41218597
330	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223327	41218371	41218597	41224741	41224962
331	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223402	41218371	41218597	41224741	41224962
332	"ENSG00000185753.13"	"CXorf38"	chrX	-	40639008	40639128	40647006	40647141	40637006	40637156	40647304	40647561
334	"ENSG00000156313.15"	"RPGR"	chrX	-	38279166	38279205	38287093	38287245	38276586	38276772	38287860	38288041
335	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024
338	"ENSG00000005889.16"	"ZFX"	chrX	+	24151690	24151800	24152719	24152830	24149728	24149794	24172714	24172800
339	"ENSG00000005889.16"	"ZFX"	chrX	+	24175388	24175443	24177683	24177866	24172755	24172800	24179182	24179550
340	"ENSG00000005889.16"	"ZFX"	chrX	+	24179182	24179770	24207325	24207475	24172714	24172800	24207711	24207855
341	"ENSG00000184831.14"	"APOO"	chrX	-	23840312	23840377	23868592	23868688	23833366	23833510	23878914	23879034
342	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23874402	23874457	23858641	23858733	23878914	23879034
343	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23785327	23785429	23783657	23783709	23785519	23785560
345	"ENSG00000123131.13"	"PRDX4"	chrX	+	23671528	23671646	23674989	23675106	23667492	23667811	23679164	23679287
346	"ENSG00000123131.13"	"PRDX4"	chrX	+	23671528	23671646	23679164	23679287	23667492	23667811	23682395	23682526
347	"ENSG00000123131.13"	"PRDX4"	chrX	+	23674989	23675106	23679164	23679287	23671528	23671646	23682395	23682526
349	"ENSG00000044446.12"	"PHKA2"	chrX	-	18899172	18899226	18900669	18900699	18897162	18897333	18901484	18901603
350	"ENSG00000044446.12"	"PHKA2"	chrX	-	18918680	18918854	18920031	18920201	18910871	18910960	18924055	18924134
351	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826
352	"ENSG00000044446.12"	"PHKA2"	chrX	-	18951103	18951272	18952493	18952541	18948743	18948826	18954253	18954412
353	"ENSG00000044446.12"	"PHKA2"	chrX	-	18952493	18952541	18954253	18954412	18951103	18951272	18983854	18984114
354	"ENSG00000102098.19"	"SCML2"	chrX	-	18247768	18247882	18256847	18257030	18246576	18246828	18258043	18258247
356	"ENSG00000169891.18"	"REPS2"	chrX	+	17022122	17022271	17029525	17029623	17006220	17006344	17047346	17047482
357	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16845938	16849243	16849301	16844340	16845103	16852045	16852122
358	"ENSG00000102054.18"	"RBBP7"	chrX	-	16849243	16849301	16862954	16863100	16845827	16845938	16869075	16869220
360	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16853681	16853842
361	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852748	16852875	16852045	16852122	16853681	16853842
362	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852748	16852875	16852045	16852122	16853681	16853842
363	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16853681	16853842	16852045	16852122	16857593	16857602
364	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852748	16852875	16853681	16853842	16852415	16852550	16857593	16857709
365	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852748	16852875	16853681	16853842	16852550	16852628	16857593	16857602
366	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16862954	16863100	16857593	16857709	16869075	16869220
367	"ENSG00000102054.18"	"RBBP7"	chrX	-	16862954	16863100	16869075	16869220	16858675	16858849	16870037	16870362
368	"ENSG00000086712.13"	"TXLNG"	chrX	+	16820163	16820255	16828093	16828264	16818573	16818877	16829575	16829770
369	"ENSG00000169895.6"	"SYAP1"	chrX	+	16743700	16743840	16754944	16755093	16741715	16741789	16756662	16756721
370	"ENSG00000169895.6"	"SYAP1"	chrX	+	16754944	16755093	16756662	16756721	16743700	16743840	16757161	16757309
371	"ENSG00000169895.6"	"SYAP1"	chrX	+	16754944	16755093	16757161	16757309	16743700	16743840	16760231	16765340
372	"ENSG00000169895.6"	"SYAP1"	chrX	+	16756662	16756721	16757161	16757309	16754944	16755093	16760231	16765340
374	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15809199	15809318	15790933	15791013	15815676	15815890
375	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15804110	15804197	15808232	15808271	15803687	15803796	15809199	15809318
376	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15808232	15808271	15809199	15809318	15804110	15804197	15815676	15815890
377	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15809199	15809318	15815676	15815890	15808232	15808271	15818586	15818642
378	"ENSG00000087842.11"	"PIR"	chrX	-	15407505	15407550	15425905	15425990	15397448	15397531	15455847	15456054
379	"ENSG00000130150.12"	"MOSPD2"	chrX	+	14892722	14892878	14908859	14908984	14873688	14873758	14911236	14911413
380	"ENSG00000130150.12"	"MOSPD2"	chrX	+	14897083	14897238	14908859	14908984	14895307	14895394	14911236	14911413
383	"ENSG00000046651.16"	"OFD1"	chrX	+	13739001	13739032	13744414	13744519	13738845	13738914	13746318	13746455
384	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13758448	13760114	13760720	13757659	13757790	13761084	13761211
385	"ENSG00000046651.16"	"OFD1"	chrX	+	13762343	13762444	13767126	13767284	13761084	13761211	13768053	13768224
386	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224
387	"ENSG00000047644.20"	"WWC3"	chrX	+	10125023	10125110	10126113	10126306	10124264	10124339	10127987	10128161
388	"ENSG00000047644.20"	"WWC3"	chrX	+	10126113	10126306	10127987	10128161	10125023	10125110	10128556	10128708
390	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769040	50769124	50775771	50775851	50767505	50768874	50776669	50776749
391	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769454	50769552	50775771	50775851	50769040	50769124	50776669	50776749
401	"ENSG00000205560.14"	"CPT1B"	chr22	-	50576535	50576637	50576856	50577034	50576197	50576335	50577323	50577463
402	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505153	50505228	50505334	50504801	50504984	50505402	50505537
403	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
404	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50406688	50406875	50414551	50414689	50393892	50394135	50416091	50416157
405	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50406688	50406875	50418866	50418979	50393892	50394135	50419348	50419462
406	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50406688	50406875	50419348	50419462	50393892	50394135	50422253	50422380
407	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248365	50248472	50248661	50248751	50248224	50248292	50248830	50248890
408	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248661	50248751	50248830	50248890	50248365	50248472	50249102	50249454
409	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50257081	50257193	50256598	50256646	50258242	50258301
410	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256934	50256964	50257081	50257193	50256598	50256646	50258242	50258301
411	"ENSG00000188130.14"	"MAPK12"	chr22	-	50257081	50257193	50258242	50258301	50256787	50256964	50261166	50261296
412	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248365	50248472	50249327	50249454	50248224	50248292	50249634	50249703
413	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248365	50248472	50249327	50249516	50248224	50248292	50249634	50249703
414	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248661	50248751	50248830	50248859	50248365	50248472	50249102	50249168
415	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248859	50249102	50249168	50248661	50248751	50249327	50249454
416	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248890	50249102	50249168	50248661	50248751	50249327	50249454
417	"ENSG00000100429.18"	"HDAC10"	chr22	-	50250062	50250160	50250426	50250523	50249859	50249964	50250770	50250905
418	"ENSG00000125351.14"	"UPF3B"	chrX	-	119840645	119840684	119841075	119841258	119838366	119838527	119841734	119841778
419	"ENSG00000125351.14"	"UPF3B"	chrX	-	119841075	119841258	119841734	119841778	119840593	119840684	119843190	119843301
420	"ENSG00000125351.14"	"UPF3B"	chrX	-	119841734	119841778	119843190	119843301	119841075	119841258	119845197	119845254
421	"ENSG00000125351.14"	"UPF3B"	chrX	-	119843190	119843301	119845197	119845296	119841734	119841778	119851494	119851601
424	"ENSG00000100416.15"	"TRMU"	chr22	+	46343261	46343368	46346421	46346544	46337778	46337944	46350290	46350463
425	"ENSG00000100416.15"	"TRMU"	chr22	+	46346421	46346544	46350345	46350463	46337778	46337944	46352120	46352174
426	"ENSG00000100416.15"	"TRMU"	chr22	+	46346421	46346544	46350349	46350463	46337778	46337944	46352120	46352174
427	"ENSG00000100416.15"	"TRMU"	chr22	+	46346421	46346544	46350290	46350463	46343261	46343368	46352120	46352174
428	"ENSG00000130638.18"	"ATXN10"	chr22	+	45692995	45693078	45700281	45700378	45689711	45689903	45702688	45702847
429	"ENSG00000077942.19"	"FBLN1"	chr22	+	45547084	45547204	45548612	45548744	45543400	45543526	45550491	45550615
430	"ENSG00000077935.17"	"SMC1B"	chr22	-	45349727	45349797	45352450	45352602	45345458	45345569	45353977	45354132
431	"ENSG00000077935.17"	"SMC1B"	chr22	-	45353977	45354132	45354958	45355115	45345458	45345569	45358696	45358795
432	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44802076	44802164	44808306	44808438	44786456	44786606	44814671	44814758
433	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44808306	44808438	44814671	44814758	44786456	44786606	44822370	44822469
434	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44808306	44808438	44814671	44814758	44801819	44802164	44822370	44822469
436	"ENSG00000186654.22"	"PRR5"	chr22	+	44731729	44731821	44732250	44732391	44726576	44726634	44735026	44735162
437	"ENSG00000186654.22"	"PRR5"	chr22	+	44731734	44731821	44732250	44732391	44726576	44726634	44735026	44735162
438	"ENSG00000186654.22"	"PRR5"	chr22	+	44731734	44731821	44732250	44732391	44726576	44726634	44736771	44737662
440	"ENSG00000130540.14"	"SULT4A1"	chr22	-	43827513	43827640	43829059	43829198	43824509	43826113	43833639	43833734
441	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42882183	42882304	42884385	42884561	42879047	42879169	42888642	42888798
442	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42890946	42891182	42893456	42893613	42888642	42888798	42912020	42912157
443	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42893456	42893613	42912020	42912157	42890946	42891182	43015020	43015149
444	"ENSG00000182841.15"	"RRP7BP"	chr22	-	42575930	42576126	42576511	42576609	42574732	42574818	42576980	42577098
445	"ENSG00000189306.12"	"RRP7A"	chr22	-	42516010	42516136	42518004	42518147	42515150	42515268	42519713	42519796
447	"ENSG00000198951.12"	"NAGA"	chr22	-	42065737	42065899	42066709	42066804	42062826	42063024	42067112	42067290
448	"ENSG00000100417.12"	"PMM1"	chr22	-	41577807	41577923	41578805	41578881	41576899	41577440	41583958	41584058
450	"ENSG00000100412.17"	"ACO2"	chr22	+	41515766	41515917	41517526	41517631	41515376	41515535	41518480	41518572
451	"ENSG00000100412.17"	"ACO2"	chr22	+	41515766	41515917	41517596	41517631	41515376	41515535	41518480	41518572
