ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
80	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585858	103586107	103586218	103586291	80	24,26	4,6	32,28	11,8	260	149	0.257915778902	0.7804135916535666	0.775,0.713	0.625,0.667	0.098
82	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101531643	101533459	101531643	101532012	101533083	101533459	82	0,2	0,0	4,1	2,2	298	149	1	1.0	NA,1.0	0.5,0.2	0.65
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	5,4	5,9	5,10	4,7	298	149	0.160786463585	0.626921927127727	0.333,0.182	0.385,0.417	-0.144
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	13,4	1,0	3,6	0,0	298	149	1	1.0	0.867,1.0	1.0,1.0	-0.067
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	1,3	93,84	4,3	100,82	267	149	0.375345953919	0.9184890886502753	0.006,0.02	0.022,0.02	-0.008
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	1,3	0,1	4,3	0,0	270	149	1	1.0	1.0,0.623	1.0,1.0	-0.189
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	5,2	60,53	3,0	46,57	258	149	0.154467586701	0.6159563752791968	0.046,0.021	0.036,0.0	0.016
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	61,70	1,0	45,69	1,0	283	149	1	1.0	0.97,1.0	0.96,1.0	0.005
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	43,32	4,2	53,51	7,2	298	149	0.769363239334	1.0	0.843,0.889	0.791,0.927	0.007
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	4,2	5,1	0,6	6,1	298	149	0.611309236855	1.0	0.286,0.5	0.0,0.75	0.018
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	4,1	5,2	2,5	5,2	241	149	0.697066483504	1.0	0.331,0.236	0.198,0.607	-0.119
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	292,222	6026,4730	252,216	5711,5000	298	149	0.480570804222	0.9988342000896374	0.024,0.023	0.022,0.021	0.002
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	408,330	103,85	392,364	126,94	298	149	0.389225395073	0.9296999654715594	0.664,0.66	0.609,0.659	0.028
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	368,292	7,2	303,300	2,5	298	149	0.712993645314	1.0	0.963,0.986	0.987,0.968	-0.003
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	0,5	2,1	7,1	0,0	298	149	0.000983948001678	0.04035195984317419	0.0,0.714	1.0,1.0	-0.643
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	0,1	0,1	0,2	3,3	298	149	1	1.0	NA,0.333	0.0,0.25	0.208
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	10,16	24,20	20,18	25,21	298	149	0.318262449883	0.8592656352850611	0.172,0.286	0.286,0.3	-0.064
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	2,1	4,2	0,6	1,0	298	149	0.0554027744261	0.3732569394149298	0.2,0.2	0.0,1.0	-0.3
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	14,5	71,70	20,16	58,51	298	149	0.00392460806585	0.09230909030177192	0.09,0.034	0.147,0.136	-0.08
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	34,50	1005,930	39,41	944,868	298	149	0.96281740013	1.0	0.017,0.026	0.02,0.023	0.0
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	35,39	8,15	29,26	10,5	298	149	0.721950948352	1.0	0.686,0.565	0.592,0.722	-0.032
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	56,49	231,209	27,55	222,232	275	149	0.128329151613	0.566674889811795	0.116,0.113	0.062,0.114	0.027
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	1,2	404,301	0,0	282,245	280	149	1	1.0	0.001,0.004	0.0,0.0	0.003
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	33,18	124,80	33,24	103,107	281	149	0.716190221635	1.0	0.124,0.107	0.145,0.106	-0.01
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	1,7	8,3	19,4	2,2	222	149	0.0109622010754	0.15795445405400685	0.077,0.61	0.864,0.573	-0.375
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	6,10	1,7	20,4	6,5	267	149	0.781130788326	1.0	0.77,0.444	0.65,0.309	0.127
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	220,150	6,12	173,132	13,7	298	149	0.415671902642	0.9535083824403705	0.948,0.862	0.869,0.904	0.018
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	194,132	247,218	150,111	216,212	298	149	0.349260504088	0.8948565941251021	0.282,0.232	0.258,0.207	0.025
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	91,78	301,275	113,63	236,268	278	149	0.367709566775	0.9103624091540986	0.139,0.132	0.204,0.112	-0.022
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	39,36	2,1	47,34	3,0	298	149	0.595083010384	1.0	0.907,0.947	0.887,1.0	-0.016
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	32,30	237,190	31,31	204,217	298	149	0.95953072827	1.0	0.063,0.073	0.071,0.067	-0.001
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	12,13	17,12	13,20	19,7	298	149	0.395220745686	0.933659258267724	0.261,0.351	0.255,0.588	-0.115
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,6	214,165	5,4	182,174	287	149	0.728022810089	1.0	0.012,0.019	0.014,0.012	0.002
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	25,41	547,546	23,19	439,415	235	149	0.343445648927	0.8911285475422713	0.028,0.045	0.032,0.028	0.006
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	20,24	0,10	31,14	4,2	298	149	0.872728481161	1.0	1.0,0.545	0.795,0.778	-0.014
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	33,25	144,178	14,29	138,144	298	149	0.448667803231	0.9752640452400942	0.103,0.066	0.048,0.091	0.015
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	22,35	292,288	32,27	242,244	252	149	0.340344539821	0.8862700374303278	0.043,0.067	0.073,0.061	-0.012
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	71,71	132,103	62,74	125,95	298	149	0.907272329558	1.0	0.212,0.256	0.199,0.28	-0.006
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	164	40,38	1,0	42,43	0,0	298	149	1	1.0	0.952,1.0	1.0,1.0	-0.024
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	25,6	9,6	24,16	8,10	298	149	0.756758907427	1.0	0.581,0.333	0.6,0.444	-0.065
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	22,5	1364,1047	27,15	1068,1163	298	149	0.85148952409	1.0	0.008,0.002	0.012,0.006	-0.004
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	13,4	1,2	20,6	0,0	272	149	0.0592963239844	0.38800655178139576	0.877,0.523	1.0,1.0	-0.3
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	49,34	24,26	58,43	21,27	298	149	0.443274008772	0.9688062990297033	0.505,0.395	0.58,0.443	-0.061
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	45,38	1259,1113	41,36	1225,1126	298	149	0.747139280882	1.0	0.018,0.017	0.016,0.016	0.002
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,46	1217,1094	76,96	1207,1100	232	149	2.5990673767e-05	0.003573949232201756	0.021,0.026	0.039,0.053	-0.022
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	28,20	798,696	65,49	708,724	298	149	3.21054529417e-06	0.0008023353349211716	0.017,0.014	0.044,0.033	-0.023
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	80,54	0,2	123,105	0,0	298	149	0.481054329311	0.9992185640259914	1.0,0.931	1.0,1.0	-0.034
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	93,69	27,27	118,105	28,21	298	149	0.085418298541	0.4618594546533989	0.633,0.561	0.678,0.714	-0.099
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	91,61	1075,905	102,96	1017,984	298	149	0.0852154364451	0.46155242548604575	0.041,0.033	0.048,0.047	-0.01
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	19,24	1339,1119	27,28	1257,1090	228	149	0.205888189303	0.6994425870246777	0.009,0.014	0.014,0.017	-0.004
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	18,18	990,860	25,23	1064,856	243	149	0.300291640277	0.8390748592925119	0.011,0.013	0.014,0.016	-0.003
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	16,26	571,531	20,33	506,502	298	149	0.169773318995	0.6434489251199124	0.014,0.024	0.019,0.032	-0.007
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	34,49	274,270	42,64	228,222	298	149	0.0210344539104	0.2291723813643989	0.058,0.083	0.084,0.126	-0.035
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	41,37	784,796	65,54	700,675	298	149	0.00171557060536	0.05839697055492978	0.025,0.023	0.044,0.038	-0.017
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	11,7	78,60	4,11	57,59	298	149	0.928535085367	1.0	0.066,0.055	0.034,0.085	0.001
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	2,5	26,25	1,5	14,25	298	149	0.91524701308	1.0	0.037,0.091	0.034,0.091	0.002
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	2,5	2,0	1,5	6,3	298	149	0.0473140777192	0.3493727419394667	0.333,1.0	0.077,0.455	0.4
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	0,0	3,2	1,0	5,2	298	149	1	1.0	0.0,0.0	0.091,0.0	-0.045
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	0,1	3,5	2,1	6,6	298	149	1	1.0	0.0,0.091	0.143,0.077	-0.064
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	69,45	1119,882	57,45	1050,1028	298	149	0.407054335908	0.9435465543287251	0.03,0.025	0.026,0.021	0.004
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	192	207,156	2,1	217,201	0,2	259	149	1	1.0	0.983,0.989	1.0,0.983	-0.006
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	12,11	119,80	11,12	89,97	298	149	0.852531838606	1.0	0.048,0.064	0.058,0.058	-0.002
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	9,1	145,135	7,1	182,152	298	149	0.429821585184	0.9635306457605965	0.03,0.004	0.019,0.003	0.006
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	23,14	11,6	13,11	3,5	298	149	0.474805989157	0.9937250707376417	0.511,0.538	0.684,0.524	-0.08
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	30,22	142,117	14,17	126,117	298	149	0.0737631568878	0.42869474246492484	0.096,0.086	0.053,0.068	0.03
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	1,9	85,106	8,3	75,93	298	149	0.645602665466	1.0	0.006,0.041	0.051,0.016	-0.01
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	14,9	77,70	10,20	46,74	298	149	0.137172461022	0.5844263030329963	0.083,0.06	0.098,0.119	-0.037
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	27,27	51,49	18,19	38,58	298	149	0.209317037978	0.7042104975641843	0.209,0.216	0.191,0.141	0.047
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	6,7	4,3	5,5	1,0	291	149	0.00094879946663	0.0401457636753445	0.434,0.544	0.719,1.0	-0.37
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	6,6	10,4	4,5	1,4	272	149	0.310352884127	0.8508532188432144	0.247,0.451	0.687,0.406	-0.198
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	27,27	38,23	26,23	33,41	230	149	0.316616944469	0.8571380179142156	0.315,0.432	0.338,0.267	0.071
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	58,48	10,13	45,51	9,10	298	149	0.806738759689	1.0	0.744,0.649	0.714,0.718	-0.019
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	61,59	36,36	47,43	39,40	298	149	0.102447328882	0.5067851519752925	0.459,0.45	0.376,0.35	0.092
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	10,6	96,102	18,9	78,70	266	149	0.015902175303	0.19268135742135	0.055,0.032	0.114,0.067	-0.047
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	165,144	11,4	127,100	2,1	269	149	0.00514638035402	0.1068976719249297	0.893,0.952	0.972,0.982	-0.054
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	46,58	6,12	45,43	6,13	229	149	0.586574667819	1.0	0.833,0.759	0.83,0.683	0.04
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	9,5	1,4	2,7	1,0	298	149	0.00797414377035	0.13425100575050306	0.818,0.385	0.5,1.0	-0.149
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	89,73	171,142	55,81	161,162	298	149	0.220238157458	0.7260899709880313	0.206,0.204	0.146,0.2	0.032
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	89,71	0,2	60,80	2,0	298	149	0.705804763493	1.0	1.0,0.947	0.938,1.0	0.005
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	212	128,108	0,1	121,115	0,0	298	149	1	1.0	1.0,0.982	1.0,1.0	-0.009
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11768572	11768682	213	65,41	0,2	68,49	0,2	298	149	0.692652040145	1.0	1.0,0.911	1.0,0.925	-0.007
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	214	81,62	167,116	73,50	133,112	298	149	0.941119232269	1.0	0.195,0.211	0.215,0.182	0.005
218	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	218	16,9	3,0	10,16	0,0	264	149	0.126781689169	0.5632628712691629	0.751,1.0	1.0,1.0	-0.125
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	221	19,0	8,2	7,8	4,0	242	149	0.0834870043538	0.45788471444309603	0.594,0.0	0.519,1.0	-0.463
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	222	16,0	0,4	7,8	0,1	238	149	0.0149801105647	0.18654956811834805	1.0,0.0	1.0,0.834	-0.417
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	223	19,0	3,2	7,8	9,3	245	149	0.823210610169	1.0	0.794,0.0	0.321,0.619	-0.073
224	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179	224	16,0	0,0	7,8	0,2	241	149	1	1.0	1.0,NA	1.0,0.712	0.144
227	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	227	13,27	134,121	24,11	147,135	231	149	0.370557173866	0.9126411208519871	0.059,0.126	0.095,0.05	0.02
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	230	9,7	68,68	13,9	59,55	256	149	0.16368129919	0.6314672343679778	0.072,0.057	0.114,0.087	-0.036
231	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	231	24,26	0,0	21,16	0,1	298	149	1	1.0	1.0,1.0	1.0,0.889	0.055
232	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	232	29,25	2,1	29,37	4,4	298	149	0.122928004365	0.5541461391808934	0.879,0.926	0.784,0.822	0.1
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	233	3,11	22,26	9,9	17,11	231	149	0.0738523651953	0.42890149924968346	0.081,0.214	0.255,0.345	-0.152
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	234	22,33	25,46	31,24	18,21	298	149	0.0498405677074	0.3571460752294604	0.306,0.264	0.463,0.364	-0.128
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	235	13,16	23,43	3,20	17,12	288	149	0.57538560653	1.0	0.226,0.161	0.084,0.463	-0.08
236	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	236	8,7	52,51	4,11	40,30	222	149	0.427170757488	0.9607530504022735	0.094,0.084	0.063,0.197	-0.041
242	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	242	38,44	11,14	39,29	5,2	298	149	0.00748911683824	0.12935306124277599	0.633,0.611	0.796,0.879	-0.216
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	248	5,7	0,1	4,8	0,0	298	149	1	1.0	1.0,0.778	1.0,1.0	-0.111
249	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	249	213,210	2,5	195,158	1,3	298	149	0.400806741814	0.9399564558025097	0.982,0.955	0.99,0.963	-0.008
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	250	2,1	0,2	2,1	2,3	298	149	0.305379685877	0.8426919765211763	1.0,0.2	0.333,0.143	0.362
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	251	2,1	0,3	2,3	0,0	298	149	0.0133610190571	0.1748740906704234	1.0,0.143	1.0,1.0	-0.428
252	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	252	3,6	2,0	10,13	1,0	298	149	0.429051879533	0.9631398807560648	0.429,1.0	0.833,1.0	-0.202
253	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	253	0,4	1,1	0,1	2,1	298	149	0.0628099799982	0.39472448376559627	0.0,0.667	0.0,0.333	0.167
