ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	6,11	4,7	8,6	6,8	344	149	0.37846810828	0.9717021036597941	0.394,0.405	0.366,0.245	0.094
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	9,15	0,0	13,13	0,1	750	149	1	1.0	1.0,1.0	1.0,0.721	0.139
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	4,3	100,82	6,3	62,58	267	149	0.21301225962	0.8031560210092475	0.022,0.02	0.051,0.028	-0.019
98	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944414	73944583	73944662	98	4,4	0,0	6,3	2,0	318	149	0.563015549819	1.0	1.0,1.0	0.584,1.0	0.208
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	4,3	0,0	6,3	1,0	270	149	1	1.0	1.0,1.0	0.768,1.0	0.116
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	3,0	46,57	5,3	47,49	258	149	0.0558559840059	0.4437135496743991	0.036,0.0	0.058,0.034	-0.028
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	45,69	1,0	49,47	1,0	283	149	1	1.0	0.96,1.0	0.963,1.0	-0.002
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	94,107	7,2	107,94	4,1	659	149	0.232781979077	0.8286747217633864	0.752,0.924	0.858,0.955	-0.068
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	10,8	6,1	16,6	4,0	888	149	0.25649572303	0.8576197772218797	0.219,0.573	0.402,1.0	-0.305
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	2,5	5,2	2,7	2,1	241	149	0.212170773356	0.801120640439456	0.198,0.607	0.382,0.812	-0.195
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	316,275	5711,5000	278,307	5231,5374	1229	149	1	1.0	0.007,0.007	0.006,0.007	0.0
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	4292,3977	126,94	3453,3763	90,126	3420	149	0.403462019428	0.9868083274408783	0.597,0.648	0.626,0.565	0.027
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	3641,3424	2,5	2944,3201	7,3	3018	149	0.289284521808	0.8992312856981414	0.989,0.971	0.954,0.981	0.012
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	8,5	0,0	5,3	1,0	584	149	1	1.0	1.0,1.0	0.561,1.0	0.22
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	3,4	3,3	0,1	4,0	788	149	0.104786683849	0.5941468246025943	0.159,0.201	0.0,1.0	-0.32
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	20,18	25,21	15,12	33,20	316	149	0.140803167385	0.6708518087515479	0.274,0.288	0.176,0.221	0.083
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	0,6	1,0	0,2	2,2	876	149	0.167728413201	0.7278280326646879	0.0,1.0	0.0,0.145	0.427
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	139,147	58,51	122,113	59,69	3782	149	0.0556550627853	0.4437135496743991	0.086,0.102	0.075,0.061	0.026
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	48,48	944,868	29,46	982,870	352	149	0.152634026774	0.6955516521024617	0.021,0.023	0.012,0.022	0.005
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	45,52	10,5	29,44	6,8	528	149	0.590875413198	1.0	0.559,0.746	0.577,0.608	0.06
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	27,55	222,232	38,59	194,224	275	149	0.185607927179	0.7589937522838416	0.062,0.114	0.096,0.125	-0.023
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	33,24	103,107	26,22	79,91	281	149	0.90660729194	1.0	0.145,0.106	0.149,0.114	-0.006
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	19,4	2,2	3,4	2,7	222	149	0.0077342745038	0.14919846240139129	0.864,0.573	0.502,0.277	0.329
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	20,4	6,5	4,7	8,5	267	149	0.216545973216	0.8061783965476037	0.65,0.309	0.218,0.439	0.151
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	431,435	13,7	365,421	6,6	875	149	0.235834762062	0.8331348946002545	0.85,0.914	0.912,0.923	-0.035
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	405,408	216,212	343,394	157,221	857	149	0.812716647464	1.0	0.246,0.251	0.275,0.237	-0.008
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	113,63	236,268	71,76	233,293	278	149	0.250923106687	0.852201439365587	0.204,0.112	0.14,0.122	0.027
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	69,56	3,0	49,57	0,2	447	149	0.636400788407	1.0	0.885,1.0	1.0,0.905	-0.01
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	170,160	204,217	133,156	209,229	1561	149	0.236103898059	0.8334247921293988	0.074,0.066	0.057,0.061	0.011
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	45,71	19,7	39,46	21,17	2029	149	0.0965583921062	0.57927764300459	0.148,0.427	0.12,0.166	0.144
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,4	182,174	5,12	175,204	287	149	0.139642412977	0.6681868493620174	0.014,0.012	0.015,0.03	-0.009
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	23,19	439,415	24,32	315,479	235	149	0.113826018434	0.615622276325359	0.032,0.028	0.046,0.041	-0.013
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	42,24	4,2	21,28	4,2	492	149	0.7521070001	1.0	0.761,0.784	0.614,0.809	0.061
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	16,39	138,144	13,37	92,162	429	149	0.996889272	1.0	0.039,0.086	0.047,0.073	0.003
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	32,27	242,244	33,11	290,293	252	149	0.0355076947427	0.3531707915294518	0.073,0.061	0.063,0.022	0.025
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	68,80	125,95	49,73	76,108	340	149	0.912715194912	1.0	0.193,0.27	0.22,0.229	0.007
163	"ENSG00000189221.11"	"MAOA"	chrX	+	43736226	43740738	43736226	43736280	43740680	43740738	163	0,2	0,2	0,0	3,2	4549	149	1	1.0	NA,0.032	0.0,0.0	0.032
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	27,17	8,10	22,27	11,9	374	149	0.976696456101	1.0	0.573,0.404	0.443,0.544	-0.005
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	207,170	1068,1163	152,158	1060,1242	1719	149	0.0932929536808	0.5695424819393083	0.017,0.013	0.012,0.011	0.003
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	238,198	21,27	172,183	27,16	1722	149	0.771273495978	1.0	0.495,0.388	0.355,0.497	0.016
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	44,44	1225,1126	46,49	1059,1245	1027	149	1	1.0	0.005,0.006	0.006,0.006	-0.001
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	76,96	1207,1100	62,79	1061,1080	232	149	0.415304380395	0.9966142756925704	0.039,0.053	0.036,0.045	0.006
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	97,68	708,724	48,54	651,689	534	149	0.0119431427389	0.19261339716764436	0.037,0.026	0.02,0.021	0.011
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	238,198	0,0	142,182	2,2	1342	149	0.0370730322767	0.36107683147734587	1.0,1.0	0.887,0.91	0.101
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	175,158	28,21	107,148	33,34	827	149	0.01011811758	0.17343333767688668	0.53,0.575	0.369,0.44	0.148
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	105,109	1017,984	71,113	881,919	356	149	0.722778474894	1.0	0.041,0.044	0.033,0.049	0.001
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	27,28	1257,1090	22,28	1082,1149	228	149	0.848363102884	1.0	0.014,0.017	0.013,0.016	0.001
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	25,23	0,0	22,24	1,2	232	149	0.503603329834	1.0	1.0,1.0	0.934,0.885	0.091
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	25,23	1064,856	22,24	902,886	243	149	0.93647038046	1.0	0.014,0.016	0.015,0.016	-0.001
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	29,46	506,502	37,55	412,457	448	149	0.0661461830048	0.48273165290598763	0.019,0.03	0.029,0.038	-0.009
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	51,77	228,222	56,87	232,244	451	149	0.756787715408	1.0	0.069,0.103	0.074,0.105	-0.004
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	67,62	700,675	57,51	572,743	337	149	0.452063225166	1.0	0.041,0.039	0.042,0.029	0.004
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	13,18	57,59	17,8	55,51	600	149	0.672048196673	1.0	0.054,0.07	0.071,0.037	0.008
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	3,7	14,25	8,15	17,23	764	149	0.0468444645399	0.41147723152081955	0.04,0.052	0.084,0.113	-0.053
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	3,7	6,3	9,15	2,2	768	149	0.0102521205278	0.17378434945740978	0.088,0.312	0.466,0.593	-0.329
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	3,0	5,2	2,0	2,1	3928	149	1	1.0	0.022,0.0	0.037,0.0	-0.007
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	10,9	6,6	14,10	7,0	2814	149	0.287940740328	0.8975396745165837	0.081,0.074	0.096,1.0	-0.471
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	123,85	1050,1028	133,65	960,1026	3454	149	1	1.0	0.005,0.004	0.006,0.003	0.0
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	192	217,201	0,2	169,208	0,0	259	149	1	1.0	1.0,0.983	1.0,1.0	-0.008
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	56,72	89,97	56,45	111,120	1858	149	0.0195060040776	0.2560203204056659	0.048,0.056	0.039,0.029	0.018
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	11,7	182,152	8,12	151,140	695	149	0.499546932526	1.0	0.013,0.01	0.011,0.018	-0.003
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	101,81	3,5	71,85	2,8	2473	149	0.584755791746	1.0	0.67,0.494	0.681,0.39	0.046
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	92,75	126,117	66,73	115,148	1815	149	0.143090440777	0.6745571252487331	0.057,0.05	0.045,0.039	0.012
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	26,20	75,93	17,22	69,84	918	149	0.761397293467	1.0	0.053,0.034	0.038,0.041	0.004
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	52,65	46,74	30,42	68,52	1141	149	0.0243725034021	0.290247734834874	0.129,0.103	0.054,0.095	0.041
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	18,19	38,58	12,11	61,42	378	149	0.0718155642949	0.4996341429652	0.157,0.114	0.072,0.094	0.053
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	5,5	1,0	1,8	2,1	291	149	0.0117347352633	0.1911873943613724	0.719,1.0	0.204,0.804	0.355
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	4,5	1,4	1,8	2,7	272	149	0.363236741763	0.9607925370603656	0.687,0.406	0.215,0.385	0.246
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	26,23	33,41	20,25	29,34	230	149	0.79429347497	1.0	0.338,0.267	0.309,0.323	-0.014
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	67,80	9,10	52,70	12,15	557	149	0.099966621718	0.585355183753279	0.666,0.682	0.537,0.555	0.128
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	59,64	39,40	44,54	32,46	434	149	0.352647835361	0.9506075981015903	0.342,0.355	0.321,0.287	0.045
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	18,9	78,70	8,10	75,102	266	149	0.077097781595	0.5122919315824561	0.114,0.067	0.056,0.052	0.036
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	127,100	2,1	103,132	1,4	269	149	0.397301180268	0.985316735228732	0.972,0.982	0.983,0.948	0.011
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	45,43	6,13	33,33	9,12	229	149	0.300847029886	0.9083166721874062	0.83,0.683	0.705,0.641	0.083
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	19,16	1,0	23,19	4,6	1341	149	0.000212515926272	0.016124898901038322	0.679,1.0	0.39,0.26	0.514
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	356,403	161,162	324,331	144,121	1677	149	0.714641758516	1.0	0.164,0.181	0.167,0.196	-0.009
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	361,404	2,0	328,333	1,0	1680	149	0.537540789145	1.0	0.941,1.0	0.967,1.0	-0.013
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11768572	11768682	213	1221,1158	0,2	1190,1137	0,0	4783	149	0.451145287206	1.0	1.0,0.947	1.0,1.0	-0.026
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	214	720,623	133,112	755,665	144,129	2992	149	0.706025843438	1.0	0.212,0.217	0.207,0.204	0.009
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	221	7,8	4,0	7,10	3,2	242	149	0.641735510176	1.0	0.519,1.0	0.59,0.755	0.087
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	222	7,8	0,1	7,10	2,0	238	149	0.63852992148	1.0	1.0,0.834	0.687,1.0	0.074
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	223	7,8	9,3	7,10	9,4	245	149	0.979847644851	1.0	0.321,0.619	0.321,0.603	0.008
224	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179	224	7,8	0,2	7,10	1,1	241	149	0.483416419998	1.0	1.0,0.712	0.812,0.861	0.019
227	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	227	24,11	147,135	8,15	101,96	231	149	0.800632708135	1.0	0.095,0.05	0.049,0.092	0.002
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	230	13,9	59,55	10,7	36,53	256	149	0.915771427878	1.0	0.114,0.087	0.139,0.071	-0.005
231	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	231	31,18	0,1	14,41	0,2	398	149	0.529650969867	1.0	1.0,0.871	1.0,0.885	-0.007
232	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	232	50,61	4,4	78,55	5,3	539	149	0.746223925189	1.0	0.776,0.808	0.812,0.835	-0.031
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	233	9,9	17,11	8,10	18,24	231	149	0.361257141819	0.9596984491070266	0.255,0.345	0.223,0.212	0.082
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	234	47,29	18,21	40,18	17,21	451	149	0.48700773896	1.0	0.463,0.313	0.437,0.221	0.059
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	235	3,20	17,12	11,10	9,20	288	149	0.805144013083	1.0	0.084,0.463	0.387,0.206	-0.023
236	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	236	4,11	40,30	4,4	15,52	222	149	0.202217698202	0.7869710829729736	0.063,0.197	0.152,0.049	0.029
242	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	242	138,93	5,2	68,135	3,10	1402	149	0.101958859872	0.5882014747286198	0.746,0.832	0.707,0.589	0.141
249	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	249	786,770	1,3	758,785	5,2	1240	149	0.269860905982	0.8798901423214119	0.99,0.969	0.948,0.979	0.016
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	250	2,1	2,3	5,3	4,1	495	149	0.119387808354	0.6271296725089388	0.231,0.091	0.273,0.475	-0.213
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	251	2,3	0,0	5,3	2,0	538	149	0.341977529426	0.9415042248242428	1.0,1.0	0.409,1.0	0.295
252	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	252	10,15	1,0	1,6	0,0	538	149	1	1.0	0.735,1.0	1.0,1.0	-0.133
253	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	253	0,2	2,1	0,2	1,0	609	149	0.545628579726	1.0	0.0,0.329	0.0,1.0	-0.336
254	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	254	12,21	87,80	28,21	72,80	371	149	0.063032659307	0.4741968597174853	0.052,0.095	0.135,0.095	-0.042
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	255	58,47	561,489	45,45	507,492	998	149	0.584864693405	1.0	0.015,0.014	0.013,0.013	0.001
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	256	7,5	533,427	15,21	493,477	366	149	0.105628697402	0.5955724219403637	0.005,0.005	0.012,0.018	-0.01
