ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
94	"ENSG00000197620.11"	"EOLA1"	chrX	+	149542018	149542085	149542018	149542066	149545367	149545500	94	20,14	23,38	20,19	34,42	168	149	0.817538698585	1.0	0.435,0.246	0.343,0.286	0.026
95	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149526529	149527068	149526935	149527068	149500948	149501037	95	10,15	0,14	9,7	7,5	298	149	0.178452332391	0.8799390422683099	1.0,0.349	0.391,0.412	0.273
96	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149526529	149527068	149526935	149527068	149502086	149502223	96	9,12	0,0	9,7	0,1	298	149	1	1.0	1.0,1.0	1.0,0.778	0.111
107	"ENSG00000125676.20"	"THOC2"	chrX	-	123620374	123620965	123620906	123620965	123619400	123619436	107	18,19	103,108	15,19	82,112	298	149	1	1.0	0.08,0.081	0.084,0.078	-0.001
108	"ENSG00000125676.20"	"THOC2"	chrX	-	123706853	123706949	123706857	123706949	123703453	123703505	108	0,0	71,56	0,2	59,63	153	149	1	1.0	0.0,0.0	0.0,0.03	-0.015
109	"ENSG00000101901.13"	"ALG13"	chrX	+	111681169	111681424	111681169	111681299	111682131	111682294	109	3,14	20,16	8,20	28,16	274	149	0.481009638728	1.0	0.075,0.322	0.134,0.405	-0.071
110	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682294	111682131	111682235	111684964	111685103	110	65,78	0,2	59,64	1,1	208	149	0.596964416341	1.0	1.0,0.965	0.977,0.979	0.004
111	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682235	111684964	111685103	111	16,19	0,2	22,19	1,1	214	149	0.480568073512	1.0	1.0,0.869	0.939,0.93	0.0
112	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103	112	0,3	49,62	0,0	37,45	155	149	0.439754328367	1.0	0.0,0.044	0.0,0.0	0.022
116	"ENSG00000172465.14"	"TCEAL1"	chrX	+	103629493	103629573	103629493	103629561	103629884	103630953	116	13,5	26,44	6,14	35,29	161	149	0.705166358623	1.0	0.316,0.095	0.137,0.309	-0.017
117	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586648	103587518	117	2,6	476,414	5,5	388,440	159	149	1	1.0	0.004,0.013	0.012,0.011	-0.003
121	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486098	101486022	101486092	101487192	101487272	121	0,1	12,9	4,7	6,9	155	149	1.54844015139e-05	0.0038952947558404693	0.0,0.097	0.391,0.428	-0.361
122	"ENSG00000102385.13"	"DRP2"	chrX	+	101242903	101243098	101242903	101242982	101245016	101245077	122	5,0	1,2	1,1	6,0	265	149	0.253814743723	1.0	0.738,0.0	0.086,1.0	-0.174
133	"ENSG00000225470.10"	"JPX"	chrX	+	73944317	73944465	73944317	73944414	73944583	73944662	133	100,83	0,0	62,58	2,0	200	149	0.614993068422	1.0	1.0,1.0	0.958,1.0	0.021
134	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944462	73944338	73944414	73944583	73944662	134	0,1	0,0	1,0	2,0	197	149	1	1.0	NA,1.0	0.274,NA	0.726
135	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944465	73944338	73944462	73944583	73944662	135	100,82	0,0	62,58	1,0	152	149	1	1.0	1.0,1.0	0.984,1.0	0.008
137	"ENSG00000230590.13"	"FTX"	chrX	-	74280376	74280494	74280393	74280494	74274341	74274410	137	2,3	9,13	1,4	9,16	166	149	0.862834859807	1.0	0.166,0.172	0.091,0.183	0.032
140	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72275052	72275150	72273231	72273389	140	3929,3757	1,2	3694,3789	2,5	298	149	1	1.0	0.999,0.999	0.999,0.997	0.001
148	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71545037	71544566	71544635	71547906	71548023	148	258,225	126,94	196,233	90,126	298	149	0.517520032182	1.0	0.506,0.545	0.521,0.48	0.025
149	"ENSG00000147162.15"	"OGT"	chrX	+	71546343	71546496	71546343	71546489	71547906	71548023	149	28,24	20,7	19,23	9,16	156	149	0.66479682095	1.0	0.572,0.766	0.668,0.579	0.046
150	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71153476	71153536	150	1,9	4,2	2,0	0,0	298	149	1	1.0	0.111,0.692	1.0,NA	-0.599
160	"ENSG00000083750.13"	"RRAGB"	chrX	+	55717748	55718419	55717748	55717788	55719313	55719347	160	58,32	2,3	40,48	1,7	298	149	0.411836971909	1.0	0.935,0.842	0.952,0.774	0.026
162	"ENSG00000086758.17"	"HUWE1"	chrX	-	53538834	53539080	53539002	53539080	53538336	53538454	162	1090,1001	0,1	901,951	0,0	298	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
163	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543840	53543968	53543885	53543968	53542442	53542539	163	307,294	133,134	293,329	105,113	194	149	0.105800711352	0.6868513922448387	0.639,0.628	0.682,0.691	-0.053
164	"ENSG00000086758.17"	"HUWE1"	chrX	-	53602563	53602658	53602590	53602658	53600117	53600309	164	291,307	9,29	286,279	5,8	176	149	0.00104373103035	0.05396610737452547	0.965,0.9	0.98,0.967	-0.041
165	"ENSG00000126012.14"	"KDM5C"	chrX	-	53193772	53193851	53193781	53193851	53193436	53193636	165	149,122	193,148	162,141	134,159	158	149	0.101565622376	0.6676647354483279	0.421,0.437	0.533,0.455	-0.065
171	"ENSG00000171365.17"	"CLCN5"	chrX	+	49923406	49923741	49923406	49923482	49925170	49925314	171	4,10	7,8	1,5	6,11	298	149	0.0734377719128	0.5551005021357652	0.222,0.385	0.077,0.185	0.172
173	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49165189	49165361	173	18,6	0,7	4,4	0,3	298	149	0.93164158511	1.0	1.0,0.3	1.0,0.4	-0.05
174	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062104	49061958	49062058	49062234	49062325	174	25,21	16,18	17,18	17,8	195	149	0.879855008692	1.0	0.544,0.471	0.433,0.632	-0.025
175	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062058	49062234	49062325	175	88,81	16,18	62,64	17,8	208	149	0.916196335057	1.0	0.798,0.763	0.723,0.851	-0.006
177	"ENSG00000147144.13"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49062467	49062601	177	68,44	7,7	34,37	6,0	185	149	0.296752361006	1.0	0.887,0.835	0.82,1.0	-0.049
178	"ENSG00000147144.13"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49063860	49064001	178	18,19	1,0	8,11	0,0	185	149	1	1.0	0.935,1.0	1.0,1.0	-0.032
179	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48976017	48976111	48973727	48974285	179	311,272	1,0	181,229	0,0	298	149	1	1.0	0.994,1.0	1.0,1.0	-0.003
180	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48983223	48983440	48983227	48983440	48982978	48983092	180	1,6	277,291	1,3	282,318	153	149	0.909022690251	1.0	0.004,0.02	0.003,0.009	0.006
181	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988496	48989710	48989610	48989710	48988120	48988198	181	9,13	204,217	8,13	209,229	298	149	0.80044752894	1.0	0.022,0.029	0.019,0.028	0.002
182	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48999237	48999299	48993427	48993578	182	210,192	6,0	179,216	0,6	298	149	0.976791946374	1.0	0.946,1.0	1.0,0.947	-0.001
184	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49001998	49002264	49002187	49002264	48999437	48999504	184	0,3	46,54	1,1	53,73	298	149	0.934934007765	1.0	0.0,0.027	0.009,0.007	0.005
186	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48896737	48896858	48896758	48896858	48895037	48895101	186	0,3	633,588	2,3	562,605	170	149	1	1.0	0.0,0.004	0.003,0.004	-0.002
188	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48479037	48479116	188	9,21	1,0	4,19	0,0	298	149	1	1.0	0.818,1.0	1.0,1.0	-0.091
190	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506	190	173,173	2,3	214,191	2,5	298	149	0.675500587403	1.0	0.977,0.966	0.982,0.95	0.006
192	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46471141	46471185	192	8,15	0,6	10,9	6,2	164	149	0.338101676925	1.0	1.0,0.694	0.602,0.803	0.144
193	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46472024	46472526	193	5,9	1,0	7,5	0,5	164	149	0.0153468904078	0.25316079463686475	0.82,1.0	1.0,0.476	0.172
194	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46472752	46473594	194	7,10	4,2	6,5	0,0	164	149	9.14802948431e-05	0.012058253118541452	0.614,0.82	1.0,1.0	-0.283
200	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41341483	41341616	200	1169,1200	23,26	1152,1310	23,30	298	149	0.856762711585	1.0	0.962,0.958	0.962,0.956	0.001
201	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41343215	41343351	201	1254,1152	21,3	1053,1103	4,6	298	149	0.0455559080186	0.43988650050415673	0.968,0.995	0.992,0.989	-0.009
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41344029	41344128	202	50,71	0,0	49,64	2,0	298	149	0.484351905178	1.0	1.0,1.0	0.925,1.0	0.037
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344238	41344399	203	1218,1206	0,0	1051,1168	1,0	298	149	1	1.0	1.0,1.0	0.998,1.0	0.001
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344564	41344238	41344399	41345179	41345324	204	2,7	1143,1017	3,6	972,985	298	149	1	1.0	0.001,0.003	0.002,0.003	-0.001
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41347314	41347451	41347639	41349884	205	10,2	700,675	7,6	572,743	152	149	1	1.0	0.014,0.003	0.012,0.008	-0.001
210	"ENSG00000124486.15"	"USP9X"	chrX	+	41229566	41229827	41229566	41229779	41230500	41230596	210	17,30	368,294	14,23	250,278	197	149	0.921634396804	1.0	0.034,0.072	0.041,0.059	0.003
211	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772	211	26,19	0,2	17,25	0,0	298	149	0.882605707001	1.0	1.0,0.826	1.0,1.0	-0.087
212	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287864	38288041	38276586	38276772	212	26,19	0,0	18,25	2,0	298	149	0.827077962394	1.0	1.0,1.0	0.818,1.0	0.091
213	"ENSG00000156313.15"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38276586	38276772	213	0,2	0,0	1,0	2,0	153	149	1	1.0	NA,1.0	0.327,NA	0.673
214	"ENSG00000156313.15"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38287093	38287245	214	14,25	6,3	18,23	2,2	153	149	0.135207567693	0.774532233553165	0.694,0.89	0.898,0.918	-0.116
217	"ENSG00000173698.18"	"ADGRG2"	chrX	-	19037588	19037636	19037597	19037636	19037466	19037490	217	0,1	0,0	0,4	1,1	158	149	1	1.0	NA,1.0	0.0,0.79	0.605
221	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16849243	16849301	16844653	16845103	221	1557,1388	1,0	1359,1532	0,2	298	149	1	1.0	0.999,1.0	1.0,0.997	0.001
222	"ENSG00000102048.16"	"ASB9"	chrX	-	15248682	15248935	15248743	15248935	15243986	15244630	222	41,63	28,18	49,36	28,6	210	149	0.57000426121	1.0	0.51,0.713	0.554,0.81	-0.071
223	"ENSG00000046647.15"	"GEMIN8"	chrX	-	14026051	14026221	14026139	14026221	14021463	14021511	223	4,2	45,42	3,3	25,24	237	149	0.437366413023	1.0	0.053,0.029	0.07,0.073	-0.031
224	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746779	13746953	13749426	13749533	224	3,0	116,114	2,3	109,128	152	149	0.711876502649	1.0	0.025,0.0	0.018,0.022	-0.007
225	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13756577	13756767	225	149,144	0,0	155,136	0,2	298	149	1	1.0	1.0,1.0	1.0,0.971	0.014
227	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13761084	13761211	227	199,166	2,0	187,158	0,0	298	149	1	1.0	0.98,1.0	1.0,1.0	-0.01
228	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413339	154413206	154413252	154413481	154413567	228	14,14	38,58	13,4	61,42	236	149	0.085448705172	0.6097561724595704	0.189,0.132	0.119,0.057	0.073
229	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413352	154413206	154413252	154413481	154413567	229	14,14	38,58	11,3	61,42	249	149	0.024970394276	0.31755398723823064	0.181,0.126	0.097,0.041	0.084
230	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413358	154413206	154413252	154413481	154413567	230	15,18	38,58	13,10	61,42	255	149	0.162083131353	0.8434190093029412	0.187,0.154	0.111,0.122	0.054
231	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413352	154413206	154413339	154413481	154413567	231	1,0	1,0	0,0	2,1	162	149	1	1.0	0.479,NA	0.0,0.0	0.479
232	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413358	154413206	154413339	154413481	154413567	232	2,4	1,0	2,7	2,1	168	149	0.0565241286372	0.4863923296835257	0.639,1.0	0.47,0.861	0.154
234	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154420031	154420094	234	52,57	9,10	44,65	12,15	272	149	0.285300988515	1.0	0.76,0.757	0.668,0.704	0.073
236	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11768572	11768682	236	160,142	0,2	174,151	0,0	298	149	1	1.0	1.0,0.973	1.0,1.0	-0.014
241	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769424	50769549	50769454	50769549	50769040	50769124	241	5,3	14,13	3,2	9,6	179	149	0.790088531017	1.0	0.229,0.161	0.217,0.217	-0.022
242	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769880	50770016	50769904	50770016	50769454	50769552	242	3,1	30,23	1,1	25,10	173	149	0.444442672273	1.0	0.079,0.036	0.033,0.079	0.001
243	"ENSG00000079974.19"	"RABL2B"	chr22	-	50782890	50783045	50782894	50783045	50782187	50782351	243	0,0	0,2	1,0	4,0	153	149	1	1.0	NA,0.0	0.196,NA	-0.196
244	"ENSG00000079974.19"	"RABL2B"	chr22	-	50783038	50783286	50783044	50783286	50782187	50782351	244	17,21	5,11	9,29	3,9	155	149	0.57689068644	1.0	0.766,0.647	0.743,0.756	-0.043
245	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784072	50783765	50783864	50784330	50784424	245	1,2	0,2	0,2	0,0	298	149	1	1.0	1.0,0.333	NA,1.0	-0.334
246	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784021	50783831	50783864	50784330	50784424	246	1,2	0,2	0,2	0,0	298	149	1	1.0	1.0,0.333	NA,1.0	-0.334
248	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783739	50784072	50783739	50783864	50785172	50785293	248	1,3	19,25	2,4	20,20	298	149	0.379982892622	1.0	0.026,0.057	0.048,0.091	-0.028
249	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784072	50783762	50784021	50785172	50785293	249	0,2	13,22	2,4	12,23	200	149	0.0517094122149	0.46545757946535155	0.0,0.063	0.11,0.115	-0.081
250	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784424	50783762	50784021	50785172	50785293	250	5,15	13,22	6,11	12,23	298	149	0.790618717739	1.0	0.161,0.254	0.2,0.193	0.011
251	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784424	50783762	50784072	50785172	50785293	251	6,14	0,1	10,11	2,2	298	149	0.00665779695704	0.15856587427269822	1.0,0.875	0.714,0.733	0.214
252	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783784	50784021	50783784	50783864	50785172	50785293	252	14,24	19,25	12,25	20,20	298	149	0.908008147893	1.0	0.269,0.324	0.231,0.385	-0.012
253	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783784	50784424	50783784	50783864	50785172	50785293	253	3,10	19,25	2,8	20,20	298	149	0.681268407906	1.0	0.073,0.167	0.048,0.167	0.012
256	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784129	50783831	50784072	50785172	50785293	256	3,2	0,1	2,2	2,2	206	149	0.00134064926634	0.06423944401212499	1.0,0.591	0.42,0.42	0.376
257	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783979	50784129	50783979	50784021	50785172	50785293	257	3,3	13,22	2,4	12,23	257	149	0.980979091732	1.0	0.118,0.073	0.088,0.092	0.006
259	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50788802	50788749	50788798	50788891	50789179	259	0,1	4,0	2,0	3,2	153	149	0.619781413642	1.0	0.0,1.0	0.394,0.0	0.303
260	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50788802	50788749	50788798	50788894	50789179	260	0,2	9,3	1,1	9,4	153	149	0.326862421686	1.0	0.0,0.394	0.098,0.196	0.05
262	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50256934	50256964	50256598	50256646	262	42,37	72,52	33,28	53,55	296	149	0.590606583075	1.0	0.227,0.264	0.239,0.204	0.024
267	"ENSG00000226328.9"	"NUP50-DT"	chr22	-	45163517	45163858	45163666	45163858	45138823	45138916	267	20,3	5,7	5,2	1,5	298	149	0.808171269094	1.0	0.667,0.176	0.714,0.167	-0.019
271	"ENSG00000100271.17"	"TTLL1"	chr22	-	43069603	43069844	43069635	43069844	43068409	43068590	271	2,0	29,28	1,2	30,21	181	149	0.425441073291	1.0	0.054,0.0	0.027,0.073	-0.023
273	"ENSG00000183569.18"	"SERHL2"	chr22	+	42571120	42571901	42571120	42571203	42572435	42572529	273	23,23	1,5	24,16	3,4	298	149	0.600468742217	1.0	0.92,0.697	0.8,0.667	0.075
276	"ENSG00000167077.13"	"MEI1"	chr22	+	41778707	41778877	41778707	41778812	41781283	41781394	276	0,0	2,0	3,0	0,0	214	149	1	1.0	0.0,NA	1.0,NA	-1.0
277	"ENSG00000100413.17"	"POLR3H"	chr22	-	41532603	41532745	41532658	41532745	41532093	41532157	277	45,30	148,141	41,44	128,130	204	149	0.238836612603	1.0	0.182,0.135	0.19,0.198	-0.036
278	"ENSG00000100410.8"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	278	8,17	227,219	20,19	158,213	253	149	0.0221878659869	0.2971918821872629	0.02,0.044	0.069,0.05	-0.028
279	"ENSG00000100412.17"	"ACO2"	chr22	+	41515766	41515992	41515766	41515917	41517526	41517631	279	9,4	569,511	2,13	485,463	224	149	0.787675422429	1.0	0.01,0.005	0.003,0.018	-0.003
280	"ENSG00000100412.17"	"ACO2"	chr22	+	41517942	41518572	41517942	41518408	41520170	41520276	280	454,412	0,1	444,454	0,1	298	149	1	1.0	1.0,0.995	1.0,0.996	-0.0
281	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41522829	41522987	281	8,2	0,3	7,4	2,1	298	149	0.693823060501	1.0	1.0,0.25	0.636,0.667	-0.026
282	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41523204	41523278	282	9,5	0,1	4,2	0,0	298	149	1	1.0	1.0,0.714	1.0,1.0	-0.143
285	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523829	41523941	285	602,493	0,0	536,533	0,2	298	149	1	1.0	1.0,1.0	1.0,0.993	0.004
286	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41527287	41527420	286	335,356	1,2	307,411	0,0	298	149	1	1.0	0.994,0.989	1.0,1.0	-0.008
287	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41527900	41528022	287	10,7	0,0	2,9	0,1	298	149	1	1.0	1.0,1.0	1.0,0.818	0.091
288	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	288	153,141	2,2	138,112	4,0	298	149	0.859204764851	1.0	0.975,0.972	0.945,1.0	0.001
289	"ENSG00000231993.3"	"EP300-AS1"	chr22	-	41197273	41197481	41197359	41197481	41195481	41195521	289	2,7	6,1	0,4	0,1	235	149	1	1.0	0.174,0.816	NA,0.717	-0.222
291	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409464	40409525	291	272,227	1,0	209,258	1,0	298	149	1	1.0	0.993,1.0	0.991,1.0	0.001
292	"ENSG00000239900.14"	"ADSL"	chr22	+	40346528	40346711	40346528	40346656	40349831	40353117	292	394,415	2,7	411,417	0,1	204	149	0.857395296951	1.0	0.993,0.977	1.0,0.997	-0.013
293	"ENSG00000239900.14"	"ADSL"	chr22	+	40346528	40346711	40346528	40346656	40353072	40353117	293	82,109	0,0	115,134	2,0	204	149	1	1.0	1.0,1.0	0.977,1.0	0.012
294	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40354247	40354327	294	374,376	13,7	362,320	4,9	298	149	0.330213961244	1.0	0.935,0.964	0.978,0.947	-0.013
295	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361666	40361487	40361635	40362980	40363071	295	17,5	332,324	8,9	301,358	180	149	0.457631605912	1.0	0.041,0.013	0.022,0.02	0.006
296	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	296	13,7	332,324	8,6	301,358	191	149	0.30202262963	1.0	0.03,0.017	0.02,0.013	0.007
297	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361666	40362980	40363071	297	4,4	8,2	2,0	2,3	160	149	0.076742165419	0.5720133626138426	0.318,0.651	0.482,0.0	0.244
298	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361635	40364275	40364365	298	298,305	0,1	272,308	0,0	298	149	1	1.0	1.0,0.993	1.0,1.0	-0.004
299	"ENSG00000128272.19"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521772	39522602	299	6193,5817	2,1	5756,5788	8,0	298	149	1	1.0	0.999,1.0	0.997,1.0	0.001
300	"ENSG00000100242.16"	"SUN2"	chr22	-	38740888	38741050	38741006	38741050	38740266	38740432	300	26,23	45,42	11,17	32,46	267	149	0.115959957589	0.7230655759809838	0.244,0.234	0.161,0.171	0.073
302	"ENSG00000100139.14"	"MICALL1"	chr22	+	37927410	37927826	37927410	37927820	37931798	37931933	302	72,73	2,1	59,54	2,1	155	149	0.868230325734	1.0	0.972,0.986	0.966,0.981	0.005
303	"ENSG00000100092.24"	"SH3BP1"	chr22	+	37642538	37642737	37642538	37642615	37642894	37643006	303	1,0	27,16	0,0	25,30	271	149	1	1.0	0.02,0.0	0.0,0.0	0.01
304	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36875787	36875652	36875783	36876028	36876094	304	0,0	2,0	1,0	2,1	153	149	1	1.0	0.0,NA	0.327,0.0	-0.164
307	"ENSG00000198125.13"	"MB"	chr22	-	35617076	35617329	35617162	35617329	35610883	35611106	307	1,0	145,214	0,0	143,207	235	149	1	1.0	0.004,0.0	0.0,0.0	0.002
308	"ENSG00000100284.22"	"TOM1"	chr22	+	35321958	35322037	35321958	35322019	35323027	35323177	308	151,149	5,9	140,136	13,6	167	149	0.283772799309	1.0	0.964,0.937	0.906,0.953	0.021
309	"ENSG00000100284.22"	"TOM1"	chr22	+	35346929	35346972	35346929	35346969	35347054	35347992	309	4,10	30,33	3,7	30,34	152	149	0.434283957259	1.0	0.116,0.229	0.089,0.168	0.044
320	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31784813	31785107	31784813	31784875	31792032	31792102	320	0,6	13,22	0,4	4,11	298	149	0.904989745813	1.0	0.0,0.12	0.0,0.154	-0.017
321	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31797599	31797703	31797599	31797699	31798581	31798656	321	27,28	4,1	24,31	2,1	153	149	0.463760845515	1.0	0.868,0.965	0.921,0.968	-0.028
