ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
80	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585858	103586107	103586218	103586291	80	32,28	11,8	19,25	1,2	260	149	0.00165037458662	0.06568990968258696	0.625,0.667	0.916,0.878	-0.251
82	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101531643	101533459	101531643	101532012	101533083	101533459	82	4,1	2,2	2,1	5,1	298	149	0.279730631935	0.8954321716418658	0.5,0.2	0.167,0.333	0.1
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	5,10	4,7	7,4	6,8	298	149	0.285481513203	0.903977811583188	0.385,0.417	0.368,0.2	0.117
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	3,6	0,0	3,5	0,1	298	149	1	1.0	1.0,1.0	1.0,0.714	0.143
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	4,3	100,82	6,3	62,58	267	149	0.21301225962	0.8149905475041936	0.022,0.02	0.051,0.028	-0.019
98	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944414	73944583	73944662	98	4,4	0,0	6,3	2,0	298	149	0.578117790797	1.0	1.0,1.0	0.6,1.0	0.2
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	4,3	0,0	6,3	1,0	270	149	1	1.0	1.0,1.0	0.768,1.0	0.116
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	3,0	46,57	5,3	47,49	258	149	0.0558559840059	0.4511597019967661	0.036,0.0	0.058,0.034	-0.028
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	45,69	1,0	49,47	1,0	283	149	1	1.0	0.96,1.0	0.963,1.0	-0.002
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	53,51	7,2	62,56	4,1	298	149	0.165551974149	0.7345342958831829	0.791,0.927	0.886,0.966	-0.067
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	0,6	6,1	0,2	4,0	298	149	0.588685382022	1.0	0.0,0.75	0.0,1.0	-0.125
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	2,5	5,2	2,7	2,1	241	149	0.212170773356	0.8136826592791415	0.198,0.607	0.382,0.812	-0.195
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	252,216	5711,5000	201,232	5231,5374	298	149	0.597277769631	1.0	0.022,0.021	0.019,0.021	0.001
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	392,364	126,94	301,374	90,126	298	149	0.521935598468	1.0	0.609,0.659	0.626,0.597	0.023
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	303,300	2,5	250,287	7,3	298	149	0.31038652936	0.9218343827068607	0.987,0.968	0.947,0.98	0.014
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	7,1	0,0	4,3	1,0	298	149	1	1.0	1.0,1.0	0.667,1.0	0.166
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	0,2	3,3	0,0	4,0	298	149	1	1.0	0.0,0.25	0.0,NA	0.125
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	20,18	25,21	15,10	33,20	298	149	0.0904685508126	0.5698267370622919	0.286,0.3	0.185,0.2	0.1
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	0,6	1,0	0,1	2,2	298	149	0.0232365455748	0.288919319831605	0.0,1.0	0.0,0.2	0.4
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	20,16	58,51	9,12	59,69	298	149	0.0229372605915	0.2877420262369098	0.147,0.136	0.071,0.08	0.066
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	39,41	944,868	25,43	982,870	298	149	0.354334900995	0.9636860271134442	0.02,0.023	0.013,0.024	0.003
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	29,26	10,5	15,22	6,8	298	149	0.426971756835	1.0	0.592,0.722	0.556,0.579	0.09
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	27,55	222,232	38,59	194,224	275	149	0.185607927179	0.7693341958617779	0.062,0.114	0.096,0.125	-0.023
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	33,24	103,107	26,22	79,91	281	149	0.90660729194	1.0	0.145,0.106	0.149,0.114	-0.006
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	19,4	2,2	3,4	2,7	222	149	0.0077342745038	0.15773127257069078	0.864,0.573	0.502,0.277	0.329
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	20,4	6,5	4,7	8,5	267	149	0.216545973216	0.8190570068438796	0.65,0.309	0.218,0.439	0.151
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	173,132	13,7	119,155	6,6	298	149	0.252346369131	0.8621410217955247	0.869,0.904	0.908,0.928	-0.031
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	150,111	216,212	97,129	157,221	298	149	0.92743558457	1.0	0.258,0.207	0.236,0.226	0.002
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	113,63	236,268	71,76	233,293	278	149	0.250923106687	0.8612698012406761	0.204,0.112	0.14,0.122	0.027
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	47,34	3,0	40,42	0,2	298	149	0.602711981377	1.0	0.887,1.0	1.0,0.913	-0.013
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	31,31	204,217	34,32	209,229	298	149	0.905202494479	1.0	0.071,0.067	0.075,0.065	-0.001
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	13,20	19,7	11,16	21,17	298	149	0.218372390579	0.8230477332152553	0.255,0.588	0.208,0.32	0.157
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,4	182,174	5,12	175,204	287	149	0.139642412977	0.6833422284183721	0.014,0.012	0.015,0.03	-0.009
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	23,19	439,415	24,32	315,479	235	149	0.113826018434	0.6230949890769903	0.032,0.028	0.046,0.041	-0.013
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	31,14	4,2	13,18	4,2	298	149	0.674643636996	1.0	0.795,0.778	0.619,0.818	0.068
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	14,29	138,144	10,28	92,162	298	149	0.91085488562	1.0	0.048,0.091	0.052,0.08	0.004
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	32,27	242,244	33,11	290,293	252	149	0.0355076947427	0.3624897558929485	0.073,0.061	0.063,0.022	0.025
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	62,74	125,95	44,70	76,108	298	149	0.974566403585	1.0	0.199,0.28	0.224,0.245	0.005
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	24,16	8,10	18,25	11,9	298	149	0.94418221051	1.0	0.6,0.444	0.45,0.581	0.007
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	27,15	1068,1163	18,29	1060,1242	298	149	0.985522998492	1.0	0.012,0.006	0.008,0.012	-0.001
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	58,43	21,27	38,54	27,16	298	149	0.947090017635	1.0	0.58,0.443	0.413,0.628	-0.009
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	41,36	1225,1126	42,41	1059,1245	298	149	0.626626058875	1.0	0.016,0.016	0.019,0.016	-0.002
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	76,96	1207,1100	62,79	1061,1080	232	149	0.415304380395	1.0	0.039,0.053	0.036,0.045	0.006
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	65,49	708,724	30,34	651,689	298	149	0.0058834366771	0.13799810848876518	0.044,0.033	0.023,0.024	0.015
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	123,105	0,0	71,98	2,2	298	149	0.317804086633	0.9287960352777286	1.0,1.0	0.947,0.961	0.046
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	118,105	28,21	69,98	33,34	298	149	0.0105708908115	0.18900818222484503	0.678,0.714	0.511,0.59	0.145
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	102,96	1017,984	63,107	881,919	298	149	0.713678226866	1.0	0.048,0.047	0.035,0.055	0.003
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	27,28	1257,1090	22,28	1082,1149	228	149	0.848363102884	1.0	0.014,0.017	0.013,0.016	0.001
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	25,23	0,0	22,24	1,2	232	149	0.503603329834	1.0	1.0,1.0	0.934,0.885	0.091
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	25,23	1064,856	22,24	902,886	243	149	0.93647038046	1.0	0.014,0.016	0.015,0.016	-0.001
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	20,33	506,502	23,38	412,457	298	149	0.190929533285	0.774429053947033	0.019,0.032	0.027,0.04	-0.008
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	42,64	228,222	42,69	232,244	298	149	0.953472557443	1.0	0.084,0.126	0.083,0.124	0.002
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	65,54	700,675	57,50	572,743	298	149	0.752368543534	1.0	0.044,0.038	0.047,0.033	0.001
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	4,11	57,59	9,7	55,51	298	149	0.711518816084	1.0	0.034,0.085	0.076,0.064	-0.011
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	1,5	14,25	3,2	17,23	298	149	0.761026547982	1.0	0.034,0.091	0.081,0.042	0.001
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	1,5	6,3	4,2	2,2	298	149	0.346847491245	0.956621789527718	0.077,0.455	0.5,0.333	-0.15
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	1,0	5,2	0,0	2,1	298	149	1	1.0	0.091,0.0	0.0,0.0	0.045
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	2,1	6,6	3,2	7,0	298	149	0.158636030327	0.7207170680665835	0.143,0.077	0.176,1.0	-0.478
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	57,45	1050,1028	51,33	960,1026	298	149	0.415822399239	1.0	0.026,0.021	0.026,0.016	0.003
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	192	217,201	0,2	169,208	0,0	259	149	1	1.0	1.0,0.983	1.0,1.0	-0.008
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	11,12	89,97	10,10	111,120	298	149	0.292236517309	0.908244642560154	0.058,0.058	0.043,0.04	0.017
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	7,1	182,152	1,3	151,140	298	149	0.964112421815	1.0	0.019,0.003	0.003,0.011	0.004
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	13,11	3,5	5,19	2,8	298	149	0.612617931521	1.0	0.684,0.524	0.556,0.543	0.054
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	14,17	126,117	9,18	115,148	298	149	0.45028331655	1.0	0.053,0.068	0.038,0.057	0.013
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	8,3	75,93	2,1	69,84	298	149	0.0334590393583	0.3525276593352437	0.051,0.016	0.014,0.006	0.024
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	10,20	46,74	6,0	68,52	298	149	3.72597131914e-05	0.006828925573521475	0.098,0.119	0.042,0.0	0.087
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	18,19	38,58	12,11	61,42	298	149	0.0717818913903	0.5060045492369896	0.191,0.141	0.09,0.116	0.063
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	5,5	1,0	1,8	2,1	291	149	0.0117347352633	0.19759966786401717	0.719,1.0	0.204,0.804	0.355
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	4,5	1,4	1,8	2,7	272	149	0.363236741763	0.9699693615876762	0.687,0.406	0.215,0.385	0.246
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	26,23	33,41	20,25	29,34	230	149	0.79429347497	1.0	0.338,0.267	0.309,0.323	-0.014
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	45,51	9,10	32,45	12,15	298	149	0.0908744310151	0.5703212907518846	0.714,0.718	0.571,0.6	0.131
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	47,43	39,40	30,36	32,46	298	149	0.225699506393	0.8315744786737882	0.376,0.35	0.319,0.281	0.063
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	18,9	78,70	8,10	75,102	266	149	0.077097781595	0.5254078176432084	0.114,0.067	0.056,0.052	0.036
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	127,100	2,1	103,132	1,4	269	149	0.397301180268	0.9916708157861979	0.972,0.982	0.983,0.948	0.011
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	45,43	6,13	33,33	9,12	229	149	0.300847029886	0.9144401591009101	0.83,0.683	0.705,0.641	0.083
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	2,7	1,0	8,8	4,6	298	149	0.00163135655454	0.06526254317933877	0.5,1.0	0.5,0.4	0.3
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	55,81	161,162	65,78	144,121	298	149	0.152245454821	0.7070796881516509	0.146,0.2	0.184,0.244	-0.041
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	60,80	2,0	69,76	1,0	298	149	0.422456884342	1.0	0.938,1.0	0.972,1.0	-0.017
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11768572	11768682	213	68,49	0,2	68,41	0,0	298	149	0.502250617227	1.0	1.0,0.925	1.0,1.0	-0.037
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	214	73,50	133,112	74,47	144,129	298	149	0.495924280885	1.0	0.215,0.182	0.204,0.154	0.02
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	221	7,8	4,0	7,10	3,2	242	149	0.641735510176	1.0	0.519,1.0	0.59,0.755	0.087
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	222	7,8	0,1	7,10	2,0	238	149	0.63852992148	1.0	1.0,0.834	0.687,1.0	0.074
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	223	7,8	9,3	7,10	9,4	245	149	0.979847644851	1.0	0.321,0.619	0.321,0.603	0.008
224	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179	224	7,8	0,2	7,10	1,1	241	149	0.483416419998	1.0	1.0,0.712	0.812,0.861	0.019
227	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	227	24,11	147,135	8,15	101,96	231	149	0.800632708135	1.0	0.095,0.05	0.049,0.092	0.002
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	230	13,9	59,55	10,7	36,53	256	149	0.915771427878	1.0	0.114,0.087	0.139,0.071	-0.005
231	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	231	21,16	0,1	13,35	0,2	298	149	0.601176138829	1.0	1.0,0.889	1.0,0.897	-0.004
232	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	232	29,37	4,4	49,34	5,3	298	149	0.685426809153	1.0	0.784,0.822	0.831,0.85	-0.038
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	233	9,9	17,11	8,10	18,24	231	149	0.361257141819	0.9697096507750472	0.255,0.345	0.223,0.212	0.082
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	234	31,24	18,21	27,15	17,21	298	149	0.479342316318	1.0	0.463,0.364	0.443,0.263	0.06
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	235	3,20	17,12	11,10	9,20	288	149	0.805144013083	1.0	0.084,0.463	0.387,0.206	-0.023
236	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	236	4,11	40,30	4,4	15,52	222	149	0.202217698202	0.797383026392955	0.063,0.197	0.152,0.049	0.029
242	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	242	39,29	5,2	18,31	3,10	298	149	0.0566229806005	0.45258185609791124	0.796,0.879	0.75,0.608	0.158
249	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	249	195,158	1,3	123,183	5,2	298	149	0.199022284703	0.7901736149845556	0.99,0.963	0.925,0.979	0.024
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	250	2,1	2,3	4,3	4,1	298	149	0.174618719341	0.7515948263934576	0.333,0.143	0.333,0.6	-0.229
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	251	2,3	0,0	4,3	2,0	298	149	0.461057550646	1.0	1.0,1.0	0.5,1.0	0.25
252	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	252	10,13	1,0	1,4	0,0	298	149	1	1.0	0.833,1.0	1.0,1.0	-0.084
253	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	253	0,1	2,1	0,1	1,0	298	149	1	1.0	0.0,0.333	0.0,1.0	-0.334
254	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	254	8,18	87,80	25,16	72,80	298	149	0.0506370923282	0.42906928904689495	0.044,0.101	0.148,0.091	-0.047
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	255	21,7	561,489	19,15	507,492	298	149	0.371661092491	0.9737838510210666	0.018,0.007	0.018,0.015	-0.004
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	256	7,4	533,427	13,20	493,477	298	149	0.0387674192562	0.37525002141441094	0.007,0.005	0.013,0.021	-0.011
257	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453	257	56,86	310,321	63,83	278,361	298	149	0.908361081567	1.0	0.083,0.118	0.102,0.103	-0.002
258	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527287	41527420	41527900	41528022	258	125,116	372,318	106,89	278,357	298	149	0.397988934683	0.9922653572403426	0.144,0.154	0.16,0.111	0.013
