ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
98	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944414	73944583	73944662	98	2,4	4,0	6,3	2,0	318	149	0.244481814246	0.7571049731489032	0.19,1.0	0.584,1.0	-0.197
99	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944662	73944338	73944462	73944583	73944662	99	2,4	1,0	6,3	1,0	270	149	1	1.0	0.525,1.0	0.768,1.0	-0.122
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	1,1	36,26	5,3	47,49	258	149	0.0503643685796	0.3262767105996316	0.016,0.022	0.058,0.034	-0.027
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	70,27	1,0	49,47	1,0	283	149	1	1.0	0.974,1.0	0.963,1.0	0.005
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	97,66	0,2	107,94	4,1	659	149	0.11235475605	0.5109512649483535	1.0,0.882	0.858,0.955	0.035
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	8,4	0,3	16,6	4,0	888	149	0.874720904471	1.0	1.0,0.183	0.402,1.0	-0.11
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	1,7	5,6	2,7	2,1	241	149	0.0798039211384	0.42764905868038444	0.11,0.419	0.382,0.812	-0.332
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	272,240	4420,4237	278,307	5231,5374	1229	149	1	1.0	0.007,0.007	0.006,0.007	0.0
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	2786,3298	92,76	3453,3763	90,126	3420	149	0.64366879319	1.0	0.569,0.654	0.626,0.565	0.016
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	2391,2853	3,0	2944,3201	7,3	3018	149	0.0502480534192	0.32585681763941216	0.975,1.0	0.954,0.981	0.02
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	6,6	0,2	5,3	1,0	584	149	0.379903914105	0.9122271484986788	1.0,0.434	0.561,1.0	-0.064
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	2,4	1,0	0,1	4,0	788	149	0.00168035767139	0.04619772540480001	0.274,1.0	0.0,1.0	0.137
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	10,5	20,23	15,12	33,20	316	149	0.281258335081	0.8070626850209326	0.191,0.093	0.176,0.221	-0.056
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	0,0	2,0	0,2	2,2	876	149	1	1.0	0.0,NA	0.0,0.145	-0.072
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	129,97	64,65	122,113	59,69	3782	149	0.789671986043	1.0	0.074,0.056	0.075,0.061	-0.003
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	44,50	871,735	29,46	982,870	352	149	0.0496608756735	0.322816195955237	0.021,0.028	0.012,0.022	0.007
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	44,52	12,9	29,44	6,8	528	149	0.731277512742	1.0	0.509,0.62	0.577,0.608	-0.028
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	40,22	182,179	38,59	194,224	275	149	0.128016441997	0.5491800716078387	0.106,0.062	0.096,0.125	-0.027
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	2,0	250,239	0,0	275,263	280	149	1	1.0	0.004,0.0	0.0,0.0	0.002
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	17,21	81,107	26,22	79,91	281	149	0.193358860007	0.679215058444937	0.1,0.094	0.149,0.114	-0.035
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	10,5	11,5	3,4	2,7	222	149	0.603071065482	1.0	0.379,0.402	0.502,0.277	0.001
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	15,6	8,0	4,7	8,5	267	149	0.0435260725485	0.29872471063800526	0.511,1.0	0.218,0.439	0.427
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	390,317	9,4	365,421	6,6	875	149	0.663450978423	1.0	0.881,0.931	0.912,0.923	-0.011
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	368,297	157,198	343,394	157,221	857	149	0.74977752737	1.0	0.29,0.207	0.275,0.237	-0.008
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	67,64	215,161	71,76	233,293	278	149	0.199027617873	0.68837671700187	0.143,0.176	0.14,0.122	0.028
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	58,59	2,0	49,57	0,2	447	149	0.909036833941	1.0	0.906,1.0	1.0,0.905	0.001
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	134,142	177,131	133,156	209,229	1561	149	0.040292379902	0.28756266055171714	0.067,0.094	0.057,0.061	0.022
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	36,43	15,15	39,46	21,17	2029	149	0.614693103985	1.0	0.15,0.174	0.12,0.166	0.019
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	3,2	122,109	5,12	175,204	287	149	0.0816836128848	0.4341751523491868	0.013,0.009	0.015,0.03	-0.011
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	35,17	523,447	24,32	315,479	235	149	0.211087582345	0.7042391421000407	0.041,0.024	0.046,0.041	-0.011
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	37,28	8,10	21,28	4,2	492	149	0.0966147194563	0.4715133735647821	0.583,0.459	0.614,0.809	-0.191
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	24,20	127,104	13,37	92,162	429	149	0.91469717417	1.0	0.062,0.063	0.047,0.073	0.003
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	20,13	274,263	33,11	290,293	252	149	0.409465070334	0.9386782546819051	0.041,0.028	0.063,0.022	-0.008
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	89,62	111,80	49,73	76,108	340	149	0.344837667677	0.8797232952927025	0.26,0.254	0.22,0.229	0.033
163	"ENSG00000189221.11"	"MAOA"	chrX	+	43736226	43740738	43736226	43736280	43740680	43740738	163	2,0	6,0	0,0	3,2	4549	149	1	1.0	0.011,NA	0.0,0.0	0.011
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	10,20	4,4	22,27	11,9	374	149	0.385618394704	0.916041195896934	0.499,0.666	0.443,0.544	0.089
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	116,92	818,834	152,158	1060,1242	1719	149	0.637088487867	1.0	0.012,0.009	0.012,0.011	-0.001
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	133,109	10,13	172,183	27,16	1722	149	0.492798875338	1.0	0.535,0.42	0.355,0.497	0.052
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	36,52	862,934	46,49	1059,1245	1027	149	1	1.0	0.006,0.008	0.006,0.006	0.001
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,36	804,869	62,79	1061,1080	232	149	0.032287697382	0.25467417318463426	0.031,0.026	0.036,0.045	-0.012
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	38,43	551,537	48,54	651,689	534	149	0.905291901161	1.0	0.019,0.022	0.02,0.021	-0.0
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	92,113	0,1	142,182	2,2	1342	149	0.0388415022997	0.2812957266991412	1.0,0.926	0.887,0.91	0.065
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	80,92	37,28	107,148	33,34	827	149	0.126070180112	0.5452881636492659	0.28,0.372	0.369,0.44	-0.078
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	61,62	711,669	71,113	881,919	356	149	0.403598442053	0.9328224087395159	0.035,0.037	0.033,0.049	-0.005
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	17,16	869,990	22,28	1082,1149	228	149	0.33080209078	0.8675444166649693	0.013,0.01	0.013,0.016	-0.003
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	12,12	1,0	22,24	1,2	232	149	0.177631922448	0.6541496071510272	0.885,1.0	0.934,0.885	0.033
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	12,12	613,671	22,24	902,886	243	149	0.206398193979	0.6964280252904792	0.012,0.011	0.015,0.016	-0.004
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	8,18	437,376	37,55	412,457	448	149	2.08071055718e-07	7.850251692299519e-05	0.006,0.016	0.029,0.038	-0.023
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	32,43	177,197	56,87	232,244	451	149	0.0279296838984	0.23924099200022286	0.056,0.067	0.074,0.105	-0.028
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	28,27	604,555	57,51	572,743	337	149	0.00390241584558	0.073142422705728	0.02,0.021	0.042,0.029	-0.015
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	12,12	35,84	17,8	55,51	600	149	0.691250627054	1.0	0.078,0.034	0.071,0.037	0.002
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	6,6	23,20	8,15	17,23	764	149	0.0691689730837	0.39427817242207563	0.048,0.055	0.084,0.113	-0.047
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	6,6	5,0	9,15	2,2	768	149	0.908642698109	1.0	0.189,1.0	0.466,0.593	0.065
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	2,0	1,0	2,0	2,1	3928	149	1	1.0	0.071,NA	0.037,0.0	0.052
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	12,9	1,3	14,10	7,0	2814	149	0.806005434641	1.0	0.389,0.137	0.096,1.0	-0.285
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	94,93	837,824	133,65	960,1026	3454	149	1	1.0	0.005,0.005	0.006,0.003	0.0
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	43,53	73,96	56,45	111,120	1858	149	0.204425340367	0.6951226468124108	0.045,0.042	0.039,0.029	0.009
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	4,10	135,121	8,12	151,140	695	149	0.504520729553	1.0	0.006,0.017	0.011,0.018	-0.003
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	69,61	1,2	71,85	2,8	2473	149	0.105457102857	0.4941418533870857	0.806,0.648	0.681,0.39	0.192
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	66,57	121,103	66,73	115,148	1815	149	0.867145966319	1.0	0.043,0.043	0.045,0.039	0.001
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	12,21	58,52	17,22	69,84	918	149	0.609651189881	1.0	0.032,0.062	0.038,0.041	0.007
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	47,28	65,42	30,42	68,52	1141	149	0.520776660314	1.0	0.086,0.08	0.054,0.095	0.008
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	12,9	55,41	12,11	61,42	378	149	0.935704657698	1.0	0.079,0.08	0.072,0.094	-0.003
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	3,3	0,2	1,8	2,1	291	149	0.29822877039	0.8289748871857627	1.0,0.434	0.204,0.804	0.213
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	3,3	5,11	1,8	2,7	272	149	0.159687360663	0.6186313499700472	0.247,0.13	0.215,0.385	-0.111
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	15,14	45,34	20,25	29,34	230	149	0.0268710379746	0.2355554687483866	0.178,0.211	0.309,0.323	-0.121
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	81,55	17,19	52,70	12,15	557	149	0.535707007621	1.0	0.56,0.436	0.537,0.555	-0.048
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	76,51	38,36	44,54	32,46	434	149	0.197804786045	0.6857785299674293	0.407,0.327	0.321,0.287	0.063
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	16,19	94,85	8,10	75,102	266	149	0.0320213304857	0.25467417318463426	0.087,0.111	0.056,0.052	0.045
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	141,112	8,2	103,132	1,4	269	149	0.194950689002	0.6829781147413191	0.907,0.969	0.983,0.948	-0.028
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	45,40	4,7	33,33	9,12	229	149	0.0224488032006	0.21603542639990614	0.88,0.788	0.705,0.641	0.161
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	11,10	0,3	23,19	4,6	1341	149	0.356680700834	0.8912437253152852	1.0,0.27	0.39,0.26	0.31
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	342,353	140,144	324,331	144,121	1677	149	0.942978881806	1.0	0.178,0.179	0.167,0.196	-0.003
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	345,356	6,0	328,333	1,0	1680	149	0.0130773069056	0.15520585788159036	0.836,1.0	0.967,1.0	-0.066
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	212	388,380	0,1	367,379	0,0	1732	149	1	1.0	1.0,0.97	1.0,1.0	-0.015
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	213	630,611	99,121	755,665	144,129	2992	149	0.563491740501	1.0	0.241,0.201	0.207,0.204	0.016
220	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	220	8,5	5,6	7,10	3,2	242	149	0.079074199617	0.42635075300344116	0.496,0.339	0.59,0.755	-0.255
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	221	8,5	0,1	7,10	2,0	238	149	0.638623642699	1.0	1.0,0.758	0.687,1.0	0.035
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	222	8,5	5,8	7,10	9,4	245	149	0.62641349792	1.0	0.493,0.275	0.321,0.603	-0.078
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179	223	8,5	0,0	7,10	1,1	241	149	0.180459813312	0.6588619948402115	1.0,1.0	0.812,0.861	0.163
226	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	226	19,16	119,116	8,15	101,96	231	149	0.381807098601	0.9133613559021726	0.093,0.082	0.049,0.092	0.017
229	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	229	10,8	111,80	10,7	36,53	256	149	0.0779557004341	0.42321880952912766	0.05,0.055	0.139,0.071	-0.053
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	230	37,35	2,0	14,41	0,2	398	149	0.811851340772	1.0	0.874,1.0	1.0,0.885	-0.005
231	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	231	48,41	1,4	78,55	5,3	539	149	0.775147751328	1.0	0.93,0.739	0.812,0.835	0.011
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	232	18,11	37,29	8,10	18,24	231	149	0.960860923376	1.0	0.239,0.197	0.223,0.212	0.001
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	233	30,26	40,21	40,18	17,21	451	149	0.241123343362	0.7504934927176601	0.199,0.29	0.437,0.221	-0.085
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	234	11,7	49,34	11,10	9,20	288	149	0.005530152822	0.0916491852942821	0.104,0.096	0.387,0.206	-0.196
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	235	13,4	66,40	4,4	15,52	222	149	0.410873475246	0.9396148967943431	0.117,0.063	0.152,0.049	-0.011
241	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	241	145,102	5,7	68,135	3,10	1402	149	0.582315028658	1.0	0.755,0.608	0.707,0.589	0.034
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	248	756,625	4,0	758,785	5,2	1240	149	0.342769615368	0.8778190828467201	0.958,1.0	0.948,0.979	0.015
249	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	249	9,2	0,0	5,3	4,1	495	149	2.45180108771e-07	7.850251692299519e-05	1.0,1.0	0.273,0.475	0.626
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	250	9,2	0,0	5,3	2,0	538	149	0.341977529426	0.8773873947450372	1.0,1.0	0.409,1.0	0.295
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	251	4,4	1,2	1,6	0,0	538	149	0.00201554065626	0.04989413850968151	0.526,0.356	1.0,1.0	-0.559
252	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	252	0,0	1,0	0,2	1,0	609	149	1	1.0	0.0,NA	0.0,1.0	-0.5
253	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	253	21,13	57,62	28,21	72,80	371	149	0.621127153204	1.0	0.129,0.078	0.135,0.095	-0.011
254	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	254	42,42	444,393	45,45	507,492	998	149	0.599496137382	1.0	0.014,0.016	0.013,0.013	0.002
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	255	23,26	383,319	15,21	493,477	366	149	0.00990713043753	0.1330869126352153	0.024,0.032	0.012,0.018	0.013
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453	256	223,185	348,281	221,230	278,361	1062	149	0.510745335144	1.0	0.082,0.085	0.1,0.082	-0.007
257	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527287	41527420	41527900	41528022	257	244,243	393,353	243,248	278,357	629	149	0.187047181314	0.6684179706932559	0.128,0.14	0.172,0.141	-0.022
258	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	258	34,38	68,90	56,41	88,85	2365	149	0.335897590376	0.8713021242597077	0.031,0.026	0.039,0.029	-0.006
