ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2268	"ENSG00000075413.19"	"MARK3"	chr14	+	103465556	103466442	103465556	103465793	103466342	103466442
2317	"ENSG00000165959.12"	"CLMN"	chr14	-	95193848	95194596	95193848	95193976	95194535	95194596
2375	"ENSG00000140043.12"	"PTGR2"	chr14	+	73876997	73880176	73876997	73877168	73880054	73880176
2412	"ENSG00000291140.2"	"AMZ2P1"	chr17	-	64974950	64975571	64974950	64975117	64975518	64975571
2449	"ENSG00000100906.12"	"NFKBIA"	chr14	-	35402770	35403798	35402770	35402859	35403689	35403798
2497	"ENSG00000092098.18"	"RNF31"	chr14	+	24149405	24151379	24149405	24149583	24150597	24151379
2498	"ENSG00000092098.18"	"RNF31"	chr14	+	24149405	24151379	24149405	24149583	24151130	24151379
2520	"ENSG00000213983.12"	"AP1G2"	chr14	-	23563715	23564221	23563715	23563853	23564045	23564221
2533	"ENSG00000100888.15"	"CHD8"	chr14	-	21394911	21395892	21394911	21395119	21395816	21395892
2550	"ENSG00000198805.13"	"PNP"	chr14	+	20474471	20475252	20474471	20474575	20475061	20475252
2632	"ENSG00000290964.2"	"ENSG00000290964"	chr13	-	63839748	63841623	63839748	63839892	63841522	63841623
2646	"ENSG00000174032.17"	"SLC25A30"	chr13	-	45393315	45399078	45393315	45396015	45398939	45399078
2689	"ENSG00000064601.21"	"CTSA"	chr20	+	45894993	45898109	45894993	45895138	45896964	45898109
2690	"ENSG00000064601.21"	"CTSA"	chr20	+	45894993	45897806	45894993	45895133	45897716	45897806
2710	"ENSG00000293427.2"	"ENSG00000293427"	chr22	-	21475210	21476764	21475210	21475300	21476643	21476764
2715	"ENSG00000159199.14"	"ATP5MC1"	chr17	+	48893408	48895334	48893408	48893456	48895182	48895334
2723	"ENSG00000149925.22"	"ALDOA"	chr16	+	30067449	30068978	30067449	30067661	30068817	30068978
2747	"ENSG00000129460.17"	"NGDN"	chr14	+	23475170	23475778	23475170	23475308	23475725	23475778
2753	"ENSG00000129460.17"	"NGDN"	chr14	+	23476238	23477560	23476238	23476407	23477502	23477560
2772	"ENSG00000126581.13"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609
2790	"ENSG00000111325.16"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976583	122976767
2795	"ENSG00000278053.5"	"DDX52"	chr17	-	37619767	37621277	37619767	37619839	37621126	37621277
2796	"ENSG00000278053.5"	"DDX52"	chr17	-	37620872	37621520	37620872	37620948	37621397	37621520
2799	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428
2814	"ENSG00000092010.15"	"PSME1"	chr14	+	24136984	24137431	24136984	24137017	24137320	24137431
2914	"ENSG00000089195.15"	"TRMT6"	chr20	-	5941052	5942036	5941052	5941139	5941950	5942036
2966	"ENSG00000183735.11"	"TBK1"	chr12	+	64495482	64496406	64495482	64495604	64496201	64496406
2993	"ENSG00000135506.17"	"OS9"	chr12	+	57715759	57716512	57715759	57715970	57716411	57716512
3024	"ENSG00000182199.11"	"SHMT2"	chr12	+	57232703	57233662	57232703	57232843	57233562	57233662
3059	"ENSG00000065357.20"	"DGKA"	chr12	+	55951622	55952431	55951622	55951783	55952340	55952431
3079	"ENSG00000288663.1"	"ENSG00000288663"	chr12	+	53303033	53306861	53303033	53303193	53306679	53306861
3109	"ENSG00000110844.14"	"PRPF40B"	chr12	+	49631859	49632880	49631859	49631925	49632854	49632880
3113	"ENSG00000135451.13"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407
3119	"ENSG00000142534.7"	"RPS11"	chr19	+	49497193	49498046	49497193	49497282	49497519	49498046
3136	"ENSG00000103510.20"	"KAT8"	chr16	+	31130455	31131393	31130455	31130606	31131194	31131393
3170	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489922	49490474	49490576
3174	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489912	49490778	49490864
3175	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489922	49490778	49490864
3178	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49491547	49489849	49489922	49491424	49491547
3179	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490864	49491424	49491547
3189	"ENSG00000105401.10"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395495	10395543
3293	"ENSG00000131899.13"	"LLGL1"	chr17	+	18240577	18241999	18240577	18240873	18241884	18241999
3379	"ENSG00000109971.14"	"HSPA8"	chr11	-	123058251	123059261	123058251	123058484	123059058	123059261
3405	"ENSG00000172375.14"	"C2CD2L"	chr11	+	119112699	119113988	119112699	119112874	119113854	119113988
3415	"ENSG00000160695.16"	"VPS11"	chr11	+	119078172	119078997	119078172	119078334	119078794	119078997
3485	"ENSG00000196954.14"	"CASP4"	chr11	-	104947082	104949777	104947082	104947192	104949542	104949777
3642	"ENSG00000293413.2"	"ENSG00000293413"	chr20	-	35559340	35560638	35559340	35559627	35560539	35560638
3693	"ENSG00000133895.19"	"MEN1"	chr11	-	64806231	64807219	64806231	64806368	64807178	64807219
3719	"ENSG00000162236.13"	"STX5"	chr11	-	62824458	62825339	62824458	62824565	62825282	62825339
3868	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9143402	9143485
3875	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9147151	9144096	9145113	9147029	9147151
3880	"ENSG00000175390.15"	"EIF3F"	chr11	+	7994425	7995367	7994425	7994517	7995253	7995367
3886	"ENSG00000166340.18"	"TPP1"	chr11	-	6615441	6616859	6615441	6615562	6616314	6616859
3891	"ENSG00000166340.18"	"TPP1"	chr11	-	6616974	6617776	6616974	6617153	6617625	6617776
3906	"ENSG00000179532.13"	"DNHD1"	chr11	+	6565694	6566765	6565694	6565991	6566586	6566765
3908	"ENSG00000179532.13"	"DNHD1"	chr11	+	6570008	6571423	6570008	6570100	6570617	6571423
3984	"ENSG00000185101.13"	"ANO9"	chr11	-	419581	420860	419581	419729	420717	420860
3986	"ENSG00000185101.13"	"ANO9"	chr11	-	429569	430179	429569	429652	430082	430179
4063	"ENSG00000141959.17"	"PFKL"	chr21	+	44324855	44326060	44324855	44324917	44325960	44326060
4084	"ENSG00000197858.12"	"GPAA1"	chr8	+	144084133	144085743	144084133	144084609	144085572	144085743
4108	"ENSG00000064687.13"	"ABCA7"	chr19	+	1041509	1042176	1041509	1041603	1042063	1042176
4110	"ENSG00000064687.13"	"ABCA7"	chr19	+	1056906	1058747	1056906	1057084	1058617	1058747
4111	"ENSG00000064687.13"	"ABCA7"	chr19	+	1056906	1058747	1056906	1057429	1058617	1058747
4139	"ENSG00000116691.11"	"MIIP"	chr1	+	12029222	12030124	12029222	12029281	12030027	12030124
4284	"ENSG00000204351.13"	"SKIC2"	chr6	+	31967955	31968538	31967955	31968082	31968347	31968538
4384	"ENSG00000204435.15"	"CSNK2B"	chr6	+	31666820	31668654	31666820	31666903	31668538	31668654
4385	"ENSG00000204435.15"	"CSNK2B"	chr6	+	31668538	31669508	31668538	31668654	31669318	31669508
4420	"ENSG00000175054.16"	"ATR"	chr3	-	142465096	142468068	142465096	142465240	142467933	142468068
4447	"ENSG00000100225.18"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281
4471	"ENSG00000251562.13"	"MALAT1"	chr11	+	65503116	65504206	65503116	65503120	65504132	65504206
4504	"ENSG00000168000.16"	"BSCL2"	chr11	-	62690786	62692797	62690786	62691141	62692662	62692797
4560	"ENSG00000064703.13"	"DDX20"	chr1	+	111760705	111761284	111760705	111760848	111761225	111761284
4580	"ENSG00000221829.11"	"FANCG"	chr9	-	35073872	35075325	35073872	35074216	35075278	35075325
4581	"ENSG00000221829.11"	"FANCG"	chr9	-	35074370	35075325	35074370	35074462	35075278	35075325
4582	"ENSG00000221829.11"	"FANCG"	chr9	-	35074370	35075325	35074370	35074494	35075278	35075325
4588	"ENSG00000221829.11"	"FANCG"	chr9	-	35075464	35076583	35075464	35075754	35076431	35076583
4589	"ENSG00000221829.11"	"FANCG"	chr9	-	35075464	35076583	35075464	35075729	35076449	35076583
4590	"ENSG00000221829.11"	"FANCG"	chr9	-	35075464	35076583	35075464	35075754	35076449	35076583
4605	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579682	28579981
4609	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579587	28580559	28580646
4612	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229
4626	"ENSG00000293313.2"	"ZNF37BP"	chr10	-	42551572	42552596	42551572	42551814	42552569	42552596
4699	"ENSG00000172748.14"	"ZNF596"	chr8	+	242886	244701	242886	243013	244618	244701
4721	"ENSG00000177646.20"	"ACAD9"	chr3	+	128909343	128910813	128909343	128909421	128910740	128910813
4736	"ENSG00000169032.11"	"MAP2K1"	chr15	+	66487227	66489763	66487227	66487292	66489717	66489763
4749	"ENSG00000092094.11"	"OSGEP"	chr14	-	20447614	20448171	20447614	20447690	20448105	20448171
4760	"ENSG00000144381.18"	"HSPD1"	chr2	-	197494156	197497392	197494156	197494250	197497139	197497392
4858	"ENSG00000128789.22"	"PSMG2"	chr18	+	12720509	12725706	12720509	12720683	12725438	12725706
4905	"ENSG00000122952.17"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56360292	56360383
4912	"ENSG00000247596.10"	"TWF2"	chr3	-	52229660	52230995	52229660	52229782	52230869	52230995
4932	"ENSG00000138750.16"	"NUP54"	chr4	-	76130655	76132719	76130655	76130718	76132522	76132719
4934	"ENSG00000138750.16"	"NUP54"	chr4	-	76130655	76132719	76130655	76130792	76132522	76132719
4974	"ENSG00000232956.11"	"SNHG15"	chr7	-	44983821	44986097	44983821	44984046	44985881	44986097
4976	"ENSG00000232956.11"	"SNHG15"	chr7	-	44983821	44986097	44983821	44983957	44986020	44986097
5000	"ENSG00000110330.10"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102349877	102350749
5002	"ENSG00000110330.10"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102350000	102350749
5110	"ENSG00000136450.13"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973
5134	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51986414	51987453	51986414	51987061	51987308	51987453
5214	"ENSG00000156983.17"	"BRPF1"	chr3	+	9742024	9742541	9742024	9742171	9742351	9742541
5262	"ENSG00000175455.16"	"CCDC14"	chr3	-	123955842	123956795	123955842	123955965	123956739	123956795
5263	"ENSG00000175455.16"	"CCDC14"	chr3	-	123955842	123956795	123955842	123956115	123956739	123956795
5288	"ENSG00000165525.18"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320
5297	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331589	15331992
5298	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331819	15331992
5340	"ENSG00000105122.13"	"RASAL3"	chr19	-	15451623	15452815	15451623	15451938	15452657	15452815
5354	"ENSG00000213901.11"	"SLC23A3"	chr2	-	219167929	219168833	219167929	219168044	219168651	219168833
5410	"ENSG00000173540.14"	"GMPPB"	chr3	-	49722595	49723302	49722595	49722754	49723253	49723302
5436	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143051	184144224	184143051	184143142	184144098	184144224
5485	"ENSG00000267106.10"	"ZNF561-AS1"	chr19	+	9626783	9627806	9626783	9626860	9627712	9627806
5511	"ENSG00000181135.16"	"ZNF707"	chr8	+	143691072	143692330	143691072	143691199	143692244	143692330
5524	"ENSG00000104957.14"	"YJU2B"	chr19	+	13758867	13759272	13758867	13759010	13759110	13759272
5550	"ENSG00000170581.15"	"STAT2"	chr12	-	56348528	56349509	56348528	56348623	56349425	56349509
5551	"ENSG00000170581.15"	"STAT2"	chr12	-	56348751	56349509	56348751	56348804	56349425	56349509
5556	"ENSG00000170581.15"	"STAT2"	chr12	-	56348528	56350432	56348528	56349509	56350411	56350432
5557	"ENSG00000170581.15"	"STAT2"	chr12	-	56349588	56350432	56349588	56349636	56350411	56350432
5616	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177230416	177233339	177230416	177232008	177233249	177233339
5654	"ENSG00000113013.16"	"HSPA9"	chr5	-	138556773	138561789	138556773	138557496	138561579	138561789
5662	"ENSG00000290860.2"	"CCT6P3"	chr7	+	65068708	65070484	65068708	65068790	65070345	65070484
5724	"ENSG00000304438.1"	"ENSG00000304438"	chr17	+	42546953	42548373	42546953	42547438	42548265	42548373
5729	"ENSG00000127837.10"	"AAMP"	chr2	-	218265578	218266587	218265578	218265682	218266442	218266587
5730	"ENSG00000127837.10"	"AAMP"	chr2	-	218265578	218266587	218265578	218265946	218266442	218266587
5753	"ENSG00000171793.17"	"CTPS1"	chr1	+	41009444	41012550	41009444	41009589	41011657	41012550
5760	"ENSG00000290912.2"	"ENSG00000290912"	chr15	+	23309139	23310297	23309139	23309457	23310187	23310297
5777	"ENSG00000104679.12"	"R3HCC1"	chr8	+	23289865	23290469	23289865	23289925	23290334	23290469
5809	"ENSG00000255717.10"	"SNHG1"	chr11	-	62852810	62854064	62852810	62852839	62853800	62854064
5811	"ENSG00000255717.10"	"SNHG1"	chr11	-	62852810	62854064	62852810	62853115	62854017	62854064
5823	"ENSG00000255717.10"	"SNHG1"	chr11	-	62852810	62855216	62852810	62852839	62854887	62855216
5983	"ENSG00000113597.19"	"TRAPPC13"	chr5	+	65660698	65664384	65660698	65660897	65664233	65664384
5984	"ENSG00000113597.19"	"TRAPPC13"	chr5	+	65660698	65664384	65660698	65660897	65664236	65664384
5986	"ENSG00000143303.12"	"METTL25B"	chr1	+	156731990	156732473	156731990	156732115	156732365	156732473
6007	"ENSG00000053900.11"	"ANAPC4"	chr4	+	25415465	25417739	25415465	25415540	25417615	25417739
6029	"ENSG00000178035.13"	"IMPDH2"	chr3	-	49027709	49028806	49027709	49027916	49028757	49028806
6074	"ENSG00000188313.13"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053
6092	"ENSG00000159377.11"	"PSMB4"	chr1	+	151400441	151401355	151400441	151400588	151401238	151401355
6172	"ENSG00000265241.8"	"RBM8A"	chr1	-	145926481	145927077	145926481	145926618	145927017	145927077
6179	"ENSG00000122566.23"	"HNRNPA2B1"	chr7	-	26191421	26192338	26191421	26191650	26192300	26192338
6180	"ENSG00000122566.23"	"HNRNPA2B1"	chr7	-	26189932	26192577	26189932	26190460	26192494	26192577
6198	"ENSG00000176444.20"	"CLK2"	chr1	-	155263949	155264550	155263949	155264040	155264467	155264550
6226	"ENSG00000287338.2"	"ENSG00000287338"	chr1	-	223094087	223094474	223094087	223094209	223094382	223094474
6258	"ENSG00000102225.17"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703
6428	"ENSG00000171824.14"	"EXOSC10"	chr1	-	11076841	11077651	11076841	11076948	11077600	11077651
6452	"ENSG00000143126.8"	"CELSR2"	chr1	+	109269932	109271039	109269932	109270133	109270926	109271039
6482	"ENSG00000091483.8"	"FH"	chr1	-	241500436	241504245	241500436	241500590	241504041	241504245
6520	"ENSG00000162772.18"	"ATF3"	chr1	+	212615021	212615261	212615021	212615060	212615151	212615261
6669	"ENSG00000290831.2"	"NSUN5P2"	chr7	-	72948297	72948808	72948297	72948592	72948667	72948808
6675	"ENSG00000290831.2"	"NSUN5P2"	chr7	-	72948891	72949491	72948891	72948947	72949304	72949491
6691	"ENSG00000237298.12"	"TTN-AS1"	chr2	+	178774226	178778755	178774226	178774319	178778711	178778755
6744	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244846603	244854503	244846603	244846706	244854317	244854503
6792	"ENSG00000114062.22"	"UBE3A"	chr15	-	25407066	25409207	25407066	25407137	25409087	25409207
6793	"ENSG00000114062.22"	"UBE3A"	chr15	-	25407066	25409207	25407066	25407228	25409087	25409207
6800	"ENSG00000185615.16"	"PDIA2"	chr16	+	284877	285703	284877	285015	285505	285703
6802	"ENSG00000141738.14"	"GRB7"	chr17	+	39742565	39743054	39742565	39742716	39742932	39743054
6806	"ENSG00000090621.15"	"PABPC4"	chr1	-	39560815	39562203	39560815	39561122	39562072	39562203
6809	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564542	39562322	39562416	39564422	39564542
6812	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564542	39562322	39562416	39564470	39564542
6887	"ENSG00000291129.2"	"PPIEL"	chr1	-	39547578	39548951	39547578	39547608	39548861	39548951
6909	"ENSG00000155363.19"	"MOV10"	chr1	+	112698286	112699810	112698286	112698478	112699684	112699810
6943	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219504213	219505457	219505761
6949	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219506072	219505457	219505555	219505979	219506072
6970	"ENSG00000164889.16"	"SLC4A2"	chr7	+	151074038	151074841	151074038	151074099	151074674	151074841
6971	"ENSG00000164889.16"	"SLC4A2"	chr7	+	151074038	151074841	151074038	151074293	151074674	151074841
7007	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585485	31586709	31586755
7020	"ENSG00000162736.18"	"NCSTN"	chr1	+	160355654	160356347	160355654	160355757	160356259	160356347
7023	"ENSG00000162736.18"	"NCSTN"	chr1	+	160355862	160357253	160355862	160356347	160357040	160357253
7025	"ENSG00000162736.18"	"NCSTN"	chr1	+	160356259	160357253	160356259	160356347	160357128	160357253
7046	"ENSG00000143799.14"	"PARP1"	chr1	-	226363098	226365154	226363098	226363160	226365001	226365154
7053	"ENSG00000179406.11"	"LINC00174"	chr7	-	66491070	66491471	66491070	66491178	66491349	66491471
7057	"ENSG00000168010.11"	"ATG16L2"	chr11	+	72826517	72827293	72826517	72826589	72827187	72827293
7118	"ENSG00000163798.14"	"SLC4A1AP"	chr2	+	27685036	27688767	27685036	27685277	27688699	27688767
7137	"ENSG00000182173.14"	"TSEN54"	chr17	+	75521408	75523335	75521408	75521510	75523274	75523335
7178	"ENSG00000105426.20"	"PTPRS"	chr19	-	5218419	5219467	5218419	5218532	5219309	5219467
7192	"ENSG00000164068.16"	"RNF123"	chr3	+	49699667	49700564	49699667	49699772	49700471	49700564
7214	"ENSG00000204713.11"	"TRIM27"	chr6	-	28903001	28908840	28903001	28904665	28908807	28908840
7276	"ENSG00000117054.15"	"ACADM"	chr1	+	75742167	75745914	75742167	75744391	75745805	75745914
7312	"ENSG00000170144.23"	"HNRNPA3"	chr2	+	177215977	177216940	177215977	177216592	177216859	177216940
7382	"ENSG00000164066.13"	"INTU"	chr4	+	127685441	127687867	127685441	127685569	127687677	127687867
7411	"ENSG00000197958.13"	"RPL12"	chr9	-	127449609	127451405	127449609	127449708	127451049	127451405
7423	"ENSG00000291079.2"	"SDHAP3"	chr5	-	1628754	1629630	1628754	1628852	1629247	1629630
7454	"ENSG00000164610.10"	"RP9"	chr7	-	33097270	33100561	33097270	33097362	33100530	33100561
7479	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49706203	49706309
7492	"ENSG00000138081.22"	"FBXO11"	chr2	-	47808328	47813377	47808328	47809266	47810315	47813377
7530	"ENSG00000131748.16"	"STARD3"	chr17	+	39659460	39660526	39659460	39659553	39660430	39660526
7565	"ENSG00000242136.2"	"ENSG00000242136"	chr2	+	9104278	9104586	9104278	9104321	9104406	9104586
7661	"ENSG00000140854.13"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737067	57737225	57737283
7662	"ENSG00000140854.13"	"KATNB1"	chr16	+	57751939	57753267	57751939	57752055	57753076	57753267
7665	"ENSG00000108298.12"	"RPL19"	chr17	+	39202316	39203109	39202316	39202445	39202988	39203109
