ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
840	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44938044	44938191	44938060	44938191	44936893	44936976
876	"ENSG00000080839.12"	"RBL1"	chr20	-	37066992	37067121	37066992	37067021	37067232	37067297
877	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499587	36499676	36499602	36499676	36497446	36497602
882	"ENSG00000131051.24"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35714184	35714389
886	"ENSG00000131051.24"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35741940	35742236
890	"ENSG00000214078.13"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35631113	35631173
893	"ENSG00000214078.13"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
901	"ENSG00000100991.12"	"TRPC4AP"	chr20	-	35021189	35021356	35021189	35021332	35044504	35044712
907	"ENSG00000171456.22"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32358965	32359851
908	"ENSG00000171456.22"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32359746	32359791
909	"ENSG00000101337.16"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32133012	32133126
916	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31548676	31549114	31547447	31547692
917	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31549028	31549114	31547447	31547692
918	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548676	31549114	31549028	31549114	31547447	31547692
1010	"ENSG00000149474.15"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18145232	18145351
1011	"ENSG00000149474.15"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18150820	18150942
1027	"ENSG00000078747.17"	"ITCH"	chr20	+	34393769	34393881	34393790	34393881	34392736	34392914
1028	"ENSG00000078747.17"	"ITCH"	chr20	+	34479629	34479789	34479694	34479789	34471443	34471515
1047	"ENSG00000132635.17"	"PCED1A"	chr20	-	2836038	2836314	2836038	2836110	2838231	2838478
1058	"ENSG00000130724.10"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58552054	58552185
1104	"ENSG00000213793.6"	"ZNF888"	chr19	-	52917858	52917997	52917858	52917931	52918818	52918937
1117	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51024633	51024794
1119	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51026537	51026616
1121	"ENSG00000167757.14"	"KLK11"	chr19	-	51025591	51025698	51025591	51025666	51027943	51028039
1127	"ENSG00000062822.16"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50395024	50395150
1132	"ENSG00000039650.12"	"PNKP"	chr19	-	49866398	49866528	49866398	49866445	49866751	49866848
1140	"ENSG00000142546.14"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039
1155	"ENSG00000087074.9"	"PPP1R15A"	chr19	+	48873224	48874898	48873873	48874898	48872420	48872651
1165	"ENSG00000118156.13"	"ZNF541"	chr19	-	47540892	47540969	47540892	47540951	47544125	47545980
1168	"ENSG00000105287.13"	"PRKD2"	chr19	-	46716130	46716259	46716130	46716220	46716814	46717127
1169	"ENSG00000105287.13"	"PRKD2"	chr19	-	46716130	46716535	46716130	46716220	46716814	46717127
1170	"ENSG00000105287.13"	"PRKD2"	chr19	-	46716130	46716535	46716130	46716259	46716814	46717127
1175	"ENSG00000160014.17"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1190	"ENSG00000125744.12"	"RTN2"	chr19	-	45495094	45495214	45495094	45495139	45496590	45496683
1200	"ENSG00000131115.16"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763
1201	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44213089	44213244
1206	"ENSG00000124444.16"	"ZNF576"	chr19	+	43597093	43597193	43597096	43597193	43596574	43596638
1208	"ENSG00000073050.12"	"XRCC1"	chr19	-	43552796	43552908	43552796	43552843	43553400	43553512
1210	"ENSG00000073050.12"	"XRCC1"	chr19	-	43552796	43553091	43552796	43552908	43553400	43553512
1276	"ENSG00000105193.9"	"RPS16"	chr19	-	39435606	39435708	39435606	39435705	39435847	39435949
1295	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324207	37324265
1296	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324795	37324936
1297	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37325153	37325274
1311	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36593828	36593931	36593845	36593931	36577140	36577237
1314	"ENSG00000186017.16"	"ZNF566"	chr19	-	36445118	36450001	36445118	36446115	36472910	36473009
1317	"ENSG00000232677.12"	"LINC00665"	chr19	-	36324923	36325896	36324923	36325887	36326481	36327225
1328	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36066207	36066427	36059967	36060030
1329	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36066256	36066427	36059967	36060030
1330	"ENSG00000075702.19"	"WDR62"	chr19	+	36066207	36066427	36066256	36066427	36059967	36060030
1332	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36073356	36073531	36067827	36068010
1344	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102736	36102851	36102013	36102248
1352	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35742531	35743205	35742531	35742803	35743808	35743904
1353	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743208	35743154	35743205	35743808	35743904
1354	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743808	35743904
1355	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
1359	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745347	35745442
1364	"ENSG00000126254.12"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373
1376	"ENSG00000012124.17"	"CD22"	chr19	+	35332018	35332924	35332546	35332924	35329186	35329230
1379	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332593	35332924	35329186	35329230
1380	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332652	35332924	35329186	35329230
1382	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332552	35332924	35329211	35329230
1403	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33798336	33798390
1435	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24063815	24063941	24063818	24063941	24049404	24049548
1454	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
1467	"ENSG00000105701.16"	"FKBP8"	chr19	-	18538215	18538436	18538215	18538433	18541678	18541995
1474	"ENSG00000216490.4"	"IFI30"	chr19	+	18177139	18177764	18177710	18177764	18175604	18175697
1481	"ENSG00000130475.16"	"FCHO1"	chr19	+	17755117	17755191	17755121	17755191	17754316	17754361
1494	"ENSG00000099330.9"	"OCEL1"	chr19	+	17226692	17227199	17226993	17227199	17226225	17226316
1526	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15680243	15680297	15680277	15680297	15673528	15673727
1528	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
1537	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15400793	15400864
1538	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15397855	15400793	15400864
1539	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399410	15400793	15400864
1540	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15403474	15403555
1542	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15403474	15403715
1543	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15401603	15401149	15401293	15403657	15403715
1546	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15410519	15410594
1547	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15397855	15410519	15410594
1548	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15399410	15410519	15410594
1549	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15410519	15410594
1550	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403805	15403474	15403555	15410519	15410594
1551	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403555	15410519	15410594
1563	"ENSG00000123143.13"	"PKN1"	chr19	+	14467564	14467793	14467717	14467793	14464059	14464153
1567	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34526267	34526343	34526271	34526343	34519419	34519498
1568	"ENSG00000132017.11"	"DCAF15"	chr19	+	13960286	13960580	13960464	13960580	13959983	13960069
1578	"ENSG00000179218.15"	"CALR"	chr19	+	12943712	12944489	12944211	12944489	12943536	12943629
1581	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677107	12677211
1583	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677107	12677211
1587	"ENSG00000095059.17"	"DHPS"	chr19	-	12679800	12680030	12679800	12679922	12680149	12680325
1589	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12145257	12146224
1590	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1591	"ENSG00000267179.1"	"ENSG00000267179"	chr19	+	11977028	11977164	11977037	11977164	11961660	11961758
1592	"ENSG00000171291.9"	"ZNF439"	chr19	+	11866195	11866331	11866204	11866331	11849062	11849313
1593	"ENSG00000171295.13"	"ZNF440"	chr19	+	11830273	11830409	11830282	11830409	11827566	11827640
1602	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346142	11346262
1603	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
1607	"ENSG00000127616.22"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10977652	10977815
1616	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11047594	11047795
1617	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11056216	11056382
1622	"ENSG00000129351.18"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192
1625	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10637643	10637747	10637649	10637747	10637531	10637561
1633	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10358002	10358138
1634	"ENSG00000105397.16"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10361769	10361955
1636	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362214	10362077	10362181	10362548	10362657
1637	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10368531	10368741
1638	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10369756	10369877
1639	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378426
1653	"ENSG00000196605.7"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
1656	"ENSG00000174652.20"	"ZNF266"	chr19	-	9433667	9433786	9433667	9433783	9434064	9434235
1666	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8214365	8214481
1667	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457
1668	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251109	8251249	8241340	8241457
1669	"ENSG00000090661.13"	"CERS4"	chr19	+	8251075	8251249	8251109	8251249	8241340	8241457
1675	"ENSG00000076924.12"	"XAB2"	chr19	-	7620274	7620669	7620274	7620446	7620845	7621036
1676	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33455726	33455784
1677	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33460412	33460505
1678	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33465341	33465409
1679	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33468786	33468926
1740	"ENSG00000065717.16"	"TLE2"	chr19	-	3009541	3009702	3009541	3009577	3011021	3011160
1783	"ENSG00000118046.18"	"STK11"	chr19	+	1220372	1220717	1220580	1220717	1219323	1219413
1792	"ENSG00000099817.12"	"POLR2E"	chr19	-	1089471	1089573	1089471	1089551	1093903	1094078
1797	"ENSG00000011304.22"	"PTBP1"	chr19	+	804035	804438	804291	804438	803560	803636
1816	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003094	110003156
1817	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003114	110003178
1843	"ENSG00000197563.11"	"PIGN"	chr18	-	62148213	62148338	62148213	62148253	62157128	62157227
1864	"ENSG00000152242.11"	"ARK2N"	chr18	+	46215810	46216595	46216217	46216595	46174085	46174330
1866	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46097835	46098353
1867	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
1868	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
1883	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39297572	39299230	39297572	39298729	39388428	39388527
1887	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39535457	39535615
1895	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
1896	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36159957	36160015
1897	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36159957	36160015
1899	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
1900	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
1905	"ENSG00000186814.15"	"ZSCAN30"	chr18	-	35267475	35267682	35267475	35267679	35290083	35290232
1948	"ENSG00000101639.19"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1949	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13104983	13105079
1950	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1951	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1952	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1988	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1992	"ENSG00000158270.12"	"COLEC12"	chr18	-	333006	335230	333006	333143	346294	347341
1994	"ENSG00000079134.13"	"THOC1"	chr18	-	225088	225403	225088	225139	226800	226901
2004	"ENSG00000141580.16"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82625388	82625483
2009	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
2012	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
2013	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763
2014	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763
2015	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763
2017	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516
2026	"ENSG00000185624.16"	"P4HB"	chr17	-	81846428	81847072	81846428	81846629	81855141	81855279
2027	"ENSG00000185624.16"	"P4HB"	chr17	-	81846946	81847072	81846946	81847068	81855141	81855279
2050	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80223251	80223337	80223290	80223337	80222654	80222847
2051	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80236791	80237103	80236927	80237103	80225836	80225916
2057	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950575	79951449	79951597
2058	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950578	79951449	79951597
2064	"ENSG00000087157.19"	"PGS1"	chr17	+	78392475	78392665	78392513	78392665	78382663	78382785
2091	"ENSG00000184640.20"	"SEPTIN9"	chr17	+	77487423	77487552	77487481	77487552	77482143	77482335
2098	"ENSG00000129667.13"	"RHBDF2"	chr17	-	76487711	76487909	76487711	76487851	76500935	76501371
2100	"ENSG00000261408.7"	"TEN1-CDK3"	chr17	+	76002510	76003398	76003194	76003398	76002247	76002418
2116	"ENSG00000177728.17"	"TMEM94"	chr17	+	75485870	75486426	75486289	75486426	75485427	75485547
2130	"ENSG00000109065.12"	"NAT9"	chr17	-	74775621	74775852	74775621	74775707	74776270	74776361
2148	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248034	68248058
2149	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248057	68248086
2150	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248074	68248110
2151	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248076	68248162
2161	"ENSG00000256525.8"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64483389	64483506
2163	"ENSG00000256525.8"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64490795	64490969
2179	"ENSG00000266173.7"	"STRADA"	chr17	-	63706634	63706739	63706634	63706730	63710490	63710614
2182	"ENSG00000146872.19"	"TLK2"	chr17	+	62481120	62481206	62481123	62481206	62479443	62479613
2183	"ENSG00000146872.19"	"TLK2"	chr17	+	62578476	62580192	62580110	62580192	62576708	62576775
2188	"ENSG00000068097.16"	"HEATR6"	chr17	-	60048263	60048388	60048263	60048369	60050842	60050977
2189	"ENSG00000068097.16"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
2191	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
