ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
831	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15399410	15400793	15400864
834	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15401149	15401293	15403652	15403715
836	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15401149	15401293	15403657	15403715
848	"ENSG00000123143.13"	"PKN1"	chr19	+	14469340	14469988	14469340	14469517	14469911	14469988
981	"ENSG00000011304.22"	"PTBP1"	chr19	+	805012	807902	805012	805187	807868	807902
982	"ENSG00000099821.14"	"POLRMT"	chr19	-	617569	618586	617569	617655	618487	618586
1050	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	691276	690548	690631	691203	691276
1053	"ENSG00000079134.13"	"THOC1"	chr18	-	224923	225403	224923	224994	225336	225403
1066	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643
1068	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036308	82036720	82036763
1069	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763
1142	"ENSG00000167861.16"	"HID1"	chr17	-	74962964	74964632	74962964	74963081	74964482	74964632
1168	"ENSG00000136492.10"	"BRIP1"	chr17	-	61776400	61781005	61776400	61776562	61780839	61781005
1192	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50552180	50550997	50551190	50551968	50552180
1200	"ENSG00000005884.18"	"ITGA3"	chr17	+	50076583	50077447	50076583	50076681	50077378	50077447
1254	"ENSG00000131462.9"	"TUBG1"	chr17	+	42610422	42612506	42610422	42610590	42612426	42612506
1263	"ENSG00000131470.15"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573587	42574195	42574210
1275	"ENSG00000171346.16"	"KRT15"	chr17	-	41513745	41515692	41513745	41514120	41515471	41515692
1281	"ENSG00000125691.15"	"RPL23"	chr17	-	38850080	38852732	38850080	38850214	38852603	38852732
1297	"ENSG00000108671.11"	"PSMD11"	chr17	+	32479250	32480197	32479250	32479376	32480145	32480197
1424	"ENSG00000170037.14"	"CNTROB"	chr17	+	7948486	7949578	7948486	7948619	7949384	7949578
1499	"ENSG00000185324.22"	"CDK10"	chr16	+	89693273	89694232	89693273	89693326	89694172	89694232
1510	"ENSG00000167526.15"	"RPL13"	chr16	+	89561226	89561751	89561226	89561368	89561595	89561751
1535	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85807002	85804936	85805104	85806737	85807002
1571	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467966	70466881	70466954	70467885	70467966
1616	"ENSG00000150394.14"	"CDH8"	chr16	-	61647241	61654101	61647241	61647888	61653918	61654101
1624	"ENSG00000187193.9"	"MT1X"	chr16	+	56682469	56684196	56682469	56682568	56683957	56684196
1634	"ENSG00000125124.14"	"BBS2"	chr16	-	56498436	56501497	56498436	56498568	56501352	56501497
1729	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28836485	28835932	28836176	28836448	28836485
1733	"ENSG00000168488.19"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836176	28836747	28837237
1788	"ENSG00000100316.16"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208
1867	"ENSG00000167962.15"	"ZNF598"	chr16	-	2002520	2003728	2002520	2002732	2003615	2003728
1917	"ENSG00000007384.15"	"RHBDF1"	chr16	-	58973	59349	58973	59127	59298	59349
2018	"ENSG00000041357.16"	"PSMA4"	chr15	+	78540443	78542645	78540443	78540539	78542176	78542645
2048	"ENSG00000178761.15"	"FAM219B"	chr15	-	74899991	74902786	74899991	74900137	74902603	74902786
2104	"ENSG00000137845.15"	"ADAM10"	chr15	-	58610296	58611991	58610296	58610517	58611807	58611991
2119	"ENSG00000128951.14"	"DUT"	chr15	+	48341288	48342395	48341288	48341363	48342021	48342395
2156	"ENSG00000166887.16"	"VPS39"	chr15	-	42164357	42165816	42164357	42164486	42165717	42165816
2214	"ENSG00000224078.16"	"SNHG14"	chr15	+	25053827	25055230	25053827	25053967	25054969	25055230
2218	"ENSG00000224078.16"	"SNHG14"	chr15	+	25053827	25055230	25053827	25053967	25055078	25055230
2241	"ENSG00000140365.16"	"COMMD4"	chr15	+	75338984	75339878	75338984	75339104	75339701	75339878
2251	"ENSG00000213145.10"	"CRIP1"	chr14	+	105486316	105488388	105486316	105487299	105488330	105488388
2256	"ENSG00000187531.14"	"SIRT7"	chr17	-	81914293	81915512	81914293	81914530	81915439	81915512
2259	"ENSG00000075413.19"	"MARK3"	chr14	+	103465556	103466442	103465556	103465793	103466342	103466442
2365	"ENSG00000140043.12"	"PTGR2"	chr14	+	73876997	73880176	73876997	73877168	73880054	73880176
2419	"ENSG00000214900.14"	"LINC01588"	chr14	-	50005363	50007520	50005363	50005465	50005593	50007520
2439	"ENSG00000100906.12"	"NFKBIA"	chr14	-	35402770	35403798	35402770	35402859	35403689	35403798
2456	"ENSG00000129467.14"	"ADCY4"	chr14	-	24322065	24323454	24322065	24322224	24323343	24323454
2488	"ENSG00000092098.18"	"RNF31"	chr14	+	24149405	24151379	24149405	24149583	24150597	24151379
2489	"ENSG00000092098.18"	"RNF31"	chr14	+	24149405	24151379	24149405	24150448	24151130	24151379
2523	"ENSG00000100888.15"	"CHD8"	chr14	-	21394911	21395892	21394911	21395119	21395816	21395892
2540	"ENSG00000198805.13"	"PNP"	chr14	+	20474471	20475252	20474471	20474575	20475061	20475252
2635	"ENSG00000174032.17"	"SLC25A30"	chr13	-	45393315	45399078	45393315	45396015	45398939	45399078
2678	"ENSG00000064601.21"	"CTSA"	chr20	+	45894993	45898109	45894993	45895138	45896964	45898109
2709	"ENSG00000149925.22"	"ALDOA"	chr16	+	30067449	30068978	30067449	30067661	30068817	30068978
2733	"ENSG00000129460.17"	"NGDN"	chr14	+	23475170	23475778	23475170	23475308	23475725	23475778
2739	"ENSG00000129460.17"	"NGDN"	chr14	+	23476238	23477560	23476238	23476407	23477502	23477560
2758	"ENSG00000126581.13"	"BECN1"	chr17	-	42818543	42819609	42818543	42818680	42819547	42819609
2780	"ENSG00000278053.5"	"DDX52"	chr17	-	37619767	37621277	37619767	37619839	37621126	37621277
2781	"ENSG00000278053.5"	"DDX52"	chr17	-	37620872	37621520	37620872	37620948	37621397	37621520
2784	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428
2799	"ENSG00000092010.15"	"PSME1"	chr14	+	24136984	24137431	24136984	24137017	24137320	24137431
2899	"ENSG00000089195.15"	"TRMT6"	chr20	-	5941052	5942036	5941052	5941139	5941950	5942036
3007	"ENSG00000182199.11"	"SHMT2"	chr12	+	57232703	57233662	57232703	57232843	57233562	57233662
3042	"ENSG00000065357.20"	"DGKA"	chr12	+	55951622	55952431	55951622	55951783	55952340	55952431
3062	"ENSG00000288663.1"	"ENSG00000288663"	chr12	+	53303033	53306861	53303033	53303193	53306679	53306861
3072	"ENSG00000257337.10"	"TNS2-AS1"	chr12	-	53045599	53046061	53045599	53045653	53046007	53046061
3093	"ENSG00000110844.14"	"PRPF40B"	chr12	+	49631859	49632880	49631859	49631925	49632854	49632880
3097	"ENSG00000135451.13"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407
3103	"ENSG00000142534.7"	"RPS11"	chr19	+	49497193	49498046	49497193	49497282	49497519	49498046
3120	"ENSG00000103510.20"	"KAT8"	chr16	+	31130455	31131393	31130455	31130606	31131194	31131393
3121	"ENSG00000129317.15"	"PUS7L"	chr12	-	43754335	43755261	43754335	43754442	43755216	43755261
3155	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489922	49490474	49490576
3157	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489912	49490479	49490576
3160	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489922	49490778	49490864
3161	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490297	49490778	49490864
3164	"ENSG00000142541.18"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490864	49491424	49491547
3233	"ENSG00000182326.17"	"C1S"	chr12	+	7062474	7064392	7062474	7062682	7064266	7064392
3278	"ENSG00000131899.13"	"LLGL1"	chr17	+	18240577	18241999	18240577	18240873	18241884	18241999
3324	"ENSG00000304309.1"	"ENSG00000304309"	chr12	-	18372	18659	18372	18474	18601	18659
3341	"ENSG00000196323.14"	"ZBTB44"	chr11	-	130226676	130234273	130226676	130231715	130234155	130234273
3366	"ENSG00000109971.14"	"HSPA8"	chr11	-	123058251	123059261	123058251	123058484	123059058	123059261
3401	"ENSG00000160695.16"	"VPS11"	chr11	+	119078172	119078997	119078172	119078334	119078794	119078997
3471	"ENSG00000196954.14"	"CASP4"	chr11	-	104947082	104949777	104947082	104947192	104949542	104949777
3536	"ENSG00000162129.15"	"CLPB"	chr11	-	72294021	72295648	72294021	72294126	72294619	72295648
3629	"ENSG00000293413.2"	"ENSG00000293413"	chr20	-	35559340	35560638	35559340	35559627	35560539	35560638
3680	"ENSG00000133895.19"	"MEN1"	chr11	-	64806231	64807219	64806231	64806368	64807178	64807219
3706	"ENSG00000162236.13"	"STX5"	chr11	-	62824458	62825339	62824458	62824565	62825282	62825339
3855	"ENSG00000184014.9"	"DENND5A"	chr11	-	9141939	9143485	9141939	9142108	9143402	9143485
3862	"ENSG00000184014.9"	"DENND5A"	chr11	-	9144096	9147151	9144096	9145113	9147029	9147151
3867	"ENSG00000175390.15"	"EIF3F"	chr11	+	7994425	7995367	7994425	7994517	7995253	7995367
3873	"ENSG00000166340.18"	"TPP1"	chr11	-	6615441	6616859	6615441	6615562	6616314	6616859
3878	"ENSG00000166340.18"	"TPP1"	chr11	-	6616974	6617776	6616974	6617153	6617625	6617776
3891	"ENSG00000179532.13"	"DNHD1"	chr11	+	6497770	6498961	6497770	6497844	6498722	6498961
3894	"ENSG00000179532.13"	"DNHD1"	chr11	+	6565694	6566765	6565694	6565991	6566586	6566765
3896	"ENSG00000179532.13"	"DNHD1"	chr11	+	6570008	6571423	6570008	6570100	6570617	6571423
3898	"ENSG00000179532.13"	"DNHD1"	chr11	+	6570008	6572027	6570008	6570396	6571635	6572027
4013	"ENSG00000203780.12"	"FANK1"	chr10	+	126009053	126009592	126009053	126009131	126009372	126009592
4051	"ENSG00000141959.17"	"PFKL"	chr21	+	44324855	44326060	44324855	44324917	44325960	44326060
4095	"ENSG00000064687.13"	"ABCA7"	chr19	+	1041509	1042176	1041509	1041603	1042063	1042176
4097	"ENSG00000064687.13"	"ABCA7"	chr19	+	1056906	1058747	1056906	1057084	1058617	1058747
4098	"ENSG00000064687.13"	"ABCA7"	chr19	+	1056906	1058747	1056906	1057429	1058617	1058747
4269	"ENSG00000204351.13"	"SKIC2"	chr6	+	31967955	31968538	31967955	31968082	31968331	31968538
4271	"ENSG00000204351.13"	"SKIC2"	chr6	+	31967955	31968538	31967955	31968082	31968347	31968538
4371	"ENSG00000204435.15"	"CSNK2B"	chr6	+	31666820	31668654	31666820	31666903	31668538	31668654
4372	"ENSG00000204435.15"	"CSNK2B"	chr6	+	31668538	31669508	31668538	31668654	31669318	31669508
4407	"ENSG00000175054.16"	"ATR"	chr3	-	142465096	142468068	142465096	142465240	142467933	142468068
4434	"ENSG00000100225.18"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281
4453	"ENSG00000178163.8"	"ZNF518B"	chr4	-	10450886	10454988	10450886	10453022	10454804	10454988
4458	"ENSG00000251562.13"	"MALAT1"	chr11	+	65502289	65502995	65502289	65502393	65502647	65502995
4460	"ENSG00000251562.13"	"MALAT1"	chr11	+	65503116	65504206	65503116	65503120	65504132	65504206
4480	"ENSG00000082512.15"	"TRAF5"	chr1	+	211356366	211360779	211356366	211356468	211360701	211360779
4494	"ENSG00000168000.16"	"BSCL2"	chr11	-	62690786	62692797	62690786	62691141	62692662	62692797
4546	"ENSG00000213928.10"	"IRF9"	chr14	+	24164062	24166449	24164062	24164134	24166121	24166449
4551	"ENSG00000064703.13"	"DDX20"	chr1	+	111760705	111761284	111760705	111760848	111761225	111761284
4571	"ENSG00000221829.11"	"FANCG"	chr9	-	35073872	35075325	35073872	35074216	35075278	35075325
4572	"ENSG00000221829.11"	"FANCG"	chr9	-	35074370	35075325	35074370	35074462	35075278	35075325
4573	"ENSG00000221829.11"	"FANCG"	chr9	-	35074370	35075325	35074370	35074494	35075278	35075325
4579	"ENSG00000221829.11"	"FANCG"	chr9	-	35075464	35076583	35075464	35075754	35076431	35076583
4580	"ENSG00000221829.11"	"FANCG"	chr9	-	35075464	35076583	35075464	35075754	35076449	35076583
4595	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579682	28579981
4599	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579587	28580559	28580646
4602	"ENSG00000197989.16"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229
4652	"ENSG00000151967.19"	"SCHIP1"	chr3	+	159886206	159888943	159886206	159886324	159888819	159888943
4710	"ENSG00000177646.20"	"ACAD9"	chr3	+	128909343	128910813	128909343	128909421	128910740	128910813
4737	"ENSG00000092094.11"	"OSGEP"	chr14	-	20447614	20448171	20447614	20447690	20448105	20448171
4804	"ENSG00000149136.9"	"SSRP1"	chr11	-	57332624	57333540	57332624	57332855	57333434	57333540
4830	"ENSG00000149532.16"	"CPSF7"	chr11	-	61415665	61416519	61415665	61415784	61416363	61416519
4847	"ENSG00000128789.22"	"PSMG2"	chr18	+	12720509	12725706	12720509	12720683	12725438	12725706
4861	"ENSG00000130816.17"	"DNMT1"	chr19	-	10138438	10140909	10138438	10138605	10140780	10140909
4870	"ENSG00000135931.19"	"ARMC9"	chr2	+	231288659	231290019	231288659	231288721	231289904	231290019
4896	"ENSG00000122952.17"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56360292	56360383
4923	"ENSG00000138750.16"	"NUP54"	chr4	-	76130655	76132719	76130655	76130792	76132522	76132719
4948	"ENSG00000178467.18"	"P4HTM"	chr3	+	49004860	49005867	49004860	49005170	49005776	49005867
4949	"ENSG00000178467.18"	"P4HTM"	chr3	+	49002499	49006187	49002499	49002596	49006063	49006187
4965	"ENSG00000232956.11"	"SNHG15"	chr7	-	44983821	44986097	44983821	44984046	44985881	44986097
4990	"ENSG00000110330.10"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102349877	102350749
5099	"ENSG00000136450.13"	"SRSF1"	chr17	-	58004922	58005973	58004922	58005041	58005800	58005973
5123	"ENSG00000114786.16"	"ABHD14A-ACY1"	chr3	+	51986414	51987453	51986414	51987061	51987308	51987453
5203	"ENSG00000156983.17"	"BRPF1"	chr3	+	9742024	9742541	9742024	9742171	9742351	9742541
5251	"ENSG00000175455.16"	"CCDC14"	chr3	-	123955842	123956795	123955842	123955965	123956739	123956795
5252	"ENSG00000175455.16"	"CCDC14"	chr3	-	123955842	123956795	123955842	123956115	123956739	123956795
5277	"ENSG00000165525.18"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320
5286	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331589	15331992
5328	"ENSG00000105122.13"	"RASAL3"	chr19	-	15451623	15452815	15451623	15451938	15452657	15452815
5397	"ENSG00000173540.14"	"GMPPB"	chr3	-	49722595	49723302	49722595	49722754	49723253	49723302
5423	"ENSG00000145191.15"	"EIF2B5"	chr3	+	184143051	184144224	184143051	184143142	184144098	184144224
5497	"ENSG00000181135.16"	"ZNF707"	chr8	+	143691072	143692330	143691072	143691232	143692244	143692330
5510	"ENSG00000104957.14"	"YJU2B"	chr19	+	13758867	13759272	13758867	13759010	13759110	13759272
5534	"ENSG00000170581.15"	"STAT2"	chr12	-	56348528	56349509	56348528	56348623	56349344	56349509
5537	"ENSG00000170581.15"	"STAT2"	chr12	-	56348528	56349509	56348528	56348623	56349425	56349509
5538	"ENSG00000170581.15"	"STAT2"	chr12	-	56348751	56349509	56348751	56348804	56349425	56349509
5543	"ENSG00000170581.15"	"STAT2"	chr12	-	56349588	56350432	56349588	56349636	56350411	56350432
5602	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177230416	177233339	177230416	177232008	177233249	177233339
5712	"ENSG00000127837.10"	"AAMP"	chr2	-	218265578	218266587	218265578	218265682	218266442	218266587
5713	"ENSG00000127837.10"	"AAMP"	chr2	-	218265578	218266587	218265578	218265946	218266442	218266587
5736	"ENSG00000171793.17"	"CTPS1"	chr1	+	41009444	41012550	41009444	41009589	41011657	41012550
5759	"ENSG00000104679.12"	"R3HCC1"	chr8	+	23289865	23290469	23289865	23289925	23290334	23290469
5789	"ENSG00000255717.10"	"SNHG1"	chr11	-	62851987	62853833	62851987	62852681	62853800	62853833
5793	"ENSG00000255717.10"	"SNHG1"	chr11	-	62852810	62854064	62852810	62853115	62854017	62854064
5964	"ENSG00000113597.19"	"TRAPPC13"	chr5	+	65660698	65664384	65660698	65660897	65664233	65664384
5965	"ENSG00000113597.19"	"TRAPPC13"	chr5	+	65660698	65664384	65660698	65660897	65664236	65664384
5967	"ENSG00000143303.12"	"METTL25B"	chr1	+	156731990	156732473	156731990	156732115	156732365	156732473
5988	"ENSG00000053900.11"	"ANAPC4"	chr4	+	25413644	25414504	25413644	25413742	25414465	25414504
5989	"ENSG00000053900.11"	"ANAPC4"	chr4	+	25415465	25417739	25415465	25415540	25417615	25417739
6055	"ENSG00000188313.13"	"PLSCR1"	chr3	-	146521543	146522053	146521543	146521701	146521832	146522053
6065	"ENSG00000152952.14"	"PLOD2"	chr3	-	146076781	146079257	146076781	146077192	146079115	146079257
6074	"ENSG00000159377.11"	"PSMB4"	chr1	+	151400441	151401355	151400441	151400588	151401238	151401355
6154	"ENSG00000265241.8"	"RBM8A"	chr1	-	145926481	145927077	145926481	145926618	145927017	145927077
6161	"ENSG00000122566.23"	"HNRNPA2B1"	chr7	-	26191421	26192338	26191421	26191650	26192300	26192338
6162	"ENSG00000122566.23"	"HNRNPA2B1"	chr7	-	26189932	26192577	26189932	26190460	26192494	26192577
6180	"ENSG00000176444.20"	"CLK2"	chr1	-	155263949	155264550	155263949	155264040	155264467	155264550
6239	"ENSG00000102225.17"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703
6336	"ENSG00000115486.13"	"GGCX"	chr2	-	85554142	85559075	85554142	85554306	85558439	85559075
6410	"ENSG00000171824.14"	"EXOSC10"	chr1	-	11076841	11077651	11076841	11076948	11077600	11077651
6434	"ENSG00000143126.8"	"CELSR2"	chr1	+	109269932	109271039	109269932	109270133	109270926	109271039
6462	"ENSG00000228793.4"	"ENSG00000228793"	chr6	-	3653220	3654795	3653220	3653305	3653600	3654795
6465	"ENSG00000091483.8"	"FH"	chr1	-	241500436	241504245	241500436	241500590	241504041	241504245
6503	"ENSG00000162772.18"	"ATF3"	chr1	+	212615021	212615261	212615021	212615060	212615151	212615261
6597	"ENSG00000230091.7"	"TMEM254-AS1"	chr10	-	80055915	80056405	80055915	80056126	80056249	80056405
6653	"ENSG00000290831.2"	"NSUN5P2"	chr7	-	72948297	72948808	72948297	72948592	72948667	72948808
6660	"ENSG00000290831.2"	"NSUN5P2"	chr7	-	72948891	72949491	72948891	72948947	72949312	72949491
6727	"ENSG00000138668.20"	"HNRNPD"	chr4	-	82353828	82356895	82353828	82354154	82356795	82356895
6728	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244846603	244854503	244846603	244846706	244854317	244854503
6776	"ENSG00000114062.22"	"UBE3A"	chr15	-	25407066	25409207	25407066	25407137	25409087	25409207
6777	"ENSG00000114062.22"	"UBE3A"	chr15	-	25407066	25409207	25407066	25407212	25409087	25409207
6784	"ENSG00000185615.16"	"PDIA2"	chr16	+	284877	285703	284877	285015	285505	285703
6786	"ENSG00000141738.14"	"GRB7"	chr17	+	39742565	39743054	39742565	39742716	39742932	39743054
6790	"ENSG00000090621.15"	"PABPC4"	chr1	-	39560815	39562203	39560815	39561122	39562072	39562203
6795	"ENSG00000090621.15"	"PABPC4"	chr1	-	39562322	39564542	39562322	39562416	39564470	39564542
6924	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219504213	219505457	219505761
6930	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219506072	219505457	219505555	219505979	219506072
6951	"ENSG00000164889.16"	"SLC4A2"	chr7	+	151074038	151074841	151074038	151074099	151074674	151074841
6952	"ENSG00000164889.16"	"SLC4A2"	chr7	+	151074038	151074841	151074038	151074293	151074674	151074841
6988	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585485	31586709	31586755
7001	"ENSG00000162736.18"	"NCSTN"	chr1	+	160355654	160356347	160355654	160355757	160356259	160356347
7003	"ENSG00000162736.18"	"NCSTN"	chr1	+	160355862	160356754	160355862	160355958	160356599	160356754
7005	"ENSG00000162736.18"	"NCSTN"	chr1	+	160355862	160357253	160355862	160356347	160357040	160357253
7007	"ENSG00000162736.18"	"NCSTN"	chr1	+	160356259	160357253	160356259	160356347	160357128	160357253
7036	"ENSG00000168010.11"	"ATG16L2"	chr11	+	72822477	72824842	72822477	72823797	72824733	72824842
7038	"ENSG00000168010.11"	"ATG16L2"	chr11	+	72826517	72827293	72826517	72826589	72827187	72827293
7073	"ENSG00000146205.15"	"ANO7"	chr2	+	241223185	241223955	241223185	241223276	241223904	241223955
7118	"ENSG00000182173.14"	"TSEN54"	chr17	+	75521408	75523335	75521408	75521510	75523274	75523335
7159	"ENSG00000105426.20"	"PTPRS"	chr19	-	5218419	5219467	5218419	5218532	5219309	5219467
7169	"ENSG00000162191.14"	"UBXN1"	chr11	-	62677517	62677832	62677517	62677563	62677739	62677832
7195	"ENSG00000204713.11"	"TRIM27"	chr6	-	28903001	28908840	28903001	28904665	28908807	28908840
7292	"ENSG00000170144.23"	"HNRNPA3"	chr2	+	177215977	177216940	177215977	177216592	177216859	177216940
7390	"ENSG00000197958.13"	"RPL12"	chr9	-	127449609	127451405	127449609	127449708	127451049	127451405
7404	"ENSG00000291079.2"	"SDHAP3"	chr5	-	1628754	1629630	1628754	1628799	1629585	1629630
7433	"ENSG00000164610.10"	"RP9"	chr7	-	33097270	33100561	33097270	33097362	33100530	33100561
7458	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49706203	49706309
7480	"ENSG00000178038.17"	"ALS2CL"	chr3	-	46674565	46676402	46674565	46674739	46676244	46676402
7509	"ENSG00000131748.16"	"STARD3"	chr17	+	39659460	39660526	39659460	39659553	39660430	39660526
7544	"ENSG00000242136.2"	"ENSG00000242136"	chr2	+	9104278	9104586	9104278	9104321	9104406	9104586
7640	"ENSG00000140854.13"	"KATNB1"	chr16	+	57751939	57753267	57751939	57752055	57753076	57753267
7643	"ENSG00000108298.12"	"RPL19"	chr17	+	39202316	39203109	39202316	39202445	39202988	39203109
7701	"ENSG00000143624.14"	"INTS3"	chr1	+	153746956	153748755	153746956	153747070	153748688	153748755
7771	"ENSG00000038358.15"	"EDC4"	chr16	+	67877508	67878275	67877508	67877656	67878165	67878275
7796	"ENSG00000131788.16"	"PIAS3"	chr1	-	145856346	145857006	145856346	145856431	145856772	145857006
7842	"ENSG00000133460.20"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429
7852	"ENSG00000243708.11"	"PLA2G4B"	chr15	+	41841230	41841949	41841230	41841273	41841818	41841949
7859	"ENSG00000005448.17"	"WDR54"	chr2	+	74423318	74423982	74423318	74423385	74423854	74423982
7862	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64501143	64500548	64500882	64501056	64501143
7863	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64502069	64500548	64500773	64501260	64502069
7869	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64503098	64502161	64502223	64502925	64503098
7872	"ENSG00000108654.16"	"DDX5"	chr17	-	64503429	64504116	64503429	64503571	64503982	64504116
7880	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851
7889	"ENSG00000198830.13"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473527	26474084	26474135
7952	"ENSG00000100911.16"	"PSME2"	chr14	-	24144399	24145273	24144399	24144468	24145226	24145273
7953	"ENSG00000100911.16"	"PSME2"	chr14	-	24144399	24145273	24144399	24144468	24145242	24145273
7956	"ENSG00000100911.16"	"PSME2"	chr14	-	24145378	24146240	24145378	24145465	24146207	24146240
7969	"ENSG00000198837.10"	"DENND4B"	chr1	-	153930538	153931064	153930538	153930603	153930946	153931064
8000	"ENSG00000221838.12"	"AP4M1"	chr7	+	100101879	100102393	100101879	100101989	100102318	100102393
8097	"ENSG00000142687.19"	"KIAA0319L"	chr1	-	35442905	35444303	35442905	35443028	35444164	35444303
8100	"ENSG00000131844.17"	"MCCC2"	chr5	+	71641002	71642727	71641002	71641083	71642663	71642727
8144	"ENSG00000134815.20"	"DHX34"	chr19	+	47380815	47383247	47380815	47380992	47381979	47383247
8169	"ENSG00000142208.19"	"AKT1"	chr14	-	104793126	104794261	104793126	104793304	104794118	104794261
8192	"ENSG00000130414.13"	"NDUFA10"	chr2	-	240011616	240014860	240011616	240011660	240014738	240014860
