ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
55	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39088	39873	40028	55	15,17	5,2	11,6,4	2,3,1	298	149	0.898041821508	1.0	0.6,0.81	0.733,0.5,0.667	0.072
58	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39377	39115	39203	39873	40028	58	7,18	10,4	7,8,4	0,1,2	298	149	0.0138069315143	0.17165793103048846	0.259,0.692	1.0,0.8,0.5	-0.291
63	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40055	39873	40028	40641	40872	63	2,2	16,13	1,2,1	34,23,22	176	149	0.177090815942	0.7771368130334575	0.096,0.115	0.024,0.069,0.037	0.062
64	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40872	39873	40028	45542	45769	64	28,25	0,0	24,17,25	0,2,0	298	149	1	1.0	1.0,1.0	1.0,0.81,1.0	0.063
67	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	46851	48142	46851	48131	95173	95232	67	37,29	0,0	60,53,18	2,0,0	160	149	1	1.0	1.0,1.0	0.965,1.0,1.0	0.012
71	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	95173	95232	95173	95220	96644	96885	71	10,5	0,0	9,9,4	2,0,0	161	149	1	1.0	1.0,1.0	0.806,1.0,1.0	0.065
81	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140386	140516	140424	140516	137925	138140	81	0,0	2,1	1,0,1	2,2,2	187	149	1	1.0	0.0,0.0	0.285,0.0,0.285	-0.19
82	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140413	140516	140424	140516	137925	138140	82	4,1	2,1	18,9,17	2,2,2	160	149	0.29581704821	1.0	0.651,0.482	0.893,0.807,0.888	-0.296
85	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140368	140516	140424	140516	137960	138140	85	0,0	2,1	1,0,1	2,2,2	205	149	1	1.0	0.0,0.0	0.267,0.0,0.267	-0.178
86	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140390	140516	140424	140516	137975	138140	86	0,0	2,1	1,0,1	2,2,2	183	149	1	1.0	0.0,0.0	0.289,0.0,0.289	-0.193
87	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	142124	142240	142142	142240	140413	140516	87	0,0	8,7	0,2,0	21,22,20	167	149	1	1.0	0.0,0.0	0.0,0.075,0.0	-0.025
90	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143413	143629	143416	143629	142142	142240	90	0,1	1,6	0,0,0	1,0,2	152	149	1	1.0	0.0,0.14	0.0,NA,0.0	0.07
96	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148037	149494	149088	149494	142142	142240	96	3,2	1,2	9,4,1	4,0,1	298	149	0.370405519777	1.0	0.6,0.333	0.529,1.0,0.333	-0.154
97	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148867	149492	149088	149492	142142	142240	97	3,2	1,2	9,4,1	4,0,1	298	149	0.370405519777	1.0	0.6,0.333	0.529,1.0,0.333	-0.154
100	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149031	149164	149088	149164	142142	142240	100	3,2	1,2	9,4,1	4,0,1	206	149	0.426895649009	1.0	0.685,0.42	0.619,1.0,0.42	-0.127
102	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149060	149494	149088	149494	142142	142240	102	3,1	1,2	6,3,1	4,0,1	177	149	0.475766880991	1.0	0.716,0.296	0.558,1.0,0.457	-0.166
103	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149071	149494	149088	149494	142142	142240	103	3,1	1,2	5,3,1	4,0,1	166	149	0.555733328509	1.0	0.729,0.31	0.529,1.0,0.473	-0.148
117	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84143	84250	84143	84239	86517	86641	117	0,4	1,0	4,0,2	1,2,0	160	149	0.361495816141	1.0	0.0,1.0	0.788,0.0,1.0	-0.096
155	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558650	154558534	154558650	154556164	154556376	155	14,3	7,1	15,6,10	3,7,6	152	149	0.753623304466	1.0	0.662,0.746	0.831,0.457,0.62	0.068
156	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507810	154507861	154508288	154508347	156	3,2	19,15	16,13,7	38,35,28	170	149	0.0278146283179	0.2644677473482059	0.122,0.105	0.27,0.246,0.18	-0.118
157	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508652	154508473	154508597	154511847	154511871	157	2,0	94,83	8,7,7	114,103,78	204	149	0.000495919040865	0.018666199876566394	0.015,0.0	0.049,0.047,0.062	-0.045
158	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508597	154511847	154511871	158	5,11	94,83	30,23,11	114,103,78	298	149	0.00178913214074	0.04475683182142752	0.026,0.062	0.116,0.1,0.066	-0.05
159	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508652	154511847	154511871	159	7,14	2,0	36,26,10	8,7,4	298	149	0.0268232141047	0.2584568545387667	0.636,1.0	0.692,0.65,0.556	0.185
160	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154512313	154512411	154512822	154512936	160	2,2	56,29	3,7,3	53,49,24	169	149	0.100085956973	0.5582244690083727	0.031,0.057	0.048,0.112,0.099	-0.042
161	"ENSG00000203879.12"	"GDI1"	chrX	+	154438475	154438630	154438522	154438630	154437153	154437299	161	0,0	341,222	3,0,4	455,329,272	196	149	1	1.0	0.0,0.0	0.005,0.0,0.011	-0.005
162	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154350908	154351041	154351883	154352021	162	1328,1066	0,0	2455,2063,1638	0,0,1	298	149	1	1.0	1.0,1.0	1.0,1.0,0.999	0.0
163	"ENSG00000196924.19"	"FLNA"	chrX	-	154353000	154353221	154353000	154353204	154353295	154353457	163	6,3	996,553	7,6,7	1578,1369,1342	166	149	1	1.0	0.005,0.005	0.004,0.004,0.005	0.001
164	"ENSG00000196924.19"	"FLNA"	chrX	-	154365135	154365259	154365135	154365257	154365348	154365486	164	807,519	0,0	1504,1135,942	2,3,0	151	149	1	1.0	1.0,1.0	0.999,0.997,1.0	0.001
165	"ENSG00000102030.16"	"NAA10"	chrX	-	153930762	153931981	153930762	153930847	153932070	153932115	165	20,18	939,718	61,37,32	1124,933,660	298	149	0.000220366296017	0.011256105408645087	0.011,0.012	0.026,0.019,0.024	-0.012
167	"ENSG00000262919.8"	"CCNQ"	chrX	-	153587931	153588454	153587931	153588394	153592505	153592733	167	66,57	34,19	88,86,77	40,41,31	209	149	0.841746245419	1.0	0.581,0.681	0.611,0.599,0.639	0.015
168	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920706	152920748	152920709	152920748	152918982	152919081	168	4,13	0,0	7,11,11	4,0,0	152	149	0.21539355666	0.859539258444811	1.0,1.0	0.632,1.0,1.0	0.123
169	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920706	152920748	152920709	152920748	152920327	152920411	169	150,92	94,43	95,68,56	50,34,35	152	149	0.879342445528	1.0	0.61,0.677	0.651,0.662,0.611	0.002
174	"ENSG00000197620.11"	"EOLA1"	chrX	+	149545601	149545883	149545767	149545883	149545367	149545500	174	232,147	4,0	296,267,180	5,3,1	298	149	0.660197707184	1.0	0.967,1.0	0.967,0.978,0.989	0.006
175	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149536173	149536255	149536173	149536213	149538114	149538172	175	12,5	6,2	22,18,16	0,4,2	191	149	0.00877301635501	0.12794855990799445	0.609,0.661	1.0,0.778,0.862	-0.245
182	"ENSG00000147257.16"	"GPC3"	chrX	-	133692368	133692514	133692368	133692494	133699894	133700028	182	0,1	40,23	0,0,0	17,12,12	169	149	1	1.0	0.0,0.037	0.0,0.0,0.0	0.018
186	"ENSG00000125676.20"	"THOC2"	chrX	-	123600568	123603748	123600568	123601338	123610917	123610963	186	115,75	40,57	191,159,109	47,71,31	298	149	0.0970422888999	0.5479272065288956	0.59,0.397	0.67,0.528,0.637	-0.118
187	"ENSG00000125676.20"	"THOC2"	chrX	-	123610917	123610963	123610917	123610957	123611439	123611516	187	115,90	24,23	207,181,105	42,29,19	155	149	0.312480996857	1.0	0.822,0.79	0.826,0.857,0.842	-0.036
188	"ENSG00000125676.20"	"THOC2"	chrX	-	123619400	123619517	123619400	123619436	123620092	123620205	188	29,29	2,7	63,41,27	6,2,2	230	149	0.201629065831	0.8324574966434583	0.904,0.729	0.872,0.93,0.897	-0.083
189	"ENSG00000125676.20"	"THOC2"	chrX	-	123619400	123619517	123619400	123619436	123620906	123620965	189	55,44	216,115	105,73,51	237,218,174	230	149	0.285227674551	0.9999121728181327	0.142,0.199	0.223,0.178,0.16	-0.017
190	"ENSG00000125676.20"	"THOC2"	chrX	-	123696720	123696842	123696720	123696835	123697680	123697751	190	111,58	0,0	150,108,86	2,0,1	156	149	1	1.0	1.0,1.0	0.986,1.0,0.988	0.009
191	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682294	111682235	111682294	111681197	111681424	191	51,46	4,2	69,80,32	3,2,2	253	149	0.395382755505	1.0	0.882,0.931	0.931,0.959,0.904	-0.025
197	"ENSG00000147234.11"	"FRMPD3"	chrX	+	107560726	107560853	107560772	107560853	107560256	107560393	197	17,7	2,0	25,14,17	4,3,0	195	149	0.148190522519	0.7043598173897551	0.867,1.0	0.827,0.781,1.0	0.064
198	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103684680	103684729	198	145,112	123,60	130,96,75	97,72,56	169	149	0.672593040389	1.0	0.51,0.622	0.542,0.54,0.541	0.025
199	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729	199	423,321	123,60	364,280,233	97,72,56	200	149	0.690728679977	1.0	0.719,0.799	0.737,0.743,0.756	0.014
200	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103684680	103684729	200	286,215	8,6	248,190,165	14,6,7	180	149	0.168895614373	0.7558319629357317	0.967,0.967	0.936,0.963,0.951	0.017
201	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103685170	103685260	201	200,150	788,611	159,145,110	888,686,497	169	149	0.0788863311226	0.4900054798576885	0.183,0.178	0.136,0.157,0.163	0.028
202	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260	202	946,743	788,611	854,686,510	888,686,497	200	149	0.0594512985839	0.4179860185969204	0.472,0.475	0.417,0.427,0.433	0.048
203	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103685170	103685260	203	809,637	63,44	738,596,442	43,55,42	180	149	0.664409859198	1.0	0.914,0.923	0.934,0.9,0.897	0.008
204	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585969	103586291	103586218	103586291	103585562	103585624	204	13,10	682,530	41,34,22	718,586,433	298	149	3.80859866422e-06	0.0005652166287900546	0.009,0.009	0.028,0.028,0.025	-0.018
205	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103586218	103586291	103585614	103585683	205	15,10	27,10	41,35,22	35,18,5	298	149	0.00952723979112	0.1355286883239376	0.217,0.333	0.369,0.493,0.688	-0.242
213	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101895813	101895882	101895813	101895879	101897867	101898042	213	2,4	0,3	4,5,5	4,3,4	152	149	0.233375217742	0.8980121377864906	1.0,0.567	0.495,0.62,0.551	0.228
214	"ENSG00000184867.14"	"ARMCX2"	chrX	-	101658460	101658569	101658460	101658525	101659075	101659136	214	0,0	2,0	3,0,2	0,0,0	193	149	1	1.0	0.0,NA	1.0,NA,1.0	-1.0
216	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101486025	101486092	101445997	101446044	216	11,8	2,0	11,3,3	2,0,0	152	149	0.717788552409	1.0	0.844,1.0	0.844,1.0,1.0	-0.026
217	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101488007	101488099	101488043	101488099	101487607	101487691	217	0,5	17,8	5,4,2	19,15,8	185	149	0.662695383705	1.0	0.0,0.335	0.175,0.177,0.168	-0.006
218	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101509358	101509427	101509363	101509427	101504936	101505355	218	5,8	2,2	17,14,2	0,4,0	154	149	0.183158508367	0.7914673165898466	0.708,0.795	1.0,0.772,1.0	-0.172
221	"ENSG00000165194.15"	"PCDH19"	chrX	-	100341902	100342075	100341902	100342072	100350645	100350704	221	25,15	3,2	7,3,3	4,2,1	152	149	0.06415933531	0.4346037964719656	0.891,0.88	0.632,0.595,0.746	0.228
245	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118729	81118780	81118729	81118759	81119787	81119817	245	1,3	108,88	5,0,0	60,58,67	170	149	0.987463479772	1.0	0.008,0.029	0.068,0.0,0.0	-0.004
246	"ENSG00000225470.10"	"JPX"	chrX	+	73962730	73962801	73962734	73962801	73944583	73944662	246	3,3	0,0	5,3,4	4,2,1	153	149	4.98850027147e-05	0.0036280602636611613	1.0,1.0	0.549,0.594,0.796	0.354
247	"ENSG00000225470.10"	"JPX"	chrX	+	73994839	73994961	73994845	73994961	73944583	73944662	247	66,51	1,0	70,65,53	0,0,0	155	149	1	1.0	0.984,1.0	1.0,1.0,1.0	-0.008
250	"ENSG00000225470.10"	"JPX"	chrX	+	73962730	73962801	73962734	73962801	73946998	73947374	250	2,0	2,0	2,2,0	0,4,1	153	149	1	1.0	0.493,NA	1.0,0.327,0.0	0.051
252	"ENSG00000225470.10"	"JPX"	chrX	+	73997040	73997166	73997043	73997166	73994839	73994961	252	0,3	0,0	2,1,2	3,1,0	152	149	1	1.0	NA,1.0	0.395,0.495,1.0	0.37
253	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998953	74000496	73994839	73994961	253	59,56	2,0	99,72,44	0,0,0	298	149	0.34478450779	1.0	0.937,1.0	1.0,1.0,1.0	-0.031
254	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73999354	74000496	73994839	73994961	254	153,115	0,1	237,159,104	2,1,2	298	149	0.54715848291	1.0	1.0,0.983	0.983,0.988,0.963	0.013
256	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73999354	73999669	73994839	73994961	256	99,60	0,1	139,91,64	2,1,2	298	149	0.628960659744	1.0	1.0,0.968	0.972,0.978,0.941	0.02
260	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	74000205	73999608	74000205	73998767	73998844	260	172,152	0,2	261,163,149	0,3,0	298	149	1	1.0	1.0,0.974	1.0,0.964,1.0	-0.001
261	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	261	155,127	1,1	246,152,110	2,5,5	298	149	0.022962871184	0.23615596322310448	0.987,0.984	0.984,0.938,0.917	0.039
263	"ENSG00000230590.13"	"FTX"	chrX	-	74202650	74203953	74202650	74203909	74274341	74274410	263	10,10	2,1	12,17,4	2,9,1	193	149	0.115825148	0.6066073862006715	0.794,0.885	0.822,0.593,0.755	0.116
264	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274410	74274341	74274371	74280393	74280494	264	10,9	2,0	16,11,15	0,1,0	188	149	0.909131855381	1.0	0.798,1.0	1.0,0.897,1.0	-0.067
265	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	265	1,7	2,0	3,4,8	0,1,0	235	149	0.23800171207	0.9081774850426478	0.241,1.0	1.0,0.717,1.0	-0.285
266	"ENSG00000230590.13"	"FTX"	chrX	-	74274341	74274457	74274341	74274410	74280393	74280494	266	0,0	9,2	1,0,0	14,7,7	196	149	1	1.0	0.0,0.0	0.052,0.0,0.0	-0.017
271	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72351732	72351838	271	9,6	67,65	7,5,4	52,51,43	298	149	0.847194177763	1.0	0.063,0.044	0.063,0.047,0.044	0.002
272	"ENSG00000147099.21"	"HDAC8"	chrX	-	72330690	72330876	72330690	72330768	72351732	72351838	272	4,3	4,4	8,2,4	1,1,0	257	149	6.16084155037e-05	0.004337074481164317	0.367,0.303	0.823,0.537,1.0	-0.452
273	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462098	72462003	72462095	72464558	72464731	273	78,41	0,2	63,48,45	1,1,3	152	149	0.569598554811	1.0	1.0,0.953	0.984,0.979,0.936	0.01
274	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462102	72462003	72462095	72464558	72464731	274	5,2	0,2	0,1,0	1,1,3	156	149	2.32331671879e-06	0.0004324519356907081	1.0,0.489	0.0,0.489,0.0	0.581
275	"ENSG00000147099.21"	"HDAC8"	chrX	-	72462003	72462102	72462003	72462098	72464558	72464731	275	3,2	76,41	0,0,0	63,47,45	153	149	0.212669399065	0.8542557939033759	0.037,0.045	0.0,0.0,0.0	0.041
276	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72490928	72491000	72495155	72495268	276	56,48	1,0	59,57,43	0,0,4	155	149	0.675156935594	1.0	0.982,1.0	1.0,1.0,0.912	0.02
282	"ENSG00000147162.15"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533100	71533336	282	446,340	37,20	719,607,364	45,35,27	179	149	0.547553949399	1.0	0.909,0.934	0.93,0.935,0.918	-0.006
283	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	283	420,292	4,0	597,545,408	2,0,1	298	149	1	1.0	0.981,1.0	0.993,1.0,0.995	-0.006
292	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427072	63426557	63426996	63432363	63432491	292	48,41	21,31	62,69,45	49,32,22	225	149	0.980599202171	1.0	0.602,0.467	0.456,0.588,0.575	-0.005
293	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427259	63426557	63426996	63432363	63432491	293	111,82	21,31	133,118,89	49,32,22	298	149	0.696349275864	1.0	0.725,0.569	0.576,0.648,0.669	0.016
294	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	294	177,149	21,31	215,176,143	49,32,22	298	149	0.406799977641	1.0	0.808,0.706	0.687,0.733,0.765	0.029
295	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63427259	63426557	63427072	63432363	63432491	295	131,93	0,1	185,128,94	1,3,1	298	149	0.486824179118	1.0	1.0,0.979	0.989,0.955,0.979	0.015
296	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63427072	63432363	63432491	296	197,160	0,1	267,186,148	1,3,1	298	149	0.778684718889	1.0	1.0,0.988	0.993,0.969,0.987	0.011
297	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426557	63428981	63426557	63427259	63432363	63432491	297	206,174	2,1	240,209,154	0,0,1	298	149	0.752046241179	1.0	0.981,0.989	1.0,1.0,0.987	-0.011
298	"ENSG00000235437.11"	"LINC01278"	chrX	-	63426581	63430965	63426581	63427874	63432363	63432491	298	103,104	2,0	154,124,111	2,0,0	298	149	1	1.0	0.963,1.0	0.975,1.0,1.0	-0.01
301	"ENSG00000226310.3"	"ENSG00000226310"	chrX	+	57219394	57219481	57219399	57219481	57214447	57214569	301	2,4	0,0	0,4,3	1,0,1	154	149	1	1.0	1.0,1.0	0.0,1.0,0.744	0.419
308	"ENSG00000086758.17"	"HUWE1"	chrX	-	53575642	53575788	53575642	53575785	53576899	53577067	308	287,166	136,65	288,234,159	89,69,55	152	149	0.0229934133406	0.23615596322310448	0.674,0.715	0.76,0.769,0.739	-0.061
310	"ENSG00000126012.14"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	310	326,247	87,58	513,431,256	172,105,73	152	149	0.336646407647	1.0	0.786,0.807	0.745,0.801,0.775	0.023
315	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	315	96,54	0,1	118,133,97	1,0,4	199	149	0.587424665354	1.0	1.0,0.976	0.989,1.0,0.948	0.009
316	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164862	49165090	49164907	49165090	49164706	49164789	316	4,3	2,5	15,11,15	7,0,1	194	149	0.0125738461734	0.16302949076302103	0.606,0.315	0.622,1.0,0.92	-0.387
317	"ENSG00000269313.6"	"MAGIX"	chrX	+	49166073	49166632	49166088	49166632	49165189	49165361	317	3,0	18,3	11,3,9	12,12,20	164	149	0.0102882501522	0.14265853935790454	0.132,0.0	0.454,0.185,0.29	-0.244
318	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48975309	48975154	48975291	48976017	48976111	318	223,169	23,8	317,245,208	20,8,10	167	149	0.083079002999	0.504631421977333	0.896,0.95	0.934,0.965,0.949	-0.026
319	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48975613	48975154	48975291	48976017	48976111	319	53,23	23,8	91,71,70	20,8,10	298	149	0.00208803539832	0.04987519597639796	0.535,0.59	0.695,0.816,0.778	-0.2
320	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48975613	48975154	48975309	48976017	48976111	320	29,11	195,156	58,48,54	281,221,187	298	149	0.000238751163252	0.012027363646025064	0.069,0.034	0.094,0.098,0.126	-0.054
323	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48981595	48981691	48981595	48981685	48981794	48981872	323	229,148	0,0	343,244,221	1,0,1	155	149	1	1.0	1.0,1.0	0.997,1.0,0.995	0.003
330	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48982978	48983141	48982978	48983092	48983227	48983440	330	3,2	257,208	6,3,6	387,336,282	198	149	1	1.0	0.009,0.007	0.012,0.007,0.016	-0.004
331	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48983227	48983440	48983227	48983438	48983774	48983870	331	333,220	0,0	412,334,250	0,1,0	151	149	1	1.0	1.0,1.0	1.0,0.997,1.0	0.001
332	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48983227	48983470	48983227	48983438	48983774	48983870	332	8,11	0,0	10,10,9	0,1,0	181	149	1	1.0	1.0,1.0	1.0,0.892,1.0	0.036
333	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48983227	48983470	48983227	48983440	48983774	48983870	333	1,5	326,214	6,7,5	408,331,246	179	149	0.468378012669	1.0	0.003,0.019	0.012,0.017,0.017	-0.004
335	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990925	48991239	48990925	48991110	48993427	48993578	335	8,4	154,79	11,11,8	239,203,181	278	149	0.873387065876	1.0	0.027,0.026	0.024,0.028,0.023	0.001
336	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990925	48991110	48990925	48991102	48993427	48994207	336	157,84	0,0	242,207,185	0,0,1	157	149	1	1.0	1.0,1.0	1.0,1.0,0.994	0.002
338	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48998153	48998207	48998153	48998180	48999237	48999299	338	1,2	284,160	5,1,2	324,274,205	176	149	1	1.0	0.003,0.01	0.013,0.003,0.008	-0.001
340	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49000565	49000685	49000565	49000665	49000860	49002247	340	3,2	0,0	9,4,1	0,0,2	169	149	0.558964558939	1.0	1.0,1.0	1.0,1.0,0.306	0.231
341	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49000565	49000689	49000565	49000685	49002187	49002262	341	0,0	6,3	1,0,0	9,7,3	153	149	1	1.0	0.0,0.0	0.098,0.0,0.0	-0.033
342	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48895351	48895501	48895351	48895454	48896758	48896858	342	155,135	18,17	128,112,60	15,16,8	196	149	0.828542767689	1.0	0.867,0.858	0.866,0.842,0.851	0.009
343	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895454	48896758	48896858	343	53,48	18,17	55,45,28	15,16,8	298	149	0.634226457209	1.0	0.596,0.585	0.647,0.584,0.636	-0.032
