ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
255	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48989834	48989866	48989971	48990003	48989610	48989710	48990684	48990732
260	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48999237	48999299	48990925	48991110	48999437	48999504
264	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481631	48481715	48482402	48482506	48481425	48481528	48482596	48482794
265	"ENSG00000130985.17"	"UBA1"	chrX	+	47203540	47203696	47206077	47206113	47203133	47203214	47206247	47206664
266	"ENSG00000130985.17"	"UBA1"	chrX	+	47211035	47211225	47212423	47212512	47210841	47210916	47212770	47212863
267	"ENSG00000102221.14"	"JADE3"	chrX	+	47027891	47028103	47033620	47033788	47024723	47024914	47038948	47039065
271	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000
272	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472
275	"ENSG00000124486.15"	"USP9X"	chrX	+	41136803	41137022	41140655	41140771	41134724	41134837	41140965	41141217
276	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152932	41153081	41148368	41148575	41162789	41162877
277	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152947	41153081	41148368	41148575	41162789	41162877
278	"ENSG00000124486.15"	"USP9X"	chrX	+	41152932	41153081	41162789	41162877	41150920	41151057	41165871	41166214
279	"ENSG00000124486.15"	"USP9X"	chrX	+	41152947	41153081	41162789	41162877	41150920	41151057	41165871	41166214
280	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223327	41218371	41218597	41224741	41224962
281	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223402	41218371	41218597	41224741	41224962
283	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024
285	"ENSG00000156313.15"	"RPGR"	chrX	-	38322852	38322945	38323398	38323524	38321026	38321089	38327339	38327515
286	"ENSG00000147041.12"	"SYTL5"	chrX	+	38033533	38034008	38054212	38054422	38006552	38006668	38072046	38072162
288	"ENSG00000198814.14"	"GK"	chrX	+	30724100	30724181	30727465	30727552	30720851	30720995	30728731	30730608
289	"ENSG00000101868.13"	"POLA1"	chrX	+	24888005	24888122	24930452	24930549	24843545	24843677	24995804	24996954
290	"ENSG00000184831.14"	"APOO"	chrX	-	23840312	23840377	23856301	23856382	23833352	23833612	23858641	23858733
291	"ENSG00000184831.14"	"APOO"	chrX	-	23858641	23858733	23868592	23868688	23856301	23856382	23874402	23874457
292	"ENSG00000184831.14"	"APOO"	chrX	-	23858641	23858733	23868592	23868688	23856301	23856382	23878914	23879007
293	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23874402	23874457	23858641	23858733	23878914	23879034
295	"ENSG00000012174.12"	"MBTPS2"	chrX	+	21869497	21869678	21878041	21878136	21868466	21868585	21878496	21878692
297	"ENSG00000044446.12"	"PHKA2"	chrX	-	18918680	18918854	18920031	18920201	18910871	18910960	18924055	18924134
298	"ENSG00000044446.12"	"PHKA2"	chrX	-	18929227	18929306	18931640	18931748	18926452	18926587	18936054	18936150
299	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826
300	"ENSG00000102098.19"	"SCML2"	chrX	-	18247768	18247882	18256847	18257030	18246576	18246828	18258043	18258247
303	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852748	16852875	16852045	16852122	16853681	16853842
304	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16857593	16857709
305	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16853681	16853842	16852045	16852122	16857593	16857709
306	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16853681	16853842	16852045	16852122	16857593	16857602
307	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16862954	16863100	16857593	16857709	16869075	16869220
308	"ENSG00000102054.18"	"RBBP7"	chrX	-	16862954	16863100	16869075	16869220	16858675	16858849	16870037	16870362
309	"ENSG00000169895.6"	"SYAP1"	chrX	+	16735226	16735345	16741715	16741789	16719611	16719899	16743700	16743840
310	"ENSG00000169895.6"	"SYAP1"	chrX	+	16736165	16736232	16741715	16741789	16735226	16735345	16743700	16743840
311	"ENSG00000169895.6"	"SYAP1"	chrX	+	16754944	16755093	16756662	16756721	16743700	16743840	16757161	16757309
312	"ENSG00000169895.6"	"SYAP1"	chrX	+	16756662	16756721	16757161	16757309	16754944	16755093	16760231	16765340
314	"ENSG00000087842.11"	"PIR"	chrX	-	15407505	15407550	15425905	15425990	15397448	15397531	15455847	15456054
315	"ENSG00000130150.12"	"MOSPD2"	chrX	+	14892722	14892878	14902965	14903004	14873688	14873758	14908859	14908984
318	"ENSG00000046651.16"	"OFD1"	chrX	+	13739001	13739032	13744414	13744519	13738845	13738914	13746318	13746455
319	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13753367	13753441	13749426	13749533	13756577	13756767
320	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224
321	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419623	154413481	154413567	154419704	154419746
322	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419545	154419623	154413481	154413567	154419704	154419746
323	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419623	154413481	154413567	154420031	154420094
324	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419746	154413481	154413567	154420031	154420094
325	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419623	154419704	154419746	154414100	154414190	154420031	154420094
326	"ENSG00000101825.8"	"MXRA5"	chrX	-	3317102	3318003	3320007	3324975	3308564	3311624	3330017	3330408
328	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769454	50769552	50775771	50775851	50769040	50769124	50776669	50776749
338	"ENSG00000205560.14"	"CPT1B"	chr22	-	50576535	50576637	50576856	50577034	50576197	50576335	50577323	50577463
339	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
340	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50406688	50406875	50372019	50372150	50414551	50414689
341	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248365	50248472	50249102	50249454	50248224	50248292	50249634	50249703
342	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248661	50248751	50248830	50248890	50248365	50248472	50249102	50249454
343	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248661	50248751	50249102	50249454	50248365	50248472	50249634	50249703
344	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50257081	50257193	50256598	50256646	50258242	50258301
345	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256934	50256964	50257081	50257193	50256598	50256646	50258242	50258301
346	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248365	50248472	50248661	50248751	50248224	50248292	50248830	50248890
347	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248365	50248472	50249102	50249168	50248224	50248292	50249327	50249454
348	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248661	50248751	50248830	50248859	50248365	50248472	50249102	50249168
349	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248661	50248751	50249327	50249454	50248365	50248472	50249634	50249703
350	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248661	50248751	50249327	50249516	50248365	50248472	50249634	50249703
351	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248859	50249102	50249168	50248661	50248751	50249327	50249454
352	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248890	50249102	50249168	50248661	50248751	50249327	50249454
353	"ENSG00000100429.18"	"HDAC10"	chr22	-	50250062	50250160	50250426	50250523	50249859	50249964	50250770	50250905
354	"ENSG00000125351.14"	"UPF3B"	chrX	-	119841734	119841778	119843190	119843301	119841075	119841258	119845197	119845254
355	"ENSG00000125351.14"	"UPF3B"	chrX	-	119843190	119843301	119845197	119845296	119841734	119841778	119851494	119851601
356	"ENSG00000125351.14"	"UPF3B"	chrX	-	119845197	119845296	119851494	119851601	119843190	119843301	119851766	119851873
359	"ENSG00000100416.15"	"TRMU"	chr22	+	46343261	46343368	46346421	46346544	46337778	46337944	46350290	46350463
360	"ENSG00000077942.19"	"FBLN1"	chr22	+	45531264	45531324	45533062	45533164	45527846	45528009	45533760	45533898
361	"ENSG00000077935.17"	"SMC1B"	chr22	-	45349727	45349797	45352450	45352602	45345458	45345569	45353977	45354132
362	"ENSG00000077935.17"	"SMC1B"	chr22	-	45353977	45354132	45354958	45355115	45345458	45345569	45358696	45358795
363	"ENSG00000077935.17"	"SMC1B"	chr22	-	45386866	45387046	45389711	45389897	45383466	45383613	45393633	45393841
364	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44802076	44802164	44808306	44808438	44786456	44786606	44814671	44814758
365	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44808306	44808438	44814671	44814758	44786456	44786606	44822370	44822469
366	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44808306	44808438	44814671	44814758	44801819	44802164	44822370	44822469
368	"ENSG00000241484.10"	"ARHGAP8"	chr22	+	44847972	44848050	44848931	44849060	44845268	44845342	44862274	44862788
369	"ENSG00000186654.22"	"PRR5"	chr22	+	44731729	44731821	44732250	44732391	44726576	44726634	44735026	44735162
370	"ENSG00000186654.22"	"PRR5"	chr22	+	44731734	44731821	44732250	44732391	44726576	44726634	44735026	44735162
371	"ENSG00000186654.22"	"PRR5"	chr22	+	44731734	44731821	44732250	44732391	44726576	44726634	44736771	44737662
373	"ENSG00000100271.17"	"TTLL1"	chr22	-	43069603	43069844	43075473	43075590	43068409	43068590	43079901	43079986
374	"ENSG00000100271.17"	"TTLL1"	chr22	-	43069635	43069844	43075473	43075590	43068409	43068590	43079901	43079986
375	"ENSG00000100271.17"	"TTLL1"	chr22	-	43070170	43070242	43075473	43075590	43069635	43069844	43079901	43079986
376	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42888642	42888798	42890946	42891182	42884385	42884561	42893456	42893613
377	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42890946	42891182	42893456	42893613	42888642	42888798	42912020	42912157
379	"ENSG00000183066.15"	"WBP2NL"	chr22	+	42001099	42001337	42001520	42001699	41998792	41998880	42002659	42003463
380	"ENSG00000100412.17"	"ACO2"	chr22	+	41502629	41502771	41504910	41505035	41499725	41499862	41507790	41508049
382	"ENSG00000100412.17"	"ACO2"	chr22	+	41504910	41505035	41507445	41507606	41499725	41499862	41507790	41508049
383	"ENSG00000100412.17"	"ACO2"	chr22	+	41515766	41515917	41517526	41517631	41515376	41515535	41518480	41518572
384	"ENSG00000100412.17"	"ACO2"	chr22	+	41517526	41517631	41518480	41518572	41515766	41515917	41520170	41520276
388	"ENSG00000100412.17"	"ACO2"	chr22	+	41526261	41526453	41527287	41527420	41525192	41525348	41527900	41528022
389	"ENSG00000100403.12"	"ZC3H7B"	chr22	+	41343414	41343576	41346002	41346208	41342528	41342628	41348066	41348167
390	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41216138	41216262	41219418	41219536	41213850	41214026	41220733	41220868
391	"ENSG00000100393.16"	"EP300"	chr22	+	41131387	41131633	41135812	41135906	41129889	41130003	41137652	41137790
395	"ENSG00000100387.9"	"RBX1"	chr22	+	40953554	40953633	40964046	40964117	40951377	40951476	40967798	40967884
396	"ENSG00000100387.9"	"RBX1"	chr22	+	40953554	40953633	40967798	40967884	40951377	40951476	40972475	40973309
397	"ENSG00000100387.9"	"RBX1"	chr22	+	40964046	40964117	40967798	40967884	40953554	40953633	40972475	40973309
398	"ENSG00000196236.13"	"XPNPEP3"	chr22	+	40868998	40869115	40881769	40882177	40857130	40857245	40886312	40886515
399	"ENSG00000196236.13"	"XPNPEP3"	chr22	+	40870047	40870139	40881769	40882177	40868998	40869115	40886312	40886515
400	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40350035	40353072	40353117	40346499	40346711	40354247	40354327
405	"ENSG00000100211.12"	"CBY1"	chr22	+	38665545	38665685	38668016	38668132	38656955	38657143	38670883	38670989
406	"ENSG00000100196.11"	"KDELR3"	chr22	+	38474522	38474623	38479592	38479751	38468077	38468324	38481211	38481635
407	"ENSG00000291015.2"	"ENSG00000291015"	chr22	-	38347488	38347585	38361398	38361560	38336607	38336706	38380369	38380423
408	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38123094	38123258	38125638	38125691	38120758	38120909	38126370	38126449
410	"ENSG00000100139.14"	"MICALL1"	chr22	+	37919035	37919178	37921971	37922426	37917706	37917795	37924659	37924717
411	"ENSG00000100092.24"	"SH3BP1"	chr22	+	37641125	37641168	37641373	37641478	37639049	37639846	37642538	37642615
412	"ENSG00000100092.24"	"SH3BP1"	chr22	+	37641373	37641478	37642538	37642737	37640385	37641168	37642894	37643006
413	"ENSG00000100092.24"	"SH3BP1"	chr22	+	37641373	37641478	37642538	37642615	37641125	37641168	37642894	37643006
414	"ENSG00000133466.14"	"C1QTNF6"	chr22	-	37191671	37191737	37195380	37195458	37190864	37190928	37197602	37197748
415	"ENSG00000133466.14"	"C1QTNF6"	chr22	-	37191671	37191737	37195380	37195512	37190864	37190928	37197602	37197841
416	"ENSG00000198125.13"	"MB"	chr22	-	35610883	35611106	35617162	35617265	35606763	35607443	35623190	35623354
417	"ENSG00000198125.13"	"MB"	chr22	-	35610883	35611106	35617162	35617265	35607271	35607443	35622477	35622561
424	"ENSG00000100220.12"	"RTCB"	chr22	-	32406661	32406761	32408174	32408242	32401561	32401903	32408754	32408833
425	"ENSG00000205853.13"	"RFPL3S"	chr22	-	32370898	32370941	32377260	32377349	32368496	32368567	32381147	32381255
426	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31806121	31806191	31809610	31809647	31804841	31804915	31810520	31810641
427	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31821501	31821637	31831063	31831225	31819021	31819225	31833914	31833980
428	"ENSG00000198089.16"	"SFI1"	chr22	+	31528689	31528863	31531057	31531129	31508254	31508376	31546860	31546971
429	"ENSG00000198089.16"	"SFI1"	chr22	+	31546860	31546971	31550253	31550348	31508258	31508376	31556941	31557059
430	"ENSG00000198089.16"	"SFI1"	chr22	+	31546860	31546971	31550253	31550348	31531057	31531129	31556941	31557059
431	"ENSG00000198089.16"	"SFI1"	chr22	+	31550253	31550348	31556941	31557059	31546860	31546971	31561289	31561392
432	"ENSG00000198089.16"	"SFI1"	chr22	+	31550253	31550348	31561289	31561392	31546860	31546971	31573057	31573214
433	"ENSG00000198089.16"	"SFI1"	chr22	+	31556941	31557059	31561289	31561392	31550253	31550348	31573057	31573214
434	"ENSG00000198089.16"	"SFI1"	chr22	+	31602211	31602293	31604868	31604945	31589446	31589577	31606327	31606430
435	"ENSG00000198089.16"	"SFI1"	chr22	+	31602606	31602785	31606327	31606430	31602211	31602293	31607936	31608033
436	"ENSG00000198089.16"	"SFI1"	chr22	+	31603743	31603819	31604308	31604404	31589446	31589577	31604868	31604945
437	"ENSG00000185721.14"	"DRG1"	chr22	+	31403028	31403204	31411011	31411081	31400619	31400743	31420255	31420425
438	"ENSG00000185721.14"	"DRG1"	chr22	+	31411011	31411081	31420255	31420425	31400619	31400743	31421307	31421399
439	"ENSG00000185721.14"	"DRG1"	chr22	+	31411011	31411081	31420255	31420425	31403028	31403204	31421307	31421399
440	"ENSG00000138942.17"	"RNF185"	chr22	+	31182968	31183066	31187046	31187270	31160242	31160303	31192683	31192702
441	"ENSG00000138942.17"	"RNF185"	chr22	+	31187046	31187270	31196935	31196990	31160181	31160303	31201497	31201615
442	"ENSG00000138942.17"	"RNF185"	chr22	+	31195468	31195581	31196935	31197157	31192683	31192702	31201497	31201615
443	"ENSG00000185133.15"	"INPP5J"	chr22	+	31124141	31124263	31124844	31124906	31122993	31123119	31125832	31126010
445	"ENSG00000100029.18"	"PES1"	chr22	-	30581011	30581101	30581333	30581408	30580570	30580701	30581527	30581644
446	"ENSG00000249590.7"	"ENSG00000249590"	chr22	+	30415758	30415865	30415947	30416087	30410595	30410679	30416233	30416403
448	"ENSG00000183765.24"	"CHEK2"	chr22	-	28696900	28696987	28699837	28699937	28695709	28695873	28703504	28703566
449	"ENSG00000183765.24"	"CHEK2"	chr22	-	28699837	28699937	28703504	28703566	28696900	28696987	28710005	28710059
450	"ENSG00000183765.24"	"CHEK2"	chr22	-	28719394	28719485	28724885	28724923	28711908	28712017	28725242	28725367
451	"ENSG00000183765.24"	"CHEK2"	chr22	-	28719394	28719485	28724976	28725124	28711908	28712017	28725242	28725367
452	"ENSG00000183765.24"	"CHEK2"	chr22	-	28719394	28719485	28725242	28725367	28711908	28712017	28734402	28734721
457	"ENSG00000180957.19"	"PITPNB"	chr22	-	27873737	27873815	27894554	27894638	27860130	27860241	27896551	27896626
460	"ENSG00000130119.17"	"GNL3L"	chrX	+	54541272	54541389	54542954	54543038	54540134	54540242	54543206	54543342
462	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24363260	24363344	24365475	24365632	24347085	24347176	24369217	24369320
463	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24365475	24365632	24369217	24369320	24363260	24363344	24411587	24411704
464	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24369217	24369320	24411587	24411704	24365475	24365632	24412647	24412707
465	"ENSG00000258555.6"	"SPECC1L-ADORA2A"	chr22	+	24411587	24411704	24412647	24412707	24369217	24369320	24414533	24414744
466	"ENSG00000100014.20"	"SPECC1L"	chr22	+	24302194	24302384	24313312	24313466	24270816	24270983	24321287	24322918
467	"ENSG00000100014.20"	"SPECC1L"	chr22	+	24369217	24369320	24411587	24411704	24363260	24363344	24412647	24412707
468	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23632787	23632910	23635935	23636083	23631815	23631973	23637682	23637804
469	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640330	23651411	23651529	23638486	23638942	23652478	23652576
472	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640423	23651411	23651529	23638486	23638942	23652478	23652576
480	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23651411	23651529	23638486	23638942	23652478	23652576
484	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23659864	23660000	23638486	23638942	23683724	23683867
485	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23659866	23660000	23638486	23638942	23683724	23683867
486	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23682580	23682723	23638486	23638942	23683724	23683867
487	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640447	23651411	23651529	23638486	23638942	23652478	23652576
512	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23686830	23686995	23690231	23690356	23683724	23683867	23694118	23695517
