ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
393	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13749426	13749533
396	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855
397	"ENSG00000176896.9"	"TCEANC"	chrX	+	13661027	13661122	13661030	13661122	13655288	13655373
402	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419704	154419746	154414100	154414190
403	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154420031	154420094	154414100	154414190
434	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50416091	50416157
441	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249327	50249454
455	"ENSG00000226328.9"	"NUP50-DT"	chr22	-	45152404	45152623	45152404	45152449	45158059	45158185
456	"ENSG00000226328.9"	"NUP50-DT"	chr22	-	45152404	45152623	45152404	45152449	45163571	45163813
471	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603
473	"ENSG00000100412.17"	"ACO2"	chr22	+	41517526	41517631	41517596	41517631	41515766	41515917
474	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41518480	41518572	41515766	41515917
479	"ENSG00000100412.17"	"ACO2"	chr22	+	41527287	41528022	41527900	41528022	41526261	41526453
484	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346656
485	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40353072	40353117	40346528	40346711
489	"ENSG00000100211.12"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38656955	38657143
490	"ENSG00000100211.12"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38665545	38665685
493	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38231243	38231399	38231243	38231334	38245934	38246100
494	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38231243	38231399	38231243	38231334	38247769	38248019
498	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38169217	38169471	38169217	38169467	38180324	38180404
502	"ENSG00000133466.14"	"C1QTNF6"	chr22	-	37182151	37182735	37182151	37182582	37185217	37185455
510	"ENSG00000100284.22"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35317876	35317961
525	"ENSG00000198089.16"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31589446	31589577
527	"ENSG00000185133.15"	"INPP5J"	chr22	+	31124844	31126010	31125832	31126010	31124141	31124263
528	"ENSG00000185133.15"	"INPP5J"	chr22	+	31126293	31126489	31126375	31126489	31125832	31126010
568	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640423	23640307	23640330	23651411	23651529
584	"ENSG00000228315.13"	"GUSBP11"	chr22	-	23640307	23640426	23640307	23640423	23683724	23683867
595	"ENSG00000100038.20"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21960320	21960449
597	"ENSG00000100034.14"	"PPM1F"	chr22	-	21931147	21931291	21931147	21931248	21933390	21933579
612	"ENSG00000291085.2"	"TMEM191A"	chr22	+	20703632	20704040	20703967	20704040	20703380	20703524
616	"ENSG00000099899.16"	"TRMT2A"	chr22	-	20114964	20115780	20114964	20115079	20116037	20116612
621	"ENSG00000093010.15"	"COMT"	chr22	+	19962232	19962815	19962526	19962815	19961696	19961874
630	"ENSG00000278558.6"	"TMEM191B"	chr22	+	18529605	18530008	18529935	18530008	18529440	18529497
642	"ENSG00000160298.18"	"C21orf58"	chr21	-	46301129	46302154	46301129	46301713	46302484	46302576
663	"ENSG00000157601.15"	"MX1"	chr21	+	41421837	41422095	41421974	41422095	41420609	41420817
672	"ENSG00000205581.11"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39347915	39347952
674	"ENSG00000205581.11"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348421	39348451
682	"ENSG00000185917.14"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36059821	36060242
687	"ENSG00000237945.10"	"LINC00649"	chr21	+	33951109	33951354	33951123	33951354	33947999	33948115
691	"ENSG00000154734.16"	"ADAMTS1"	chr21	-	26839874	26840562	26839874	26840061	26840997	26841165
738	"ENSG00000197114.12"	"ZGPAT"	chr20	+	63734644	63734824	63734704	63734824	63733586	63733712
764	"ENSG00000101160.15"	"CTSZ"	chr20	-	58992761	58992841	58992761	58992821	58997602	58997753
766	"ENSG00000254995.4"	"STX16-NPEPL1"	chr20	+	58673630	58673711	58673637	58673711	58671153	58671297
791	"ENSG00000177410.14"	"ZFAS1"	chr20	+	49279103	49279208	49279108	49279208	49278639	49278720
795	"ENSG00000124228.15"	"DDX27"	chr20	+	49243628	49244077	49243815	49244077	49242593	49242681
805	"ENSG00000101040.20"	"ZMYND8"	chr20	-	47298728	47298947	47298728	47298872	47347855	47347926
819	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44933056	44933185	44933071	44933185	44932681	44932713
823	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44938044	44938191	44938060	44938191	44936893	44936976
824	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44938044	44938191	44938101	44938191	44936893	44936976
825	"ENSG00000101104.13"	"PABPC1L"	chr20	+	44938060	44938191	44938101	44938191	44936893	44936976
861	"ENSG00000080845.19"	"DLGAP4"	chr20	+	36499587	36499676	36499602	36499676	36497446	36497602
863	"ENSG00000131051.24"	"RBM39"	chr20	-	35709223	35709309	35709223	35709274	35710282	35710566
867	"ENSG00000131051.24"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35714184	35714389
874	"ENSG00000214078.13"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35631113	35631173
877	"ENSG00000214078.13"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
885	"ENSG00000100991.12"	"TRPC4AP"	chr20	-	35021189	35021356	35021189	35021332	35044504	35044712
886	"ENSG00000101460.13"	"MAP1LC3A"	chr20	+	34559735	34560345	34560171	34560345	34559346	34559453
888	"ENSG00000088305.19"	"DNMT3B"	chr20	+	32795314	32795534	32795408	32795534	32791600	32791708
890	"ENSG00000088305.19"	"DNMT3B"	chr20	+	32795314	32795534	32795408	32795534	32793535	32793595
894	"ENSG00000171456.22"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32359109	32359334
895	"ENSG00000101337.16"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32133012	32133126
902	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31548676	31549114	31547447	31547692
903	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548379	31549114	31549028	31549114	31547447	31547692
904	"ENSG00000101898.8"	"MCTS2"	chr20	+	31548676	31549114	31549028	31549114	31547447	31547692
988	"ENSG00000278041.2"	"ENSG00000278041"	chr20	-	21501801	21502098	21501801	21502076	21502170	21502315
997	"ENSG00000149474.15"	"KAT14"	chr20	+	18161819	18162239	18161822	18162239	18145232	18145351
1013	"ENSG00000078747.17"	"ITCH"	chr20	+	34393769	34393881	34393790	34393881	34392736	34392914
1032	"ENSG00000132635.17"	"PCED1A"	chr20	-	2836038	2836314	2836038	2836110	2838231	2838478
1044	"ENSG00000130726.12"	"TRIM28"	chr19	+	58548739	58548910	58548861	58548910	58548485	58548592
1049	"ENSG00000196724.13"	"ZNF418"	chr19	-	57930427	57930554	57930427	57930512	57932429	57932646
1051	"ENSG00000196724.13"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57932429	57932646
1091	"ENSG00000213793.6"	"ZNF888"	chr19	-	52917858	52917997	52917858	52917931	52918818	52918937
1104	"ENSG00000167757.14"	"KLK11"	chr19	-	51023091	51024310	51023091	51023228	51024633	51024794
1107	"ENSG00000167757.14"	"KLK11"	chr19	-	51025591	51025698	51025591	51025666	51027943	51028039
1113	"ENSG00000062822.16"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50395024	50395150
1118	"ENSG00000039650.12"	"PNKP"	chr19	-	49866398	49866528	49866398	49866445	49866751	49866848
1126	"ENSG00000142546.14"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039
1152	"ENSG00000105287.13"	"PRKD2"	chr19	-	46716130	46716535	46716130	46716220	46716814	46717127
1157	"ENSG00000160014.17"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1172	"ENSG00000125744.12"	"RTN2"	chr19	-	45495094	45495214	45495094	45495139	45496590	45496683
1182	"ENSG00000131115.16"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763
1183	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44213089	44213244
1188	"ENSG00000124444.16"	"ZNF576"	chr19	+	43597093	43597193	43597096	43597193	43596574	43596638
1256	"ENSG00000105193.9"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39435606	39435708
1257	"ENSG00000105193.9"	"RPS16"	chr19	-	39435606	39435708	39435606	39435705	39435847	39435949
1276	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324207	37324265
1277	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324795	37324936
1278	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37325153	37325274
1281	"ENSG00000181666.19"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37344609	37344774
1289	"ENSG00000226686.11"	"LINC01535"	chr19	+	37262263	37262434	37262354	37262434	37257230	37257394
1294	"ENSG00000233527.11"	"ZNF529-AS1"	chr19	+	36593828	36593931	36593845	36593931	36577140	36577237
1298	"ENSG00000186017.16"	"ZNF566"	chr19	-	36472910	36473009	36472910	36473006	36476548	36476616
1300	"ENSG00000232677.12"	"LINC00665"	chr19	-	36324923	36325896	36324923	36325887	36326481	36327225
1311	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36066207	36066427	36059967	36060030
1313	"ENSG00000075702.19"	"WDR62"	chr19	+	36073341	36073531	36073356	36073531	36067827	36068010
1321	"ENSG00000075702.19"	"WDR62"	chr19	+	36101663	36102851	36102751	36102851	36101213	36101317
1323	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102851	36102751	36102851	36101213	36101317
1324	"ENSG00000075702.19"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36101213	36101317
1328	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102736	36102851	36102013	36102248
1329	"ENSG00000075702.19"	"WDR62"	chr19	+	36102446	36102851	36102751	36102851	36102013	36102248
1330	"ENSG00000075702.19"	"WDR62"	chr19	+	36102736	36102851	36102751	36102851	36102013	36102248
1338	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35742531	35743205	35742531	35742803	35743808	35743904
1339	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743208	35743154	35743205	35743808	35743904
1340	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743808	35743904
1341	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
1345	"ENSG00000161265.15"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745347	35745442
1350	"ENSG00000126254.12"	"RBM42"	chr19	+	35633076	35633252	35633097	35633252	35632935	35633001
1351	"ENSG00000126254.12"	"RBM42"	chr19	+	35633076	35633252	35633100	35633252	35632935	35633001
1352	"ENSG00000126254.12"	"RBM42"	chr19	+	35633097	35633252	35633100	35633252	35632935	35633001
1353	"ENSG00000126254.12"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373
1365	"ENSG00000012124.17"	"CD22"	chr19	+	35332018	35332924	35332546	35332924	35329186	35329230
1368	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332593	35332924	35329186	35329230
1369	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332652	35332924	35329186	35329230
1371	"ENSG00000012124.17"	"CD22"	chr19	+	35332546	35332924	35332552	35332924	35329211	35329230
1392	"ENSG00000153885.15"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33798336	33798390
1424	"ENSG00000268362.6"	"ENSG00000268362"	chr19	+	24063815	24063941	24063818	24063941	24049404	24049548
1443	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19427695	19427992
1444	"ENSG00000167491.18"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
1446	"ENSG00000129933.21"	"MAU2"	chr19	+	19344848	19345369	19345303	19345369	19343836	19343940
1450	"ENSG00000064607.17"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	19001612	19001674
1465	"ENSG00000216490.4"	"IFI30"	chr19	+	18177139	18177764	18177710	18177764	18175604	18175697
1484	"ENSG00000099330.9"	"OCEL1"	chr19	+	17226692	17227199	17226993	17227199	17226225	17226316
1492	"ENSG00000099949.22"	"LZTR1"	chr22	+	20995745	20995872	20995762	20995872	20995367	20995484
1517	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15680243	15680297	15680277	15680297	15673528	15673727
1519	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15696160	15696512	15696429	15696512	15685067	15685197
1545	"ENSG00000289720.1"	"ENSG00000289720"	chr20	+	34526267	34526343	34526271	34526343	34519419	34519498
1546	"ENSG00000132017.11"	"DCAF15"	chr19	+	13959581	13959673	13959583	13959673	13959044	13959479
1547	"ENSG00000132017.11"	"DCAF15"	chr19	+	13960286	13960580	13960464	13960580	13959983	13960069
1559	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676105	12676016	12676078	12677107	12677211
1561	"ENSG00000095059.17"	"DHPS"	chr19	-	12676016	12676142	12676016	12676105	12677107	12677211
1565	"ENSG00000095059.17"	"DHPS"	chr19	-	12679800	12680030	12679800	12679922	12680149	12680325
1567	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12145257	12146224
1568	"ENSG00000213297.8"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1569	"ENSG00000267179.1"	"ENSG00000267179"	chr19	+	11977028	11977164	11977037	11977164	11961660	11961758
1570	"ENSG00000171291.9"	"ZNF439"	chr19	+	11866195	11866331	11866204	11866331	11849062	11849313
1571	"ENSG00000171295.13"	"ZNF440"	chr19	+	11830273	11830409	11830282	11830409	11827566	11827640
1580	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346142	11346262
1581	"ENSG00000105518.14"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
1586	"ENSG00000127616.22"	"SMARCA4"	chr19	+	10984120	10984373	10984123	10984373	10983479	10983711
1594	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11047594	11047795
1595	"ENSG00000127616.22"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11056216	11056382
1610	"ENSG00000105397.16"	"TYK2"	chr19	-	10362077	10362214	10362077	10362181	10362548	10362657
1611	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10368531	10368741
1612	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10369756	10369877
1613	"ENSG00000105397.16"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378426
1615	"ENSG00000105397.16"	"TYK2"	chr19	-	10379614	10379779	10379614	10379689	10380509	10380565
1628	"ENSG00000196605.7"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
1631	"ENSG00000174652.20"	"ZNF266"	chr19	-	9433667	9433786	9433667	9433783	9434064	9434235
1641	"ENSG00000090661.13"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457
1647	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33455726	33455784
1648	"ENSG00000142188.17"	"TMEM50B"	chr21	-	33448781	33450863	33448781	33448879	33460412	33460505
1709	"ENSG00000065717.16"	"TLE2"	chr19	-	3009541	3009702	3009541	3009577	3011021	3011160
1768	"ENSG00000129946.11"	"SHC2"	chr19	-	422145	422456	422145	422379	430683	430747
1769	"ENSG00000130856.18"	"ZNF236"	chr18	+	76849525	76849668	76849621	76849668	76824159	76824406
1784	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003094	110003156
1785	"ENSG00000157600.13"	"TMEM164"	chrX	+	110003500	110004164	110003882	110004164	110003114	110003178
1811	"ENSG00000197563.11"	"PIGN"	chr18	-	62148213	62148338	62148213	62148253	62157128	62157227
1816	"ENSG00000081923.15"	"ATP8B1"	chr18	-	57674833	57675054	57674833	57675022	57685071	57685115
1829	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136301	47136449
1835	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46097835	46098353
1836	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
1837	"ENSG00000152234.16"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
1852	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39297572	39299230	39297572	39298729	39388428	39388527
1856	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39293185	39293406	39293185	39293304	39535457	39535615
1864	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
1865	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36159957	36160015
1866	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36159957	36160015
1868	"ENSG00000134759.14"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
1869	"ENSG00000134759.14"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
1916	"ENSG00000101639.19"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301
1917	"ENSG00000101639.19"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1918	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13104983	13105079
1919	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1920	"ENSG00000101639.19"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1921	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1957	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1958	"ENSG00000132199.20"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691203	691276
1962	"ENSG00000158270.12"	"COLEC12"	chr18	-	333006	335230	333006	333143	346294	347341
1973	"ENSG00000141580.16"	"WDR45B"	chr17	-	82619042	82619128	82619042	82619094	82625388	82625483
1978	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
1981	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
1982	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763
1983	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763
1984	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763
1986	"ENSG00000183010.17"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516
2017	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80223251	80223337	80223290	80223337	80222654	80222847
2018	"ENSG00000181045.16"	"SLC26A11"	chr17	+	80236791	80237103	80236927	80237103	80225836	80225916
2024	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950575	79951449	79951597
2025	"ENSG00000167291.16"	"TBC1D16"	chr17	-	79950410	79950594	79950410	79950578	79951449	79951597
2057	"ENSG00000184640.20"	"SEPTIN9"	chr17	+	77402058	77402703	77402336	77402703	77319601	77319803
2065	"ENSG00000261408.7"	"TEN1-CDK3"	chr17	+	76002510	76003398	76003194	76003398	76002247	76002418
2081	"ENSG00000177728.17"	"TMEM94"	chr17	+	75485870	75486426	75486289	75486426	75485427	75485547
2112	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248034	68248058
2113	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248057	68248086
2114	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248074	68248110
2115	"ENSG00000196704.14"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248076	68248162
2125	"ENSG00000256525.8"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64483389	64483506
2144	"ENSG00000146872.19"	"TLK2"	chr17	+	62481120	62481206	62481123	62481206	62479443	62479613
2149	"ENSG00000068097.16"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
2151	"ENSG00000108443.14"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
2166	"ENSG00000265148.8"	"TSPOAP1-AS1"	chr17	+	58351734	58351914	58351743	58351914	58346279	58346343
2170	"ENSG00000141179.14"	"PCTP"	chr17	+	55773655	55773895	55773723	55773895	55771105	55771201
2174	"ENSG00000141198.16"	"TOM1L1"	chr17	+	54903707	54903792	54903712	54903792	54901102	54901245
2180	"ENSG00000006282.22"	"SPATA20"	chr17	+	50549984	50550312	50550207	50550312	50549042	50549186
2194	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49406758	49406854	49409330	49409473
2205	"ENSG00000006025.13"	"OSBPL7"	chr17	-	47816106	47816482	47816106	47816202	47816562	47816695
2239	"ENSG00000186566.13"	"GPATCH8"	chr17	-	44467096	44467202	44467096	44467114	44473724	44473759
2240	"ENSG00000030582.19"	"GRN"	chr17	+	44349157	44349302	44349161	44349302	44345565	44345605
2247	"ENSG00000125319.15"	"HROB"	chr17	+	44154552	44154664	44154555	44154664	44150960	44151044
2269	"ENSG00000131471.7"	"AOC3"	chr17	+	42854275	42854733	42854536	42854733	42852752	42852943
2279	"ENSG00000173757.11"	"STAT5B"	chr17	-	42223381	42224868	42223381	42223556	42227528	42227685
2286	"ENSG00000171346.16"	"KRT15"	chr17	-	41513745	41515692	41513745	41514120	41515884	41516010
2288	"ENSG00000172057.10"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39925622	39926841
2289	"ENSG00000172057.10"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39926816	39926846
2296	"ENSG00000125691.15"	"RPL23"	chr17	-	38847864	38848057	38847864	38848039	38852603	38852732
2307	"ENSG00000276234.5"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37426949	37427009
2308	"ENSG00000276234.5"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37437766	37437829
2309	"ENSG00000278540.5"	"ACACA"	chr17	-	37330172	37330425	37330172	37330335	37339803	37339850
2310	"ENSG00000278540.5"	"ACACA"	chr17	-	37330172	37330425	37330172	37330335	37406261	37406836
2312	"ENSG00000275700.6"	"AATF"	chr17	+	37056600	37056871	37056605	37056871	37020933	37021014
2313	"ENSG00000275700.6"	"AATF"	chr17	+	37056600	37056871	37056605	37056871	37031613	37031685
2330	"ENSG00000274808.6"	"TBC1D3B"	chr17	-	36173407	36173630	36173407	36173447	36174730	36174816
2338	"ENSG00000005156.12"	"LIG3"	chr17	+	34983001	34983552	34983231	34983552	34980511	34980597
2348	"ENSG00000108262.16"	"GIT1"	chr17	-	29575287	29575703	29575287	29575470	29575811	29575898
2349	"ENSG00000108262.16"	"GIT1"	chr17	-	29575287	29575703	29575287	29575470	29576077	29576131
2351	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28923908	28924302	28950064	28950246
2353	"ENSG00000007202.16"	"BLTP2"	chr17	-	28639574	28640025	28639574	28639642	28640559	28640683
2381	"ENSG00000233098.11"	"CCDC144NL-AS1"	chr17	+	20955965	20956353	20956205	20956353	20949238	20949441
2395	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	487426	488778	487426	487575	489779	489881
2398	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	508450	508660	508450	508605	527932	528049
2402	"ENSG00000171928.14"	"TVP23B"	chr17	+	18789352	18789435	18789357	18789435	18781313	18782549
2453	"ENSG00000108961.14"	"RANGRF"	chr17	+	8289257	8290092	8289812	8290092	8288955	8289072
2470	"ENSG00000178971.17"	"CTC1"	chr17	-	8238391	8238629	8238391	8238578	8242984	8243148
2475	"ENSG00000170037.14"	"CNTROB"	chr17	+	7949081	7949157	7949084	7949157	7948486	7948685
2485	"ENSG00000187838.17"	"PLSCR3"	chr17	-	7392790	7392952	7392790	7392880	7393466	7393509
2487	"ENSG00000215041.10"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208
2494	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016909	7017014	7016949	7017014	7016494	7016525
2496	"ENSG00000258315.5"	"C17orf49"	chr17	+	7017256	7017520	7017260	7017520	7016494	7016685
2513	"ENSG00000091640.8"	"SPAG7"	chr17	-	4960021	4960190	4960021	4960111	4960458	4960547
