ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
82	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101531643	101533459	101531643	101532012	101533083	101533459	82	11,4	6,0	6,6,1	8,4,3	1220	149	0.187792634559	0.42939228218037295	0.183,1.0	0.084,0.155,0.039	0.499
83	"ENSG00000102384.14"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	83	13,4	17,15	26,17,12	14,20,8	344	149	0.018137820088	0.06579893200325071	0.249,0.104	0.446,0.269,0.394	-0.193
96	"ENSG00000050030.16"	"NEXMIF"	chrX	-	74732855	74744477	74732855	74739498	74740099	74744477	96	28,9	2,0	26,34,23	0,4,0	750	149	0.937383066726	1.0	0.736,1.0	1.0,0.628,1.0	-0.008
97	"ENSG00000225470.10"	"JPX"	chrX	+	73944326	73944662	73944326	73944465	73944583	73944662	97	3,3	98,72	5,4,2	101,91,63	267	149	0.66789914491	1.0	0.017,0.023	0.027,0.024,0.017	-0.003
100	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	100	5,3	58,67	4,5,5	107,61,46	258	149	0.898961311137	1.0	0.047,0.025	0.021,0.045,0.059	-0.006
101	"ENSG00000225470.10"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	101	75,69	2,0	118,94,70	0,2,0	283	149	0.468026687034	0.8386207156223705	0.952,1.0	1.0,0.961,1.0	-0.011
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	174,114	1,1	243,178,128	2,5,5	659	149	0.0252643710783	0.08645803739378968	0.975,0.963	0.965,0.889,0.853	0.067
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	8,15	4,3	19,19,11	0,0,2	888	149	0.000162320395683	0.0012144732824321237	0.251,0.456	1.0,1.0,0.48	-0.473
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	4,3	5,1	10,6,0	6,2,4	241	149	0.825786749945	1.0	0.331,0.65	0.507,0.65,0.0	0.105
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	498,398	13221,9745	801,689,480	11814,9806,6869	1229	149	1	1.0	0.005,0.005	0.008,0.008,0.008	-0.003
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	2546,1877	220,122	5066,4423,2865	258,226,158	3420	149	0.0013821719382	0.007454785737102278	0.335,0.401	0.461,0.46,0.441	-0.086
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	2184,1590	1,4	4365,3872,2496	0,0,0	3018	149	0.569789939747	0.9546843476016605	0.991,0.952	1.0,1.0,1.0	-0.028
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	6,0	1,0	10,11,5	0,0,0	584	149	1	1.0	0.605,NA	1.0,1.0,1.0	-0.395
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	4,0	3,0	5,2,1	0,1,0	788	149	1	1.0	0.201,NA	1.0,0.274,1.0	-0.557
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	9,6	47,32	23,29,17	36,21,16	316	149	8.10853644784e-07	1.1084557222546338e-05	0.083,0.081	0.232,0.394,0.334	-0.238
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	1,0	5,2	0,0,2	3,4,4	876	149	1	1.0	0.033,0.0	0.0,0.0,0.078	-0.009
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	206,92	126,73	299,295,163	85,60,58	3782	149	1.83375403751e-09	4.735036940627673e-08	0.061,0.047	0.122,0.162,0.1	-0.074
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	80,43	1628,1245	113,68,64	1823,1527,1121	352	149	0.0851359924027	0.23022141245991054	0.02,0.014	0.026,0.019,0.024	-0.006
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	76,32	12,11	112,77,64	19,17,10	528	149	0.556819599693	0.9432846277988993	0.641,0.451	0.625,0.561,0.644	-0.064
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	26,29	365,233	115,100,62	363,306,252	275	149	8.44224690155e-12	3.7424041322535806e-10	0.037,0.063	0.147,0.15,0.118	-0.088
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	3,0	343,262	1,0,0	433,358,290	280	149	1	1.0	0.005,0.0	0.001,0.0,0.0	0.002
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	15,11	56,42	33,28,32	85,76,44	281	149	0.0333433998956	0.10830602871637289	0.124,0.122	0.171,0.163,0.278	-0.081
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	5,6	3,2	15,4,10	8,9,10	222	149	0.19379735153	0.4391938205920715	0.528,0.668	0.557,0.23,0.402	0.202
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	6,7	2,5	22,6,15	7,0,1	267	149	0.0547052854594	0.16169611359701977	0.626,0.439	0.637,1.0,0.893	-0.311
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	346,171	23,8	728,607,514	20,8,10	875	149	9.11096523614e-05	0.0007370463332906927	0.719,0.784	0.861,0.928,0.897	-0.144
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	318,158	195,156	692,583,493	281,221,187	857	149	2.07785290085e-07	3.347700398449296e-06	0.221,0.15	0.3,0.314,0.314	-0.124
149	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975613	48976017	48976111	149	259,133	0,0	561,475,382	0,2,0	553	149	1	1.0	1.0,1.0	1.0,0.985,1.0	0.005
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	52,31	306,206	130,87,88	318,268,238	278	149	2.15236740542e-07	3.4388553400345793e-06	0.083,0.075	0.18,0.148,0.165	-0.085
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	27,34	0,0	100,112,74	1,0,0	447	149	1	1.0	1.0,1.0	0.971,1.0,1.0	0.01
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	92,80	266,198	310,300,199	339,280,196	1561	149	2.98205904414e-13	1.8900339511991453e-11	0.032,0.037	0.08,0.093,0.088	-0.053
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	62,47	10,14	147,102,84	20,17,13	2029	149	0.182947779421	0.42120279807254546	0.313,0.198	0.351,0.306,0.322	-0.071
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	9,5	244,144	14,9,12	266,239,169	287	149	0.223058104907	0.4909967297737609	0.019,0.018	0.027,0.019,0.036	-0.009
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	18,18	689,411	52,37,50	930,840,670	235	149	0.00536367263192	0.02366743694717749	0.016,0.027	0.034,0.027,0.045	-0.014
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	58,37	0,0	69,75,69	1,0,2	492	149	0.39113173621	0.7404565008626242	1.0,1.0	0.954,1.0,0.913	0.044
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	17,12	169,131	60,41,32	302,241,158	429	149	0.00176707203149	0.009188261472192745	0.034,0.031	0.065,0.056,0.066	-0.03
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	6,6	438,314	33,26,22	511,437,358	252	149	1.18446658803e-06	1.558091640412019e-05	0.008,0.011	0.037,0.034,0.035	-0.026
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	62,57	143,66	137,106,101	172,155,126	340	149	0.199335087332	0.4489576460349803	0.16,0.275	0.259,0.231,0.26	-0.032
162	"ENSG00000307069.1"	"ENSG00000307069"	chrX	-	47086453	47087418	47086453	47086715	47087240	47087418	162	1,2	0,0	7,4,7	0,1,0	674	149	1	1.0	1.0,1.0	1.0,0.469,1.0	0.177
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	21,6	4,2	21,18,16	6,8,4	374	149	0.445213940283	0.8121659628996972	0.677,0.544	0.582,0.473,0.614	0.054
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	135,80	1886,1372	177,148,112	2224,1763,1275	1719	149	1	1.0	0.006,0.005	0.007,0.007,0.008	-0.002
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	11,3	1,0	11,10,4	0,0,3	272	149	0.350189125153	0.6872058343905724	0.858,1.0	1.0,1.0,0.422	0.122
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	158,99	48,31	195,171,126	46,50,43	1722	149	0.652658265911	1.0	0.222,0.217	0.268,0.228,0.202	-0.013
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	79,34	1716,1175	148,121,83	1942,1662,1170	1027	149	0.739224766135	1.0	0.007,0.004	0.011,0.01,0.01	-0.005
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,44	1551,1084	51,45,44	1831,1446,1023	232	149	0.905670755096	1.0	0.016,0.025	0.018,0.02,0.027	-0.001
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	39,38	961,710	44,31,34	1220,962,732	534	149	0.274271277932	0.5743818761497838	0.011,0.015	0.01,0.009,0.013	0.002
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	172	127,90	6,2	149,122,91	4,1,5	827	149	0.557164788328	0.9436609456023479	0.792,0.89	0.87,0.956,0.766	-0.023
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	173	104,73	1469,1064	131,105,74	1756,1485,1039	356	149	0.80503573398	1.0	0.029,0.028	0.03,0.029,0.029	-0.001
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	174	19,5	1632,1087	23,11,15	1934,1597,1036	228	149	1	1.0	0.008,0.003	0.008,0.004,0.009	-0.001
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	175	24,21	0,0	24,25,12	0,0,1	232	149	1	1.0	1.0,1.0	1.0,1.0,0.885	0.038
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	176	24,21	1223,870	24,25,12	1501,1312,828	243	149	0.291754460484	0.6000174195365503	0.012,0.015	0.01,0.012,0.009	0.003
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	177	24,17	768,420	26,18,22	948,729,573	448	149	0.774506773426	1.0	0.01,0.013	0.009,0.008,0.013	0.001
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	178	47,27	309,180	61,41,48	359,305,250	451	149	0.625834813628	1.0	0.048,0.047	0.053,0.043,0.06	-0.004
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	179	31,25	747,528	51,34,32	1077,909,748	337	149	0.953008800041	1.0	0.018,0.021	0.021,0.016,0.019	0.001
181	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	181	8,7	73,67	9,12,7	74,58,68	600	149	0.421395951983	0.7826543414088358	0.026,0.025	0.029,0.049,0.025	-0.009
185	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	185	4,2	32,25	32,15,8	62,30,37	764	149	0.00016798045806	0.0012484468228060068	0.024,0.015	0.091,0.089,0.04	-0.054
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	186	4,2	2,4	33,15,8	1,1,1	768	149	9.18625325541e-06	9.703770828614227e-05	0.28,0.088	0.865,0.744,0.608	-0.555
188	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	188	0,0	5,0	2,0,0	5,6,5	3928	149	1	1.0	0.0,NA	0.015,0.0,0.0	-0.005
189	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	189	17,2	12,10	18,19,18	5,11,9	2814	149	0.0141165481517	0.053567445707762146	0.07,0.01	0.16,0.084,0.096	-0.073
190	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	190	136,87	2070,1529	250,209,129	2387,2097,1376	3454	149	1	1.0	0.003,0.002	0.004,0.004,0.004	-0.002
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	192	46,27	186,105	97,91,90	196,132,139	1858	149	4.0943423596e-07	6.0616817675236285e-06	0.019,0.02	0.038,0.052,0.049	-0.027
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	193	11,8	221,139	20,12,13	217,233,122	695	149	0.148786205338	0.35870525266806724	0.011,0.012	0.019,0.011,0.022	-0.006
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	194	88,69	0,1	173,144,110	1,2,3	2473	149	0.0174263421154	0.06351835441207347	1.0,0.806	0.912,0.813,0.688	0.099
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	195	77,63	211,168	157,133,97	230,228,126	1815	149	6.86330419567e-05	0.0005736565984230319	0.029,0.03	0.053,0.046,0.059	-0.023
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	196	31,28	86,89	64,76,53	159,109,86	918	149	0.00976140148224	0.03923489935393007	0.055,0.049	0.061,0.102,0.091	-0.033
197	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	197	29,33	101,77	92,69,54	125,90,81	1141	149	0.000109372106381	0.0008665027725577366	0.036,0.053	0.088,0.091,0.08	-0.042
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	198	21,14	80,55	29,19,35	98,78,48	378	149	0.138010966617	0.3364291490736723	0.094,0.091	0.104,0.088,0.223	-0.046
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	199	6,2	10,1	9,5,11	7,4,5	291	149	0.212535319125	0.4716242367967665	0.235,0.506	0.397,0.39,0.53	-0.069
201	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	201	5,2	6,2	6,4,8	2,4,6	272	149	0.358187236224	0.6982556976618851	0.313,0.354	0.622,0.354,0.422	-0.132
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	202	20,9	49,38	56,33,34	49,47,34	230	149	6.95616140201e-05	0.0005792269467102573	0.209,0.133	0.425,0.313,0.393	-0.206
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	203	64,32	13,9	142,91,105	10,13,8	557	149	0.00664937533033	0.028314302836369112	0.568,0.487	0.792,0.652,0.778	-0.213
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	204	59,27	62,50	119,76,86	53,51,44	434	149	1.49114896402e-05	0.00014890132037850755	0.246,0.156	0.435,0.338,0.402	-0.191
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	205	5,3	150,104	25,14,13	158,101,108	266	149	5.41872322657e-06	5.962150419593305e-05	0.018,0.016	0.081,0.072,0.063	-0.055
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	206	211,185	3,0	293,235,153	7,3,0	269	149	0.199299858785	0.4489576460349803	0.975,1.0	0.959,0.977,1.0	0.009
207	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	207	66,55	10,3	48,38,26	5,8,5	229	149	0.346535809749	0.6823063221989938	0.811,0.923	0.862,0.756,0.772	0.07
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	208	29,11	0,3	100,49,23	12,6,1	1341	149	0.485486623856	0.8596621838724692	1.0,0.289	0.481,0.476,0.719	0.086
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	209	301,205	275,191	742,599,425	350,256,191	1677	149	2.05701589095e-09	5.25841828923185e-08	0.089,0.087	0.159,0.172,0.165	-0.077
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	210	303,207	1,0	748,605,428	1,0,2	1680	149	1	1.0	0.964,1.0	0.985,1.0,0.95	0.004
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	212	885,572	174,142	1352,1146,903	284,261,215	2992	149	0.86002903233	1.0	0.202,0.167	0.192,0.179,0.173	0.003
216	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	216	26,19	1,1	22,26,23	3,0,0	264	149	0.232220226477	0.5065122061581664	0.936,0.915	0.805,1.0,1.0	-0.01
219	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	219	20,10	2,3	5,20,10	6,2,0	242	149	0.902741212953	1.0	0.86,0.672	0.339,0.86,1.0	0.033
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	221	20,10	5,4	5,20,10	10,5,3	245	149	0.333784494383	0.6638468069043638	0.709,0.603	0.233,0.709,0.67	0.119
225	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	225	11,8	154,96	39,35,25	258,191,177	231	149	0.00294704145401	0.014214377931322445	0.044,0.051	0.089,0.106,0.083	-0.045
228	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	228	6,6	33,25	17,18,19	108,86,80	256	149	0.860835403931	1.0	0.096,0.123	0.084,0.109,0.121	0.005
229	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	229	10,12	0,0	60,72,55	0,0,6	398	149	0.0540575953834	0.160250366832352	1.0,1.0	1.0,1.0,0.774	0.075
230	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	230	35,21	0,2	75,86,77	7,0,0	539	149	0.214453863538	0.4745085630331569	1.0,0.744	0.748,1.0,1.0	-0.044
231	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	231	6,1	15,13	20,12,16	28,26,30	231	149	0.0326129637141	0.10633878347084734	0.205,0.047	0.315,0.229,0.256	-0.141
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	232	21,13	5,3	53,55,40	22,20,42	451	149	0.0489735153487	0.1478653107122757	0.581,0.589	0.443,0.476,0.239	0.199
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	233	5,9	2,2	28,9,24	9,14,24	288	149	0.0923416162442	0.24589161631137837	0.564,0.7	0.617,0.25,0.341	0.229
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	234	0,1	19,7	12,17,14	48,36,40	222	149	3.49915874378e-05	0.0003128443549170253	0.0,0.087	0.144,0.241,0.19	-0.148
240	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	240	79,55	0,0	204,175,123	12,13,8	1402	149	2.56996300019e-07	4.014062372394524e-06	1.0,1.0	0.644,0.589,0.62	0.382
243	"ENSG00000183569.18"	"SERHL2"	chr22	+	42555663	42556083	42555663	42555705	42556063	42556083	243	3,4	0,0	1,3,5	0,1,0	507	149	1	1.0	1.0,1.0	1.0,0.469,1.0	0.177
246	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	246	1,3	1,0	2,19,13	0,0,1	505	149	1	1.0	0.228,1.0	1.0,1.0,0.793	-0.317
247	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	247	1265,935	1,2	1958,1565,1266	8,2,3	1240	149	0.175182325473	0.4079785162625074	0.993,0.983	0.967,0.989,0.981	0.009
248	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	248	4,3	0,0	3,1,7	3,2,0	495	149	3.73061348317e-05	0.000331903419981795	1.0,1.0	0.231,0.131,1.0	0.546
