ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
102	"ENSG00000225470.10"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	102	97,66	0,2	174,114	1,1	659	149	0.423879606063	0.7967259937940641	1.0,0.882	0.975,0.963	-0.028
103	"ENSG00000147099.21"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876	103	8,4	0,3	8,15	4,3	888	149	0.537880246114	0.9206446445755835	1.0,0.183	0.251,0.456	0.238
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	104	1,7	5,6	4,3	5,1	241	149	0.447035631481	0.82116740907225	0.11,0.419	0.331,0.65	-0.226
105	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72273800	72273972	72275052	72275150	105	272,240	4420,4237	498,398	13221,9745	1229	149	1	1.0	0.007,0.007	0.005,0.005	0.002
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	116	2786,3298	92,76	2546,1877	220,122	3420	149	4.47599735054e-11	3.952107616903767e-09	0.569,0.654	0.335,0.401	0.243
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023	117	2391,2853	3,0	2184,1590	1,4	3018	149	0.389615590279	0.7541362863776061	0.975,1.0	0.991,0.952	0.016
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	118	6,6	0,2	6,0	1,0	584	149	1	1.0	1.0,0.434	0.605,NA	0.112
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	119	2,4	1,0	4,0	3,0	788	149	1	1.0	0.274,1.0	0.201,NA	0.436
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	124	10,5	20,23	9,6	47,32	316	149	0.189819784472	0.4544080042004459	0.191,0.093	0.083,0.081	0.06
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830	128	0,0	2,0	1,0	5,2	876	149	1	1.0	0.0,NA	0.033,0.0	-0.017
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	129	129,97	64,65	206,92	126,73	3782	149	0.360473920422	0.7150230151235235	0.074,0.056	0.061,0.047	0.011
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906	134	44,50	871,735	80,43	1628,1245	352	149	0.0704656549808	0.2153337519369061	0.021,0.028	0.02,0.014	0.007
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116	135	44,52	12,9	76,32	12,11	528	149	0.951477632524	1.0	0.509,0.62	0.641,0.451	0.018
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	40,22	182,179	26,29	365,233	275	149	0.00612010690655	0.03124994816017438	0.106,0.062	0.037,0.063	0.034
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	2,0	250,239	3,0	343,262	280	149	1	1.0	0.004,0.0	0.005,0.0	-0.001
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	17,21	81,107	15,11	56,42	281	149	0.428066029895	0.8005311113364053	0.1,0.094	0.124,0.122	-0.026
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	10,5	11,5	5,6	3,2	222	149	0.154809551684	0.39012828022984825	0.379,0.402	0.528,0.668	-0.208
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	15,6	8,0	6,7	2,5	267	149	0.332981784729	0.6752895463575852	0.511,1.0	0.626,0.439	0.223
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	390,317	9,4	346,171	23,8	875	149	0.000283053769868	0.0026308775211569733	0.881,0.931	0.719,0.784	0.154
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	368,297	157,198	318,158	195,156	857	149	0.0233957966557	0.09178443858270749	0.29,0.207	0.221,0.15	0.063
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	67,64	215,161	52,31	306,206	278	149	2.51279581316e-05	0.00035709881434496226	0.143,0.176	0.083,0.075	0.08
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	58,59	2,0	27,34	0,0	447	149	0.517621224078	0.90071454154322	0.906,1.0	1.0,1.0	-0.047
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	134,142	177,131	92,80	266,198	1561	149	1.79083771146e-08	7.018422226922876e-07	0.067,0.094	0.032,0.037	0.046
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	36,43	15,15	62,47	10,14	2029	149	0.106327412441	0.29579484697728614	0.15,0.174	0.313,0.198	-0.094
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	3,2	122,109	9,5	244,144	287	149	0.226528639138	0.5147570704855926	0.013,0.009	0.019,0.018	-0.007
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	35,17	523,447	18,18	689,411	235	149	0.0459171282235	0.15474642104754896	0.041,0.024	0.016,0.027	0.011
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	37,28	8,10	58,37	0,0	492	149	6.42471187362e-10	3.8767527281851475e-08	0.583,0.459	1.0,1.0	-0.479
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	24,20	127,104	17,12	169,131	429	149	0.0114670351272	0.0516186311853769	0.062,0.063	0.034,0.031	0.03
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	20,13	274,263	6,6	438,314	252	149	5.20513763699e-05	0.0006651203605720163	0.041,0.028	0.008,0.011	0.025
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	89,62	111,80	62,57	143,66	340	149	0.184778825593	0.4442989914559073	0.26,0.254	0.16,0.275	0.039
163	"ENSG00000189221.11"	"MAOA"	chrX	+	43736226	43740738	43736226	43736280	43740680	43740738	163	2,0	6,0	0,0	5,0	4549	149	1	1.0	0.011,NA	0.0,NA	0.011
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	10,20	4,4	21,6	4,2	374	149	0.750548808172	1.0	0.499,0.666	0.677,0.544	-0.028
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	116,92	818,834	135,80	1886,1372	1719	149	0.627281630888	1.0	0.012,0.009	0.006,0.005	0.005
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	7,4	0,0	11,3	1,0	272	149	1	1.0	1.0,1.0	0.858,1.0	0.071
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	133,109	10,13	158,99	48,31	1722	149	3.06782907431e-05	0.0004271923892303833	0.535,0.42	0.222,0.217	0.258
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	36,52	862,934	79,34	1716,1175	1027	149	1	1.0	0.006,0.008	0.007,0.004	0.002
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,36	804,869	40,44	1551,1084	232	149	0.077775415065	0.23198682258923467	0.031,0.026	0.016,0.025	0.008
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	38,43	551,537	39,38	961,710	534	149	0.0154420409369	0.06636847780850802	0.019,0.022	0.011,0.015	0.007
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	92,113	0,1	134,95	0,0	1342	149	1	1.0	1.0,0.926	1.0,1.0	-0.037
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	80,92	37,28	127,90	6,2	827	149	1.21211929383e-11	1.2799643043040959e-09	0.28,0.372	0.792,0.89	-0.515
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	61,62	711,669	104,73	1469,1064	356	149	0.136979890167	0.3575208049913151	0.035,0.037	0.029,0.028	0.008
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	17,16	869,990	19,5	1632,1087	228	149	0.756108621378	1.0	0.013,0.01	0.008,0.003	0.006
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	12,12	1,0	24,21	0,0	232	149	1	1.0	0.885,1.0	1.0,1.0	-0.057
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	12,12	613,671	24,21	1223,870	243	149	0.538749246993	0.9212990477648316	0.012,0.011	0.012,0.015	-0.002
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	8,18	437,376	24,17	768,420	448	149	0.906563923682	1.0	0.006,0.016	0.01,0.013	-0.001
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	32,43	177,197	47,27	309,180	451	149	0.176781160422	0.4301014920603092	0.056,0.067	0.048,0.047	0.014
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	28,27	604,555	31,25	747,528	337	149	0.753909193962	1.0	0.02,0.021	0.018,0.021	0.001
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	12,12	35,84	8,7	73,67	600	149	0.0667047293513	0.20590988926428497	0.078,0.034	0.026,0.025	0.03
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	6,6	23,20	4,2	32,25	764	149	0.0497634307238	0.1646437614417108	0.048,0.055	0.024,0.015	0.032
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	6,6	5,0	4,2	2,4	768	149	0.144099854849	0.37100954839720524	0.189,1.0	0.28,0.088	0.411
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	2,0	1,0	0,0	5,0	3928	149	1	1.0	0.071,NA	0.0,NA	0.071
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	12,9	1,3	17,2	12,10	2814	149	0.0106414940761	0.0486806735623275	0.389,0.137	0.07,0.01	0.223
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	94,93	837,824	136,87	2070,1529	3454	149	1	1.0	0.005,0.005	0.003,0.002	0.003
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	43,53	73,96	46,27	186,105	1858	149	9.6649480908e-05	0.0010918662753989956	0.045,0.042	0.019,0.02	0.024
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	4,10	135,121	11,8	221,139	695	149	0.981641795006	1.0	0.006,0.017	0.011,0.012	0.0
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	69,61	1,2	88,69	0,1	2473	149	0.0337040376894	0.12173482116508703	0.806,0.648	1.0,0.806	-0.176
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	66,57	121,103	77,63	211,168	1815	149	0.0316448381487	0.11561542741209327	0.043,0.043	0.029,0.03	0.013
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	12,21	58,52	31,28	86,89	918	149	0.592626761131	0.9720014986732475	0.032,0.062	0.055,0.049	-0.005
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	47,28	65,42	29,33	101,77	1141	149	0.00307966525853	0.018165007727388355	0.086,0.08	0.036,0.053	0.038
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	12,9	55,41	21,14	80,55	378	149	0.526872595889	0.9094525790033274	0.079,0.08	0.094,0.091	-0.013
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	3,3	0,2	6,2	10,1	291	149	0.0582863654035	0.18557421949866437	1.0,0.434	0.235,0.506	0.346
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	3,3	5,11	5,2	6,2	272	149	0.234284567985	0.5262232113411979	0.247,0.13	0.313,0.354	-0.145
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	15,14	45,34	20,9	49,38	230	149	0.761471661479	1.0	0.178,0.211	0.209,0.133	0.024
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	81,55	17,19	64,32	13,9	557	149	0.666150003917	1.0	0.56,0.436	0.568,0.487	-0.029
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	76,51	38,36	59,27	62,50	434	149	0.000725568311625	0.005663753463331494	0.407,0.327	0.246,0.156	0.166
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	16,19	94,85	5,3	150,104	266	149	2.7123553703e-07	7.553860029447216e-06	0.087,0.111	0.018,0.016	0.082
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	141,112	8,2	211,185	3,0	269	149	0.00306058602919	0.018080524926131755	0.907,0.969	0.975,1.0	-0.05
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	45,40	4,7	66,55	10,3	229	149	0.766239536521	1.0	0.88,0.788	0.811,0.923	-0.033
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	11,10	0,3	29,11	0,3	1341	149	0.815327068047	1.0	1.0,0.27	1.0,0.289	-0.009
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	342,353	140,144	301,205	275,191	1677	149	3.81710241193e-09	1.8968254665296593e-07	0.178,0.179	0.089,0.087	0.09
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	345,356	6,0	303,207	1,0	1680	149	0.0165168415852	0.07031217613229318	0.836,1.0	0.964,1.0	-0.064
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	212	388,380	0,1	373,249	0,0	1732	149	1	1.0	1.0,0.97	1.0,1.0	-0.015
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	213	630,611	99,121	885,572	174,142	2992	149	0.125303627297	0.33520201552761797	0.241,0.201	0.202,0.167	0.037
217	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	217	8,6	0,0	26,19	1,1	264	149	0.609756208654	0.9874746301674356	1.0,1.0	0.936,0.915	0.075
220	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	220	8,5	5,6	20,10	2,3	242	149	0.00700705669206	0.034980073558589744	0.496,0.339	0.86,0.672	-0.349
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	221	8,5	0,1	19,9	0,0	238	149	1	1.0	1.0,0.758	1.0,1.0	-0.121
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	222	8,5	5,8	20,10	5,4	245	149	0.0302480795801	0.11155831900835775	0.493,0.275	0.709,0.603	-0.272
226	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	226	19,16	119,116	11,8	154,96	231	149	0.0249352450099	0.09628822842398857	0.093,0.082	0.044,0.051	0.04
229	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	229	10,8	111,80	6,6	33,25	256	149	0.109903750321	0.3039282809893859	0.05,0.055	0.096,0.123	-0.057
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	230	37,35	2,0	10,12	0,0	398	149	0.625091766627	1.0	0.874,1.0	1.0,1.0	-0.063
231	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	231	48,41	1,4	35,21	0,2	539	149	0.15300162669	0.38659733058294116	0.93,0.739	1.0,0.744	-0.037
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	232	18,11	37,29	6,1	15,13	231	149	0.123770868831	0.3314629324644201	0.239,0.197	0.205,0.047	0.092
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	233	30,26	40,21	21,13	5,3	451	149	0.000274101681893	0.002553915548324116	0.199,0.29	0.581,0.589	-0.34
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	234	11,7	49,34	5,9	2,2	288	149	2.35381249103e-06	4.600523488252208e-05	0.104,0.096	0.564,0.7	-0.532
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	235	13,4	66,40	0,1	19,7	222	149	0.00271912466146	0.016483799647082128	0.117,0.063	0.0,0.087	0.046
241	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	241	145,102	5,7	79,55	0,0	1402	149	6.24955088158e-06	0.0001070165210645332	0.755,0.608	1.0,1.0	-0.319
245	"ENSG00000293485.2"	"SERHL"	chr22	+	42500578	42501774	42500578	42500692	42501624	42501774	245	0,2	0,2	0,1	0,0	1081	149	1	1.0	NA,0.121	NA,1.0	-0.879
247	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	247	7,6	0,0	1,3	1,0	505	149	1	1.0	1.0,1.0	0.228,1.0	0.386
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	248	756,625	4,0	1265,935	1,2	1240	149	0.643707941709	1.0	0.958,1.0	0.993,0.983	-0.009
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	250	9,2	0,0	4,3	2,0	538	149	0.28124919044	0.6009942650127376	1.0,1.0	0.356,1.0	0.322
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	251	4,4	1,2	7,7	1,1	538	149	0.257272068759	0.5624035476637944	0.526,0.356	0.66,0.66	-0.219
252	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	252	0,0	1,0	2,0	1,0	609	149	1	1.0	0.0,NA	0.329,NA	-0.329
253	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	253	21,13	57,62	20,17	172,102	371	149	0.0106945452723	0.048893943298434696	0.129,0.078	0.045,0.063	0.05
254	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	254	42,42	444,393	25,46	901,671	998	149	0.0267789119089	0.1015461682011804	0.014,0.016	0.004,0.01	0.008
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278	255	23,26	383,319	24,7	819,684	366	149	4.91515543832e-06	8.710938647446844e-05	0.024,0.032	0.012,0.004	0.02
