ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
48	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149088	149175	149088	149164	157170	157463
49	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84056	84116	84066	84116	83299	83958
50	"ENSG00000297619.1"	"ENSG00000297619"	chrGL000009.2	+	22152	22225	22152	22202	28178	28249
51	"ENSG00000296775.1"	"ENSG00000296775"	chrGL000008.2	-	164584	164884	164602	164884	163784	163998
52	"ENSG00000292366.1"	"VAMP7"	chrY	+	57075977	57076132	57075977	57076128	57082142	57082200
53	"ENSG00000292366.1"	"VAMP7"	chrY	+	57075977	57076153	57075977	57076128	57082142	57082200
54	"ENSG00000292366.1"	"VAMP7"	chrY	+	57075977	57076153	57075977	57076132	57082142	57082200
55	"ENSG00000292366.1"	"VAMP7"	chrY	+	57075977	57076132	57075977	57076067	57084631	57084769
56	"ENSG00000299288.1"	"ENSG00000299288"	chrY	+	24142357	24142495	24142357	24142479	24144855	24144940
57	"ENSG00000299288.1"	"ENSG00000299288"	chrY	+	24142357	24142495	24142357	24142479	24146033	24146118
58	"ENSG00000291033.2"	"TXLNGY"	chrY	+	19567312	19567570	19567312	19567482	19587209	19587507
59	"ENSG00000291033.2"	"TXLNGY"	chrY	+	19587209	19587507	19587209	19587392	19589520	19589612
60	"ENSG00000291033.2"	"TXLNGY"	chrY	+	19588369	19589389	19588369	19588411	19589520	19589612
61	"ENSG00000291031.2"	"BCORP1"	chrY	-	19558023	19558140	19558039	19558140	19540189	19540301
62	"ENSG00000291031.2"	"BCORP1"	chrY	-	19558023	19558140	19558039	19558140	19555387	19555554
63	"ENSG00000291031.2"	"BCORP1"	chrY	-	19558023	19558140	19558039	19558140	19555849	19555964
64	"ENSG00000291031.2"	"BCORP1"	chrY	-	19558023	19558140	19558039	19558140	19555849	19555968
65	"ENSG00000291031.2"	"BCORP1"	chrY	-	19558023	19558140	19558039	19558140	19557229	19557289
66	"ENSG00000291031.2"	"BCORP1"	chrY	-	19566976	19567044	19566981	19567044	19558023	19558140
67	"ENSG00000291031.2"	"BCORP1"	chrY	-	19566976	19567009	19566981	19567009	19559339	19559419
68	"ENSG00000297434.1"	"ENSG00000297434"	chrY	-	18085555	18085674	18085566	18085674	18083644	18083718
69	"ENSG00000286009.3"	"ENSG00000286009"	chrY	-	12662525	12662751	12662656	12662751	12661314	12662124
70	"ENSG00000291032.2"	"ENSG00000291032"	chrY	-	11214214	11214455	11214345	11214455	11212743	11212802
71	"ENSG00000291032.2"	"ENSG00000291032"	chrY	-	11214937	11215024	11214941	11215024	11212743	11212802
72	"ENSG00000212855.6"	"TTTY2"	chrY	+	9736279	9736490	9736279	9736484	9742323	9742401
73	"ENSG00000212855.6"	"TTTY2"	chrY	+	9752348	9752576	9752348	9752497	9753189	9753346
74	"ENSG00000293305.2"	"ENSG00000293305"	chrY	-	8076989	8077174	8077051	8077174	8069876	8070117
75	"ENSG00000212856.7"	"TTTY2B"	chrY	-	6412143	6412371	6412222	6412371	6411373	6411530
76	"ENSG00000212856.7"	"TTTY2B"	chrY	-	6428239	6428450	6428245	6428450	6422327	6422405
77	"ENSG00000295135.1"	"ENSG00000295135"	chrX	-	156027335	156027444	156027359	156027444	156026381	156026605
78	"ENSG00000298691.1"	"ENSG00000298691"	chrX	-	155739379	155739719	155739542	155739719	155737211	155737347
79	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558706	154558531	154558650	154561687	154561784
80	"ENSG00000269335.7"	"IKBKG"	chrX	+	154561687	154561784	154561687	154561763	154562809	154562953
81	"ENSG00000269335.7"	"IKBKG"	chrX	+	154561687	154562953	154561687	154561784	154563558	154563701
82	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449680	154449931	154449680	154449735	154450028	154450099
83	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154351580	154351696	154350030	154350207
84	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154366023	154366224	154365348	154365486
85	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932431	153932315	153932431	153930762	153930847
86	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153933960	153934001	153932538	153932584
87	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790795	153790851	153790809	153790851	153790194	153790292
88	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694343	153694446	153694343	153694420	153694532	153694633
89	"ENSG00000262919.8"	"CCNQ"	chrX	-	153598961	153599117	153598965	153599117	153596003	153596187
90	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959937	152959698	152959896	152963838	152963949
91	"ENSG00000229967.2"	"MAGEA4-AS1"	chrX	-	151912408	151912527	151912488	151912527	151911022	151911083
92	"ENSG00000229967.2"	"MAGEA4-AS1"	chrX	-	151912791	151912954	151912872	151912954	151912408	151912527
93	"ENSG00000230153.6"	"LINC02927"	chrX	+	150919768	150919940	150919768	150919936	150920785	150920938
94	"ENSG00000197620.11"	"EOLA1"	chrX	+	149542018	149542085	149542018	149542066	149545367	149545500
95	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149526529	149527068	149526935	149527068	149500948	149501037
96	"ENSG00000203930.15"	"LINC00632"	chrX	+	140711620	140716289	140711620	140711656	140733877	140733964
97	"ENSG00000224765.3"	"LINC02931"	chrX	-	137561043	137561197	137561059	137561197	137556190	137556304
98	"ENSG00000022267.19"	"FHL1"	chrX	+	136167003	136167098	136167003	136167077	136169906	136169980
99	"ENSG00000022267.19"	"FHL1"	chrX	+	136168193	136168288	136168193	136168267	136169906	136169980
100	"ENSG00000165359.16"	"INTS6L"	chrX	+	135577192	135577427	135577192	135577295	135579787	135580162
101	"ENSG00000147257.16"	"GPC3"	chrX	-	133953049	133953211	133953097	133953211	133753481	133754176
102	"ENSG00000213468.8"	"FIRRE"	chrX	-	131756610	131756709	131756642	131756709	131755597	131755746
103	"ENSG00000213468.8"	"FIRRE"	chrX	-	131794296	131794466	131794323	131794466	131783886	131784039
104	"ENSG00000213468.8"	"FIRRE"	chrX	-	131794296	131794466	131794323	131794466	131793993	131794115
105	"ENSG00000303481.1"	"ENSG00000303481"	chrX	-	126110040	126110137	126110064	126110137	126059788	126059893
106	"ENSG00000125676.20"	"THOC2"	chrX	-	123620374	123620965	123620906	123620965	123619400	123619436
107	"ENSG00000125676.20"	"THOC2"	chrX	-	123706853	123706949	123706857	123706949	123703453	123703505
108	"ENSG00000101901.13"	"ALG13"	chrX	+	111681169	111681424	111681169	111681299	111682131	111682294
109	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682294	111682131	111682235	111684964	111685103
110	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682235	111684964	111685103
111	"ENSG00000101901.13"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103
112	"ENSG00000101938.15"	"CHRDL1"	chrX	-	110795685	110795765	110795743	110795765	110792087	110792215
113	"ENSG00000147224.13"	"PRPS1"	chrX	+	107628427	107628750	107628427	107628482	107639294	107639478
114	"ENSG00000123560.14"	"PLP1"	chrX	+	103786464	103786726	103786464	103786621	103787797	103787966
115	"ENSG00000172465.14"	"TCEAL1"	chrX	+	103629493	103629573	103629493	103629561	103629884	103630953
116	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586648	103587518
117	"ENSG00000215029.12"	"TCP11X2"	chrX	-	102463124	102463345	102463219	102463345	102462844	102463026
118	"ENSG00000284800.2"	"ENSG00000284800"	chrX	-	102366766	102367878	102367768	102367878	102366053	102366090
119	"ENSG00000184867.14"	"ARMCX2"	chrX	-	101659407	101659501	101659418	101659501	101659075	101659148
120	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486098	101486022	101486092	101487192	101487272
121	"ENSG00000102385.13"	"DRP2"	chrX	+	101242903	101243098	101242903	101242982	101245016	101245077
122	"ENSG00000281566.5"	"LINC03077"	chrX	+	98731530	98731584	98731530	98731577	98731717	98731909
123	"ENSG00000281566.5"	"LINC03077"	chrX	+	98731530	98731584	98731530	98731577	98732379	98733390
124	"ENSG00000281566.5"	"LINC03077"	chrX	+	98731530	98731584	98731530	98731577	98785026	98785124
125	"ENSG00000289479.2"	"ENSG00000289479"	chrX	-	92103429	92103505	92103446	92103505	92100275	92100700
126	"ENSG00000289479.2"	"ENSG00000289479"	chrX	-	92105292	92105541	92105503	92105541	92100542	92100700
127	"ENSG00000289479.2"	"ENSG00000289479"	chrX	-	92105292	92105541	92105503	92105541	92103446	92103576
128	"ENSG00000289479.2"	"ENSG00000289479"	chrX	-	92105292	92105541	92105503	92105541	92103446	92103705
129	"ENSG00000234161.2"	"PABPC5-AS1"	chrX	-	91434814	91435019	91434855	91435019	91418783	91418871
130	"ENSG00000300140.1"	"ENSG00000300140"	chrX	-	88572027	88572166	88572073	88572166	88566954	88567119
131	"ENSG00000126733.22"	"DACH2"	chrX	+	86812855	86813034	86812855	86813004	86813129	86813277
132	"ENSG00000225470.10"	"JPX"	chrX	+	73944317	73944465	73944317	73944414	73944583	73944662
133	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944462	73944338	73944414	73944583	73944662
134	"ENSG00000225470.10"	"JPX"	chrX	+	73944338	73944465	73944338	73944462	73944583	73944662
135	"ENSG00000225470.10"	"JPX"	chrX	+	73944341	73944465	73944341	73944414	73994839	73994961
136	"ENSG00000230590.13"	"FTX"	chrX	-	74280376	74280494	74280393	74280494	74274341	74274410
137	"ENSG00000230590.13"	"FTX"	chrX	-	74292168	74292351	74292325	74292351	74281701	74281848
138	"ENSG00000226725.3"	"PABPC1L2B-AS1"	chrX	-	73002942	73003129	73003035	73003129	73001210	73001325
139	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72275150	72275052	72275150	72273231	72273389
140	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870303	71870401	71870355	71870401	71869761	71869803
141	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870493	71870758	71870619	71870758	71870355	71870401
142	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870493	71870758	71870681	71870758	71870355	71870401
143	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870619	71870758	71870681	71870758	71870355	71870401
144	"ENSG00000290714.2"	"ENSG00000290714"	chrX	-	71761007	71761654	71761608	71761654	71760763	71760901
145	"ENSG00000290714.2"	"ENSG00000290714"	chrX	-	71764063	71764292	71764176	71764292	71761608	71761654
146	"ENSG00000291017.2"	"ENSG00000291017"	chrX	-	71663861	71664269	71664192	71664269	71663274	71663316
147	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71545037	71544566	71544635	71547906	71548023
148	"ENSG00000147162.15"	"OGT"	chrX	+	71546343	71546496	71546343	71546489	71547906	71548023
149	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71153476	71153536
150	"ENSG00000147168.14"	"IL2RG"	chrX	-	71110155	71110688	71110503	71110688	71109227	71109390
151	"ENSG00000120500.19"	"ARR3"	chrX	+	70269661	70269740	70269661	70269692	70269842	70269903
152	"ENSG00000274536.10"	"MIR223HG"	chrX	+	66018823	66018930	66018823	66018908	66020126	66020424
153	"ENSG00000235437.11"	"LINC01278"	chrX	-	63432363	63432491	63432382	63432491	63426557	63426996
154	"ENSG00000235437.11"	"LINC01278"	chrX	-	63432363	63432491	63432382	63432491	63426557	63427072
155	"ENSG00000235437.11"	"LINC01278"	chrX	-	63432363	63432491	63432382	63432491	63426574	63428981
156	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908228	55908800	55908228	55908517	55962342	55962574
157	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55989687	55989849	55989687	55989845	56002824	56002983
158	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908186	55908800	55908186	55908517	56014844	56014961
159	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55989687	55989849	55989687	55989845	56014844	56014961
160	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	56204437	56204585	56204437	56204514	56204712	56204753
161	"ENSG00000083750.13"	"RRAGB"	chrX	+	55717748	55718419	55717748	55717788	55719313	55719347
162	"ENSG00000290520.2"	"ENSG00000290520"	chrX	-	55656337	55656441	55656377	55656441	55654706	55654808
163	"ENSG00000086758.17"	"HUWE1"	chrX	-	53538834	53539080	53539002	53539080	53538336	53538454
164	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543840	53543968	53543885	53543968	53542442	53542539
165	"ENSG00000086758.17"	"HUWE1"	chrX	-	53602563	53602658	53602590	53602658	53600117	53600309
166	"ENSG00000126012.14"	"KDM5C"	chrX	-	53193772	53193851	53193781	53193851	53193436	53193636
167	"ENSG00000204379.11"	"XAGE1A"	chrX	+	52497315	52497473	52497315	52497457	52497984	52498111
168	"ENSG00000287215.2"	"ENSG00000287215"	chrX	-	52199071	52199214	52199082	52199214	52197744	52198539
169	"ENSG00000287215.2"	"ENSG00000287215"	chrX	-	52199065	52199214	52199071	52199214	52198396	52198539
170	"ENSG00000287215.2"	"ENSG00000287215"	chrX	-	52199065	52199214	52199082	52199214	52198396	52198539
171	"ENSG00000230317.3"	"LINC01284"	chrX	-	51101846	51101953	51101929	51101953	51101556	51101617
172	"ENSG00000171365.17"	"CLCN5"	chrX	+	49923406	49923741	49923406	49923482	49925170	49925314
173	"ENSG00000102001.13"	"CACNA1F"	chrX	-	49226936	49227127	49226969	49227127	49226609	49226702
174	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49165189	49165361
175	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062104	49061958	49062058	49062234	49062325
176	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062058	49062234	49062325
177	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062104	49062234	49062325
178	"ENSG00000147144.13"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49062467	49062601
179	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48983223	48983440	48983227	48983440	48982978	48983092
180	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988496	48989710	48989610	48989710	48988120	48988198
181	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48999237	48999299	48993427	48993578
182	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49001998	49002264	49002103	49002264	48999437	48999504
183	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49001998	49002264	49002187	49002264	48999437	48999504
184	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49002103	49002264	49002187	49002264	48999437	48999504
185	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48894096	48894225	48893448	48893817
186	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48896737	48896858	48896758	48896858	48895037	48895101
187	"ENSG00000232828.2"	"ENSG00000232828"	chrX	-	48725978	48726187	48726147	48726187	48723517	48723888
188	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48478616	48478707	48478616	48478680	48479037	48479116
189	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506
190	"ENSG00000307069.1"	"ENSG00000307069"	chrX	-	47087174	47087418	47087240	47087418	47086453	47086715
191	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46471141	46471185
192	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46472024	46472526
193	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46472752	46473594
194	"ENSG00000147121.16"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46497121	46497422
195	"ENSG00000270069.5"	"MIR222HG"	chrX	-	45747835	45747930	45747845	45747930	45747096	45747155
196	"ENSG00000189221.11"	"MAOA"	chrX	+	43656209	43656414	43656209	43656359	43683512	43683607
197	"ENSG00000189221.11"	"MAOA"	chrX	+	43656209	43656462	43656209	43656359	43683512	43683607
198	"ENSG00000189221.11"	"MAOA"	chrX	+	43656209	43656462	43656209	43656414	43683512	43683607
199	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333783	41337407	41337465
200	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41341483	41341616
201	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41343215	41343351
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41344029	41344128
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344238	41344399
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344238	41344399
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344564	41344238	41344399	41345179	41345324
206	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41347314	41347451	41347639	41349884
207	"ENSG00000215301.11"	"DDX3X"	chrX	+	41357832	41357990	41357832	41357939	41364273	41364472
208	"ENSG00000215301.11"	"DDX3X"	chrX	+	41357832	41358000	41357832	41357939	41364273	41364472
209	"ENSG00000215301.11"	"DDX3X"	chrX	+	41357832	41358000	41357832	41357990	41364273	41364472
210	"ENSG00000124486.15"	"USP9X"	chrX	+	41223216	41223402	41223216	41223327	41224741	41224962
211	"ENSG00000124486.15"	"USP9X"	chrX	+	41229566	41229827	41229566	41229779	41230500	41230596
212	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772
213	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287864	38288041	38276586	38276772
214	"ENSG00000156313.15"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38276586	38276772
215	"ENSG00000156313.15"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38287093	38287245
216	"ENSG00000233785.2"	"SAT1-DT"	chrX	-	23782567	23783045	23782884	23783045	23777717	23777851
217	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21595323	21595395
218	"ENSG00000173698.18"	"ADGRG2"	chrX	-	19037588	19037636	19037597	19037636	19037466	19037490
219	"ENSG00000044446.12"	"PHKA2"	chrX	-	18902791	18902910	18902817	18902910	18901484	18901603
220	"ENSG00000102048.16"	"ASB9"	chrX	-	15248682	15248935	15248743	15248935	15243986	15244630
221	"ENSG00000046647.15"	"GEMIN8"	chrX	-	14026051	14026221	14026139	14026221	14021463	14021511
222	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746779	13746953	13749426	13749533
223	"ENSG00000046651.16"	"OFD1"	chrX	+	13756577	13756771	13756577	13756767	13757659	13757790
224	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413339	154413206	154413252	154413481	154413567
225	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413352	154413206	154413252	154413481	154413567
226	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413358	154413206	154413252	154413481	154413567
227	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413352	154413206	154413339	154413481	154413567
228	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413358	154413206	154413339	154413481	154413567
229	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413358	154413206	154413352	154413481	154413567
230	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154420031	154420094
231	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420657	154420735
232	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11760402	11760498
233	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767052	11766960	11767046	11767144	11767286
234	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11772155	11772255
235	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11772155	11772255
236	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11772155	11772255
237	"ENSG00000157399.17"	"ARSL"	chrX	-	2945997	2946134	2946001	2946134	2943064	2943199
238	"ENSG00000198223.19"	"CSF2RA"	chrX	+	1274754	1274842	1274754	1274818	1282677	1282779
239	"ENSG00000198223.19"	"CSF2RA"	chrX	+	1282677	1283042	1282677	1282779	1285777	1285920
240	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769424	50769549	50769454	50769549	50769040	50769124
241	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769880	50770016	50769904	50770016	50769454	50769552
242	"ENSG00000079974.19"	"RABL2B"	chr22	-	50782890	50783045	50782894	50783045	50782187	50782351
243	"ENSG00000079974.19"	"RABL2B"	chr22	-	50783038	50783286	50783044	50783286	50782187	50782351
244	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784072	50783765	50783864	50784330	50784424
245	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784021	50783831	50783864	50784330	50784424
246	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783874	50784072	50783874	50784021	50784330	50784424
247	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783739	50784072	50783739	50783864	50785172	50785293
248	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784072	50783762	50784021	50785172	50785293
249	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784424	50783762	50784021	50785172	50785293
250	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783762	50784424	50783762	50784072	50785172	50785293
251	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783784	50784021	50783784	50783864	50785172	50785293
252	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783784	50784424	50783784	50783864	50785172	50785293
253	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784072	50783831	50783927	50785172	50785293
254	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784129	50783831	50783927	50785172	50785293
255	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783831	50784129	50783831	50784072	50785172	50785293
