ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
108	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870355	71870758	71870355	71870401	71870619	71870758
109	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71869761	71870758	71869761	71869803	71870681	71870758
110	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870355	71870758	71870355	71870392	71870681	71870758
111	"ENSG00000309173.1"	"ENSG00000309173"	chrX	-	71870355	71870758	71870355	71870401	71870681	71870758
112	"ENSG00000296354.1"	"ENSG00000296354"	chrX	+	71823415	71823726	71823415	71823457	71823562	71823726
113	"ENSG00000290714.2"	"ENSG00000290714"	chrX	-	71761007	71761654	71761007	71761049	71761608	71761654
114	"ENSG00000290714.2"	"ENSG00000290714"	chrX	-	71761007	71761654	71761007	71761075	71761608	71761654
115	"ENSG00000291017.2"	"ENSG00000291017"	chrX	-	71663861	71664269	71663861	71663907	71664192	71664269
116	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023
117	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71544566	71545037	71547906	71548023
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206
119	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905
120	"ENSG00000228427.6"	"ENSG00000228427"	chrX	-	71183381	71184013	71183381	71183702	71183910	71184013
121	"ENSG00000147168.14"	"IL2RG"	chrX	-	71108276	71108695	71108276	71108346	71108598	71108695
122	"ENSG00000147168.14"	"IL2RG"	chrX	-	71110155	71110688	71110155	71110295	71110503	71110688
123	"ENSG00000130055.14"	"GDPD2"	chrX	+	70429492	70430063	70429492	70429714	70429914	70430063
124	"ENSG00000120509.12"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593
125	"ENSG00000089472.18"	"HEPH"	chrX	+	66256104	66258979	66256104	66256330	66257444	66258979
126	"ENSG00000089472.18"	"HEPH"	chrX	+	66256104	66258979	66256104	66256330	66258839	66258979
127	"ENSG00000089472.18"	"HEPH"	chrX	+	66257444	66258979	66257444	66258205	66258839	66258979
128	"ENSG00000235437.11"	"LINC01278"	chrX	-	63238992	63239830	63238992	63239059	63239786	63239830
129	"ENSG00000102349.18"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489
130	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908228	55908800	55908228	55908517	55908628	55908800
131	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908216	55908800	55908216	55908309	55908690	55908800
132	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908223	55908800	55908223	55908517	55908690	55908800
133	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	56204437	56205093	56204437	56204514	56204972	56205093
134	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431260	53431906	53431260	53431594	53431797	53431906
135	"ENSG00000072506.14"	"HSD17B10"	chrX	-	53431257	53432116	53431257	53431594	53431973	53432116
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866
139	"ENSG00000287215.2"	"ENSG00000287215"	chrX	-	52198492	52199214	52198492	52198539	52199082	52199214
140	"ENSG00000230317.3"	"LINC01284"	chrX	-	51095783	51095997	51095783	51095840	51095927	51095997
141	"ENSG00000230317.3"	"LINC01284"	chrX	-	51101268	51101446	51101268	51101330	51101410	51101446
142	"ENSG00000230317.3"	"LINC01284"	chrX	-	51101556	51101934	51101556	51101617	51101846	51101934
143	"ENSG00000230317.3"	"LINC01284"	chrX	-	51101556	51101955	51101556	51101617	51101929	51101955
144	"ENSG00000230317.3"	"LINC01284"	chrX	-	51396095	51396586	51396095	51396168	51396361	51396586
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111
149	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975613	48976017	48976111
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027
160	"ENSG00000130988.13"	"RGN"	chrX	+	47080316	47081307	47080316	47080936	47081129	47081307
161	"ENSG00000307069.1"	"ENSG00000307069"	chrX	-	47086453	47087418	47086453	47086715	47087174	47087418
162	"ENSG00000307069.1"	"ENSG00000307069"	chrX	-	47086453	47087418	47086453	47086715	47087240	47087418
163	"ENSG00000189221.11"	"MAOA"	chrX	+	43736226	43740738	43736226	43736280	43740680	43740738
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886
181	"ENSG00000223714.2"	"LINC02601"	chrX	+	41276088	41277443	41276088	41276470	41277054	41277443
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773
183	"ENSG00000297686.1"	"ENSG00000297686"	chrX	+	39807875	39808433	39807875	39808105	39808207	39808433
184	"ENSG00000224610.3"	"ENSG00000224610"	chrX	-	39262344	39263002	39262344	39262648	39262880	39263002
185	"ENSG00000289127.2"	"ENSG00000289127"	chrX	+	38870460	38870844	38870460	38870647	38870740	38870844
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041
188	"ENSG00000233928.8"	"ENSG00000233928"	chrX	+	33942014	33942737	33942014	33942148	33942290	33942737
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567
201	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413352	154413481	154413567
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11766960	11767169	11768621	11768682
215	"ENSG00000073464.13"	"CLCN4"	chrX	+	10208044	10208590	10208044	10208181	10208274	10208590
216	"ENSG00000157399.17"	"ARSL"	chrX	-	2952322	2953265	2952322	2952992	2953142	2953265
217	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021
218	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783874	50784424	50783874	50784021	50784330	50784424
219	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783874	50784424	50783874	50784072	50784330	50784424
220	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788894	50789179
224	"ENSG00000251322.12"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698122	50698689	50698803
225	"ENSG00000251322.12"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698342	50698689	50698803
226	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539
227	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476
228	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526156	50526245	50526476
229	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537
231	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199
232	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472
236	"ENSG00000306452.1"	"ENSG00000306452"	chr22	-	48193692	48194454	48193692	48194219	48194311	48194454
237	"ENSG00000234869.2"	"LINC02925"	chr22	+	46547105	46548128	46547105	46547443	46547924	46548128
238	"ENSG00000234869.2"	"LINC02925"	chr22	+	46552015	46553360	46552015	46552367	46553069	46553360
239	"ENSG00000234869.2"	"LINC02925"	chr22	+	46552015	46553360	46552015	46552390	46553069	46553360
240	"ENSG00000234869.2"	"LINC02925"	chr22	+	46552015	46553360	46552015	46552367	46553148	46553360
241	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337
242	"ENSG00000186654.22"	"PRR5"	chr22	+	44702217	44702608	44702217	44702409	44702491	44702608
243	"ENSG00000183569.18"	"SERHL2"	chr22	+	42555663	42556083	42555663	42555705	42556047	42556083
244	"ENSG00000183569.18"	"SERHL2"	chr22	+	42555663	42556083	42555663	42555705	42556063	42556083
245	"ENSG00000293485.2"	"SERHL"	chr22	+	42500578	42501774	42500578	42500692	42501624	42501774
246	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502732	42502768
247	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927
249	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714
252	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477
253	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372
254	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278
256	"ENSG00000100412.17"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453
