ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
632	"ENSG00000147394.20"	"ZNF185"	chrX	+	152959698	152959937	152945266	152945464	152963838	152963949
653	"ENSG00000241769.7"	"EOLA1-DT"	chrX	-	149538723	149538906	149538114	149538172	149539076	149539304
655	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149486924	149487098	149477103	149483218	149490313	149490440
656	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149498106	149498307	149496345	149496516	149500948	149501037
657	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149526529	149527068	149500948	149501037	149529366	149529428
659	"ENSG00000241489.8"	"ENSG00000241489"	chrX	-	149536173	149536213	149532881	149534374	149538114	149538172
661	"ENSG00000010404.18"	"IDS"	chrX	-	149498106	149498307	149496345	149496516	149499228	149499354
662	"ENSG00000010404.18"	"IDS"	chrX	-	149499228	149499354	149496345	149496516	149500948	149501037
665	"ENSG00000010404.18"	"IDS"	chrX	-	149503311	149503489	149500948	149501037	149504156	149504219
666	"ENSG00000010404.18"	"IDS"	chrX	-	149505034	149505177	149504156	149504293	149511533	149511620
696	"ENSG00000101974.15"	"ATP11C"	chrX	-	139782546	139782728	139774689	139774953	139783163	139783267
698	"ENSG00000101974.15"	"ATP11C"	chrX	-	139798272	139798354	139797175	139797326	139798678	139798743
725	"ENSG00000165359.16"	"INTS6L"	chrX	+	135581527	135581564	135581049	135581143	135582240	135582510
726	"ENSG00000165359.16"	"INTS6L"	chrX	+	135581527	135581631	135581049	135581143	135582240	135582502
729	"ENSG00000165704.15"	"HPRT1"	chrX	+	134498607	134498684	134498389	134498436	134500029	134500668
738	"ENSG00000171004.19"	"HS6ST2"	chrX	-	132669112	132669199	132626014	132629093	132708461	132708494
739	"ENSG00000171004.19"	"HS6ST2"	chrX	-	132708461	132708494	132626014	132629093	132956807	132957326
764	"ENSG00000165675.20"	"ENOX2"	chrX	-	130679541	130679748	130669964	130670198	130688862	130689018
765	"ENSG00000165675.20"	"ENOX2"	chrX	-	130688862	130689018	130679541	130679748	130703119	130703254
775	"ENSG00000122126.18"	"OCRL"	chrX	+	129557860	129557950	129557324	129557435	129558632	129558753
776	"ENSG00000122126.18"	"OCRL"	chrX	+	129560549	129560651	129558839	129559001	129561178	129561293
788	"ENSG00000125676.20"	"THOC2"	chrX	-	123613398	123613556	123611439	123611516	123613638	123613708
789	"ENSG00000125676.20"	"THOC2"	chrX	-	123613638	123613708	123611439	123611516	123614051	123614189
791	"ENSG00000125676.20"	"THOC2"	chrX	-	123632860	123633040	123631687	123631852	123633952	123634070
792	"ENSG00000125676.20"	"THOC2"	chrX	-	123668158	123668314	123667105	123667278	123671668	123671761
793	"ENSG00000125676.20"	"THOC2"	chrX	-	123671668	123671761	123667105	123667278	123686547	123686714
794	"ENSG00000125676.20"	"THOC2"	chrX	-	123671668	123671761	123668158	123668314	123706857	123706949
795	"ENSG00000125676.20"	"THOC2"	chrX	-	123686547	123686714	123671668	123671761	123696020	123696154
796	"ENSG00000125676.20"	"THOC2"	chrX	-	123686547	123686714	123671668	123671761	123706857	123706949
797	"ENSG00000125676.20"	"THOC2"	chrX	-	123703453	123703505	123671668	123671761	123706857	123706949
798	"ENSG00000125676.20"	"THOC2"	chrX	-	123703453	123703505	123697680	123697751	123706857	123706949
826	"ENSG00000018610.15"	"STEEP1"	chrX	-	119542504	119542594	119541327	119541420	119560267	119560385
827	"ENSG00000018610.15"	"STEEP1"	chrX	-	119542504	119542594	119541327	119541420	119565231	119565408
828	"ENSG00000018610.15"	"STEEP1"	chrX	-	119544352	119544491	119542504	119542594	119545462	119545504
829	"ENSG00000018610.15"	"STEEP1"	chrX	-	119544352	119544491	119542504	119542594	119560267	119560385
830	"ENSG00000018610.15"	"STEEP1"	chrX	-	119545462	119545504	119542504	119542594	119560267	119560385
831	"ENSG00000018610.15"	"STEEP1"	chrX	-	119545462	119545504	119542504	119542594	119565231	119565409
833	"ENSG00000018610.15"	"STEEP1"	chrX	-	119560267	119560385	119541327	119541420	119565231	119565408
834	"ENSG00000018610.15"	"STEEP1"	chrX	-	119560267	119560385	119542504	119542594	119565231	119565408
835	"ENSG00000018610.15"	"STEEP1"	chrX	-	119560267	119560385	119545462	119545504	119565231	119565408
836	"ENSG00000005022.6"	"SLC25A5"	chrX	+	119469660	119470147	119468443	119468626	119470372	119470513
839	"ENSG00000003096.15"	"KLHL13"	chrX	-	117920237	117920370	117919520	117919717	117945433	117945575
845	"ENSG00000102024.19"	"PLS3"	chrX	+	115643312	115643508	115640303	115640503	115645020	115645099
846	"ENSG00000102024.19"	"PLS3"	chrX	+	115647892	115648017	115647549	115647673	115649428	115649758
847	"ENSG00000271826.5"	"PLS3-AS1"	chrX	-	115562403	115562530	115518181	115519711	115562625	115562707
851	"ENSG00000182508.14"	"LHFPL1"	chrX	-	112660626	112660725	112630647	112631601	112671008	112671404
855	"ENSG00000101901.13"	"ALG13"	chrX	+	111708026	111708393	111684964	111685103	111708964	111708998
857	"ENSG00000101901.13"	"ALG13"	chrX	+	111708964	111709048	111684964	111685103	111711674	111711725
858	"ENSG00000101901.13"	"ALG13"	chrX	+	111708964	111709048	111684964	111685103	111713224	111713297
862	"ENSG00000101901.13"	"ALG13"	chrX	+	111721602	111721711	111720094	111720170	111724933	111725061
866	"ENSG00000101901.13"	"ALG13"	chrX	+	111728184	111728305	111727613	111727770	111730394	111730427
867	"ENSG00000101901.13"	"ALG13"	chrX	+	111730394	111730427	111728184	111728305	111735050	111735122
872	"ENSG00000197565.17"	"COL4A6"	chrX	-	108178683	108178845	108176840	108177011	108179216	108179438
874	"ENSG00000157514.18"	"TSC22D3"	chrX	-	107715898	107715950	107713220	107714749	107775099	107775294
892	"ENSG00000147234.11"	"FRMPD3"	chrX	+	107533504	107533550	107530408	107530511	107545736	107545841
896	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678600	103675495	103677051	103684680	103684729
898	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103676825	103677051	103684680	103684729
899	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103676825	103677051	103685170	103685260
900	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103675497	103677051	103684680	103684729
902	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103684680	103684729	103676494	103677051	103685170	103685260
904	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103684680	103684729	103678498	103678620	103685170	103685260
906	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103685170	103685260	103678498	103678600	103686630	103686684
907	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103685170	103685260	103678498	103678620	103686630	103686684
908	"ENSG00000172465.14"	"TCEAL1"	chrX	+	103629493	103629561	103628998	103629025	103629884	103630447
909	"ENSG00000172465.14"	"TCEAL1"	chrX	+	103629493	103629573	103628974	103629025	103629884	103630953
911	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585532	103585624	103586648	103587694
912	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585858	103586291	103585614	103585683	103586648	103587694
913	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585969	103586291	103585527	103585683	103586648	103586949
914	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103585969	103586291	103585562	103585624	103586648	103586949
915	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586291	103585491	103585683	103586648	103586905
916	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586291	103585514	103585624	103586648	103586905
927	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101887197	101887304	101886631	101886731	101892704	101892754
928	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101887197	101887304	101886631	101886731	101894453	101894904
929	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101892704	101892754	101886631	101886731	101894453	101894904
941	"ENSG00000102401.20"	"ARMCX3"	chrX	+	101623785	101623893	101622796	101623276	101624157	101624218
942	"ENSG00000102401.20"	"ARMCX3"	chrX	+	101623813	101623893	101623127	101623276	101624157	101624218
943	"ENSG00000102401.20"	"ARMCX3"	chrX	+	101623813	101623893	101623255	101623430	101624479	101624550
945	"ENSG00000102401.20"	"ARMCX3"	chrX	+	101624479	101624550	101624157	101624218	101624833	101624952
946	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101444051	101444155	101418909	101419000	101445997	101446044
947	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101445997	101446044	101418909	101419000	101486022	101486092
948	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101445997	101446044	101418909	101419000	101487192	101487272
949	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101418909	101419000	101487192	101487272
950	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486022	101486092	101445997	101446044	101487192	101487272
951	"ENSG00000196440.12"	"ARMCX4"	chrX	+	101486025	101486092	101445997	101446044	101487192	101487272
956	"ENSG00000241343.10"	"RPL36A"	chrX	+	101392049	101392095	101391754	101391822	101395727	101395786
957	"ENSG00000241343.10"	"RPL36A"	chrX	+	101395334	101395457	101391754	101391822	101395727	101395786
958	"ENSG00000241343.10"	"RPL36A"	chrX	+	101395334	101395457	101392049	101392095	101395727	101395786
961	"ENSG00000102385.13"	"DRP2"	chrX	+	101245016	101245077	101242903	101243098	101245387	101245449
962	"ENSG00000102385.13"	"DRP2"	chrX	+	101247089	101247164	101245387	101245449	101248088	101248290
963	"ENSG00000102385.13"	"DRP2"	chrX	+	101250422	101250580	101248513	101248599	101250916	101251083
964	"ENSG00000102385.13"	"DRP2"	chrX	+	101255183	101255249	101254858	101254924	101256117	101256261
965	"ENSG00000102384.14"	"CENPI"	chrX	+	101098711	101098843	101098443	101098539	101099808	101100065
969	"ENSG00000102384.14"	"CENPI"	chrX	+	101099808	101100065	101098711	101098843	101101057	101101295
970	"ENSG00000102384.14"	"CENPI"	chrX	+	101126708	101126798	101120737	101120784	101127137	101127266
971	"ENSG00000102384.14"	"CENPI"	chrX	+	101146152	101146277	101145063	101145199	101147762	101147811
981	"ENSG00000000003.16"	"TSPAN6"	chrX	-	100630758	100630866	100627107	100629986	100632484	100632568
983	"ENSG00000000003.16"	"TSPAN6"	chrX	-	100633404	100633539	100632484	100632568	100633930	100634029
990	"ENSG00000281566.5"	"LINC03077"	chrX	+	98841940	98842001	98731530	98731577	98864610	98865564
991	"ENSG00000281566.5"	"LINC03077"	chrX	+	98841940	98842001	98785026	98785124	98864610	98865564
1027	"ENSG00000102290.23"	"PCDH11X"	chrX	+	91811236	91811295	91810472	91810578	91835460	91836044
1043	"ENSG00000155008.16"	"APOOL"	chrX	+	85046445	85046550	85003876	85003927	85051388	85051508
1044	"ENSG00000155008.16"	"APOOL"	chrX	+	85074273	85074391	85073997	85074111	85087589	85093315
1046	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84064970	84065111	84058345	84064402	84096193	84096311
1047	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84117059	84117148	84116228	84116287	84117383	84117454
1048	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84134781	84134819	84119884	84120027	84135103	84135210
1049	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84148041	84148123	84146977	84147058	84156074	84156191
1050	"ENSG00000072133.12"	"RPS6KA6"	chrX	-	84187363	84187459	84186762	84186874	84187818	84187898
1052	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118431	81118485	81116203	81116341	81118729	81118759
1053	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118431	81118485	81116203	81116341	81121534	81121688
1054	"ENSG00000198157.11"	"HMGN5"	chrX	-	81118729	81118759	81116203	81116341	81121534	81121638
1061	"ENSG00000078589.13"	"P2RY10"	chrX	+	78947814	78947863	78945390	78945495	78960507	78963727
1063	"ENSG00000078589.13"	"P2RY10"	chrX	+	78952192	78952335	78947814	78947863	78960507	78961080
1069	"ENSG00000131174.7"	"COX7B"	chrX	+	77902642	77902767	77899467	77899593	77905183	77905385
1070	"ENSG00000131174.7"	"COX7B"	chrX	+	77902649	77902767	77899484	77899593	77905183	77905461
1072	"ENSG00000102158.22"	"MAGT1"	chrX	-	77841245	77841320	77830804	77830895	77855500	77855590
1073	"ENSG00000102158.22"	"MAGT1"	chrX	-	77853900	77853964	77841245	77841320	77855500	77855590
1075	"ENSG00000102158.22"	"MAGT1"	chrX	-	77879568	77879613	77875427	77875597	77883932	77884028
1076	"ENSG00000102158.22"	"MAGT1"	chrX	-	77879568	77879613	77875427	77875597	77895308	77895431
1077	"ENSG00000102158.22"	"MAGT1"	chrX	-	77883932	77884028	77875427	77875597	77895308	77895431
1078	"ENSG00000102158.22"	"MAGT1"	chrX	-	77883932	77884028	77879568	77879613	77895308	77895431
1080	"ENSG00000102390.12"	"PBDC1"	chrX	+	76174889	76174949	76173584	76173650	76175472	76175613
1092	"ENSG00000225470.10"	"JPX"	chrX	+	73946998	73947374	73944326	73944662	73984443	73985694
1155	"ENSG00000225470.10"	"JPX"	chrX	+	74010377	74010571	73944583	73944662	74014076	74014389
1157	"ENSG00000225470.10"	"JPX"	chrX	+	74010377	74010571	73994839	73994961	74014076	74014389
1165	"ENSG00000230590.13"	"FTX"	chrX	-	74232488	74232608	74202693	74203953	74274341	74274410
1223	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572104	72568753	72568884	72572650	72572704
1224	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572109	72568753	72568884	72572650	72572659
1226	"ENSG00000198034.11"	"RPS4X"	chrX	-	72273800	72273972	72273231	72273389	72275052	72275150
1247	"ENSG00000147174.12"	"GCNA"	chrX	+	71610680	71610819	71608972	71609117	71612354	71612559
1250	"ENSG00000147162.15"	"OGT"	chrX	+	71537828	71538072	71533086	71533336	71544566	71544624
1253	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71554512	71554592
1254	"ENSG00000147162.15"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71555953	71556094
1257	"ENSG00000147162.15"	"OGT"	chrX	+	71547906	71548023	71537828	71538072	71554512	71554592
1258	"ENSG00000147162.15"	"OGT"	chrX	+	71547906	71548023	71537828	71538072	71555953	71556094
1259	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71537828	71538072	71555953	71556094
1260	"ENSG00000147162.15"	"OGT"	chrX	+	71554512	71554592	71544566	71548023	71555953	71556094
1265	"ENSG00000147162.15"	"OGT"	chrX	+	71567499	71567752	71564600	71564753	71573619	71573816
1266	"ENSG00000147162.15"	"OGT"	chrX	+	71567992	71568116	71567499	71567752	71573619	71573816
1267	"ENSG00000147166.11"	"ITGB1BP2"	chrX	+	71303626	71303697	71303460	71303516	71303811	71303911
1286	"ENSG00000120509.12"	"PDZD11"	chrX	-	70286985	70287116	70281117	70282275	70287275	70287336
1287	"ENSG00000120509.12"	"PDZD11"	chrX	-	70288116	70288173	70287731	70287830	70288429	70288513
1319	"ENSG00000235437.11"	"LINC01278"	chrX	-	63432363	63432491	63396557	63399903	63443070	63443132
1323	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63399452	63399903	63516909	63517082
1324	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63399452	63399903	63560831	63561054
1326	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443070	63443132	63432363	63432491	63560831	63561054
1327	"ENSG00000235437.11"	"LINC01278"	chrX	-	63443515	63443586	63443070	63443132	63560831	63561054
1334	"ENSG00000235437.11"	"LINC01278"	chrX	-	63516909	63517082	63443070	63443132	63560831	63560942
1338	"ENSG00000165591.7"	"FAAH2"	chrX	+	57292497	57292580	57286705	57287017	57310592	57310729
1339	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57310592	57310729	57341270	57341390
1340	"ENSG00000165591.7"	"FAAH2"	chrX	+	57341270	57341390	57310592	57310729	57378650	57378786
1341	"ENSG00000165591.7"	"FAAH2"	chrX	+	57431917	57432037	57380911	57381029	57446927	57447039
1342	"ENSG00000165591.7"	"FAAH2"	chrX	+	57446927	57447039	57380911	57381029	57488756	57489193
1343	"ENSG00000165591.7"	"FAAH2"	chrX	+	57448523	57448718	57446927	57447039	57488756	57489193
1346	"ENSG00000226310.3"	"ENSG00000226310"	chrX	+	57215665	57215745	57214447	57214569	57219394	57219481
1351	"ENSG00000102349.18"	"KLF8"	chrX	+	56269377	56269489	56265179	56265744	56284312	56284655
1424	"ENSG00000083750.13"	"RRAGB"	chrX	+	55722185	55722285	55719313	55719347	55729293	55729360
1426	"ENSG00000083750.13"	"RRAGB"	chrX	+	55751100	55751196	55731363	55731586	55753391	55753475
1427	"ENSG00000083750.13"	"RRAGB"	chrX	+	55753391	55753514	55731363	55731586	55757215	55757331
1428	"ENSG00000083750.13"	"RRAGB"	chrX	+	55755840	55755932	55753391	55753514	55757215	55757331
1432	"ENSG00000169188.5"	"APEX2"	chrX	+	55002961	55003108	55001545	55001629	55003798	55003868
1433	"ENSG00000086758.17"	"HUWE1"	chrX	-	53536379	53536667	53536146	53536252	53537555	53537696
1434	"ENSG00000086758.17"	"HUWE1"	chrX	-	53538834	53539080	53538336	53538454	53539656	53539812
1435	"ENSG00000086758.17"	"HUWE1"	chrX	-	53539002	53539080	53538336	53538454	53539656	53539812
1436	"ENSG00000086758.17"	"HUWE1"	chrX	-	53542442	53542539	53539656	53539812	53546435	53546592
1437	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543840	53543968	53542442	53542539	53544559	53544762
1438	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543885	53543968	53542442	53542539	53544559	53544762
1440	"ENSG00000086758.17"	"HUWE1"	chrX	-	53547672	53548273	53546703	53546825	53550665	53550768
1441	"ENSG00000086758.17"	"HUWE1"	chrX	-	53548958	53549505	53547672	53548273	53550665	53550768
1442	"ENSG00000086758.17"	"HUWE1"	chrX	-	53558654	53558809	53557381	53557427	53558970	53559060
1443	"ENSG00000086758.17"	"HUWE1"	chrX	-	53561755	53561924	53560187	53560416	53563745	53563821
1444	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562110	53562244	53561755	53561924	53562830	53562929
1445	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562110	53562244	53561755	53561924	53563745	53563821
1446	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562830	53562929	53561755	53561924	53563745	53563821
1447	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562830	53562929	53562110	53562244	53563745	53563821
1448	"ENSG00000086758.17"	"HUWE1"	chrX	-	53563745	53563821	53560187	53560416	53565066	53565239
1449	"ENSG00000086758.17"	"HUWE1"	chrX	-	53563745	53563821	53562110	53562244	53565066	53565239
1450	"ENSG00000086758.17"	"HUWE1"	chrX	-	53563745	53563821	53562830	53562929	53564573	53564722
1451	"ENSG00000086758.17"	"HUWE1"	chrX	-	53564573	53564722	53563745	53563821	53565066	53565239
1452	"ENSG00000086758.17"	"HUWE1"	chrX	-	53575642	53575785	53575154	53575221	53576899	53577067
1453	"ENSG00000086758.17"	"HUWE1"	chrX	-	53575642	53575788	53575154	53575221	53576899	53577067
1454	"ENSG00000086758.17"	"HUWE1"	chrX	-	53594498	53594621	53593363	53593601	53595186	53595403
1455	"ENSG00000086758.17"	"HUWE1"	chrX	-	53614533	53614745	53608851	53608909	53615743	53615835
1456	"ENSG00000086758.17"	"HUWE1"	chrX	-	53614533	53614745	53608851	53608909	53616969	53617147
1457	"ENSG00000086758.17"	"HUWE1"	chrX	-	53615743	53615835	53608851	53608909	53616969	53617147
1458	"ENSG00000086758.17"	"HUWE1"	chrX	-	53615743	53615835	53614533	53614745	53616969	53617147
1459	"ENSG00000086758.17"	"HUWE1"	chrX	-	53624594	53624675	53617339	53617446	53625156	53625258
1461	"ENSG00000086758.17"	"HUWE1"	chrX	-	53634235	53634298	53632486	53632564	53645310	53645463
1462	"ENSG00000086758.17"	"HUWE1"	chrX	-	53647367	53647574	53645310	53645463	53648211	53648310
1463	"ENSG00000086758.17"	"HUWE1"	chrX	-	53648211	53648310	53645310	53645463	53654062	53654107
1464	"ENSG00000086758.17"	"HUWE1"	chrX	-	53654062	53654131	53645310	53645463	53680048	53680186
1465	"ENSG00000086758.17"	"HUWE1"	chrX	-	53672507	53672586	53654062	53654131	53680048	53680186
