ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
153	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	45542	45769	63816	64019	153	29,20	1,0	16,25	0,0	378	149	1	1.0	0.92,1.0	1.0,1.0	-0.04
154	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	45542	45769	95173	95232	154	88,57	14,5	42,61	5,8	378	149	0.87712575896	1.0	0.712,0.818	0.768,0.75	0.006
161	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	40641	40872	95173	95232	161	10,16	18,24	13,20	9,17	352	149	0.0494088875249	0.5733693623210984	0.19,0.22	0.379,0.332	-0.151
162	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	45542	45769	95173	95232	162	11,16	14,5	13,20	5,8	352	149	0.306992967129	1.0	0.25,0.575	0.524,0.514	-0.107
163	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	46655	48142	88536	89058	163	9,5	8,3	9,7	0,4	352	149	0.0764667302358	0.7277732786689323	0.323,0.414	1.0,0.426	-0.344
164	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	46655	48142	92040	92100	164	9,5	6,5	8,8	0,0	352	149	4.86157515356e-08	5.570519634648706e-05	0.388,0.297	1.0,1.0	-0.657
165	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	46655	48142	95173	95232	165	14,18	63,39	18,20	31,36	352	149	0.0568188838529	0.6194331576809337	0.086,0.163	0.197,0.19	-0.069
167	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	46851	48142	92040	92100	167	32,24	6,5	14,23	0,0	671	149	1.29290471751e-06	0.0007367180740596442	0.542,0.516	1.0,1.0	-0.471
168	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	46851	48142	95173	95232	168	28,24	63,39	16,26	31,36	671	149	0.509692618023	1.0	0.09,0.12	0.103,0.138	-0.015
169	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	63816	64019	92040	92100	169	24,21	0,0	15,19	0,1	671	149	1	1.0	1.0,1.0	1.0,0.808	0.096
170	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	63816	64019	95173	95232	170	20,21	5,13	17,22	10,13	671	149	0.473443551422	1.0	0.47,0.264	0.274,0.273	0.093
176	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	40641	40872	95173	95232	176	3,1	18,24	1,1	9,17	209	149	0.594856828388	1.0	0.106,0.029	0.073,0.04	0.011
177	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	46655	48142	95173	95232	177	9,6	63,39	1,1	31,36	209	149	0.00131058113225	0.07651354886848005	0.092,0.099	0.022,0.019	0.075
179	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	63816	64019	95173	95232	179	3,1	5,13	1,2	10,13	209	149	0.775401672034	1.0	0.3,0.052	0.067,0.099	0.093
181	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	88346	89058	95173	95232	181	9,4	2,3	4,1	5,3	209	149	0.0411921852963	0.5173471358689524	0.762,0.487	0.363,0.192	0.347
183	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	94558	94829	45542	45769	95173	95232	183	1,1	14,5	2,0	5,8	420	149	0.306766537416	1.0	0.025,0.066	0.124,0.0	-0.017
184	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	94558	94829	46851	48142	95173	95232	184	0,1	63,39	2,0	31,36	420	149	1	1.0	0.0,0.009	0.022,0.0	-0.006
192	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96885	95173	95232	97367	97406	192	0,0	64,46	2,0	42,44	390	149	1	1.0	0.0,0.0	0.018,0.0	-0.009
193	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96930	95173	95232	97367	97418	193	0,0	64,46	1,0	42,44	435	149	1	1.0	0.0,0.0	0.008,0.0	-0.004
252	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143416	143629	142142	142240	149088	149164	252	3,0	5,1	1,0	0,2	362	149	0.368324629746	1.0	0.198,0.0	1.0,0.0	-0.401
527	"ENSG00000185973.12"	"TMLHE"	chrX	-	155511672	155511792	155506897	155507134	155513985	155514265	527	91,69	1,0	59,87	0,0	269	149	1	1.0	0.981,1.0	1.0,1.0	-0.01
528	"ENSG00000185973.12"	"TMLHE"	chrX	-	155513985	155514265	155506897	155507134	155524455	155524632	528	102,92	0,0	83,76	0,1	429	149	1	1.0	1.0,1.0	1.0,0.963	0.018
529	"ENSG00000185973.12"	"TMLHE"	chrX	-	155545095	155545277	155524270	155524632	155612791	155612877	529	146,115	3,0	94,99	0,0	331	149	0.441007130014	1.0	0.956,1.0	1.0,1.0	-0.022
530	"ENSG00000214827.11"	"MTCP1"	chrX	-	155065905	155066057	155065618	155065789	155070693	155071136	530	14,19	8,1	17,8	1,4	301	149	0.787103296724	1.0	0.464,0.904	0.894,0.497	-0.011
531	"ENSG00000214827.11"	"MTCP1"	chrX	-	155065905	155066057	155065618	155065789	155147659	155147775	531	14,15	4,0	12,7	0,0	301	149	0.0121972582798	0.26638134561570304	0.634,1.0	1.0,1.0	-0.183
532	"ENSG00000269335.7"	"IKBKG"	chrX	+	154542281	154542452	154541254	154541391	154551987	154552189	532	11,5	3,3	4,4	4,1	320	149	0.538743987864	1.0	0.631,0.437	0.318,0.651	0.049
533	"ENSG00000269335.7"	"IKBKG"	chrX	+	154551987	154552189	154541198	154541391	154556164	154556376	533	159,156	0,2	120,110	0,0	351	149	1	1.0	1.0,0.971	1.0,1.0	-0.014
535	"ENSG00000269335.7"	"IKBKG"	chrX	+	154560406	154560559	154558531	154558650	154561687	154561763	535	0,1	3,4	2,1	0,1	302	149	0.000470276318776	0.042699955572860306	0.0,0.11	1.0,0.33	-0.61
537	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	537	51,74	20,14	75,39	19,15	200	149	0.78915950851	1.0	0.655,0.797	0.746,0.66	0.023
538	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	538	31,36	20,14	37,21	19,15	221	149	0.649142752825	1.0	0.511,0.634	0.568,0.486	0.046
539	"ENSG00000071889.17"	"FAM3A"	chrX	-	154508288	154508347	154507679	154507861	154508473	154508597	539	26,58	0,0	60,27	2,0	208	149	0.366341259229	1.0	1.0,1.0	0.956,1.0	0.022
543	"ENSG00000071889.17"	"FAM3A"	chrX	-	154511847	154511871	154508452	154508597	154512313	154512411	543	34,27	0,1	17,17	0,0	173	149	1	1.0	1.0,0.959	1.0,1.0	-0.02
544	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512411	154511847	154511871	154512822	154512936	544	49,52	53,65	24,40	76,55	247	149	0.0332245505789	0.4605390169395559	0.358,0.326	0.16,0.305	0.109
545	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154511867	154511871	154512822	154512936	545	25,16	53,65	16,14	76,55	267	149	0.152946193934	1.0	0.208,0.121	0.105,0.124	0.05
546	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512822	154512936	154511847	154511871	154515759	154515812	546	130,162	1,5	122,107	4,4	263	149	0.316678777706	1.0	0.987,0.948	0.945,0.938	0.026
547	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445811	154445911	154445632	154445717	154446414	154446560	547	855,744	2,0	698,475	0,0	249	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
548	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446414	154446560	154445811	154445911	154448483	154448560	548	1029,890	1,0	816,545	2,0	295	149	1	1.0	0.998,1.0	0.995,1.0	0.001
549	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448892	154448954	154448689	154448756	154449220	154449297	549	889,740	7,6	707,535	2,2	211	149	0.821269578003	1.0	0.989,0.989	0.996,0.995	-0.007
550	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449882	154449931	154449680	154449735	154450028	154450099	550	746,639	0,3	618,562	1,3	198	149	1	1.0	1.0,0.994	0.998,0.993	0.001
551	"ENSG00000203879.12"	"GDI1"	chrX	+	154438215	154438386	154437165	154437299	154438522	154438630	551	1,0	374,325	1,4	216,191	320	149	1	1.0	0.001,0.0	0.002,0.01	-0.005
552	"ENSG00000203879.12"	"GDI1"	chrX	+	154438475	154438630	154437153	154437299	154439940	154439972	552	3,1	0,1	1,0	0,2	304	149	0.0019542208667	0.09593420543420011	1.0,0.329	1.0,0.0	0.164
553	"ENSG00000203879.12"	"GDI1"	chrX	+	154438522	154438630	154436912	154437299	154439940	154440139	553	183,164	0,1	110,95	0,2	257	149	1	1.0	1.0,0.99	1.0,0.965	0.013
554	"ENSG00000203879.12"	"GDI1"	chrX	+	154438522	154438630	154436912	154437299	154441095	154441195	554	183,166	1,2	109,94	1,0	257	149	1	1.0	0.991,0.98	0.984,1.0	-0.006
555	"ENSG00000203879.12"	"GDI1"	chrX	+	154438522	154438630	154436912	154437299	154441622	154441794	555	183,164	4,3	109,95	3,2	257	149	0.856605825352	1.0	0.964,0.969	0.955,0.965	0.006
556	"ENSG00000203879.12"	"GDI1"	chrX	+	154438764	154438864	154438005	154438630	154439005	154439052	556	884,774	1,2	605,578	0,2	249	149	1	1.0	0.998,0.996	1.0,0.994	0.0
557	"ENSG00000203879.12"	"GDI1"	chrX	+	154438764	154438864	154438005	154438630	154439940	154439972	557	482,413	0,0	316,308	1,1	249	149	1	1.0	1.0,1.0	0.995,0.995	0.005
558	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438005	154438630	154439940	154439972	558	419,427	0,0	304,276	1,1	284	149	1	1.0	1.0,1.0	0.994,0.993	0.006
559	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438005	154438630	154441622	154441794	559	1,2	0,0	0,3	0,1	284	149	1	1.0	1.0,1.0	NA,0.611	0.389
560	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438764	154438864	154439940	154439972	560	836,809	7,14	605,559	8,1	284	149	0.146906061823	1.0	0.984,0.968	0.975,0.997	-0.01
562	"ENSG00000203879.12"	"GDI1"	chrX	+	154439940	154440139	154437153	154437299	154440374	154440506	562	677,646	0,1	547,465	0,0	348	149	1	1.0	1.0,0.996	1.0,1.0	-0.002
563	"ENSG00000203879.12"	"GDI1"	chrX	+	154439940	154440139	154437153	154437299	154441095	154441195	563	195,202	1,2	177,134	1,0	348	149	0.596452145242	1.0	0.988,0.977	0.987,1.0	-0.011
564	"ENSG00000203879.12"	"GDI1"	chrX	+	154439940	154440139	154438522	154438630	154441095	154441195	564	195,201	0,2	178,133	0,0	348	149	1	1.0	1.0,0.977	1.0,1.0	-0.012
565	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154437153	154437299	154441095	154441195	565	375,365	1,2	299,196	1,0	281	149	1	1.0	0.995,0.99	0.994,1.0	-0.005
566	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154437153	154437299	154441622	154441794	566	2,1	4,3	0,0	3,2	281	149	0.0889202317596	0.7905023644095825	0.21,0.15	0.0,0.0	0.18
567	"ENSG00000203879.12"	"GDI1"	chrX	+	154440374	154440506	154439940	154440139	154441095	154441195	567	854,809	1,2	668,525	0,2	281	149	1	1.0	0.998,0.995	1.0,0.993	0.0
568	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154437153	154437299	154441622	154441794	568	363,353	4,3	289,286	3,2	249	149	0.741459110197	1.0	0.982,0.986	0.983,0.988	-0.002
569	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154438522	154438630	154441622	154441794	569	362,353	0,0	288,286	0,1	249	149	1	1.0	1.0,1.0	1.0,0.994	0.003
570	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154439992	154440506	154441622	154441794	570	797,783	2,0	641,513	0,0	249	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
571	"ENSG00000203879.12"	"GDI1"	chrX	+	154441622	154441794	154437153	154437299	154442519	154443467	571	142,123	3,2	89,89	1,0	321	149	0.135613099016	0.9876306254583214	0.956,0.966	0.976,1.0	-0.027
572	"ENSG00000203879.12"	"GDI1"	chrX	+	154442110	154442255	154440523	154441794	154442373	154442428	572	1130,840	8,3	753,656	11,6	294	149	0.0517721113468	0.5877877102567871	0.986,0.993	0.972,0.982	0.013
573	"ENSG00000203879.12"	"GDI1"	chrX	+	154442373	154442428	154440523	154441794	154442519	154442728	573	385,249	5,5	226,200	0,0	204	149	0.193422994223	1.0	0.983,0.973	1.0,1.0	-0.022
575	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351580	154351696	575	2232,2149	7,5	1734,1444	0,3	282	149	1	1.0	0.994,0.996	1.0,0.996	-0.003
576	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351883	154352021	576	1174,1090	0,0	859,779	0,1	282	149	1	1.0	1.0,1.0	1.0,0.998	0.001
577	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154350030	154350207	154351883	154352021	577	2906,2937	0,0	2408,1899	0,1	937	149	1	1.0	1.0,1.0	1.0,0.997	0.002
578	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350030	154350207	154351883	154352021	578	1351,1321	0,0	1108,827	0,1	265	149	1	1.0	1.0,1.0	1.0,0.998	0.001
579	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350908	154351041	154351883	154352021	579	2398,2364	2,0	1980,1488	0,0	265	149	1	1.0	0.999,1.0	1.0,1.0	-0.0
580	"ENSG00000196924.19"	"FLNA"	chrX	-	154352552	154352675	154352180	154352447	154352771	154352783	580	2631,2443	20,6	2174,1755	14,4	272	149	0.902301755487	1.0	0.986,0.996	0.988,0.996	-0.001
581	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154353914	154354043	581	3863,3538	11,4	2972,2522	5,10	323	149	1	1.0	0.994,0.998	0.996,0.991	0.002
582	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353295	154353457	154354150	154354291	582	1507,1295	2,1	1197,960	0,0	278	149	1	1.0	0.998,0.999	1.0,1.0	-0.002
583	"ENSG00000196924.19"	"FLNA"	chrX	-	154354615	154354711	154354380	154354483	154354824	154354889	583	1124,1459	16,14	1318,1053	21,11	245	149	0.615016569592	1.0	0.977,0.984	0.974,0.983	0.002
584	"ENSG00000196924.19"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	584	1128,1013	311,352	969,658	316,213	173	149	0.697357854022	1.0	0.758,0.713	0.725,0.727	0.01
585	"ENSG00000196924.19"	"FLNA"	chrX	-	154359989	154360587	154359731	154359905	154361307	154361570	585	1919,2647	4,0	2644,1817	0,2	747	149	1	1.0	0.99,1.0	1.0,0.995	-0.003
586	"ENSG00000196924.19"	"FLNA"	chrX	-	154362417	154362578	154362241	154362332	154362660	154362784	586	1800,1926	1,1	1737,1324	0,0	310	149	1	1.0	0.999,0.999	1.0,1.0	-0.001
587	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366023	154366224	587	1034,1197	0,0	971,790	0,1	287	149	1	1.0	1.0,1.0	1.0,0.998	0.001
588	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366307	154366470	588	864,961	2,1	704,621	2,0	287	149	1	1.0	0.996,0.998	0.995,1.0	-0.001
589	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154365801	154365348	154365486	154366023	154366224	589	1,0	209,267	0,0	292,197	206	149	1	1.0	0.003,0.0	0.0,0.0	0.002
590	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154365348	154365486	154366307	154366470	590	629,672	39,31	635,494	25,28	629	149	0.514764150994	1.0	0.793,0.837	0.857,0.807	-0.017
591	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365135	154365259	154366307	154366334	591	617,665	2,1	625,481	2,0	350	149	1	1.0	0.992,0.996	0.993,1.0	-0.002
592	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365348	154365486	154366307	154366334	592	826,932	39,31	917,677	25,28	350	149	0.388041844463	1.0	0.9,0.928	0.94,0.911	-0.011
593	"ENSG00000196924.19"	"FLNA"	chrX	-	154370872	154371361	154367841	154368090	154374505	154374634	593	1571,1659	4,0	1313,1200	0,0	638	149	1	1.0	0.989,1.0	1.0,1.0	-0.006
595	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932115	153930762	153930847	153932315	153932431	595	667,543	2,1	494,455	1,5	194	149	1	1.0	0.996,0.998	0.997,0.986	0.005
596	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153932538	153932584	153934376	153934475	596	502,476	3,2	448,352	1,0	208	149	1	1.0	0.992,0.994	0.997,1.0	-0.005
597	"ENSG00000102030.16"	"NAA10"	chrX	-	153933960	153934001	153932538	153932584	153934376	153934475	597	89,81	3,2	66,48	1,0	190	149	0.175347948185	1.0	0.959,0.969	0.981,1.0	-0.026
598	"ENSG00000102030.16"	"NAA10"	chrX	-	153934376	153934475	153933659	153934001	153934883	153934958	598	385,363	1,0	343,271	0,0	248	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
607	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	607	390,368	6,3	368,294	2,2	210	149	0.613379793792	1.0	0.979,0.989	0.992,0.991	-0.008
608	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	608	642,635	8,5	680,467	9,7	296	149	0.406201751615	1.0	0.976,0.985	0.974,0.971	0.008
609	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787463	153787553	609	388,371	4,4	432,275	2,1	296	149	0.326044618482	1.0	0.98,0.979	0.991,0.993	-0.012
610	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	610	257,199	4,4	162,131	2,1	252	149	0.202949598721	1.0	0.974,0.967	0.98,0.987	-0.013
611	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787822	153787955	611	7,5	1,0	7,7	0,0	252	149	1	1.0	0.805,1.0	1.0,1.0	-0.097
612	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153786800	153786947	153787463	153787553	612	503,459	0,1	401,318	1,0	252	149	1	1.0	1.0,0.996	0.996,1.0	0.0
613	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153787822	153787955	613	369,264	1,0	227,240	0,0	283	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
614	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	614	656,510	2,3	431,398	3,2	283	149	1	1.0	0.994,0.989	0.987,0.991	0.003
615	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153787390	153787597	153788074	153788135	615	1006,780	0,0	671,588	2,5	282	149	1	1.0	1.0,1.0	0.994,0.984	0.011
616	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789113	153789200	153788074	153788135	153789711	153789790	616	1,0	658,517	0,2	494,383	236	149	1	1.0	0.001,0.0	0.0,0.003	-0.001
617	"ENSG00000067829.20"	"IDH3G"	chrX	-	153789711	153789824	153788074	153788135	153790194	153790292	617	816,660	0,2	627,497	0,0	262	149	1	1.0	1.0,0.995	1.0,1.0	-0.002
618	"ENSG00000067829.20"	"IDH3G"	chrX	-	153790563	153790575	153789837	153790292	153790809	153790851	618	92,88	0,1	118,108	0,0	161	149	1	1.0	1.0,0.988	1.0,1.0	-0.006
619	"ENSG00000067829.20"	"IDH3G"	chrX	-	153792246	153792382	153790809	153790851	153794245	153794346	619	1,0	38,46	0,0	87,67	285	149	1	1.0	0.014,0.0	0.0,0.0	0.007
620	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153690374	153690506	153687925	153688836	153691303	153691553	620	826,791	0,0	633,577	2,0	281	149	1	1.0	1.0,1.0	0.994,1.0	0.003
621	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153693040	153693175	153691974	153692107	153693262	153693366	621	1031,936	1,3	737,667	5,2	284	149	1	1.0	0.998,0.994	0.987,0.994	0.006
622	"ENSG00000130821.17"	"SLC6A8"	chrX	+	153694129	153694267	153693904	153694017	153694343	153694420	622	549,599	0,0	547,394	5,2	287	149	0.691742881067	1.0	1.0,1.0	0.983,0.99	0.014
624	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153594546	153594679	624	138,168	6,2	150,133	4,0	377	149	0.219707426034	1.0	0.901,0.971	0.937,1.0	-0.033
625	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587924	153588454	153596003	153596187	625	51,57	4,0	66,43	0,0	377	149	0.077266198807	0.731945867490898	0.834,1.0	1.0,1.0	-0.083
626	"ENSG00000262919.8"	"CCNQ"	chrX	-	153592505	153592733	153587931	153588394	153596003	153596187	626	43,29	1,0	37,21	0,0	377	149	1	1.0	0.944,1.0	1.0,1.0	-0.028
627	"ENSG00000262919.8"	"CCNQ"	chrX	-	153594546	153594679	153588054	153588454	153596003	153596063	627	150,117	4,0	120,100	0,0	282	149	0.685187909102	1.0	0.952,1.0	1.0,1.0	-0.024
629	"ENSG00000262919.8"	"CCNQ"	chrX	-	153597421	153597706	153596003	153596187	153598961	153599116	629	1,2	32,41	1,2	34,47	434	149	1	1.0	0.011,0.016	0.01,0.014	0.001
630	"ENSG00000147394.20"	"ZNF185"	chrX	+	152915137	152915203	152914709	152914833	152917130	152917169	630	178,207	4,8	185,129	1,8	215	149	0.82337823495	1.0	0.969,0.947	0.992,0.918	0.003
631	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920706	152920748	631	111,112	2,2	88,66	2,1	233	149	0.949903361505	1.0	0.973,0.973	0.966,0.977	0.001
632	"ENSG00000147394.20"	"ZNF185"	chrX	+	152920327	152920411	152918982	152919081	152920709	152920748	632	80,90	0,0	60,45	1,0	233	149	1	1.0	1.0,1.0	0.975,1.0	0.012
633	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152928574	152928661	633	77,77	3,0	69,43	0,1	233	149	0.572106979431	1.0	0.943,1.0	1.0,0.965	-0.011
634	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922172	152922256	152920706	152920748	152931671	152931776	634	87,74	0,2	63,36	2,0	233	149	0.561616261963	1.0	1.0,0.959	0.953,1.0	0.003
635	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152928574	152928661	635	92,98	30,32	90,61	24,22	239	149	0.781264386503	1.0	0.657,0.656	0.7,0.634	-0.01
636	"ENSG00000147394.20"	"ZNF185"	chrX	+	152922719	152922809	152922172	152922256	152931671	152931776	636	74,71	40,29	63,29	18,16	239	149	0.469062690405	1.0	0.536,0.604	0.686,0.531	-0.038
637	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152920706	152920748	152931671	152931776	637	64,53	0,2	52,41	2,0	236	149	0.726070706036	1.0	1.0,0.944	0.943,1.0	0.0
638	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922172	152922256	152931671	152931776	638	90,85	40,29	75,62	18,16	236	149	0.0627487108312	0.6530550567979944	0.587,0.649	0.725,0.71	-0.1
639	"ENSG00000147394.20"	"ZNF185"	chrX	+	152928574	152928661	152922719	152922809	152931671	152931776	639	113,116	30,36	101,77	19,2	236	149	0.00272561244327	0.11558466753180278	0.704,0.67	0.77,0.96	-0.178
640	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152936417	152936513	640	113,109	1,1	83,58	0,0	248	149	1	1.0	0.985,0.985	1.0,1.0	-0.015
641	"ENSG00000147394.20"	"ZNF185"	chrX	+	152932872	152932971	152931671	152931776	152938073	152938163	641	212,215	5,7	137,142	4,1	248	149	0.243564454069	1.0	0.962,0.949	0.954,0.988	-0.015
642	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152931671	152931776	152938073	152938163	642	8,19	5,7	10,14	4,1	245	149	0.169348416937	1.0	0.493,0.623	0.603,0.895	-0.191
643	"ENSG00000147394.20"	"ZNF185"	chrX	+	152936417	152936513	152932872	152932971	152938073	152938163	643	23,40	119,127	30,23	75,94	245	149	0.393942828013	1.0	0.105,0.161	0.196,0.13	-0.03
