ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
136	"ENSG00000126012.14"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	136	56,49	231,209	40,22	182,179	275	149	0.087544043834	0.5047331762490488	0.116,0.113	0.106,0.062	0.031
137	"ENSG00000126012.14"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	137	1,2	404,301	2,0	250,239	280	149	1	1.0	0.001,0.004	0.004,0.0	0.001
138	"ENSG00000184205.14"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	138	33,18	124,80	17,21	81,107	281	149	0.400393521314	0.9821486358297113	0.124,0.107	0.1,0.094	0.018
145	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	145	1,7	8,3	10,5	11,5	222	149	0.491319468209	1.0	0.077,0.61	0.379,0.402	-0.047
146	"ENSG00000269313.6"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	146	6,10	1,7	15,6	8,0	267	149	0.463941434	1.0	0.77,0.444	0.511,1.0	-0.149
147	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975291	48976017	48976111	147	220,150	6,12	141,110	9,4	298	149	0.93077247655	1.0	0.948,0.862	0.887,0.932	-0.004
148	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976111	48975154	48975309	48976017	48976111	148	194,132	247,218	124,91	157,198	298	149	0.407451735292	0.9839499501438291	0.282,0.232	0.283,0.187	0.022
150	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48975154	48976363	48975154	48976111	48976240	48976363	150	91,78	301,275	67,64	215,161	278	149	0.304016832057	0.8906725546125877	0.139,0.132	0.143,0.176	-0.024
151	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48988496	48989710	151	39,36	2,1	42,45	2,0	298	149	0.306387481588	0.8929909073087658	0.907,0.947	0.913,1.0	-0.029
152	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48988120	48989710	48988120	48988198	48989610	48989710	152	32,30	237,190	26,45	177,131	298	149	0.0351234428843	0.32480978256088644	0.063,0.073	0.068,0.147	-0.039
153	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48999299	48997249	48997357	48999237	48999299	153	12,13	17,12	9,12	15,15	298	149	0.62321355827	1.0	0.261,0.351	0.231,0.286	0.047
154	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48999237	48999504	48999237	48999299	48999437	48999504	154	5,6	214,165	3,2	122,109	287	149	0.567091380082	1.0	0.012,0.019	0.013,0.009	0.005
155	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	155	25,41	547,546	35,17	523,447	235	149	0.554525794636	1.0	0.028,0.045	0.041,0.024	0.004
156	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	156	20,24	0,10	25,18	8,10	298	149	0.117001297214	0.5786358924332511	1.0,0.545	0.61,0.474	0.23
157	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518	157	33,25	144,178	16,16	127,104	298	149	0.265594103704	0.8437130242519245	0.103,0.066	0.059,0.071	0.019
158	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715	158	22,35	292,288	20,13	274,263	252	149	0.0485097204876	0.3724567869833575	0.043,0.067	0.041,0.028	0.02
159	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027	159	71,71	132,103	85,62	111,80	298	149	0.19041937019	0.7174487074840742	0.212,0.256	0.277,0.279	-0.044
163	"ENSG00000189221.11"	"MAOA"	chrX	+	43736226	43740738	43736226	43736280	43740680	43740738	163	0,0	4,3	1,0	6,0	298	149	1	1.0	0.0,0.0	0.077,NA	-0.077
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	164	40,38	1,0	26,37	0,0	298	149	1	1.0	0.952,1.0	1.0,1.0	-0.024
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	165	25,6	9,6	9,17	4,4	298	149	0.331869055549	0.9215316065241078	0.581,0.333	0.529,0.68	-0.148
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	166	22,5	1364,1047	8,9	818,834	298	149	1	1.0	0.008,0.002	0.005,0.005	0.0
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	167	13,4	1,2	7,4	0,0	272	149	0.0592963239844	0.40675017388259127	0.877,0.523	1.0,1.0	-0.3
168	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	168	49,34	24,26	25,26	10,13	298	149	0.3619300323	0.9480042857699861	0.505,0.395	0.556,0.5	-0.078
169	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	169	45,38	1259,1113	30,44	862,934	298	149	0.429599764419	1.0	0.018,0.017	0.017,0.023	-0.002
170	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	170	40,46	1217,1094	40,36	804,869	232	149	0.315909318192	0.9050807682981802	0.021,0.026	0.031,0.026	-0.005
171	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	171	28,20	798,696	29,32	551,537	298	149	0.0118145297666	0.18661896088213387	0.017,0.014	0.026,0.029	-0.012
172	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	172	80,54	0,2	44,55	0,1	298	149	0.685156586577	1.0	1.0,0.931	1.0,0.965	-0.017
173	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	173	93,69	27,27	51,65	37,28	298	149	0.0562921735806	0.3968745519485228	0.633,0.561	0.408,0.537	0.124
174	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	174	91,61	1075,905	57,60	711,669	298	149	0.547771407701	1.0	0.041,0.033	0.039,0.043	-0.004
175	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	175	19,24	1339,1119	17,16	869,990	228	149	1	1.0	0.009,0.014	0.013,0.01	0.0
176	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	176	18,18	0,0	12,12	1,0	232	149	1	1.0	1.0,1.0	0.885,1.0	0.057
177	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	177	18,18	990,860	12,12	613,671	243	149	0.851847824484	1.0	0.011,0.013	0.012,0.011	0.001
178	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	178	16,26	571,531	6,10	437,376	298	149	0.0255194798288	0.2743555871433561	0.014,0.024	0.007,0.013	0.009
179	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	179	34,49	274,270	30,35	177,197	298	149	0.551869771626	1.0	0.058,0.083	0.078,0.082	-0.009
180	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	180	41,37	784,796	27,26	604,555	298	149	0.689078673896	1.0	0.025,0.023	0.022,0.023	0.002
182	"ENSG00000185753.13"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773	182	11,7	78,60	8,7	35,84	298	149	1	1.0	0.066,0.055	0.103,0.04	-0.011
186	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	186	2,5	26,25	4,3	23,20	298	149	0.803459989432	1.0	0.037,0.091	0.08,0.07	-0.011
187	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	187	2,5	2,0	4,3	5,0	298	149	0.43693884272	1.0	0.333,1.0	0.286,1.0	0.023
189	"ENSG00000149970.16"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047	189	0,0	3,2	2,0	1,0	298	149	1	1.0	0.0,0.0	0.5,NA	-0.5
190	"ENSG00000188158.17"	"NHS"	chrX	+	17721440	17724430	17721440	17721633	17724298	17724430	190	0,1	3,5	0,4	1,3	298	149	1	1.0	0.0,0.091	0.0,0.4	-0.155
191	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	191	69,45	1119,882	53,54	837,824	298	149	0.476121062009	1.0	0.03,0.025	0.031,0.032	-0.004
192	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	192	207,156	2,1	153,183	0,0	259	149	1	1.0	0.983,0.989	1.0,1.0	-0.014
193	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	193	12,11	119,80	8,16	73,96	298	149	0.549409202168	1.0	0.048,0.064	0.052,0.077	-0.009
194	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	194	9,1	145,135	0,7	135,121	298	149	0.548292285975	1.0	0.03,0.004	0.0,0.028	0.003
195	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	195	23,14	11,6	3,7	1,2	298	149	0.425568076378	0.9981001942037444	0.511,0.538	0.6,0.636	-0.094
196	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	196	30,22	142,117	5,16	121,103	298	149	0.00498496162022	0.12074542005400563	0.096,0.086	0.02,0.072	0.045
197	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	197	1,9	85,106	0,7	58,52	298	149	0.934826460678	1.0	0.006,0.041	0.0,0.063	-0.008
198	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154412085	154413567	154412085	154412214	154413206	154413567	198	14,9	77,70	5,13	65,42	298	149	0.944049889212	1.0	0.083,0.06	0.037,0.134	-0.014
199	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413252	154413481	154413567	199	27,27	51,49	12,9	55,41	298	149	0.00184372643539	0.06995812471986872	0.209,0.216	0.098,0.099	0.114
200	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413339	154413481	154413567	200	6,7	4,3	3,3	0,2	291	149	0.188915269932	0.7154113357306909	0.434,0.544	1.0,0.434	-0.228
202	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154413206	154413567	154413206	154413358	154413481	154413567	202	6,6	10,4	3,3	5,11	272	149	0.144572625737	0.6404235620224353	0.247,0.451	0.247,0.13	0.16
203	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419746	154419542	154419623	154419704	154419746	203	27,27	38,23	15,14	45,34	230	149	0.00424310862944	0.11196149303549013	0.315,0.432	0.178,0.211	0.179
204	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419623	154420031	154420094	204	58,48	10,13	57,34	17,19	298	149	0.0776104894304	0.4725881802546511	0.744,0.649	0.626,0.472	0.148
205	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154420094	154419542	154419746	154420031	154420094	205	61,59	36,36	60,42	38,36	298	149	0.411589648009	0.9897155691492235	0.459,0.45	0.441,0.368	0.05
206	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420031	154420264	154420031	154420094	154420211	154420264	206	10,6	96,102	16,19	94,85	266	149	0.00467945126907	0.11685342664340101	0.055,0.032	0.087,0.111	-0.056
207	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154420902	154421706	154420902	154421136	154421256	154421706	207	165,144	11,4	141,112	8,2	269	149	0.538443938761	1.0	0.893,0.952	0.907,0.969	-0.015
208	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	208	46,58	6,12	45,40	4,7	229	149	0.430876315142	1.0	0.833,0.759	0.88,0.788	-0.038
209	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	209	9,5	1,4	1,6	0,3	298	149	0.792697384048	1.0	0.818,0.385	1.0,0.5	-0.149
210	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	210	89,73	171,142	70,86	140,144	298	149	0.738632813339	1.0	0.206,0.204	0.2,0.23	-0.01
211	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	211	89,71	0,2	73,89	6,0	298	149	0.0881917891704	0.506582524573787	1.0,0.947	0.859,1.0	0.044
212	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	212	128,108	0,1	95,87	0,1	298	149	1	1.0	1.0,0.982	1.0,0.978	0.002
213	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11763938	11768572	11768682	213	65,41	0,2	37,41	0,0	298	149	0.628579008985	1.0	1.0,0.911	1.0,1.0	-0.044
214	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	214	81,62	167,116	50,62	99,121	298	149	0.99538888461	1.0	0.195,0.211	0.202,0.204	0.0
218	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783765	50784021	50783765	50783864	50783979	50784021	218	16,9	3,0	8,6	0,0	264	149	0.125936140053	0.6005484847346674	0.751,1.0	1.0,1.0	-0.125
221	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788891	50789179	221	19,0	8,2	8,5	5,6	242	149	0.713987461724	1.0	0.594,0.0	0.496,0.339	-0.12
222	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788802	50788891	50789179	222	16,0	0,4	8,5	0,1	238	149	0.0165624305443	0.22184128627526026	1.0,0.0	1.0,0.758	-0.379
223	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50788749	50789179	50788749	50788798	50788894	50789179	223	19,0	3,2	8,5	5,8	245	149	0.94451302975	1.0	0.794,0.0	0.493,0.275	0.013
227	"ENSG00000205560.14"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539	227	13,27	134,121	19,16	119,116	231	149	0.89689683397	1.0	0.059,0.126	0.093,0.082	0.005
230	"ENSG00000100258.18"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727	230	9,7	68,68	10,8	111,80	256	149	0.605064624994	1.0	0.072,0.057	0.05,0.055	0.012
231	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505537	50505056	50505153	50505402	50505537	231	24,26	0,0	29,31	2,0	298	149	0.641697587336	1.0	1.0,1.0	0.879,1.0	0.06
232	"ENSG00000188130.14"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	232	29,25	2,1	22,24	1,4	298	149	0.429025200662	1.0	0.879,0.926	0.917,0.75	0.069
233	"ENSG00000100429.18"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092	233	3,11	22,26	18,11	37,29	231	149	0.229390624806	0.7811689219287102	0.081,0.214	0.239,0.197	-0.071
234	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735	234	22,33	25,46	18,21	40,21	298	149	0.575280800022	1.0	0.306,0.264	0.184,0.333	0.027
235	"ENSG00000100429.18"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966	235	13,16	23,43	11,7	49,34	288	149	0.0382225818497	0.33768968518105497	0.226,0.161	0.104,0.096	0.093
236	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472	236	8,7	52,51	13,4	66,40	222	149	0.897840106045	1.0	0.094,0.084	0.117,0.063	-0.001
242	"ENSG00000100416.15"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	242	38,44	11,14	42,32	5,7	298	149	0.0942756220322	0.5262957470463941	0.633,0.611	0.808,0.696	-0.13
248	"ENSG00000293485.2"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768	248	5,7	0,1	7,6	0,0	298	149	1	1.0	1.0,0.778	1.0,1.0	-0.111
249	"ENSG00000293485.2"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	249	213,210	2,5	175,141	4,0	298	149	0.485816710807	1.0	0.982,0.955	0.956,1.0	-0.01
250	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124476	42124562	250	2,1	0,2	6,2	0,0	298	149	0.167556797177	0.6822940362413231	1.0,0.2	1.0,1.0	-0.4
251	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42124046	42124562	42124046	42124130	42124519	42124562	251	2,1	0,3	6,2	0,0	298	149	0.0133424191172	0.1992298637451375	1.0,0.143	1.0,1.0	-0.428
252	"ENSG00000237037.9"	"NDUFA6-DT"	chr22	+	42136198	42136714	42136198	42136282	42136671	42136714	252	3,6	2,0	4,4	1,2	298	149	0.251041787965	0.8242417227419908	0.429,1.0	0.667,0.5	0.131
253	"ENSG00000167077.13"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477	253	0,4	1,1	0,0	1,0	298	149	1	1.0	0.0,0.667	0.0,NA	0.334
254	"ENSG00000100417.12"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	254	20,24	86,60	14,13	57,62	298	149	0.287661220054	0.8727965572815118	0.104,0.167	0.109,0.095	0.034
255	"ENSG00000100412.17"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572	255	19,26	538,531	15,20	444,393	298	149	0.935655978345	1.0	0.017,0.024	0.017,0.025	-0.001
