ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
607	"ENSG00000213742.9"	"ZNF337-AS1"	chr20	+	25624132	25624312	25624132	25624215	25634048	25634170
608	"ENSG00000213742.9"	"ZNF337-AS1"	chr20	+	25624133	25624426	25624133	25624215	25634048	25634170
609	"ENSG00000213742.9"	"ZNF337-AS1"	chr20	+	25639728	25639982	25639728	25639850	25645530	25645648
621	"ENSG00000101310.17"	"SEC23B"	chr20	+	18507939	18507990	18507939	18507972	18509615	18509943
637	"ENSG00000089063.16"	"TMEM230"	chr20	-	5112729	5113042	5112742	5113042	5111499	5111605
643	"ENSG00000101365.22"	"IDH3B"	chr20	-	2659698	2660176	2660029	2660176	2659524	2659585
644	"ENSG00000101365.22"	"IDH3B"	chr20	-	2659698	2660176	2660067	2660176	2659524	2659585
645	"ENSG00000101365.22"	"IDH3B"	chr20	-	2660029	2660176	2660067	2660176	2659524	2659585
647	"ENSG00000101365.22"	"IDH3B"	chr20	-	2660456	2660829	2660696	2660829	2660262	2660365
653	"ENSG00000125826.22"	"RBCK1"	chr20	+	428490	429094	428490	428589	430349	430929
655	"ENSG00000283515.1"	"ENSG00000283515"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
656	"ENSG00000198131.15"	"ZNF544"	chr19	+	58230393	58230497	58230393	58230462	58237248	58237334
660	"ENSG00000196724.13"	"ZNF418"	chr19	-	57935030	57935135	57935079	57935135	57930427	57930554
675	"ENSG00000088038.20"	"CNOT3"	chr19	+	54143659	54144134	54143659	54143749	54144236	54144332
676	"ENSG00000105618.14"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54129056	54129370
692	"ENSG00000039650.12"	"PNKP"	chr19	-	49861607	49861881	49861771	49861881	49861448	49861510
694	"ENSG00000126453.11"	"BCL2L12"	chr19	+	49669023	49669164	49669023	49669115	49670215	49670488
718	"ENSG00000181027.11"	"FKRP"	chr19	+	46748514	46748717	46748514	46748665	46761832	46762006
720	"ENSG00000160014.17"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608481	46608588
721	"ENSG00000160014.17"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
726	"ENSG00000104936.20"	"DMPK"	chr19	-	45777326	45778220	45778126	45778220	45774948	45775034
739	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
779	"ENSG00000105193.9"	"RPS16"	chr19	-	39433521	39433761	39433664	39433761	39433206	39433418
782	"ENSG00000130669.17"	"PAK4"	chr19	+	39168229	39168312	39168229	39168302	39168624	39168840
798	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36326996	36327225	36324911	36325787
799	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326052	36327225	36326481	36327225	36324923	36325887
801	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326052	36327225	36326996	36327225	36324925	36325764
802	"ENSG00000232677.12"	"LINC00665"	chr19	-	36326481	36327225	36326996	36327225	36324925	36325764
806	"ENSG00000075702.19"	"WDR62"	chr19	+	36065957	36066427	36065957	36066015	36067305	36067443
809	"ENSG00000075702.19"	"WDR62"	chr19	+	36102013	36102248	36102013	36102151	36102446	36102851
812	"ENSG00000075702.19"	"WDR62"	chr19	+	36101213	36102851	36101213	36102151	36102947	36103074
814	"ENSG00000075702.19"	"WDR62"	chr19	+	36102947	36103207	36102947	36103074	36103342	36103981
816	"ENSG00000267796.8"	"LIN37"	chr19	+	35752433	35752999	35752433	35752484	35753086	35753253
859	"ENSG00000105726.17"	"ATP13A1"	chr19	-	19649740	19651797	19651688	19651797	19649566	19649663
880	"ENSG00000130299.17"	"GTPBP3"	chr19	+	17338953	17339266	17338953	17339026	17339433	17339599
883	"ENSG00000214046.9"	"SMIM7"	chr19	-	16647095	16647261	16647119	16647261	16631376	16631664
890	"ENSG00000099949.22"	"LZTR1"	chr22	+	20994869	20995872	20994869	20995026	20995962	20996112
891	"ENSG00000196684.12"	"HSH2D"	chr19	+	16148723	16148875	16148723	16148800	16151446	16151578
896	"ENSG00000186204.15"	"CYP4F12"	chr19	+	15678260	15678405	15678260	15678329	15680277	15680297
899	"ENSG00000186526.13"	"CYP4F8"	chr19	+	15617999	15619762	15617999	15618144	15623104	15623375
900	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15397149	15397203
901	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397149	15397203
902	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15397149	15397203
903	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15399410	15399301	15399410	15397519	15397625
904	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15397713	15400864	15400793	15400864	15397519	15397625
905	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403474	15403715	15397519	15397625
906	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403652	15403715	15397519	15397625
907	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403657	15403715	15397519	15397625
908	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15397519	15397625
909	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397519	15397625
910	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15397519	15397625
912	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15397713	15397855
913	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15398629	15398703
914	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403657	15403715	15398629	15398703
915	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15398629	15398703
916	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403652	15403715	15400946	15401043
917	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15401149	15403715	15403657	15403715	15400946	15401043
918	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15400946	15401043
919	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15401149	15401293
920	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403474	15403715	15403652	15403715	15401149	15401603
923	"ENSG00000011243.19"	"AKAP8L"	chr19	-	15403652	15403715	15403657	15403715	15401149	15401603
925	"ENSG00000105135.16"	"ILVBL"	chr19	-	15116000	15116321	15116151	15116321	15115849	15115921
926	"ENSG00000105135.16"	"ILVBL"	chr19	-	15116407	15118015	15117880	15118015	15116151	15116321
935	"ENSG00000104907.13"	"TRMT1"	chr19	-	13112895	13113011	13112908	13113011	13110157	13110306
938	"ENSG00000104907.13"	"TRMT1"	chr19	-	13115996	13116431	13116145	13116431	13115625	13115768
939	"ENSG00000104907.13"	"TRMT1"	chr19	-	13116105	13116431	13116145	13116431	13115625	13115768
946	"ENSG00000182093.16"	"GET1"	chr21	+	39390697	39390919	39390697	39390863	39391226	39391476
954	"ENSG00000095066.12"	"HOOK2"	chr19	-	12774668	12774897	12774811	12774897	12772993	12773044
955	"ENSG00000095059.17"	"DHPS"	chr19	-	12679456	12679719	12679622	12679719	12677290	12677396
963	"ENSG00000197332.10"	"ZNF833P"	chr19	+	11651652	11652053	11651652	11651885	11682545	11682672
964	"ENSG00000197332.10"	"ZNF833P"	chr19	+	11678319	11678735	11678319	11678420	11682545	11682672
974	"ENSG00000213339.9"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10707301	10707380
975	"ENSG00000213339.9"	"QTRT1"	chr19	+	10712160	10712628	10712160	10712299	10712757	10712867
976	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10682536	10682704
977	"ENSG00000129351.18"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10683124	10683262
979	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10635162	10635255
980	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636322	10636585
981	"ENSG00000129353.15"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636661	10636756
982	"ENSG00000129347.21"	"KRI1"	chr19	-	10564928	10565790	10565716	10565790	10562728	10562837
986	"ENSG00000130734.10"	"ATG4D"	chr19	+	10544956	10545130	10544956	10544996	10552044	10552121
989	"ENSG00000105397.16"	"TYK2"	chr19	-	10352925	10353098	10352957	10353098	10351051	10351162
994	"ENSG00000267673.7"	"FDX2"	chr19	-	10315385	10315759	10315704	10315759	10310852	10310940
1007	"ENSG00000105612.10"	"DNASE2"	chr19	-	12880801	12881152	12880971	12881152	12878669	12878834
1013	"ENSG00000174652.20"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
1014	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
1015	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433783
1016	"ENSG00000174652.20"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
1021	"ENSG00000076944.18"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640899	7641003
1033	"ENSG00000065717.16"	"TLE2"	chr19	-	3019282	3019773	3019698	3019773	3017839	3017859
1036	"ENSG00000104969.11"	"SGTA"	chr19	-	2757692	2759294	2759256	2759294	2757336	2757457
1041	"ENSG00000065000.20"	"AP3D1"	chr19	-	2110706	2111332	2111284	2111332	2110135	2110224
1042	"ENSG00000099875.16"	"MKNK2"	chr19	-	2042606	2042870	2042765	2042870	2041039	2041204
1050	"ENSG00000071564.19"	"TCF3"	chr19	-	1615284	1615821	1615685	1615821	1612206	1612430
1052	"ENSG00000119559.17"	"C19orf25"	chr19	-	1478653	1478905	1478773	1478905	1461142	1461824
1055	"ENSG00000118046.18"	"STK11"	chr19	+	1221212	1222006	1221212	1221340	1222984	1223172
1060	"ENSG00000011304.22"	"PTBP1"	chr19	+	805012	807902	805012	805187	808359	808452
1062	"ENSG00000099821.14"	"POLRMT"	chr19	-	617569	618586	618487	618586	617418	617480
1067	"ENSG00000282508.3"	"LINC01002"	chr19	-	234425	234641	234619	234641	233476	233542
1098	"ENSG00000167220.12"	"HDHD2"	chr18	-	47136301	47136449	47136338	47136449	47134495	47134677
1114	"ENSG00000267374.4"	"MIR924HG"	chr18	-	39784074	39784242	39784099	39784242	39751328	39751360
1123	"ENSG00000141428.17"	"C18orf21"	chr18	+	35972624	35972840	35972624	35972805	35974895	35975095
1176	"ENSG00000178127.13"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9134185	9134341
1195	"ENSG00000079134.13"	"THOC1"	chr18	-	224923	225403	225336	225403	224083	224179
1196	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46358386	46358763	46358690	46358763	46357622	46357702
1206	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82195488	82195611
1207	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82196891	82197096
1211	"ENSG00000160469.17"	"BRSK1"	chr19	+	55287213	55287303	55287213	55287299	55289479	55289620
1213	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783
1216	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308
1217	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448
1219	"ENSG00000185813.11"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447
1226	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859178	81859387	81847242	81847347
1227	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81847242	81847347
1229	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859178	81859387	81855141	81855279
1230	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81855141	81855279
1242	"ENSG00000214087.10"	"ARL16"	chr17	-	81682033	81683594	81683535	81683594	81681186	81681879
1274	"ENSG00000266714.11"	"MYO15B"	chr17	+	75588057	75590385	75588057	75590243	75591171	75591246
1279	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75492473	75492789
1281	"ENSG00000177728.17"	"TMEM94"	chr17	+	75498443	75498722	75498443	75498538	75498911	75499082
1286	"ENSG00000264269.2"	"DYM-AS1"	chr18	+	49039999	49040171	49039999	49040069	49047830	49047960
1291	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131281	75131180	75131281	75130752	75130867
1292	"ENSG00000125458.7"	"NT5C"	chr17	-	75131044	75131281	75131180	75131281	75130752	75130867
1293	"ENSG00000167861.16"	"HID1"	chr17	-	74958326	74958763	74958672	74958763	74958140	74958219
1295	"ENSG00000167861.16"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962972	74963078
1297	"ENSG00000109065.12"	"NAT9"	chr17	-	74775598	74775707	74775621	74775707	74773992	74774055
1329	"ENSG00000293669.2"	"ENSG00000293669"	chr17	-	64824362	64824872	64824624	64824872	64822615	64822740
1332	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64480288	64480389
1333	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999
1337	"ENSG00000266173.7"	"STRADA"	chr17	-	63704340	63704582	63704431	63704582	63702839	63703751
1348	"ENSG00000068097.16"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386
1349	"ENSG00000108423.16"	"TUBD1"	chr17	-	59866595	59866749	59866608	59866749	59863782	59863847
1352	"ENSG00000108406.10"	"DHX40"	chr17	+	59566626	59566794	59566626	59566709	59573739	59573967
1353	"ENSG00000076928.20"	"ARHGEF1"	chr19	+	41892024	41892373	41892024	41892123	41893273	41893303
1361	"ENSG00000141179.14"	"PCTP"	chr17	+	55771105	55771201	55771105	55771185	55773723	55773895
1366	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50552180	50550997	50551190	50554250	50554450
1376	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49409041	49409158	49404071	49405204
1384	"ENSG00000159202.18"	"UBE2Z"	chr17	+	48912833	48913021	48912833	48912965	48921159	48921272
1401	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477804	45478147	45475887	45476073
1402	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477899	45478147	45475887	45476073
1403	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45478100	45478147	45475887	45476073
1433	"ENSG00000267002.5"	"ENSG00000267002"	chr17	-	43159422	43159727	43159583	43159727	43158975	43159068
1440	"ENSG00000131462.9"	"TUBG1"	chr17	+	42613646	42613998	42613646	42613733	42614259	42614412
1442	"ENSG00000131470.15"	"PSMC3IP"	chr17	-	42573477	42574210	42574195	42574210	42573310	42573364
1448	"ENSG00000173757.11"	"STAT5B"	chr17	-	42210344	42210497	42210402	42210497	42207557	42207728
1454	"ENSG00000168259.17"	"DNAJC7"	chr17	-	41987818	41988896	41988731	41988896	41983562	41983636
1462	"ENSG00000171475.14"	"WIPF2"	chr17	+	40260534	40260667	40260534	40260627	40264489	40265146
1466	"ENSG00000073605.19"	"GSDMB"	chr17	-	39906110	39906987	39906960	39906987	39905846	39905985
1471	"ENSG00000276234.5"	"TADA2A"	chr17	+	37411268	37411390	37411268	37411287	37426949	37427009
1473	"ENSG00000275700.6"	"AATF"	chr17	+	37031613	37031689	37031613	37031685	37056605	37056871
1487	"ENSG00000073536.18"	"NLE1"	chr17	-	35139234	35139314	35139283	35139314	35137542	35137640
1490	"ENSG00000005156.12"	"LIG3"	chr17	+	34998603	34999449	34998603	34998727	34999781	34999856
1494	"ENSG00000108262.16"	"GIT1"	chr17	-	29575287	29575703	29575629	29575703	29575078	29575142
1499	"ENSG00000132591.12"	"ERAL1"	chr17	+	28856504	28856685	28856504	28856582	28858373	28858486
1501	"ENSG00000007202.16"	"BLTP2"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
1509	"ENSG00000087111.22"	"PIGS"	chr17	-	28563430	28563907	28563817	28563907	28561421	28561629
1510	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611543	28611656	28604949	28605215
1511	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28604949	28605215
1512	"ENSG00000167524.17"	"RSKR"	chr17	-	28611543	28611656	28611566	28611656	28604949	28605215
1513	"ENSG00000167524.17"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28611142	28611253
1514	"ENSG00000167524.17"	"RSKR"	chr17	-	28613077	28613146	28613089	28613146	28612043	28612084
1516	"ENSG00000124104.19"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45838267	45838360
1517	"ENSG00000244045.13"	"TMEM199"	chr17	+	28357646	28357905	28357646	28357881	28359314	28359404
1524	"ENSG00000178307.10"	"TMEM11"	chr17	-	21210935	21211227	21211066	21211227	21208391	21208539
1533	"ENSG00000101266.19"	"CSNK2A1"	chr20	-	486375	487575	487426	487575	481146	484076
1536	"ENSG00000141127.15"	"PRPSAP2"	chr17	+	18856298	18856476	18856298	18856429	18865801	18865952
1565	"ENSG00000166582.11"	"CENPV"	chr17	-	16348615	16349333	16349139	16349333	16344596	16344711
1604	"ENSG00000178971.17"	"CTC1"	chr17	-	8229890	8230468	8230293	8230468	8228502	8229446
1605	"ENSG00000178971.17"	"CTC1"	chr17	-	8229141	8230468	8230293	8230468	8228726	8228892
1608	"ENSG00000179593.16"	"ALOX15B"	chr17	+	8046906	8047076	8046906	8047063	8047563	8047664
1610	"ENSG00000170037.14"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
1622	"ENSG00000132522.16"	"GPS2"	chr17	-	7313567	7313988	7313905	7313988	7313211	7313291
1623	"ENSG00000132522.16"	"GPS2"	chr17	-	7313567	7313988	7313905	7313988	7313379	7313469
1624	"ENSG00000132522.16"	"GPS2"	chr17	-	7313567	7314159	7314079	7314159	7313379	7313469
1625	"ENSG00000006047.13"	"YBX2"	chr17	-	7291092	7292059	7292025	7292059	7290250	7290535
1629	"ENSG00000187325.5"	"TAF9B"	chrX	-	78137748	78138098	78137961	78138098	78136914	78136990
1631	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7016949	7017014
1632	"ENSG00000258315.5"	"C17orf49"	chr17	+	7016494	7016685	7016494	7016525	7017256	7017520
1634	"ENSG00000161939.19"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014878	7016494	7016685
1647	"ENSG00000141030.13"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045
1654	"ENSG00000174231.18"	"PRPF8"	chr17	-	1684471	1684837	1684779	1684837	1683532	1683701
1658	"ENSG00000108953.17"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1354210	1354347
1664	"ENSG00000099622.14"	"CIRBP"	chr19	+	1269331	1269410	1269331	1269407	1270927	1271036
1668	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984617	89984530	89984599	89985445	89985570
1669	"ENSG00000293510.2"	"AFG3L1P"	chr16	+	89984530	89984648	89984530	89984599	89988509	89988629
1681	"ENSG00000185324.22"	"CDK10"	chr16	+	89693273	89693467	89693273	89693326	89694172	89694232
1682	"ENSG00000185324.22"	"CDK10"	chr16	+	89693273	89694232	89693273	89693467	89694664	89694788
1687	"ENSG00000167526.15"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751
1700	"ENSG00000131143.10"	"COX4I1"	chr16	+	85804936	85805151	85804936	85805104	85805732	85806968
1702	"ENSG00000103194.16"	"USP10"	chr16	+	84716194	84716518	84716194	84716258	84733434	84733503
1718	"ENSG00000185359.14"	"HGS"	chr17	+	81688703	81688827	81688703	81688790	81690673	81690742
1733	"ENSG00000132589.16"	"FLOT2"	chr17	-	28883107	28883231	28883176	28883231	28882336	28882450
1737	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63834166	63834575	63834473	63834575	63833908	63834006
1738	"ENSG00000108604.18"	"SMARCD2"	chr17	-	63834704	63835567	63835411	63835567	63834473	63834575
1741	"ENSG00000182149.21"	"IST1"	chr16	+	71895552	71895595	71895552	71895589	71915628	71915728
1744	"ENSG00000166747.13"	"AP1G1"	chr16	-	71807800	71808150	71808014	71808150	71806685	71806728
1747	"ENSG00000157353.17"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70467885	70467966
1749	"ENSG00000157353.17"	"FCSK"	chr16	+	70478550	70479403	70478550	70478650	70479578	70480274
1752	"ENSG00000132612.17"	"VPS4A"	chr16	+	69314739	69314942	69314739	69314938	69315464	69315669
1783	"ENSG00000039523.20"	"RIPOR1"	chr16	+	67540457	67540704	67540457	67540501	67541429	67541578
